X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,44.76,44.866,44.972,45.165,45.391,45.58,45.824,46.082,46.254,44.482
-5.92,-6,44.85,44.955,45.061,45.252,45.478,45.666,45.909,46.166,46.339,44.446
-5.84,-6,44.94,45.045,45.149,45.34,45.565,45.753,45.995,46.251,46.423,44.41
-5.76,-6,45.03,45.134,45.238,45.428,45.652,45.839,46.08,46.336,46.507,44.373
-5.68,-6,45.12,45.223,45.327,45.516,45.739,45.925,46.166,46.421,46.592,44.335
-5.6,-6,45.21,45.313,45.416,45.604,45.826,46.012,46.251,46.506,46.676,44.297
-5.52,-6,45.3,45.403,45.505,45.692,45.913,46.098,46.337,46.591,46.761,44.257
-5.44,-6,45.39,45.492,45.595,45.78,46.001,46.184,46.422,46.675,46.845,44.217
-5.36,-6,45.481,45.582,45.684,45.869,46.088,46.271,46.508,46.76,46.93,44.177
-5.28,-6,45.572,45.672,45.773,45.957,46.175,46.357,46.594,46.845,47.014,44.136
-5.2,-6,45.662,45.762,45.863,46.046,46.263,46.444,46.679,46.93,47.098,44.094
-5.12,-6,45.753,45.852,45.952,46.134,46.35,46.53,46.765,47.015,47.182,44.052
-5.04,-6,45.844,45.942,46.042,46.222,46.437,46.617,46.85,47.099,47.267,44.009
-4.96,-6,45.934,46.033,46.131,46.311,46.525,46.703,46.936,47.184,47.351,43.966
-4.88,-6,46.025,46.123,46.221,46.399,46.612,46.789,47.021,47.268,47.434,43.923
-4.8,-6,46.116,46.213,46.31,46.487,46.699,46.875,47.106,47.352,47.518,43.879
-4.72,-6,46.207,46.303,46.4,46.576,46.786,46.961,47.191,47.436,47.602,43.835
-4.64,-6,46.298,46.393,46.489,46.664,46.873,47.047,47.276,47.52,47.685,43.791
-4.56,-6,46.388,46.483,46.578,46.752,46.96,47.133,47.361,47.604,47.768,43.747
-4.48,-6,46.479,46.573,46.668,46.84,47.047,47.219,47.445,47.688,47.851,43.702
-4.4,-6,46.57,46.663,46.757,46.928,47.133,47.304,47.53,47.771,47.934,43.658
-4.32,-6,46.66,46.752,46.846,47.016,47.22,47.389,47.614,47.854,48.016,43.613
-4.24,-6,46.751,46.842,46.935,47.103,47.306,47.474,47.697,47.937,48.098,43.568
-4.16,-6,46.841,46.931,47.023,47.19,47.392,47.559,47.781,48.019,48.18,43.523
