X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.472,51.667,51.855,52.223,52.677,53.134,53.452,49.048
-5.92,-6,51.585,51.78,51.967,52.334,52.789,53.245,53.563,49.026
-5.84,-6,51.698,51.892,52.079,52.446,52.9,53.356,53.674,49.004
-5.76,-6,51.811,52.005,52.191,52.558,53.011,53.467,53.784,48.983
-5.68,-6,51.923,52.118,52.304,52.67,53.122,53.578,53.895,48.962
-5.6,-6,52.036,52.23,52.416,52.781,53.234,53.689,54.006,48.942
-5.52,-6,52.15,52.343,52.528,52.893,53.345,53.8,54.117,48.922
-5.44,-6,52.263,52.456,52.641,53.005,53.456,53.911,54.228,48.903
-5.36,-6,52.376,52.568,52.753,53.117,53.568,54.022,54.339,48.884
-5.28,-6,52.489,52.681,52.865,53.228,53.679,54.133,54.449,48.866
-5.2,-6,52.602,52.793,52.977,53.34,53.79,54.244,54.56,48.849
-5.12,-6,52.714,52.906,53.089,53.451,53.901,54.355,54.67,48.833
-5.04,-6,52.827,53.018,53.201,53.562,54.011,54.465,54.781,48.818
-4.96,-6,52.94,53.13,53.313,53.673,54.122,54.575,54.891,48.804
-4.88,-6,53.053,53.243,53.425,53.784,54.232,54.685,55.001,48.79
-4.8,-6,53.165,53.355,53.536,53.895,54.342,54.795,55.11,48.778
-4.72,-6,53.277,53.466,53.647,54.006,54.452,54.905,55.22,48.766
-4.64,-6,53.389,53.578,53.758,54.116,54.562,55.014,55.329,48.756
-4.56,-6,53.501,53.689,53.869,54.226,54.671,55.123,55.438,48.747
-4.48,-6,53.613,53.8,53.98,54.335,54.78,55.232,55.546,48.748
-4.4,-6,53.724,53.911,54.09,54.444,54.889,55.34,55.654,48.748
-4.32,-6,53.835,54.021,54.2,54.553,54.997,55.448,55.762,48.747
-4.24,-6,53.946,54.131,54.309,54.662,55.105,55.555,55.869,48.746
-4.16,-6,54.056,54.241,54.418,54.77,55.212,55.662,55.976,48.745
-4.08,-6,54.167,54.35,54.527,54.877,55.319,55.769,56.082,48.743
-4,-6,54.276,54.459,54.635,54.985,55.425,55.874,56.188,48.741
-3.92,-6,54.386,54.568,54.743,55.091,55.531,55.98,56.293,48.739
-3.84,-6,54.495,54.676,54.85,55.197,55.636,56.085,56.397,48.736
-3.76,-6,54.603,54.784,54.957,55.303,55.74,56.189,56.501,48.733
-3.68,-6,54.711,54.891,55.063,55.408,55.844,56.292,56.605,48.73
-3.6,-6,54.819,54.998,55.169,55.512,55.948,56.395,56.707,48.726
-3.52,-6,54.926,55.104,55.274,55.616,56.05,56.497,56.809,48.722
-3.44,-6,55.033,55.209,55.379,55.719,56.152,56.598,56.91,48.719
-3.36,-6,55.139,55.314,55.483,55.821,56.253,56.699,57.01,48.715
-3.28,-6,55.245,55.419,55.586,55.922,56.353,56.798,57.109,48.711
-3.2,-6,55.35,55.523,55.689,56.023,56.453,56.897,57.208,48.707
-3.12,-6,55.454,55.626,55.791,56.123,56.551,56.995,57.306,48.703
-3.04,-6,55.558,55.729,55.892,56.222,56.649,57.092,57.402,48.699
-2.96,-6,55.662,55.831,55.993,56.321,56.746,57.188,57.498,48.696
-2.88,-6,55.765,55.932,56.093,56.419,56.841,57.283,57.593,48.686
-2.8,-6,55.868,56.033,56.192,56.515,56.936,57.377,57.686,48.662
-2.72,-6,55.97,56.134,56.291,56.611,57.03,57.47,57.779,48.635
-2.64,-6,56.071,56.233,56.389,56.706,57.123,57.562,57.87,48.607
-2.56,-6,56.172,56.332,56.486,56.801,57.215,57.653,57.961,48.577
-2.48,-6,56.273,56.431,56.583,56.894,57.306,57.743,58.05,48.545
-2.4,-6,56.373,56.529,56.679,56.987,57.396,57.832,58.138,48.512
-2.32,-6,56.473,56.627,56.774,57.078,57.485,57.92,58.225,48.477
-2.24,-6,56.573,56.724,56.869,57.169,57.573,58.006,58.311,48.441
-2.16,-6,56.672,56.82,56.963,57.259,57.66,58.092,58.396,48.404
-2.08,-6,56.771,56.916,57.056,57.349,57.746,58.176,58.479,48.367
-2,-6,56.87,57.012,57.15,57.437,57.831,58.259,58.562,48.329
-1.92,-6,56.968,57.108,57.242,57.525,57.915,58.341,58.643,48.29
-1.84,-6,57.067,57.203,57.335,57.612,57.998,58.423,58.723,48.252
-1.76,-6,57.166,57.299,57.426,57.698,58.081,58.503,58.801,48.213
-1.68,-6,57.264,57.394,57.518,57.784,58.162,58.582,58.879,48.176
-1.6,-6,57.363,57.489,57.61,57.869,58.242,58.659,58.955,48.138
-1.52,-6,57.462,57.584,57.701,57.954,58.322,58.736,59.031,48.102
-1.44,-6,57.562,57.679,57.792,58.039,58.401,58.813,59.105,48.067
-1.36,-6,57.662,57.775,57.884,58.123,58.479,58.888,59.178,48.033
-1.28,-6,57.762,57.871,57.975,58.207,58.557,58.962,59.251,48
-1.2,-6,57.863,57.967,58.067,58.29,58.634,59.036,59.322,47.969
-1.12,-6,57.965,58.064,58.159,58.374,58.711,59.109,59.393,47.94
-1.04,-6,58.068,58.162,58.252,58.458,58.788,59.181,59.462,47.912
