X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.965,48.167,48.36,48.692,49.022,41.851
-5.92,-6,48.072,48.272,48.464,48.795,49.123,41.837
-5.84,-6,48.178,48.377,48.568,48.897,49.224,41.823
-5.76,-6,48.285,48.483,48.672,49,49.326,41.808
-5.68,-6,48.392,48.589,48.777,49.103,49.427,41.793
-5.6,-6,48.499,48.694,48.881,49.206,49.528,41.777
-5.52,-6,48.606,48.8,48.986,49.309,49.63,41.76
-5.44,-6,48.714,48.907,49.091,49.412,49.731,41.743
-5.36,-6,48.822,49.013,49.195,49.515,49.833,41.726
-5.28,-6,48.929,49.119,49.3,49.618,49.934,41.708
-5.2,-6,49.037,49.226,49.405,49.721,50.035,41.689
-5.12,-6,49.145,49.332,49.51,49.824,50.137,41.671
-5.04,-6,49.253,49.439,49.615,49.927,50.238,41.652
-4.96,-6,49.362,49.545,49.72,50.03,50.339,41.633
-4.88,-6,49.47,49.652,49.825,50.133,50.441,41.614
-4.8,-6,49.578,49.759,49.93,50.236,50.542,41.594
-4.72,-6,49.686,49.865,50.035,50.339,50.643,41.575
-4.64,-6,49.795,49.972,50.14,50.442,50.743,41.556
-4.56,-6,49.903,50.078,50.245,50.545,50.844,41.537
-4.48,-6,50.011,50.185,50.349,50.647,50.944,41.519
-4.4,-6,50.12,50.291,50.454,50.749,51.045,41.501
-4.32,-6,50.228,50.398,50.558,50.852,51.145,41.483
-4.24,-6,50.336,50.504,50.663,50.953,51.244,41.465
-4.16,-6,50.444,50.61,50.767,51.055,51.344,41.447
-4.08,-6,50.552,50.716,50.871,51.156,51.443,41.429
-4,-6,50.66,50.822,50.974,51.258,51.541,41.412
-3.92,-6,50.767,50.927,51.078,51.358,51.639,41.395
-3.84,-6,50.875,51.032,51.181,51.459,51.737,41.379
-3.76,-6,50.982,51.137,51.283,51.559,51.835,41.363
-3.68,-6,51.089,51.242,51.386,51.658,51.932,41.348
-3.6,-6,51.196,51.347,51.488,51.758,52.028,41.334
-3.52,-6,51.302,51.451,51.59,51.856,52.124,41.321
-3.44,-6,51.408,51.555,51.691,51.955,52.22,41.308
-3.36,-6,51.514,51.658,51.792,52.053,52.315,41.297
-3.28,-6,51.62,51.761,51.892,52.15,52.409,41.287
-3.2,-6,51.725,51.864,51.992,52.247,52.503,41.278
-3.12,-6,51.83,51.966,52.092,52.343,52.596,41.271
-3.04,-6,51.934,52.068,52.191,52.438,52.688,41.27
-2.96,-6,52.038,52.169,52.289,52.533,52.779,41.273
-2.88,-6,52.142,52.27,52.387,52.627,52.87,41.275
-2.8,-6,52.245,52.37,52.484,52.721,52.96,41.274
-2.72,-6,52.347,52.469,52.581,52.814,53.05,41.275
-2.64,-6,52.449,52.568,52.677,52.906,53.138,41.277
-2.56,-6,52.55,52.667,52.772,52.997,53.226,41.282
-2.48,-6,52.651,52.765,52.866,53.088,53.312,41.289
-2.4,-6,52.751,52.862,52.96,53.178,53.398,41.297
-2.32,-6,52.851,52.958,53.053,53.267,53.483,41.308
-2.24,-6,52.95,53.054,53.145,53.355,53.567,41.322
-2.16,-6,53.048,53.149,53.237,53.442,53.65,41.337
-2.08,-6,53.145,53.243,53.327,53.528,53.732,41.356
-2,-6,53.242,53.336,53.417,53.614,53.813,41.376
-1.92,-6,53.337,53.428,53.506,53.698,53.893,41.399
-1.84,-6,53.432,53.52,53.594,53.782,53.971,41.424
-1.76,-6,53.526,53.611,53.681,53.864,54.049,41.452
-1.68,-6,53.619,53.7,53.767,53.945,54.126,41.482
-1.6,-6,53.712,53.789,53.852,54.026,54.201,41.514
-1.52,-6,53.803,53.877,53.936,54.105,54.275,41.549
-1.44,-6,53.893,53.964,54.019,54.183,54.349,41.585
-1.36,-6,53.982,54.049,54.101,54.26,54.421,41.623
-1.28,-6,54.07,54.134,54.182,54.336,54.491,41.662
-1.2,-6,54.157,54.218,54.261,54.411,54.561,41.702
-1.12,-6,54.243,54.3,54.34,54.485,54.629,41.743
-1.04,-6,54.328,54.381,54.417,54.557,54.696,41.784
-0.96,-6,54.411,54.461,54.493,54.629,54.762,41.825
-0.88,-6,54.493,54.54,54.568,54.699,54.827,41.866
-0.8,-6,54.574,54.617,54.642,54.768,54.89,41.906
-0.72,-6,54.653,54.693,54.714,54.835,54.952,41.945
-0.64,-6,54.731,54.768,54.785,54.902,55.013,41.981
-0.56,-6,54.807,54.841,54.854,54.967,55.073,42.016
-0.48,-6,54.882,54.913,54.922,55.03,55.131,42.048
-0.4,-6,54.956,54.983,54.989,55.093,55.188,42.076
-0.32,-6,55.027,55.052,55.054,55.154,55.244,42.101
-0.24,-6,55.097,55.119,55.118,55.213,55.298,42.122
-0.16,-6,55.166,55.184,55.18,55.271,55.351,42.138
-0.08,-6,55.232,55.248,55.241,55.328,55.403,42.149
0,-6,55.297,55.31,55.3,55.384,55.453,42.154
0.08,-6,55.327,55.336,55.32,55.397,55.464,42.158
0.16,-6,55.375,55.381,55.362,55.434,55.497,42.164
0.24,-6,55.425,55.428,55.405,55.473,55.531,42.492
0.32,-6,55.474,55.474,55.448,55.513,55.567,42.343
0.4,-6,55.522,55.519,55.49,55.551,55.601,42.209
0.48,-6,55.568,55.562,55.53,55.589,55.634,42.09
0.56,-6,55.611,55.603,55.569,55.624,55.665,41.982
0.64,-6,55.652,55.642,55.605,55.657,55.695,41.883
0.72,-6,55.692,55.678,55.639,55.688,55.722,41.661
0.8,-6,55.734,55.713,55.67,55.717,55.747,41.614
0.88,-6,55.775,55.75,55.699,55.744,55.77,41.574
0.96,-6,55.813,55.785,55.731,55.767,55.79,41.533
1.04,-6,55.85,55.818,55.76,55.789,55.809,41.49
1.12,-6,55.888,55.851,55.789,55.813,55.825,41.445
1.2,-6,55.924,55.882,55.815,55.835,55.838,41.399
1.28,-6,55.963,55.912,55.84,55.855,55.851,41.351
1.36,-6,56.001,55.942,55.866,55.874,55.866,41.302
1.44,-6,56.036,55.975,55.889,55.892,55.878,41.251
1.52,-6,56.036,56.006,55.915,55.909,55.889,41.199
1.6,-6,56.002,56.035,55.942,55.928,55.898,41.145
1.68,-6,55.989,56.022,55.966,55.945,55.907,41.09
1.76,-6,56,55.987,55.989,55.961,55.914,41.033
1.84,-6,56.007,55.977,56,55.968,55.915,40.975
1.92,-6,56.013,55.98,56.001,55.968,55.913,40.915
2,-6,56.017,55.982,56.001,55.966,55.909,40.853
2.08,-6,56.02,55.982,55.998,55.963,55.904,40.791
2.16,-6,56.021,55.981,55.994,55.958,55.897,40.727
2.24,-6,56.022,55.979,55.989,55.952,55.889,40.661
2.32,-6,56.021,55.975,55.983,55.945,55.879,40.594
2.4,-6,56.019,55.971,55.975,55.936,55.869,40.526
2.48,-6,56.017,55.965,55.967,55.926,55.857,40.457
2.56,-6,56.014,55.959,55.957,55.916,55.844,40.386
2.64,-6,56.01,55.952,55.947,55.904,55.831,40.314
2.72,-6,56.006,55.945,55.936,55.892,55.817,40.241
2.8,-6,56.002,55.937,55.925,55.879,55.802,40.167
2.88,-6,55.997,55.929,55.913,55.865,55.786,40.091
2.96,-6,55.992,55.92,55.901,55.85,55.769,40.015
3.04,-6,55.986,55.911,55.888,55.835,55.752,39.937
3.12,-6,55.981,55.902,55.876,55.819,55.734,39.859
3.2,-6,55.975,55.893,55.862,55.803,55.716,39.779
3.28,-6,55.97,55.883,55.849,55.786,55.697,39.699
3.36,-6,55.964,55.874,55.836,55.769,55.678,39.617
3.44,-6,55.958,55.864,55.822,55.752,55.659,39.535
3.52,-6,55.953,55.855,55.808,55.734,55.639,39.452
3.6,-6,55.948,55.846,55.795,55.716,55.618,39.368
3.68,-6,55.942,55.836,55.781,55.698,55.597,39.283
3.76,-6,55.937,55.827,55.767,55.68,55.576,39.197
3.84,-6,55.934,55.82,55.755,55.628,55.563,39.111
3.92,-6,55.931,55.814,55.744,55.578,55.551,39.024
4,-6,55.929,55.808,55.733,55.557,55.539,38.937
4.08,-6,55.927,55.802,55.722,55.541,55.527,38.848
4.16,-6,55.925,55.796,55.711,55.525,55.501,38.76
4.24,-6,55.923,55.791,55.7,55.509,55.442,38.67
4.32,-6,55.921,55.785,55.689,55.494,55.392,38.581
4.4,-6,55.919,55.78,55.679,55.478,55.371,38.49
4.48,-6,55.918,55.775,55.668,55.462,55.351,38.399
4.56,-6,55.916,55.77,55.658,55.446,55.329,38.308
4.64,-6,55.915,55.765,55.648,55.43,55.308,38.216
4.72,-6,55.913,55.76,55.638,55.414,55.287,38.124
4.8,-6,55.912,55.755,55.628,55.399,55.265,38.032
4.88,-6,55.911,55.751,55.619,55.383,55.243,37.939
4.96,-6,55.91,55.746,55.609,55.367,55.222,37.846
5.04,-6,55.909,55.742,55.6,55.352,55.2,37.753
5.12,-6,55.914,55.738,55.591,55.336,55.178,37.66
5.2,-6,55.929,55.734,55.582,55.321,55.156,37.566
5.28,-6,55.944,55.73,55.574,55.306,55.135,37.472
5.36,-6,55.958,55.726,55.565,55.291,55.113,37.378
5.44,-6,55.973,55.722,55.557,55.276,55.091,37.284
5.52,-6,55.987,55.733,55.549,55.262,55.069,37.189
5.6,-6,56.001,55.744,55.541,55.247,55.048,37.095
5.68,-6,56.015,55.755,55.534,55.233,55.026,37
5.76,-6,56.028,55.766,55.526,55.219,55.005,36.906
5.84,-6,56.041,55.777,55.519,55.205,54.984,36.811
5.92,-6,56.054,55.787,55.526,55.192,54.963,36.716
6,-6,56.066,55.798,55.534,55.178,54.943,36.622
-6,-5.92,48.04,48.243,48.438,48.772,49.103,42.021
-5.92,-5.92,48.147,48.349,48.543,48.875,49.205,42.007
-5.84,-5.92,48.255,48.456,48.648,48.979,49.308,41.993
-5.76,-5.92,48.363,48.562,48.753,49.083,49.41,41.977
-5.68,-5.92,48.471,48.669,48.859,49.187,49.513,41.961
-5.6,-5.92,48.579,48.776,48.965,49.291,49.615,41.945
-5.52,-5.92,48.688,48.883,49.071,49.395,49.718,41.927
-5.44,-5.92,48.797,48.991,49.176,49.499,49.821,41.91
-5.36,-5.92,48.905,49.098,49.283,49.604,49.923,41.891
-5.28,-5.92,49.015,49.206,49.389,49.708,50.026,41.873
-5.2,-5.92,49.124,49.314,49.495,49.813,50.129,41.854
-5.12,-5.92,49.233,49.421,49.601,49.917,50.232,41.834
-5.04,-5.92,49.342,49.529,49.707,50.022,50.334,41.815
-4.96,-5.92,49.452,49.637,49.814,50.126,50.437,41.795
-4.88,-5.92,49.561,49.745,49.92,50.23,50.54,41.775
-4.8,-5.92,49.671,49.853,50.026,50.335,50.642,41.755
-4.72,-5.92,49.781,49.961,50.133,50.439,50.744,41.735
-4.64,-5.92,49.89,50.069,50.239,50.543,50.847,41.715
-4.56,-5.92,50,50.177,50.345,50.647,50.949,41.696
-4.48,-5.92,50.11,50.285,50.451,50.751,51.05,41.677
-4.4,-5.92,50.219,50.393,50.557,50.855,51.152,41.658
-4.32,-5.92,50.329,50.5,50.663,50.958,51.253,41.639
-4.24,-5.92,50.438,50.608,50.769,51.062,51.354,41.62
-4.16,-5.92,50.548,50.716,50.874,51.165,51.455,41.602
-4.08,-5.92,50.657,50.823,50.979,51.268,51.556,41.583
-4,-5.92,50.766,50.93,51.084,51.37,51.656,41.565
-3.92,-5.92,50.875,51.037,51.189,51.472,51.756,41.547
-3.84,-5.92,50.984,51.144,51.294,51.574,51.855,41.53
-3.76,-5.92,51.093,51.25,51.398,51.676,51.954,41.514
-3.68,-5.92,51.201,51.356,51.502,51.777,52.053,41.498
-3.6,-5.92,51.31,51.462,51.605,51.878,52.151,41.483
-3.52,-5.92,51.417,51.568,51.709,51.978,52.248,41.469
-3.44,-5.92,51.525,51.673,51.811,52.078,52.345,41.455
-3.36,-5.92,51.632,51.778,51.914,52.177,52.441,41.443
-3.28,-5.92,51.739,51.883,52.016,52.276,52.537,41.433
-3.2,-5.92,51.846,51.987,52.117,52.374,52.632,41.423
-3.12,-5.92,51.952,52.09,52.218,52.471,52.727,41.415
-3.04,-5.92,52.058,52.193,52.318,52.568,52.821,41.413
-2.96,-5.92,52.164,52.296,52.418,52.665,52.914,41.415
-2.88,-5.92,52.269,52.398,52.517,52.761,53.006,41.417
-2.8,-5.92,52.373,52.5,52.616,52.856,53.097,41.415
-2.72,-5.92,52.477,52.601,52.714,52.95,53.188,41.415
-2.64,-5.92,52.58,52.701,52.811,53.043,53.278,41.417
-2.56,-5.92,52.683,52.801,52.908,53.136,53.367,41.421
-2.48,-5.92,52.785,52.9,53.004,53.228,53.455,41.427
-2.4,-5.92,52.887,52.999,53.099,53.319,53.542,41.435
-2.32,-5.92,52.988,53.097,53.193,53.41,53.628,41.446
-2.24,-5.92,53.088,53.194,53.287,53.499,53.714,41.459
-2.16,-5.92,53.187,53.29,53.38,53.588,53.798,41.474
-2.08,-5.92,53.286,53.385,53.472,53.675,53.881,41.492
-2,-5.92,53.384,53.48,53.563,53.762,53.963,41.512
-1.92,-5.92,53.481,53.574,53.653,53.847,54.044,41.535
-1.84,-5.92,53.578,53.667,53.742,53.932,54.124,41.561
-1.76,-5.92,53.673,53.759,53.83,54.016,54.203,41.588
-1.68,-5.92,53.767,53.85,53.918,54.098,54.281,41.619
-1.6,-5.92,53.861,53.94,54.004,54.18,54.358,41.651
-1.52,-5.92,53.954,54.029,54.089,54.26,54.433,41.686
-1.44,-5.92,54.045,54.117,54.173,54.34,54.507,41.723
-1.36,-5.92,54.136,54.204,54.256,54.418,54.58,41.762
-1.28,-5.92,54.225,54.29,54.338,54.495,54.652,41.802
-1.2,-5.92,54.313,54.374,54.419,54.571,54.722,41.843
-1.12,-5.92,54.4,54.458,54.499,54.645,54.792,41.885
-1.04,-5.92,54.486,54.54,54.577,54.719,54.86,41.927
-0.96,-5.92,54.57,54.621,54.654,54.791,54.927,41.97
-0.88,-5.92,54.654,54.701,54.73,54.862,54.992,42.012
-0.8,-5.92,54.736,54.779,54.805,54.932,55.056,42.053
-0.72,-5.92,54.816,54.857,54.878,55,55.119,42.093
-0.64,-5.92,54.895,54.932,54.95,55.068,55.181,42.132
-0.56,-5.92,54.973,55.006,55.02,55.133,55.241,42.168
-0.48,-5.92,55.049,55.079,55.089,55.198,55.3,42.201
-0.4,-5.92,55.123,55.15,55.157,55.261,55.358,42.231
-0.32,-5.92,55.196,55.22,55.223,55.323,55.414,42.258
-0.24,-5.92,55.267,55.288,55.288,55.383,55.469,42.28
-0.16,-5.92,55.336,55.355,55.351,55.442,55.522,42.297
-0.08,-5.92,55.404,55.419,55.412,55.499,55.575,42.309
0,-5.92,55.469,55.482,55.472,55.555,55.625,42.315
0.08,-5.92,55.499,55.508,55.492,55.57,55.636,42.32
0.16,-5.92,55.548,55.554,55.534,55.607,55.669,42.327
0.24,-5.92,55.599,55.601,55.578,55.647,55.704,42.657
0.32,-5.92,55.649,55.648,55.622,55.687,55.74,42.508
0.4,-5.92,55.697,55.694,55.665,55.725,55.775,42.373
