X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.821,43.913,44.016,44.222,45.156
-5.92,-6,43.947,44.039,44.141,44.346,45.144
-5.84,-6,44.073,44.164,44.266,44.47,45.131
-5.76,-6,44.2,44.29,44.391,44.595,45.118
-5.68,-6,44.327,44.416,44.517,44.72,45.105
-5.6,-6,44.454,44.543,44.642,44.845,45.091
-5.52,-6,44.581,44.669,44.768,44.97,45.078
-5.44,-6,44.708,44.796,44.894,45.095,45.064
-5.36,-6,44.836,44.922,45.02,45.221,45.05
-5.28,-6,44.963,45.049,45.147,45.346,45.036
-5.2,-6,45.091,45.176,45.273,45.471,45.022
-5.12,-6,45.219,45.303,45.399,45.597,45.007
-5.04,-6,45.347,45.431,45.526,45.723,44.994
-4.96,-6,45.475,45.558,45.652,45.848,44.98
-4.88,-6,45.603,45.685,45.779,45.974,44.965
-4.8,-6,45.731,45.812,45.905,46.099,44.95
-4.72,-6,45.859,45.94,46.032,46.225,44.934
-4.64,-6,45.987,46.067,46.158,46.35,44.918
-4.56,-6,46.115,46.194,46.284,46.475,44.902
-4.48,-6,46.243,46.321,46.41,46.6,44.885
-4.4,-6,46.371,46.448,46.536,46.725,44.881
-4.32,-6,46.499,46.575,46.662,46.85,44.877
-4.24,-6,46.627,46.701,46.788,46.975,44.847
-4.16,-6,46.754,46.828,46.913,47.099,44.816
-4.08,-6,46.881,46.954,47.039,47.223,44.784
-4,-6,47.008,47.08,47.164,47.347,44.752
-3.92,-6,47.135,47.206,47.288,47.47,44.718
-3.84,-6,47.262,47.331,47.413,47.593,44.683
-3.76,-6,47.388,47.456,47.537,47.716,44.647
-3.68,-6,47.514,47.581,47.66,47.838,44.611
-3.6,-6,47.64,47.705,47.783,47.96,44.573
-3.52,-6,47.765,47.829,47.906,48.081,44.535
-3.44,-6,47.889,47.953,48.028,48.202,44.495
-3.36,-6,48.014,48.076,48.15,48.322,44.455
-3.28,-6,48.138,48.198,48.271,48.442,44.414
-3.2,-6,48.261,48.32,48.392,48.561,44.373
-3.12,-6,48.384,48.442,48.512,48.679,44.33
-3.04,-6,48.506,48.563,48.632,48.797,44.287
-2.96,-6,48.628,48.683,48.75,48.914,44.243
-2.88,-6,48.749,48.802,48.868,49.03,44.199
-2.8,-6,48.869,48.921,48.986,49.145,44.154
-2.72,-6,48.989,49.039,49.102,49.26,44.108
-2.64,-6,49.108,49.157,49.218,49.373,44.061
-2.56,-6,49.226,49.273,49.333,49.486,44.015
-2.48,-6,49.343,49.389,49.447,49.598,43.968
-2.4,-6,49.46,49.504,49.56,49.709,43.92
-2.32,-6,49.576,49.618,49.672,49.819,43.871
-2.24,-6,49.691,49.731,49.784,49.928,43.821
-2.16,-6,49.805,49.844,49.894,50.036,43.769
-2.08,-6,49.918,49.955,50.004,50.143,43.716
-2,-6,50.03,50.065,50.112,50.249,43.662
-1.92,-6,50.142,50.175,50.219,50.353,43.606
-1.84,-6,50.252,50.283,50.326,50.457,43.55
-1.76,-6,50.361,50.39,50.431,50.559,43.491
-1.68,-6,50.469,50.496,50.535,50.66,43.432
-1.6,-6,50.577,50.602,50.638,50.76,43.371
-1.52,-6,50.683,50.706,50.74,50.859,43.309
-1.44,-6,50.788,50.809,50.84,50.956,43.238
-1.36,-6,50.892,50.91,50.94,51.052,43.16
-1.28,-6,50.995,51.011,51.038,51.147,43.08
-1.2,-6,51.096,51.111,51.135,51.241,43.002
-1.12,-6,51.197,51.209,51.231,51.333,42.93
-1.04,-6,51.296,51.306,51.326,51.424,42.857
-0.96,-6,51.394,51.402,51.419,51.514,42.781
-0.88,-6,51.492,51.497,51.512,51.602,42.703
-0.8,-6,51.587,51.591,51.603,51.689,42.624
-0.72,-6,51.682,51.683,51.693,51.774,42.542
-0.64,-6,51.782,51.782,51.782,51.858,42.457
-0.56,-6,51.884,51.883,51.88,51.94,42.371
-0.48,-6,51.987,51.983,51.977,51.994,42.282
-0.4,-6,52.088,52.083,52.073,52.045,42.191
-0.32,-6,52.189,52.182,52.168,52.116,42.098
-0.24,-6,52.289,52.281,52.262,52.204,42.002
-0.16,-6,52.389,52.378,52.356,52.291,41.904
-0.08,-6,52.488,52.475,52.451,52.378,41.804
0,-6,52.586,52.571,52.545,52.464,41.701
0.08,-6,52.599,52.579,52.545,52.459,41.61
0.16,-6,52.671,52.646,52.609,52.515,41.518
0.24,-6,52.752,52.724,52.684,52.582,41.53
0.32,-6,52.836,52.806,52.763,52.653,41.435
0.4,-6,52.923,52.889,52.845,52.726,41.338
0.48,-6,53.011,52.974,52.928,52.8,41.239
0.56,-6,53.087,53.06,53.012,52.876,41.139
0.64,-6,53.163,53.147,53.097,52.952,41.037
0.72,-6,53.243,53.24,53.182,53.029,40.933
0.8,-6,53.322,53.322,53.274,53.106,40.828
0.88,-6,53.4,53.4,53.366,53.187,40.721
0.96,-6,53.48,53.477,53.459,53.271,40.613
1.04,-6,53.561,53.555,53.544,53.355,40.504
1.12,-6,53.644,53.634,53.619,53.44,40.393
1.2,-6,53.727,53.716,53.695,53.526,40.281
1.28,-6,53.801,53.797,53.773,53.613,40.167
1.36,-6,53.872,53.87,53.852,53.702,40.053
1.44,-6,53.943,53.938,53.925,53.794,39.937
1.52,-6,54.015,54.006,53.993,53.886,39.82
1.6,-6,54.087,54.076,54.06,53.978,39.702
1.68,-6,54.162,54.148,54.13,54.051,39.584
1.76,-6,54.237,54.221,54.2,54.117,39.464
1.84,-6,54.313,54.294,54.271,54.184,39.343
1.92,-6,54.39,54.368,54.342,54.251,39.221
2,-6,54.468,54.443,54.414,54.319,39.099
2.08,-6,54.547,54.52,54.488,54.389,38.976
2.16,-6,54.627,54.597,54.563,54.459,38.852
