X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.654,36.71,36.761,36.848,36.806,36.914
-5.92,-6,36.775,36.831,36.882,36.967,36.923,36.915
-5.84,-6,36.897,36.952,37.002,37.087,37.04,36.915
-5.76,-6,37.019,37.073,37.123,37.206,37.157,36.914
-5.68,-6,37.141,37.195,37.244,37.326,37.274,36.913
-5.6,-6,37.264,37.317,37.365,37.446,37.392,36.928
-5.52,-6,37.387,37.439,37.486,37.566,37.51,36.944
-5.44,-6,37.51,37.561,37.608,37.687,37.628,36.938
-5.36,-6,37.633,37.684,37.73,37.808,37.746,36.915
-5.28,-6,37.757,37.807,37.852,37.929,37.864,36.892
-5.2,-6,37.881,37.93,37.975,38.05,37.983,36.867
-5.12,-6,38.005,38.054,38.097,38.171,38.101,36.841
-5.04,-6,38.129,38.177,38.22,38.293,38.22,36.813
-4.96,-6,38.254,38.301,38.343,38.414,38.339,36.784
-4.88,-6,38.378,38.425,38.466,38.536,38.457,36.754
-4.8,-6,38.503,38.549,38.589,38.658,38.576,36.722
-4.72,-6,38.628,38.673,38.713,38.78,38.695,36.689
-4.64,-6,38.753,38.797,38.836,38.902,38.814,36.654
-4.56,-6,38.879,38.922,38.96,39.024,38.933,36.619
-4.48,-6,39.004,39.046,39.083,39.146,39.052,36.582
-4.4,-6,39.129,39.171,39.207,39.269,39.171,36.544
-4.32,-6,39.255,39.295,39.331,39.391,39.29,36.504
-4.24,-6,39.38,39.42,39.454,39.513,39.408,36.464
-4.16,-6,39.506,39.544,39.578,39.635,39.527,36.422
-4.08,-6,39.631,39.669,39.702,39.757,39.645,36.38
-4,-6,39.756,39.793,39.825,39.879,39.764,36.336
-3.92,-6,39.882,39.918,39.949,40.001,39.882,36.291
-3.84,-6,40.007,40.042,40.072,40.123,40,36.246
-3.76,-6,40.132,40.166,40.195,40.244,40.117,36.199
-3.68,-6,40.258,40.29,40.318,40.366,40.235,36.152
-3.6,-6,40.383,40.414,40.441,40.487,40.352,36.104
-3.52,-6,40.507,40.538,40.564,40.608,40.469,36.055
-3.44,-6,40.632,40.662,40.687,40.729,40.585,36.005
-3.36,-6,40.757,40.785,40.809,40.849,40.702,35.954
-3.28,-6,40.881,40.909,40.931,40.969,40.817,35.903
-3.2,-6,41.005,41.032,41.053,41.089,40.933,35.851
-3.12,-6,41.129,41.154,41.175,41.209,41.048,35.798
-3.04,-6,41.252,41.277,41.296,41.328,41.163,35.745
-2.96,-6,41.375,41.399,41.417,41.447,41.277,35.691
-2.88,-6,41.498,41.52,41.537,41.565,41.39,35.636
-2.8,-6,41.621,41.642,41.657,41.683,41.503,35.581
-2.72,-6,41.743,41.763,41.777,41.801,41.616,35.525
-2.64,-6,41.865,41.883,41.896,41.918,41.728,35.469
-2.56,-6,41.986,42.003,42.015,42.035,41.839,35.416
-2.48,-6,42.107,42.123,42.134,42.151,41.95,35.366
-2.4,-6,42.227,42.242,42.252,42.266,42.061,35.314
-2.32,-6,42.347,42.361,42.369,42.381,42.17,35.261
-2.24,-6,42.467,42.479,42.486,42.496,42.279,35.206
-2.16,-6,42.586,42.597,42.602,42.61,42.387,35.15
-2.08,-6,42.704,42.714,42.718,42.723,42.495,35.092
-2,-6,42.822,42.83,42.833,42.836,42.602,35.032
-1.92,-6,42.94,42.946,42.948,42.948,42.708,34.971
-1.84,-6,43.056,43.062,43.062,43.059,42.814,34.908
-1.76,-6,43.173,43.177,43.175,43.17,42.919,34.844
-1.68,-6,43.288,43.291,43.288,43.28,43.023,34.779
-1.6,-6,43.403,43.405,43.4,43.389,43.126,34.711
-1.52,-6,43.518,43.518,43.512,43.498,43.229,34.642
-1.44,-6,43.632,43.63,43.622,43.606,43.33,34.565
-1.36,-6,43.745,43.742,43.733,43.713,43.431,34.48
-1.28,-6,43.858,43.853,43.842,43.82,43.532,34.393
-1.2,-6,43.97,43.964,43.951,43.926,43.631,34.308
-1.12,-6,44.082,44.074,44.06,44.031,43.73,34.228
-1.04,-6,44.193,44.183,44.167,44.135,43.829,34.147
-0.96,-6,44.303,44.292,44.274,44.239,43.926,34.063
-0.88,-6,44.413,44.4,44.381,44.343,44.023,33.977
-0.8,-6,44.522,44.508,44.487,44.445,44.119,33.889
-0.72,-6,44.631,44.615,44.592,44.547,44.214,33.798
-0.64,-6,44.74,44.721,44.697,44.648,44.309,33.705
-0.56,-6,44.847,44.828,44.801,44.749,44.403,33.61
-0.48,-6,44.955,44.933,44.905,44.849,44.497,33.512
-0.4,-6,45.062,45.038,45.008,44.949,44.59,33.412
-0.32,-6,45.168,45.143,45.111,45.048,44.683,33.31
-0.24,-6,45.274,45.247,45.213,45.146,44.775,33.205
-0.16,-6,45.38,45.351,45.315,45.244,44.866,33.098
-0.08,-6,45.486,45.455,45.417,45.342,44.958,32.989
0,-6,45.591,45.558,45.518,45.439,45.048,32.877
0.08,-6,45.66,45.623,45.579,45.492,45.091,32.776
0.16,-6,45.753,45.714,45.667,45.574,45.164,32.676
0.24,-6,45.851,45.809,45.759,45.66,45.246,32.583
0.32,-6,45.951,45.905,45.853,45.749,45.336,32.447
0.4,-6,46.051,46.003,45.948,45.838,45.428,32.36
0.48,-6,46.154,46.102,46.045,45.929,45.521,32.249
0.56,-6,46.26,46.203,46.143,46.021,45.615,32.138
0.64,-6,46.369,46.309,46.244,46.114,45.71,32.026
0.72,-6,46.479,46.416,46.348,46.21,45.799,31.913
0.8,-6,46.589,46.524,46.453,46.308,45.886,31.798
0.88,-6,46.691,46.633,46.559,46.408,45.974,31.681
0.96,-6,46.787,46.743,46.666,46.508,46.065,31.563
1.04,-6,46.897,46.85,46.774,46.609,46.157,31.443
1.12,-6,47.026,46.947,46.883,46.711,46.249,31.322
1.2,-6,47.156,47.05,46.994,46.816,46.341,31.2
1.28,-6,47.285,47.178,47.098,46.921,46.435,31.076
1.36,-6,47.407,47.306,47.198,47.029,46.532,30.952
1.44,-6,47.53,47.427,47.311,47.138,46.631,30.826
1.52,-6,47.655,47.549,47.431,47.247,46.73,30.698
1.6,-6,47.782,47.673,47.552,47.357,46.828,30.57
1.68,-6,47.91,47.799,47.674,47.452,46.924,30.441
1.76,-6,48.04,47.927,47.799,47.546,47.022,30.311
1.84,-6,48.172,48.057,47.925,47.653,47.12,30.179
1.92,-6,48.305,48.188,48.053,47.774,47.22,30.047
2,-6,48.439,48.321,48.183,47.896,47.322,29.915
2.08,-6,48.576,48.455,48.315,48.021,47.425,29.781
2.16,-6,48.714,48.592,48.449,48.148,47.53,29.647
2.24,-6,48.854,48.731,48.585,48.277,47.637,29.512
2.32,-6,48.995,48.871,48.723,48.408,47.746,29.376
2.4,-6,49.139,49.014,48.864,48.542,47.857,29.24
2.48,-6,49.28,49.158,49.006,48.678,47.963,29.103
2.56,-6,49.419,49.305,49.151,48.816,48.071,28.966
2.64,-6,49.56,49.453,49.298,48.957,48.191,28.829
2.72,-6,49.704,49.601,49.447,49.101,48.321,28.691
2.8,-6,49.851,49.747,49.6,49.252,48.455,28.553
2.88,-6,50.001,49.898,49.759,49.41,48.591,28.415
2.96,-6,50.157,50.051,49.921,49.571,48.731,28.276
3.04,-6,50.314,50.207,50.078,49.736,48.874,28.137
3.12,-6,50.475,50.366,50.236,49.903,49.019,27.998
3.2,-6,50.638,50.527,50.398,50.073,49.168,27.859
3.28,-6,50.804,50.694,50.564,50.247,49.32,27.72
3.36,-6,50.972,50.863,50.731,50.424,49.476,27.58
3.44,-6,51.143,51.036,50.902,50.604,49.635,27.441
3.52,-6,51.325,51.211,51.076,50.785,49.796,27.302
3.6,-6,51.509,51.388,51.253,50.962,49.973,27.163
3.68,-6,51.692,51.565,51.43,51.141,50.149,27.024
3.76,-6,51.878,51.744,51.61,51.323,50.326,26.885
3.84,-6,52.067,51.926,51.792,51.51,50.509,26.746
3.92,-6,52.259,52.111,51.977,51.699,50.695,26.607
4,-6,52.454,52.3,52.166,51.893,50.886,26.469
4.08,-6,52.652,52.499,52.358,52.09,51.082,26.33
4.16,-6,52.853,52.7,52.553,52.291,51.283,26.192
4.24,-6,53.057,52.905,52.751,52.495,51.488,26.055
4.32,-6,53.265,53.112,52.952,52.703,51.697,25.917
4.4,-6,53.475,53.324,53.157,52.915,51.912,25.78
4.48,-6,53.688,53.538,53.364,53.13,52.131,25.643
4.56,-6,53.904,53.756,53.575,53.348,52.355,25.507
4.64,-6,54.123,53.977,53.795,53.57,52.583,25.371
4.72,-6,54.344,54.201,54.019,53.796,52.817,25.235
4.8,-6,54.568,54.428,54.247,54.02,53.055,25.099
4.88,-6,54.795,54.659,54.478,54.247,53.298,24.964
4.96,-6,55.025,54.892,54.713,54.476,53.545,24.83
5.04,-6,55.257,55.128,54.951,54.709,53.797,24.696
5.12,-6,55.491,55.368,55.192,54.945,54.054,24.562
5.2,-6,55.728,55.61,55.437,55.185,54.315,24.429
5.28,-6,55.967,55.855,55.685,55.427,54.58,24.296
5.36,-6,56.209,56.103,55.936,55.673,54.85,24.164
5.44,-6,56.452,56.353,56.19,55.921,55.124,24.032
5.52,-6,56.698,56.607,56.447,56.173,55.403,23.901
5.6,-6,56.945,56.862,56.707,56.427,55.685,23.77
5.68,-6,57.194,57.12,56.971,56.688,55.972,23.64
5.76,-6,57.444,57.381,57.237,56.955,56.262,23.51
5.84,-6,57.689,57.643,57.506,57.226,56.557,23.381
