X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,37.962,38.055,38.176,36.969
-5.92,-6,38.087,38.178,38.298,36.99
-5.84,-6,38.211,38.301,38.421,37.01
-5.76,-6,38.336,38.425,38.544,37.031
-5.68,-6,38.461,38.549,38.667,37.051
-5.6,-6,38.586,38.674,38.79,37.071
-5.52,-6,38.711,38.798,38.914,37.092
-5.44,-6,38.837,38.923,39.038,37.112
-5.36,-6,38.963,39.048,39.161,37.132
-5.28,-6,39.089,39.173,39.285,37.152
-5.2,-6,39.215,39.298,39.409,37.172
-5.12,-6,39.341,39.423,39.533,37.192
-5.04,-6,39.468,39.548,39.658,37.212
-4.96,-6,39.594,39.674,39.782,37.231
-4.88,-6,39.721,39.799,39.906,37.251
-4.8,-6,39.847,39.925,40.031,37.27
-4.72,-6,39.974,40.05,40.155,37.289
-4.64,-6,40.101,40.176,40.279,37.307
-4.56,-6,40.228,40.301,40.403,37.325
-4.48,-6,40.354,40.427,40.528,37.343
-4.4,-6,40.481,40.552,40.652,37.365
-4.32,-6,40.608,40.677,40.776,37.426
-4.24,-6,40.734,40.803,40.899,37.498
-4.16,-6,40.86,40.928,41.023,37.508
-4.08,-6,40.987,41.053,41.146,37.518
-4,-6,41.113,41.177,41.27,37.527
-3.92,-6,41.239,41.302,41.393,37.535
-3.84,-6,41.364,41.426,41.515,37.542
-3.76,-6,41.49,41.55,41.637,37.548
-3.68,-6,41.615,41.673,41.759,37.554
-3.6,-6,41.74,41.797,41.881,37.558
-3.52,-6,41.864,41.92,42.002,37.562
-3.44,-6,41.988,42.042,42.123,37.565
-3.36,-6,42.112,42.164,42.243,37.567
-3.28,-6,42.235,42.286,42.363,37.569
-3.2,-6,42.358,42.407,42.482,37.568
-3.12,-6,42.48,42.527,42.601,37.564
-3.04,-6,42.602,42.648,42.719,37.559
-2.96,-6,42.723,42.767,42.837,37.553
-2.88,-6,42.844,42.886,42.954,37.545
-2.8,-6,42.964,43.004,43.07,37.537
-2.72,-6,43.084,43.122,43.185,37.527
-2.64,-6,43.202,43.238,43.3,37.517
-2.56,-6,43.32,43.354,43.414,37.505
-2.48,-6,43.437,43.47,43.527,37.493
-2.4,-6,43.554,43.584,43.639,37.48
-2.32,-6,43.669,43.698,43.75,37.466
-2.24,-6,43.784,43.81,43.861,37.451
-2.16,-6,43.898,43.922,43.97,37.435
-2.08,-6,44.011,44.033,44.079,37.418
-2,-6,44.123,44.143,44.186,37.401
-1.92,-6,44.234,44.252,44.293,37.383
-1.84,-6,44.344,44.359,44.398,37.365
-1.76,-6,44.453,44.466,44.502,37.358
-1.68,-6,44.56,44.572,44.605,37.351
-1.6,-6,44.667,44.676,44.707,37.344
-1.52,-6,44.772,44.779,44.808,37.335
-1.44,-6,44.877,44.881,44.908,37.316
-1.36,-6,44.98,44.982,45.006,37.291
-1.28,-6,45.081,45.082,45.103,37.264
-1.2,-6,45.182,45.18,45.198,37.235
-1.12,-6,45.281,45.277,45.293,37.206
-1.04,-6,45.379,45.373,45.386,37.175
-0.96,-6,45.475,45.467,45.477,37.142
-0.88,-6,45.57,45.56,45.568,37.108
-0.8,-6,45.664,45.651,45.656,37.072
-0.72,-6,45.756,45.741,45.744,37.034
-0.64,-6,45.846,45.829,45.83,36.994
-0.56,-6,45.935,45.916,45.914,36.952
-0.48,-6,46.023,46.001,45.997,36.907
-0.4,-6,46.109,46.085,46.078,36.86
-0.32,-6,46.193,46.167,46.158,36.811
-0.24,-6,46.276,46.248,46.236,36.759
-0.16,-6,46.357,46.327,46.313,36.703
-0.08,-6,46.436,46.404,46.388,36.645
0,-6,46.514,46.48,46.461,36.583
0.08,-6,46.532,46.5,46.476,36.532
0.16,-6,46.587,46.555,46.526,36.482
0.24,-6,46.647,46.613,46.582,36.548
0.32,-6,46.709,46.673,46.639,36.396
0.4,-6,46.77,46.734,46.696,36.255
0.48,-6,46.831,46.793,46.753,36.131
0.56,-6,46.894,46.851,46.809,36.031
0.64,-6,46.962,46.913,46.863,35.941
0.72,-6,47.028,46.976,46.922,35.866
0.8,-6,47.094,47.039,46.981,35.79
0.88,-6,47.16,47.1,47.04,35.711
0.96,-6,47.227,47.163,47.097,35.631
1.04,-6,47.297,47.225,47.155,35.549
1.12,-6,47.364,47.29,47.211,35.466
1.2,-6,47.392,47.353,47.271,35.381
1.28,-6,47.41,47.392,47.33,35.294
1.36,-6,47.45,47.406,47.387,35.206
1.44,-6,47.496,47.433,47.398,35.116
1.52,-6,47.54,47.475,47.41,35.024
1.6,-6,47.583,47.515,47.445,34.932
1.68,-6,47.623,47.553,47.481,34.837
1.76,-6,47.661,47.59,47.516,34.741
1.84,-6,47.698,47.625,47.549,34.644
1.92,-6,47.734,47.659,47.58,34.545
2,-6,47.769,47.692,47.612,34.445
2.08,-6,47.803,47.725,47.642,34.344
2.16,-6,47.836,47.757,47.672,34.241
2.24,-6,47.868,47.787,47.7,34.137
2.32,-6,47.898,47.816,47.727,34.032
2.4,-6,47.928,47.845,47.754,33.926
2.48,-6,47.956,47.873,47.779,33.819
2.56,-6,47.994,47.899,47.804,33.711
2.64,-6,48.044,47.925,47.827,33.601
2.72,-6,48.094,47.952,47.85,33.491
2.8,-6,48.143,47.998,47.872,33.38
2.88,-6,48.191,48.044,47.894,33.267
2.96,-6,48.238,48.09,47.926,33.154
3.04,-6,48.285,48.134,47.968,33.04
3.12,-6,48.33,48.179,48.01,32.926
3.2,-6,48.375,48.222,48.051,32.81
3.28,-6,48.418,48.265,48.092,32.694
3.36,-6,48.461,48.307,48.133,32.577
3.44,-6,48.502,48.348,48.173,32.46
3.52,-6,48.542,48.388,48.213,32.342
3.6,-6,48.581,48.428,48.251,32.223
3.68,-6,48.595,48.466,48.289,32.104
3.76,-6,48.608,48.503,48.327,31.985
3.84,-6,48.621,48.539,48.363,31.865
3.92,-6,48.632,48.555,48.399,31.744
4,-6,48.643,48.566,48.433,31.623
4.08,-6,48.653,48.577,48.467,31.502
4.16,-6,48.662,48.587,48.493,31.381
4.24,-6,48.671,48.596,48.504,31.259
4.32,-6,48.68,48.605,48.514,31.137
4.4,-6,48.688,48.613,48.523,31.014
4.48,-6,48.695,48.621,48.531,30.892
4.56,-6,48.702,48.628,48.54,30.769
4.64,-6,48.708,48.635,48.547,30.647
4.72,-6,48.715,48.641,48.554,30.524
