X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.519,38.614,38.692,38.795,38.454
-5.92,-6,38.637,38.732,38.809,38.911,38.405
-5.84,-6,38.755,38.849,38.925,39.026,38.356
-5.76,-6,38.874,38.967,39.042,39.143,38.307
-5.68,-6,38.993,39.085,39.159,39.259,38.258
-5.6,-6,39.112,39.203,39.277,39.375,38.209
-5.52,-6,39.231,39.321,39.394,39.492,38.161
-5.44,-6,39.351,39.44,39.512,39.609,38.112
-5.36,-6,39.47,39.558,39.629,39.725,38.064
-5.28,-6,39.59,39.677,39.747,39.842,38.016
-5.2,-6,39.71,39.796,39.865,39.959,37.968
-5.12,-6,39.83,39.915,39.983,40.076,37.92
-5.04,-6,39.95,40.034,40.101,40.193,37.872
-4.96,-6,40.07,40.153,40.219,40.31,37.825
-4.88,-6,40.19,40.272,40.337,40.427,37.778
-4.8,-6,40.31,40.391,40.455,40.544,37.731
-4.72,-6,40.43,40.51,40.573,40.661,37.684
-4.64,-6,40.551,40.629,40.691,40.778,37.638
-4.56,-6,40.671,40.748,40.809,40.895,37.592
-4.48,-6,40.791,40.867,40.926,41.011,37.546
-4.4,-6,40.911,40.986,41.044,41.128,37.5
-4.32,-6,41.031,41.104,41.162,41.244,37.455
-4.24,-6,41.15,41.223,41.279,41.36,37.414
-4.16,-6,41.27,41.341,41.396,41.476,37.386
-4.08,-6,41.39,41.459,41.513,41.592,37.357
-4,-6,41.509,41.577,41.629,41.707,37.327
-3.92,-6,41.628,41.695,41.746,41.822,37.297
-3.84,-6,41.747,41.812,41.862,41.937,37.266
-3.76,-6,41.865,41.929,41.978,42.051,37.235
-3.68,-6,41.983,42.046,42.093,42.165,37.203
-3.6,-6,42.101,42.162,42.208,42.279,37.171
-3.52,-6,42.219,42.278,42.323,42.392,37.138
-3.44,-6,42.336,42.394,42.437,42.505,37.105
-3.36,-6,42.453,42.509,42.551,42.617,37.072
-3.28,-6,42.569,42.624,42.664,42.728,37.038
-3.2,-6,42.685,42.738,42.776,42.84,37.004
-3.12,-6,42.8,42.852,42.888,42.95,36.97
-3.04,-6,42.915,42.965,43,43.06,36.935
-2.96,-6,43.03,43.077,43.111,43.169,36.9
-2.88,-6,43.143,43.189,43.221,43.278,36.865
-2.8,-6,43.256,43.3,43.331,43.385,36.83
-2.72,-6,43.369,43.411,43.44,43.492,36.795
-2.64,-6,43.481,43.521,43.548,43.599,36.76
-2.56,-6,43.592,43.63,43.655,43.704,36.721
-2.48,-6,43.702,43.739,43.762,43.809,36.678
-2.4,-6,43.812,43.846,43.868,43.913,36.635
