X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,44.146,44.367,44.589,45.026,45.481,45.484,40.437
-5.92,-6,44.252,44.472,44.694,45.13,45.585,45.589,40.44
-5.84,-6,44.359,44.578,44.8,45.235,45.689,45.693,40.443
-5.76,-6,44.465,44.684,44.905,45.34,45.794,45.797,40.444
-5.68,-6,44.572,44.79,45.011,45.445,45.898,45.901,40.446
-5.6,-6,44.679,44.897,45.117,45.55,46.002,46.006,40.446
-5.52,-6,44.786,45.003,45.223,45.655,46.107,46.111,40.446
-5.44,-6,44.893,45.11,45.329,45.76,46.212,46.215,40.446
-5.36,-6,45,45.217,45.435,45.865,46.316,46.32,40.445
-5.28,-6,45.108,45.323,45.541,45.97,46.421,46.424,40.444
-5.2,-6,45.215,45.43,45.647,46.076,46.526,46.529,40.442
-5.12,-6,45.323,45.537,45.753,46.181,46.63,46.634,40.44
-5.04,-6,45.431,45.644,45.859,46.286,46.735,46.738,40.438
-4.96,-6,45.538,45.751,45.966,46.392,46.839,46.843,40.436
-4.88,-6,45.646,45.859,46.072,46.497,46.944,46.948,40.434
-4.8,-6,45.754,45.966,46.179,46.602,47.049,47.052,40.431
-4.72,-6,45.863,46.073,46.285,46.708,47.153,47.156,40.428
-4.64,-6,45.971,46.18,46.391,46.813,47.257,47.261,40.425
-4.56,-6,46.079,46.288,46.498,46.918,47.361,47.365,40.422
-4.48,-6,46.187,46.395,46.604,47.023,47.466,47.469,40.418
-4.4,-6,46.296,46.503,46.71,47.128,47.57,47.573,40.415
-4.32,-6,46.404,46.61,46.817,47.233,47.673,47.677,40.411
-4.24,-6,46.513,46.717,46.923,47.338,47.777,47.78,40.409
-4.16,-6,46.622,46.825,47.029,47.442,47.881,47.884,40.414
-4.08,-6,46.731,46.933,47.136,47.547,47.984,47.987,40.418
-4,-6,46.84,47.04,47.242,47.651,48.087,48.09,40.42
-3.92,-6,46.949,47.148,47.348,47.755,48.19,48.193,40.421
-3.84,-6,47.058,47.256,47.454,47.86,48.293,48.296,40.429
-3.76,-6,47.167,47.363,47.561,47.964,48.395,48.399,40.455
-3.68,-6,47.277,47.471,47.667,48.068,48.498,48.501,40.48
-3.6,-6,47.387,47.579,47.773,48.172,48.6,48.603,40.506
-3.52,-6,47.497,47.688,47.879,48.275,48.702,48.705,40.531
-3.44,-6,47.607,47.796,47.986,48.379,48.803,48.807,40.556
-3.36,-6,47.717,47.904,48.092,48.483,48.905,48.908,40.581
-3.28,-6,47.828,48.013,48.199,48.586,49.006,49.009,40.606
-3.2,-6,47.94,48.122,48.306,48.69,49.107,49.11,40.631
-3.12,-6,48.051,48.232,48.413,48.793,49.208,49.211,40.67
-3.04,-6,48.164,48.341,48.52,48.897,49.309,49.312,40.712
-2.96,-6,48.276,48.451,48.627,49,49.409,49.412,40.755
-2.88,-6,48.39,48.562,48.735,49.104,49.51,49.513,40.798
-2.8,-6,48.504,48.673,48.843,49.208,49.61,49.613,40.842
-2.72,-6,48.619,48.785,48.951,49.311,49.71,49.713,40.887
-2.64,-6,48.734,48.897,49.06,49.415,49.81,49.813,40.895
-2.56,-6,48.851,49.01,49.169,49.52,49.91,49.913,40.865
-2.48,-6,48.968,49.123,49.279,49.624,50.01,50.013,40.828
-2.4,-6,49.087,49.238,49.39,49.729,50.11,50.113,40.789
-2.32,-6,49.206,49.353,49.501,49.834,50.209,50.212,40.75
-2.24,-6,49.327,49.47,49.613,49.939,50.309,50.312,40.709
-2.16,-6,49.449,49.587,49.726,50.045,50.409,50.412,40.668
-2.08,-6,49.572,49.705,49.84,50.151,50.509,50.512,40.625
-2,-6,49.697,49.825,49.954,50.258,50.609,50.612,40.582
-1.92,-6,49.823,49.946,50.07,50.365,50.709,50.712,40.539
-1.84,-6,49.95,50.068,50.186,50.473,50.809,50.812,40.495
-1.76,-6,50.079,50.191,50.303,50.581,50.909,50.912,40.451
-1.68,-6,50.209,50.315,50.422,50.689,51.009,51.012,40.407
-1.6,-6,50.34,50.44,50.541,50.799,51.109,51.112,40.363
-1.52,-6,50.473,50.567,50.661,50.908,51.21,51.212,40.32
-1.44,-6,50.608,50.694,50.782,51.018,51.31,51.312,40.268
