X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.688,38.797,38.903,39.038,39.012,36.856
-5.92,-6,38.822,38.93,39.035,39.167,39.136,36.856
-5.84,-6,38.956,39.063,39.167,39.297,39.261,36.856
-5.76,-6,39.091,39.197,39.3,39.428,39.386,36.855
-5.68,-6,39.227,39.332,39.434,39.559,39.512,36.854
-5.6,-6,39.363,39.468,39.568,39.69,39.639,36.869
-5.52,-6,39.5,39.604,39.703,39.822,39.765,36.885
-5.44,-6,39.637,39.74,39.838,39.955,39.893,36.878
-5.36,-6,39.776,39.877,39.975,40.089,40.021,36.856
-5.28,-6,39.914,40.015,40.111,40.223,40.149,36.832
-5.2,-6,40.054,40.154,40.249,40.357,40.278,36.807
-5.12,-6,40.194,40.293,40.387,40.492,40.407,36.78
-5.04,-6,40.335,40.433,40.525,40.628,40.537,36.752
-4.96,-6,40.477,40.574,40.665,40.764,40.667,36.723
-4.88,-6,40.619,40.715,40.805,40.901,40.798,36.692
-4.8,-6,40.762,40.857,40.945,41.039,40.93,36.66
-4.72,-6,40.905,41,41.086,41.177,41.061,36.627
-4.64,-6,41.05,41.143,41.228,41.316,41.194,36.592
-4.56,-6,41.195,41.287,41.371,41.455,41.327,36.557
-4.48,-6,41.34,41.432,41.514,41.595,41.46,36.519
-4.4,-6,41.487,41.577,41.658,41.736,41.594,36.481
-4.32,-6,41.634,41.723,41.803,41.877,41.728,36.441
-4.24,-6,41.782,41.87,41.948,42.019,41.863,36.401
-4.16,-6,41.931,42.017,42.094,42.161,41.999,36.359
-4.08,-6,42.08,42.165,42.241,42.304,42.135,36.316
-4,-6,42.23,42.314,42.388,42.448,42.271,36.272
-3.92,-6,42.381,42.464,42.536,42.592,42.409,36.227
-3.84,-6,42.533,42.615,42.685,42.737,42.546,36.181
-3.76,-6,42.685,42.766,42.835,42.883,42.684,36.135
-3.68,-6,42.838,42.918,42.985,43.03,42.823,36.087
-3.6,-6,42.992,43.071,43.136,43.177,42.963,36.038
-3.52,-6,43.147,43.225,43.288,43.325,43.103,35.989
-3.44,-6,43.303,43.379,43.441,43.473,43.243,35.939
-3.36,-6,43.46,43.534,43.594,43.623,43.384,35.888
-3.28,-6,43.617,43.691,43.749,43.773,43.526,35.837
-3.2,-6,43.776,43.848,43.904,43.924,43.668,35.784
-3.12,-6,43.935,44.006,44.06,44.075,43.812,35.731
-3.04,-6,44.095,44.165,44.217,44.228,43.955,35.678
-2.96,-6,44.257,44.325,44.375,44.381,44.1,35.624
-2.88,-6,44.419,44.486,44.534,44.535,44.245,35.569
-2.8,-6,44.583,44.648,44.694,44.691,44.391,35.514
-2.72,-6,44.747,44.811,44.855,44.847,44.538,35.458
-2.64,-6,44.913,44.975,45.017,45.004,44.686,35.401
-2.56,-6,45.08,45.14,45.18,45.162,44.835,35.348
-2.48,-6,45.248,45.307,45.345,45.322,44.984,35.298
-2.4,-6,45.417,45.475,45.51,45.482,45.135,35.246
-2.32,-6,45.587,45.643,45.677,45.644,45.286,35.193
-2.24,-6,45.759,45.814,45.845,45.807,45.439,35.138
-2.16,-6,45.932,45.985,46.014,45.971,45.592,35.081
-2.08,-6,46.107,46.158,46.185,46.136,45.747,35.023
-2,-6,46.283,46.333,46.357,46.303,45.903,34.964
-1.92,-6,46.46,46.509,46.53,46.471,46.061,34.902
-1.84,-6,46.64,46.686,46.705,46.64,46.22,34.84
-1.76,-6,46.82,46.866,46.882,46.811,46.38,34.776
-1.68,-6,47.002,47.046,47.06,46.984,46.541,34.71
-1.6,-6,47.186,47.229,47.24,47.158,46.705,34.643
-1.52,-6,47.372,47.414,47.422,47.334,46.87,34.574
-1.44,-6,47.56,47.6,47.606,47.512,47.037,34.496
-1.36,-6,47.749,47.789,47.791,47.692,47.205,34.412
-1.28,-6,47.941,47.979,47.979,47.873,47.376,34.325
