X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.519,38.614,38.692,38.795,36.898
-5.92,-6,38.637,38.732,38.809,38.911,36.873
-5.84,-6,38.755,38.849,38.925,39.026,36.847
-5.76,-6,38.874,38.967,39.042,39.143,36.822
-5.68,-6,38.993,39.085,39.159,39.259,36.797
-5.6,-6,39.112,39.203,39.277,39.375,36.771
-5.52,-6,39.231,39.321,39.394,39.492,36.746
-5.44,-6,39.351,39.44,39.512,39.609,36.721
-5.36,-6,39.47,39.558,39.629,39.725,36.696
-5.28,-6,39.59,39.677,39.747,39.842,36.671
-5.2,-6,39.71,39.796,39.865,39.959,36.646
-5.12,-6,39.83,39.915,39.983,40.076,36.621
-5.04,-6,39.95,40.034,40.101,40.193,36.596
-4.96,-6,40.07,40.153,40.219,40.31,36.571
-4.88,-6,40.19,40.272,40.337,40.427,36.546
-4.8,-6,40.31,40.391,40.455,40.544,36.538
-4.72,-6,40.43,40.51,40.573,40.661,36.529
-4.64,-6,40.551,40.629,40.691,40.778,36.519
-4.56,-6,40.671,40.748,40.809,40.895,36.509
-4.48,-6,40.791,40.867,40.926,41.011,36.498
-4.4,-6,40.911,40.986,41.044,41.128,36.487
-4.32,-6,41.031,41.104,41.162,41.244,36.475
-4.24,-6,41.15,41.223,41.279,41.36,36.463
-4.16,-6,41.27,41.341,41.396,41.476,36.45
-4.08,-6,41.39,41.459,41.513,41.592,36.436
-4,-6,41.509,41.577,41.629,41.707,36.422
-3.92,-6,41.628,41.695,41.746,41.822,36.408
-3.84,-6,41.747,41.812,41.862,41.937,36.393
-3.76,-6,41.865,41.929,41.978,42.051,36.378
-3.68,-6,41.983,42.046,42.093,42.165,36.362
-3.6,-6,42.101,42.162,42.208,42.279,36.346
-3.52,-6,42.219,42.278,42.323,42.392,36.33
-3.44,-6,42.336,42.394,42.437,42.505,36.313
-3.36,-6,42.453,42.509,42.551,42.617,36.296
-3.28,-6,42.569,42.624,42.664,42.728,36.279
-3.2,-6,42.685,42.738,42.776,42.84,36.261
-3.12,-6,42.8,42.852,42.888,42.95,36.235
-3.04,-6,42.915,42.965,43,43.06,36.209
-2.96,-6,43.03,43.077,43.111,43.169,36.183
-2.88,-6,43.143,43.189,43.221,43.278,36.156
