X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.37,46.465,46.565,46.733,46.923,47.142,47.557,42.723
-5.92,-6,46.495,46.59,46.689,46.857,47.047,47.265,47.68,42.688
-5.84,-6,46.62,46.715,46.814,46.981,47.17,47.388,47.803,42.652
-5.76,-6,46.745,46.839,46.938,47.105,47.294,47.511,47.926,42.615
-5.68,-6,46.87,46.964,47.063,47.23,47.418,47.635,48.049,42.578
-5.6,-6,46.996,47.089,47.188,47.354,47.542,47.758,48.172,42.541
-5.52,-6,47.121,47.215,47.312,47.478,47.666,47.882,48.295,42.503
-5.44,-6,47.247,47.34,47.437,47.603,47.789,48.006,48.418,42.465
-5.36,-6,47.372,47.465,47.562,47.727,47.913,48.129,48.541,42.427
-5.28,-6,47.498,47.59,47.687,47.852,48.037,48.253,48.665,42.388
-5.2,-6,47.623,47.715,47.812,47.976,48.161,48.376,48.788,42.349
-5.12,-6,47.749,47.841,47.937,48.1,48.285,48.499,48.911,42.31
-5.04,-6,47.874,47.966,48.062,48.225,48.408,48.623,49.033,42.27
-4.96,-6,48,48.091,48.187,48.349,48.532,48.746,49.156,42.23
-4.88,-6,48.125,48.216,48.311,48.473,48.655,48.869,49.278,42.189
-4.8,-6,48.251,48.341,48.436,48.597,48.778,48.991,49.401,42.148
-4.72,-6,48.376,48.466,48.56,48.721,48.901,49.114,49.523,42.107
-4.64,-6,48.501,48.59,48.684,48.844,49.024,49.236,49.645,42.065
-4.56,-6,48.625,48.714,48.808,48.967,49.146,49.358,49.766,42.023
-4.48,-6,48.75,48.838,48.932,49.09,49.268,49.48,49.887,41.981
-4.4,-6,48.874,48.962,49.055,49.213,49.39,49.601,50.008,41.938
-4.32,-6,48.998,49.086,49.178,49.335,49.512,49.722,50.128,41.895
-4.24,-6,49.121,49.209,49.301,49.457,49.633,49.842,50.248,41.852
-4.16,-6,49.245,49.332,49.423,49.579,49.753,49.962,50.368,41.808
-4.08,-6,49.368,49.454,49.545,49.7,49.873,50.082,50.486,41.764
-4,-6,49.49,49.576,49.667,49.82,49.993,50.201,50.605,41.72
-3.92,-6,49.612,49.697,49.788,49.94,50.112,50.319,50.723,41.676
-3.84,-6,49.733,49.818,49.908,50.06,50.23,50.437,50.84,41.631
-3.76,-6,49.854,49.939,50.028,50.179,50.348,50.554,50.956,41.586
-3.68,-6,49.975,50.058,50.147,50.297,50.465,50.671,51.072,41.54
-3.6,-6,50.094,50.178,50.266,50.414,50.581,50.786,51.187,41.494
-3.52,-6,50.213,50.296,50.383,50.531,50.697,50.901,51.301,41.447
-3.44,-6,50.332,50.414,50.501,50.647,50.812,51.015,51.414,41.401
-3.36,-6,50.45,50.531,50.617,50.763,50.926,51.128,51.527,41.354
-3.28,-6,50.566,50.647,50.733,50.877,51.039,51.241,51.638,41.307
-3.2,-6,50.683,50.763,50.847,50.991,51.151,51.352,51.749,41.26
-3.12,-6,50.798,50.877,50.961,51.104,51.262,51.463,51.858,41.213
-3.04,-6,50.912,50.991,51.074,51.215,51.372,51.572,51.967,41.166
-2.96,-6,51.026,51.104,51.186,51.326,51.481,51.68,52.074,41.119
-2.88,-6,51.138,51.216,51.298,51.436,51.589,51.787,52.18,41.073
