X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,49.146,49.276,49.409,49.664,49.96,41.289
-5.92,-6,49.256,49.385,49.516,49.769,50.064,41.282
-5.84,-6,49.366,49.493,49.623,49.875,50.168,41.274
-5.76,-6,49.476,49.602,49.731,49.981,50.272,41.266
-5.68,-6,49.587,49.712,49.839,50.087,50.377,41.257
-5.6,-6,49.698,49.821,49.947,50.193,50.482,41.248
-5.52,-6,49.81,49.931,50.055,50.3,50.587,41.238
-5.44,-6,49.922,50.042,50.164,50.407,50.692,41.227
-5.36,-6,50.034,50.152,50.273,50.514,50.797,41.217
-5.28,-6,50.146,50.263,50.382,50.621,50.903,41.206
-5.2,-6,50.259,50.374,50.492,50.728,51.008,41.194
-5.12,-6,50.373,50.486,50.602,50.836,51.114,41.183
-5.04,-6,50.486,50.598,50.712,50.944,51.22,41.171
-4.96,-6,50.6,50.71,50.822,51.052,51.327,41.159
-4.88,-6,50.714,50.822,50.932,51.16,51.433,41.147
-4.8,-6,50.829,50.935,51.043,51.269,51.539,41.135
-4.72,-6,50.944,51.048,51.154,51.377,51.646,41.124
-4.64,-6,51.059,51.161,51.265,51.486,51.752,41.112
-4.56,-6,51.174,51.274,51.376,51.595,51.859,41.1
-4.48,-6,51.289,51.388,51.488,51.704,51.966,41.089
-4.4,-6,51.405,51.501,51.6,51.813,52.073,41.077
-4.32,-6,51.521,51.615,51.711,51.922,52.179,41.065
-4.24,-6,51.637,51.729,51.823,52.031,52.286,41.053
-4.16,-6,51.754,51.844,51.935,52.14,52.393,41.042
-4.08,-6,51.871,51.958,52.047,52.249,52.5,41.031
-4,-6,51.988,52.072,52.159,52.359,52.606,41.02
-3.92,-6,52.105,52.187,52.272,52.468,52.713,41.01
-3.84,-6,52.222,52.302,52.384,52.577,52.819,41
-3.76,-6,52.339,52.417,52.496,52.686,52.926,40.991
-3.68,-6,52.457,52.532,52.609,52.795,53.032,40.983
-3.6,-6,52.574,52.647,52.721,52.904,53.138,40.975
