X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,30.065,30.322,30.455,29.707
-5.92,-6,30.191,30.447,30.579,29.725
-5.84,-6,30.317,30.572,30.704,29.743
-5.76,-6,30.444,30.697,30.829,29.761
-5.68,-6,30.571,30.823,30.954,29.779
-5.6,-6,30.698,30.949,31.079,29.798
-5.52,-6,30.826,31.075,31.204,29.816
-5.44,-6,30.954,31.201,31.33,29.835
-5.36,-6,31.081,31.327,31.455,29.854
-5.28,-6,31.209,31.454,31.581,29.873
-5.2,-6,31.337,31.58,31.707,29.892
-5.12,-6,31.465,31.707,31.833,29.912
-5.04,-6,31.594,31.833,31.958,29.931
-4.96,-6,31.722,31.96,32.084,29.95
-4.88,-6,31.85,32.087,32.21,29.97
-4.8,-6,31.979,32.213,32.336,29.989
-4.72,-6,32.107,32.34,32.462,30.009
-4.64,-6,32.235,32.467,32.588,30.028
-4.56,-6,32.364,32.593,32.714,30.05
-4.48,-6,32.492,32.72,32.839,30.103
-4.4,-6,32.62,32.846,32.965,30.157
-4.32,-6,32.748,32.972,33.09,30.213
-4.24,-6,32.876,33.098,33.215,30.269
-4.16,-6,33.003,33.224,33.34,30.326
-4.08,-6,33.131,33.35,33.465,30.384
-4,-6,33.258,33.475,33.589,30.442
-3.92,-6,33.385,33.6,33.713,30.501
-3.84,-6,33.512,33.725,33.837,30.56
-3.76,-6,33.638,33.849,33.96,30.619
-3.68,-6,33.764,33.973,34.083,30.678
-3.6,-6,33.889,34.096,34.205,30.738
-3.52,-6,34.014,34.219,34.327,30.796
-3.44,-6,34.139,34.342,34.449,30.855
-3.36,-6,34.263,34.464,34.57,30.913
-3.28,-6,34.386,34.585,34.69,30.97
-3.2,-6,34.509,34.706,34.81,31.027
-3.12,-6,34.631,34.826,34.929,31.082
-3.04,-6,34.753,34.945,35.047,31.136
-2.96,-6,34.874,35.064,35.164,31.169
-2.88,-6,34.994,35.182,35.281,31.162
-2.8,-6,35.113,35.299,35.397,31.144
-2.72,-6,35.232,35.416,35.512,31.124
-2.64,-6,35.35,35.531,35.627,31.103
-2.56,-6,35.466,35.645,35.74,31.079
-2.48,-6,35.582,35.759,35.852,31.055
-2.4,-6,35.697,35.872,35.964,31.028
-2.32,-6,35.811,35.983,36.074,31
-2.24,-6,35.923,36.094,36.183,30.97
-2.16,-6,36.035,36.203,36.291,30.938
-2.08,-6,36.146,36.311,36.398,30.905
-2,-6,36.255,36.418,36.504,30.871
-1.92,-6,36.363,36.524,36.609,30.835
-1.84,-6,36.469,36.628,36.712,30.797
-1.76,-6,36.575,36.732,36.814,30.758
-1.68,-6,36.679,36.834,36.915,30.718
-1.6,-6,36.781,36.934,37.014,30.676
-1.52,-6,36.883,37.033,37.112,30.633
-1.44,-6,36.982,37.131,37.208,30.588
-1.36,-6,37.081,37.227,37.303,30.542
-1.28,-6,37.177,37.321,37.397,30.494
-1.2,-6,37.272,37.414,37.489,30.444
-1.12,-6,37.366,37.506,37.579,30.392
-1.04,-6,37.457,37.596,37.668,30.338
-0.96,-6,37.547,37.684,37.755,30.282
-0.88,-6,37.636,37.77,37.84,30.224
-0.8,-6,37.722,37.855,37.924,30.164
-0.72,-6,37.807,37.938,38.006,30.102
-0.64,-6,37.89,38.019,38.086,30.037
-0.56,-6,37.971,38.099,38.165,29.97
-0.48,-6,38.05,38.177,38.242,29.901
-0.4,-6,38.127,38.252,38.317,29.83
-0.32,-6,38.203,38.326,38.39,29.756
-0.24,-6,38.276,38.398,38.461,29.68
-0.16,-6,38.348,38.469,38.531,29.601
-0.08,-6,38.417,38.537,38.598,29.52
0,-6,38.485,38.603,38.664,29.436
