X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,46.89,47.105,47.286,47.654,47.986,44.458
-5.92,-6,46.995,47.21,47.39,47.758,48.09,44.455
-5.84,-6,47.101,47.315,47.495,47.862,48.194,44.45
-5.76,-6,47.206,47.42,47.6,47.966,48.297,44.444
-5.68,-6,47.312,47.525,47.705,48.071,48.401,44.437
-5.6,-6,47.418,47.631,47.81,48.175,48.505,44.428
-5.52,-6,47.524,47.736,47.915,48.279,48.609,44.417
-5.44,-6,47.63,47.842,48.02,48.384,48.713,44.406
-5.36,-6,47.736,47.947,48.125,48.488,48.817,44.393
-5.28,-6,47.842,48.053,48.231,48.593,48.921,44.378
-5.2,-6,47.948,48.159,48.336,48.697,49.024,44.362
-5.12,-6,48.054,48.264,48.441,48.802,49.128,44.345
-5.04,-6,48.16,48.37,48.546,48.906,49.232,44.326
-4.96,-6,48.267,48.475,48.651,49.01,49.335,44.306
-4.88,-6,48.373,48.581,48.756,49.114,49.439,44.285
-4.8,-6,48.479,48.686,48.861,49.218,49.542,44.26
-4.72,-6,48.585,48.791,48.966,49.322,49.645,44.233
-4.64,-6,48.691,48.896,49.07,49.426,49.748,44.204
-4.56,-6,48.796,49.001,49.175,49.529,49.85,44.173
-4.48,-6,48.902,49.106,49.279,49.632,49.953,44.142
-4.4,-6,49.008,49.211,49.383,49.735,50.055,44.109
-4.32,-6,49.113,49.316,49.487,49.838,50.157,44.075
-4.24,-6,49.218,49.42,49.591,49.941,50.258,44.039
-4.16,-6,49.324,49.524,49.695,50.043,50.36,44.003
-4.08,-6,49.429,49.628,49.798,50.145,50.461,43.965
-4,-6,49.533,49.732,49.901,50.247,50.561,43.926
-3.92,-6,49.638,49.836,50.004,50.348,50.661,43.886
-3.84,-6,49.742,49.939,50.107,50.449,50.761,43.845
-3.76,-6,49.847,50.042,50.209,50.55,50.86,43.803
-3.68,-6,49.951,50.145,50.311,50.65,50.959,43.76
-3.6,-6,50.054,50.247,50.412,50.75,51.058,43.716
-3.52,-6,50.158,50.349,50.514,50.849,51.156,43.67
-3.44,-6,50.261,50.451,50.615,50.948,51.253,43.623
