X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,54.244,54.359,54.502,54.735,55.043,55.357,55.643,55.986,56.317,50.963
-5.92,-6,54.337,54.451,54.593,54.825,55.133,55.445,55.73,56.072,56.404,50.929
-5.84,-6,54.429,54.543,54.685,54.916,55.222,55.533,55.817,56.159,56.49,50.895
-5.76,-6,54.522,54.635,54.776,55.006,55.311,55.621,55.904,56.245,56.576,50.861
-5.68,-6,54.615,54.727,54.868,55.097,55.401,55.71,55.992,56.332,56.662,50.827
-5.6,-6,54.709,54.819,54.959,55.188,55.49,55.798,56.079,56.418,56.749,50.794
-5.52,-6,54.802,54.912,55.051,55.279,55.58,55.886,56.166,56.505,56.835,50.762
-5.44,-6,54.895,55.004,55.143,55.37,55.67,55.975,56.254,56.591,56.921,50.73
-5.36,-6,54.989,55.097,55.235,55.461,55.759,56.063,56.341,56.678,57.008,50.698
-5.28,-6,55.082,55.19,55.327,55.552,55.849,56.151,56.428,56.764,57.094,50.667
-5.2,-6,55.176,55.282,55.419,55.643,55.939,56.24,56.516,56.85,57.18,50.636
-5.12,-6,55.27,55.375,55.512,55.734,56.028,56.328,56.603,56.936,57.266,50.606
-5.04,-6,55.363,55.468,55.604,55.825,56.118,56.416,56.69,57.023,57.352,50.577
-4.96,-6,55.457,55.56,55.696,55.916,56.207,56.504,56.777,57.109,57.438,50.548
-4.88,-6,55.551,55.653,55.788,56.007,56.297,56.592,56.863,57.194,57.523,50.519
-4.8,-6,55.645,55.746,55.88,56.097,56.386,56.68,56.95,57.28,57.609,50.498
-4.72,-6,55.738,55.839,55.972,56.188,56.475,56.768,57.037,57.365,57.694,50.477
-4.64,-6,55.832,55.931,56.064,56.279,56.564,56.855,57.123,57.451,57.779,50.456
-4.56,-6,55.925,56.024,56.155,56.369,56.653,56.943,57.209,57.536,57.864,50.437
-4.48,-6,56.019,56.116,56.247,56.46,56.742,57.03,57.295,57.62,57.948,50.425
-4.4,-6,56.112,56.208,56.339,56.55,56.83,57.117,57.38,57.705,58.032,50.413
-4.32,-6,56.205,56.3,56.43,56.64,56.919,57.203,57.466,57.789,58.116,50.4
-4.24,-6,56.298,56.392,56.521,56.73,57.007,57.29,57.55,57.873,58.2,50.387
-4.16,-6,56.391,56.484,56.612,56.82,57.095,57.376,57.635,57.956,58.283,50.375
-4.08,-6,56.484,56.575,56.703,56.909,57.182,57.462,57.719,58.039,58.366,50.362
-4,-6,56.577,56.667,56.793,56.998,57.269,57.547,57.803,58.122,58.448,50.348
-3.92,-6,56.669,56.758,56.883,57.087,57.356,57.632,57.887,58.204,58.53,50.335
-3.84,-6,56.761,56.848,56.973,57.175,57.443,57.716,57.97,58.285,58.612,50.322
-3.76,-6,56.853,56.939,57.063,57.263,57.529,57.801,58.052,58.366,58.693,50.308
-3.68,-6,56.944,57.029,57.152,57.351,57.614,57.884,58.134,58.447,58.773,50.295
-3.6,-6,57.035,57.119,57.241,57.438,57.7,57.967,58.216,58.527,58.853,50.281
-3.52,-6,57.126,57.208,57.329,57.525,57.784,58.05,58.297,58.607,58.932,50.267
-3.44,-6,57.216,57.297,57.417,57.612,57.869,58.132,58.377,58.686,59.011,50.253
-3.36,-6,57.306,57.386,57.505,57.698,57.952,58.214,58.457,58.764,59.089,50.24
-3.28,-6,57.396,57.474,57.592,57.783,58.035,58.295,58.536,58.841,59.167,50.227
-3.2,-6,57.485,57.561,57.679,57.868,58.118,58.375,58.614,58.918,59.243,50.216
-3.12,-6,57.573,57.648,57.765,57.952,58.2,58.455,58.692,58.994,59.319,50.205
-3.04,-6,57.661,57.735,57.85,58.036,58.281,58.534,58.769,59.069,59.394,50.193
-2.96,-6,57.749,57.821,57.935,58.119,58.362,58.612,58.845,59.144,59.469,50.182
-2.88,-6,57.836,57.906,58.019,58.202,58.442,58.69,58.921,59.218,59.542,50.165
-2.8,-6,57.922,57.991,58.103,58.284,58.522,58.766,58.995,59.29,59.615,50.137
-2.72,-6,58.008,58.075,58.186,58.365,58.6,58.842,59.069,59.362,59.686,50.109
-2.64,-6,58.093,58.159,58.269,58.446,58.678,58.918,59.142,59.433,59.757,50.08
-2.56,-6,58.178,58.242,58.35,58.525,58.755,58.992,59.214,59.503,59.827,50.05
-2.48,-6,58.261,58.324,58.431,58.604,58.831,59.065,59.285,59.572,59.896,50.021
-2.4,-6,58.345,58.405,58.511,58.683,58.907,59.138,59.355,59.64,59.964,49.991
-2.32,-6,58.427,58.485,58.591,58.76,58.981,59.209,59.424,59.707,60.031,49.961
-2.24,-6,58.508,58.565,58.669,58.836,59.055,59.28,59.493,59.773,60.096,49.93
-2.16,-6,58.589,58.644,58.747,58.912,59.127,59.35,59.56,59.838,60.161,49.899
-2.08,-6,58.669,58.722,58.824,58.987,59.199,59.418,59.626,59.902,60.225,49.869
-2,-6,58.748,58.799,58.9,59.061,59.27,59.486,59.691,59.964,60.287,49.838
-1.92,-6,58.826,58.876,58.975,59.133,59.34,59.553,59.754,60.025,60.348,49.806
-1.84,-6,58.903,58.951,59.049,59.205,59.408,59.618,59.817,60.086,60.408,49.775
-1.76,-6,58.979,59.025,59.122,59.276,59.476,59.683,59.879,60.145,60.467,49.744
-1.68,-6,59.055,59.099,59.194,59.346,59.543,59.746,59.939,60.202,60.525,49.712
-1.6,-6,59.129,59.171,59.265,59.415,59.608,59.808,59.998,60.259,60.581,49.681
-1.52,-6,59.202,59.243,59.335,59.483,59.673,59.869,60.056,60.314,60.636,49.649
-1.44,-6,59.274,59.313,59.404,59.549,59.736,59.929,60.113,60.368,60.69,49.617
-1.36,-6,59.345,59.382,59.472,59.615,59.798,59.987,60.168,60.42,60.742,49.585
-1.28,-6,59.416,59.45,59.538,59.679,59.859,60.045,60.223,60.472,60.794,49.553
-1.2,-6,59.484,59.517,59.604,59.743,59.919,60.101,60.276,60.521,60.843,49.521
-1.12,-6,59.552,59.583,59.668,59.805,59.978,60.156,60.327,60.57,60.892,49.488
-1.04,-6,59.619,59.648,59.732,59.866,60.035,60.21,60.378,60.617,60.939,49.455
-0.96,-6,59.684,59.711,59.794,59.925,60.091,60.262,60.427,60.663,60.985,49.421
-0.88,-6,59.748,59.773,59.854,59.984,60.146,60.313,60.475,60.707,61.029,49.387
-0.8,-6,59.811,59.834,59.914,60.041,60.2,60.363,60.521,60.75,61.072,49.353
-0.72,-6,59.872,59.894,59.972,60.097,60.252,60.412,60.566,60.792,61.114,49.317
-0.64,-6,59.933,59.952,60.029,60.151,60.304,60.459,60.61,60.832,61.154,49.281
-0.56,-6,59.992,60.009,60.085,60.205,60.353,60.505,60.652,60.871,61.193,49.243
-0.48,-6,60.049,60.065,60.139,60.257,60.402,60.55,60.693,60.909,61.23,49.205
-0.4,-6,60.106,60.12,60.192,60.307,60.449,60.593,60.733,60.945,61.266,49.165
-0.32,-6,60.16,60.173,60.243,60.356,60.495,60.635,60.771,60.979,61.301,49.123
-0.24,-6,60.214,60.224,60.294,60.404,60.539,60.675,60.808,61.013,61.334,49.08
-0.16,-6,60.266,60.275,60.342,60.451,60.582,60.715,60.844,61.045,61.366,49.035
-0.08,-6,60.316,60.324,60.39,60.496,60.624,60.753,60.878,61.075,61.396,48.989
0,-6,60.366,60.371,60.436,60.539,60.664,60.789,60.911,61.104,61.426,48.94
0.08,-6,60.223,60.22,60.279,60.393,60.504,60.613,60.741,60.922,61.268,48.905
0.16,-6,60.214,60.206,60.261,60.376,60.48,60.58,60.707,60.879,61.232,48.871
0.24,-6,60.225,60.214,60.266,60.38,60.476,60.568,60.693,60.859,61.216,49.033
0.32,-6,60.245,60.23,60.279,60.392,60.482,60.568,60.688,60.85,61.21,49.018
0.4,-6,60.268,60.25,60.296,60.408,60.492,60.572,60.69,60.844,61.206,48.974
0.48,-6,60.293,60.273,60.317,60.426,60.506,60.579,60.693,60.843,61.206,48.929
0.56,-6,60.319,60.297,60.337,60.445,60.52,60.588,60.699,60.841,61.206,48.881
0.64,-6,60.347,60.32,60.359,60.464,60.534,60.598,60.704,60.842,61.208,48.832
0.72,-6,60.384,60.35,60.38,60.483,60.549,60.607,60.71,60.842,61.208,48.781
0.8,-6,60.421,60.385,60.411,60.501,60.562,60.616,60.715,60.842,61.209,48.729
0.88,-6,60.456,60.418,60.442,60.523,60.575,60.623,60.719,60.841,61.209,48.675
0.96,-6,60.491,60.45,60.471,60.547,60.586,60.631,60.722,60.839,61.207,48.62
1.04,-6,60.526,60.481,60.5,60.57,60.603,60.636,60.724,60.836,61.204,48.563
1.12,-6,60.56,60.513,60.527,60.592,60.62,60.64,60.724,60.832,61.201,48.506
1.2,-6,60.597,60.544,60.554,60.613,60.635,60.648,60.724,60.826,61.195,48.447
1.28,-6,60.634,60.577,60.58,60.632,60.649,60.658,60.721,60.819,61.188,48.387
1.36,-6,60.671,60.605,60.574,60.656,60.67,60.677,60.732,60.816,61.178,48.326
1.44,-6,60.658,60.638,60.564,60.684,60.696,60.702,60.752,60.825,61.165,48.263
1.52,-6,60.615,60.655,60.586,60.695,60.722,60.725,60.771,60.834,61.154,48.2
1.6,-6,60.604,60.644,60.613,60.652,60.745,60.747,60.789,60.844,61.144,48.135
1.68,-6,60.618,60.656,60.623,60.623,60.762,60.765,60.805,60.855,61.136,48.069
1.76,-6,60.63,60.667,60.631,60.627,60.778,60.781,60.82,60.865,61.126,48.002
1.84,-6,60.642,60.676,60.637,60.629,60.747,60.797,60.833,60.874,61.115,47.934
1.92,-6,60.652,60.684,60.643,60.63,60.701,60.811,60.845,60.882,61.102,47.865
2,-6,60.662,60.692,60.648,60.63,60.678,60.824,60.857,60.889,61.087,47.795
2.08,-6,60.67,60.698,60.652,60.629,60.672,60.836,60.867,60.895,61.072,47.724
2.16,-6,60.679,60.704,60.655,60.627,60.666,60.836,60.876,60.901,61.055,47.652
2.24,-6,60.686,60.709,60.656,60.624,60.658,60.774,60.885,60.905,61.037,47.578
2.32,-6,60.694,60.713,60.657,60.62,60.649,60.728,60.892,60.908,61.019,47.504
2.4,-6,60.7,60.717,60.658,60.615,60.639,60.713,60.899,60.911,60.999,47.429
2.48,-6,60.706,60.72,60.658,60.609,60.627,60.696,60.862,60.913,60.979,47.353
2.56,-6,60.712,60.723,60.658,60.602,60.615,60.679,60.805,60.914,60.957,47.276
2.64,-6,60.717,60.725,60.658,60.595,60.603,60.661,60.767,60.914,60.935,47.198
2.72,-6,60.722,60.727,60.657,60.587,60.589,60.642,60.745,60.914,60.915,47.119
2.8,-6,60.727,60.729,60.656,60.58,60.575,60.622,60.722,60.914,60.894,47.039
2.88,-6,60.732,60.73,60.654,60.572,60.56,60.601,60.698,60.914,60.872,46.959
2.96,-6,60.737,60.732,60.653,60.565,60.545,60.579,60.674,60.87,60.85,46.877
3.04,-6,60.742,60.734,60.651,60.557,60.53,60.558,60.648,60.806,60.827,46.795
3.12,-6,60.747,60.735,60.65,60.549,60.514,60.535,60.622,60.761,60.804,46.712
3.2,-6,60.753,60.737,60.649,60.541,60.498,60.512,60.596,60.731,60.78,46.629
3.28,-6,60.758,60.74,60.648,60.533,60.483,60.489,60.569,60.7,60.748,46.545
3.36,-6,60.764,60.742,60.648,60.525,60.467,60.466,60.541,60.668,60.676,46.46
3.44,-6,60.771,60.745,60.647,60.517,60.451,60.443,60.514,60.636,60.616,46.374
3.52,-6,60.778,60.749,60.648,60.51,60.435,60.421,60.486,60.604,60.582,46.288
3.6,-6,60.786,60.753,60.649,60.503,60.42,60.4,60.458,60.571,60.548,46.201
3.68,-6,60.794,60.757,60.65,60.497,60.405,60.379,60.43,60.538,60.513,46.114
3.76,-6,60.803,60.763,60.652,60.491,60.39,60.358,60.402,60.504,60.478,46.026
3.84,-6,60.812,60.769,60.654,60.486,60.375,60.337,60.373,60.471,60.443,45.938
3.92,-6,60.822,60.775,60.658,60.481,60.361,60.317,60.346,60.437,60.408,45.849
4,-6,60.833,60.783,60.662,60.477,60.348,60.297,60.318,60.404,60.373,45.76
4.08,-6,60.845,60.791,60.667,60.474,60.335,60.278,60.29,60.37,60.338,45.67
4.16,-6,60.861,60.8,60.673,60.472,60.322,60.26,60.263,60.336,60.303,45.58
4.24,-6,60.878,60.809,60.68,60.47,60.311,60.242,60.236,60.303,60.268,45.49
4.32,-6,60.896,60.82,60.687,60.47,60.3,60.224,60.21,60.27,60.234,45.399
4.4,-6,60.915,60.832,60.696,60.47,60.29,60.207,60.184,60.237,60.199,45.308
4.48,-6,60.934,60.847,60.705,60.471,60.28,60.191,60.158,60.205,60.165,45.216
4.56,-6,60.955,60.864,60.716,60.473,60.272,60.176,60.133,60.173,60.131,45.125
4.64,-6,60.975,60.881,60.727,60.476,60.264,60.161,60.109,60.142,60.098,45.033
4.72,-6,61.003,60.9,60.74,60.48,60.257,60.148,60.086,60.111,60.065,44.941
4.8,-6,61.031,60.919,60.757,60.485,60.252,60.135,60.063,60.08,60.033,44.848
4.88,-6,61.06,60.938,60.774,60.492,60.247,60.124,60.041,60.05,60.001,44.756
4.96,-6,61.09,60.963,60.793,60.499,60.243,60.113,60.019,60.021,59.969,44.663
5.04,-6,61.12,60.989,60.812,60.507,60.24,60.104,59.999,59.992,59.939,44.57
5.12,-6,61.152,61.017,60.833,60.516,60.239,60.095,59.979,59.964,59.909,44.477
5.2,-6,61.184,61.045,60.852,60.526,60.238,60.088,59.96,59.937,59.879,44.384
5.28,-6,61.217,61.074,60.877,60.538,60.238,60.082,59.942,59.91,59.85,44.291
5.36,-6,61.25,61.104,60.903,60.549,60.24,60.076,59.925,59.884,59.822,44.198
5.44,-6,61.283,61.135,60.93,60.565,60.242,60.072,59.909,59.859,59.795,44.104
5.52,-6,61.318,61.166,60.958,60.582,60.246,60.069,59.894,59.834,59.768,44.011
5.6,-6,61.348,61.198,60.987,60.599,60.251,60.067,59.88,59.81,59.743,43.918
5.68,-6,61.372,61.231,61.017,60.618,60.257,60.066,59.867,59.787,59.718,43.824
5.76,-6,61.396,61.256,61.047,60.638,60.264,60.066,59.854,59.766,59.693,43.731
5.84,-6,61.421,61.281,61.078,60.659,60.272,60.067,59.843,59.744,59.67,43.638
5.92,-6,61.446,61.306,61.11,60.679,60.281,60.07,59.833,59.724,59.647,43.545
6,-6,61.472,61.331,61.135,60.702,60.292,60.073,59.824,59.705,59.626,43.451
-6,-5.92,54.313,54.428,54.572,54.805,55.115,55.429,55.716,56.06,56.392,51.132
-5.92,-5.92,54.406,54.521,54.664,54.897,55.205,55.519,55.805,56.148,56.479,51.098
-5.84,-5.92,54.5,54.614,54.757,54.988,55.296,55.608,55.893,56.235,56.566,51.063
-5.76,-5.92,54.594,54.707,54.849,55.08,55.386,55.697,55.981,56.323,56.654,51.029
-5.68,-5.92,54.688,54.801,54.942,55.172,55.477,55.787,56.07,56.41,56.741,50.995
-5.6,-5.92,54.783,54.894,55.035,55.264,55.567,55.876,56.158,56.498,56.829,50.962
