X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.258,38.315,38.395,38.536,38.723,40.669
-5.92,-6,38.381,38.437,38.516,38.656,38.843,40.659
-5.84,-6,38.504,38.559,38.638,38.777,38.962,40.65
-5.76,-6,38.627,38.682,38.76,38.898,39.082,40.643
-5.68,-6,38.75,38.804,38.882,39.019,39.202,40.636
-5.6,-6,38.874,38.927,39.004,39.14,39.323,40.628
-5.52,-6,38.997,39.05,39.126,39.262,39.443,40.62
-5.44,-6,39.121,39.174,39.249,39.383,39.563,40.612
-5.36,-6,39.245,39.297,39.372,39.505,39.684,40.607
-5.28,-6,39.37,39.421,39.494,39.627,39.805,40.597
-5.2,-6,39.494,39.544,39.617,39.749,39.925,40.573
-5.12,-6,39.618,39.668,39.74,39.871,40.046,40.549
-5.04,-6,39.743,39.792,39.864,39.993,40.167,40.523
-4.96,-6,39.868,39.916,39.987,40.115,40.287,40.497
-4.88,-6,39.992,40.04,40.11,40.237,40.408,40.47
-4.8,-6,40.117,40.164,40.233,40.359,40.529,40.441
-4.72,-6,40.242,40.287,40.356,40.481,40.649,40.412
-4.64,-6,40.366,40.411,40.479,40.602,40.77,40.383
-4.56,-6,40.491,40.535,40.602,40.724,40.89,40.352
-4.48,-6,40.616,40.659,40.725,40.846,41.01,40.321
-4.4,-6,40.74,40.783,40.848,40.967,41.13,40.288
-4.32,-6,40.864,40.906,40.971,41.089,41.25,40.256
-4.24,-6,40.989,41.029,41.093,41.21,41.369,40.222
-4.16,-6,41.113,41.153,41.215,41.331,41.489,40.188
-4.08,-6,41.236,41.275,41.337,41.451,41.608,40.153
-4,-6,41.36,41.398,41.459,41.571,41.726,40.118
-3.92,-6,41.483,41.521,41.581,41.691,41.844,40.082
-3.84,-6,41.606,41.643,41.702,41.811,41.962,40.046
-3.76,-6,41.729,41.764,41.823,41.93,42.08,40.009
-3.68,-6,41.851,41.886,41.943,42.049,42.197,39.972
-3.6,-6,41.973,42.007,42.063,42.167,42.313,39.934
-3.52,-6,42.095,42.127,42.183,42.285,42.429,39.896
-3.44,-6,42.216,42.247,42.302,42.403,42.544,39.858
-3.36,-6,42.336,42.367,42.42,42.519,42.659,39.819
-3.28,-6,42.456,42.486,42.538,42.636,42.773,39.78
-3.2,-6,42.576,42.604,42.655,42.751,42.887,39.741
-3.12,-6,42.695,42.722,42.772,42.866,43,39.702
-3.04,-6,42.813,42.84,42.888,42.98,43.112,39.662
-2.96,-6,42.931,42.956,43.004,43.094,43.223,39.622
-2.88,-6,43.047,43.072,43.118,43.207,43.333,39.581
-2.8,-6,43.164,43.187,43.232,43.318,43.443,39.536
-2.72,-6,43.279,43.301,43.345,43.43,43.552,39.491
-2.64,-6,43.393,43.414,43.457,43.54,43.659,39.444
-2.56,-6,43.507,43.527,43.569,43.649,43.766,39.396
-2.48,-6,43.62,43.639,43.679,43.757,43.872,39.346
-2.4,-6,43.732,43.749,43.788,43.865,43.977,39.295
-2.32,-6,43.842,43.859,43.897,43.971,44.081,39.243
-2.24,-6,43.952,43.968,44.004,44.076,44.183,39.189
-2.16,-6,44.061,44.075,44.111,44.18,44.285,39.134
-2.08,-6,44.168,44.182,44.216,44.284,44.385,39.077
-2,-6,44.275,44.287,44.32,44.385,44.485,39.019
-1.92,-6,44.38,44.391,44.423,44.486,44.583,38.96
-1.84,-6,44.484,44.494,44.525,44.586,44.679,38.899
-1.76,-6,44.587,44.596,44.625,44.684,44.775,38.837
-1.68,-6,44.689,44.697,44.724,44.781,44.869,38.773
-1.6,-6,44.789,44.796,44.822,44.876,44.962,38.708
-1.52,-6,44.888,44.893,44.918,44.97,45.053,38.642
-1.44,-6,44.985,44.99,45.013,45.063,45.143,38.574
-1.36,-6,45.081,45.085,45.107,45.155,45.232,38.504
-1.28,-6,45.176,45.178,45.199,45.245,45.319,38.434
-1.2,-6,45.269,45.27,45.29,45.333,45.404,38.362
-1.12,-6,45.36,45.361,45.379,45.42,45.489,38.288
-1.04,-6,45.45,45.45,45.467,45.505,45.571,38.213
-0.96,-6,45.539,45.537,45.553,45.589,45.652,38.136
-0.88,-6,45.625,45.622,45.637,45.672,45.732,38.058
-0.8,-6,45.71,45.706,45.72,45.752,45.81,37.978
-0.72,-6,45.793,45.789,45.801,45.831,45.886,37.897
-0.64,-6,45.875,45.869,45.881,45.909,45.961,37.814
-0.56,-6,45.955,45.948,45.958,45.984,46.034,37.729
-0.48,-6,46.033,46.025,46.034,46.059,46.106,37.643
-0.4,-6,46.109,46.101,46.109,46.131,46.175,37.555
-0.32,-6,46.183,46.174,46.181,46.201,46.244,37.465
-0.24,-6,46.255,46.246,46.252,46.27,46.31,37.373
-0.16,-6,46.326,46.316,46.32,46.337,46.375,37.279
-0.08,-6,46.394,46.383,46.387,46.402,46.438,37.182
0,-6,46.461,46.449,46.453,46.466,46.499,37.084
0.08,-6,46.469,46.461,46.461,46.469,46.495,37.007
0.16,-6,46.512,46.505,46.503,46.508,46.531,36.927
0.24,-6,46.56,46.554,46.551,46.553,46.572,36.933
0.32,-6,46.609,46.603,46.599,46.598,46.615,36.775
0.4,-6,46.658,46.652,46.647,46.645,46.659,36.636
0.48,-6,46.707,46.701,46.694,46.69,46.702,36.509
0.56,-6,46.754,46.748,46.74,46.734,46.744,36.396
0.64,-6,46.807,46.795,46.785,46.778,46.786,36.369
0.72,-6,46.86,46.846,46.832,46.819,46.826,36.275
0.8,-6,46.911,46.896,46.88,46.861,46.864,36.181
0.88,-6,46.961,46.945,46.927,46.906,46.901,36.086
0.96,-6,47.012,46.992,46.973,46.949,46.939,35.99
1.04,-6,47.061,47.039,47.017,46.99,46.979,35.892
1.12,-6,47.113,47.085,47.062,47.031,47.018,35.792
1.2,-6,47.164,47.134,47.105,47.071,47.054,35.692
1.28,-6,47.213,47.182,47.15,47.109,47.089,35.59
1.36,-6,47.245,47.227,47.194,47.149,47.123,35.487
1.44,-6,47.273,47.26,47.237,47.189,47.157,35.382
1.52,-6,47.299,47.286,47.272,47.226,47.189,35.277
1.6,-6,47.323,47.31,47.295,47.261,47.218,35.17
1.68,-6,47.347,47.333,47.317,47.282,47.239,35.063
1.76,-6,47.369,47.353,47.337,47.302,47.259,34.954
1.84,-6,47.389,47.373,47.356,47.319,47.276,34.844
1.92,-6,47.407,47.39,47.372,47.335,47.292,34.733
2,-6,47.424,47.406,47.387,47.348,47.307,34.622
2.08,-6,47.439,47.419,47.4,47.361,47.323,34.509
2.16,-6,47.451,47.431,47.41,47.37,47.343,34.395
2.24,-6,47.462,47.441,47.419,47.378,47.362,34.281
2.32,-6,47.472,47.45,47.426,47.384,47.38,34.166
2.4,-6,47.481,47.458,47.433,47.389,47.389,34.05
2.48,-6,47.489,47.464,47.438,47.393,47.393,33.933
2.56,-6,47.497,47.47,47.442,47.395,47.395,33.816
2.64,-6,47.503,47.475,47.445,47.397,47.396,33.698
2.72,-6,47.509,47.479,47.447,47.397,47.396,33.58
2.8,-6,47.514,47.482,47.449,47.396,47.395,33.461
2.88,-6,47.519,47.485,47.45,47.394,47.392,33.341
2.96,-6,47.494,47.486,47.45,47.391,47.389,33.221
3.04,-6,47.474,47.487,47.449,47.388,47.384,33.1
3.12,-6,47.49,47.467,47.448,47.383,47.378,32.979
3.2,-6,47.51,47.443,47.446,47.378,47.372,32.858
3.28,-6,47.53,47.446,47.437,47.372,47.364,32.736
3.36,-6,47.55,47.463,47.408,47.365,47.356,32.614
3.44,-6,47.57,47.479,47.388,47.358,47.347,32.492
3.52,-6,47.59,47.496,47.401,47.351,47.337,32.369
3.6,-6,47.61,47.513,47.415,47.343,47.326,32.246
3.68,-6,47.631,47.53,47.429,47.327,47.315,32.123
3.76,-6,47.65,47.548,47.443,47.293,47.304,32
3.84,-6,47.67,47.565,47.457,47.272,47.292,31.877
3.92,-6,47.69,47.582,47.471,47.279,47.28,31.753
4,-6,47.71,47.6,47.486,47.287,47.267,31.63
4.08,-6,47.73,47.617,47.5,47.295,47.254,31.506
4.16,-6,47.749,47.635,47.515,47.304,47.234,31.382
4.24,-6,47.768,47.652,47.53,47.312,47.195,31.258
4.32,-6,47.787,47.67,47.545,47.322,47.167,31.135
4.4,-6,47.806,47.687,47.561,47.331,47.169,31.011
4.48,-6,47.823,47.704,47.576,47.341,47.171,30.887
4.56,-6,47.824,47.721,47.592,47.352,47.174,30.764
4.64,-6,47.825,47.739,47.607,47.362,47.177,30.64
4.72,-6,47.826,47.755,47.623,47.373,47.181,30.517
4.8,-6,47.827,47.76,47.638,47.384,47.185,30.393
4.88,-6,47.829,47.759,47.654,47.396,47.19,30.27
4.96,-6,47.83,47.759,47.669,47.408,47.195,30.147
5.04,-6,47.832,47.759,47.684,47.42,47.201,30.024
5.12,-6,47.834,47.759,47.682,47.432,47.207,29.902
5.2,-6,47.836,47.759,47.68,47.444,47.214,29.779
5.28,-6,47.838,47.759,47.679,47.456,47.221,29.657
5.36,-6,47.84,47.76,47.678,47.468,47.228,29.535
5.44,-6,47.843,47.761,47.677,47.481,47.236,29.413
5.52,-6,47.846,47.762,47.676,47.493,47.244,29.292
5.6,-6,47.85,47.764,47.676,47.505,47.253,29.171
5.68,-6,47.853,47.766,47.676,47.502,47.262,29.05
5.76,-6,47.857,47.768,47.676,47.498,47.271,28.929
5.84,-6,47.861,47.77,47.676,47.495,47.28,28.809
5.92,-6,47.866,47.773,47.677,47.492,47.289,28.689
6,-6,47.879,47.776,47.679,47.49,47.298,28.569
