X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.885,40.056,40.235,33.934
-5.92,-6,40,40.169,40.348,33.982
-5.84,-6,40.115,40.283,40.46,34.03
-5.76,-6,40.23,40.397,40.573,34.079
-5.68,-6,40.345,40.511,40.686,34.129
-5.6,-6,40.461,40.625,40.799,34.178
-5.52,-6,40.576,40.739,40.912,34.227
-5.44,-6,40.692,40.854,41.026,34.277
-5.36,-6,40.808,40.969,41.139,34.327
-5.28,-6,40.924,41.083,41.252,34.377
-5.2,-6,41.04,41.198,41.366,34.426
-5.12,-6,41.156,41.313,41.479,34.476
-5.04,-6,41.273,41.428,41.593,34.525
-4.96,-6,41.389,41.543,41.706,34.574
-4.88,-6,41.505,41.658,41.82,34.623
-4.8,-6,41.622,41.773,41.933,34.671
-4.72,-6,41.738,41.887,42.047,34.718
-4.64,-6,41.855,42.002,42.16,34.766
-4.56,-6,41.971,42.117,42.273,34.812
-4.48,-6,42.087,42.232,42.386,34.858
-4.4,-6,42.204,42.346,42.499,34.902
-4.32,-6,42.32,42.461,42.612,35.003
-4.24,-6,42.436,42.575,42.724,35.154
-4.16,-6,42.552,42.689,42.836,35.185
-4.08,-6,42.667,42.803,42.948,35.214
-4,-6,42.783,42.916,43.06,35.243
-3.92,-6,42.898,43.03,43.172,35.27
-3.84,-6,43.013,43.143,43.283,35.296
-3.76,-6,43.128,43.256,43.394,35.321
-3.68,-6,43.243,43.368,43.504,35.345
-3.6,-6,43.357,43.48,43.614,35.368
-3.52,-6,43.471,43.592,43.723,35.389
-3.44,-6,43.584,43.703,43.832,35.41
-3.36,-6,43.697,43.814,43.941,35.429
-3.28,-6,43.81,43.924,44.049,35.447
-3.2,-6,43.922,44.034,44.157,35.462
-3.12,-6,44.034,44.144,44.264,35.474
-3.04,-6,44.145,44.252,44.37,35.483
-2.96,-6,44.256,44.361,44.476,35.492
-2.88,-6,44.366,44.468,44.581,35.498
-2.8,-6,44.476,44.575,44.685,35.504
-2.72,-6,44.585,44.681,44.788,35.508
-2.64,-6,44.693,44.787,44.891,35.51
-2.56,-6,44.8,44.892,44.993,35.511
-2.48,-6,44.907,44.996,45.095,35.511
-2.4,-6,45.014,45.099,45.195,35.51
-2.32,-6,45.119,45.202,45.294,35.507
-2.24,-6,45.224,45.304,45.393,35.503
-2.16,-6,45.327,45.404,45.491,35.498
-2.08,-6,45.43,45.504,45.588,35.491
-2,-6,45.532,45.603,45.683,35.484
-1.92,-6,45.633,45.701,45.778,35.475
-1.84,-6,45.734,45.798,45.872,35.466
-1.76,-6,45.833,45.894,45.965,35.469
-1.68,-6,45.931,45.989,46.056,35.471
-1.6,-6,46.028,46.083,46.147,35.472
-1.52,-6,46.124,46.176,46.236,35.471
-1.44,-6,46.219,46.268,46.325,35.46
-1.36,-6,46.313,46.358,46.412,35.439
-1.28,-6,46.405,46.448,46.498,35.418
-1.2,-6,46.497,46.536,46.582,35.394
-1.12,-6,46.587,46.623,46.666,35.368
-1.04,-6,46.676,46.709,46.748,35.34
-0.96,-6,46.763,46.793,46.828,35.311
-0.88,-6,46.85,46.876,46.908,35.279
