X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.457,36.656,36.868,37.256,37.705,37.986,37.665
-5.92,-6,36.577,36.775,36.987,37.374,37.822,38.103,37.665
-5.84,-6,36.697,36.895,37.106,37.492,37.94,38.22,37.665
-5.76,-6,36.817,37.014,37.225,37.61,38.057,38.337,37.664
-5.68,-6,36.937,37.134,37.344,37.728,38.175,38.454,37.663
-5.6,-6,37.057,37.253,37.463,37.847,38.292,38.571,37.662
-5.52,-6,37.177,37.373,37.582,37.965,38.41,38.688,37.66
-5.44,-6,37.297,37.493,37.702,38.083,38.527,38.805,37.659
-5.36,-6,37.417,37.612,37.821,38.201,38.645,38.922,37.657
-5.28,-6,37.537,37.732,37.94,38.319,38.762,39.039,37.656
-5.2,-6,37.658,37.852,38.059,38.437,38.879,39.156,37.654
-5.12,-6,37.778,37.971,38.178,38.555,38.996,39.273,37.653
-5.04,-6,37.897,38.09,38.297,38.673,39.113,39.389,37.651
-4.96,-6,38.017,38.21,38.415,38.791,39.23,39.505,37.649
-4.88,-6,38.137,38.329,38.534,38.908,39.346,39.621,37.647
-4.8,-6,38.256,38.448,38.652,39.025,39.463,39.737,37.645
-4.72,-6,38.376,38.566,38.77,39.142,39.578,39.853,37.641
-4.64,-6,38.495,38.685,38.888,39.259,39.694,39.968,37.635
-4.56,-6,38.614,38.803,39.005,39.375,39.809,40.083,37.629
-4.48,-6,38.732,38.921,39.123,39.491,39.924,40.197,37.621
-4.4,-6,38.851,39.039,39.24,39.607,40.039,40.311,37.612
-4.32,-6,38.969,39.156,39.356,39.722,40.153,40.424,37.602
-4.24,-6,39.087,39.273,39.472,39.837,40.267,40.537,37.59
-4.16,-6,39.204,39.389,39.588,39.951,40.38,40.65,37.577
-4.08,-6,39.321,39.506,39.703,40.065,40.492,40.762,37.563
-4,-6,39.438,39.621,39.818,40.178,40.605,40.873,37.548
-3.92,-6,39.554,39.737,39.933,40.291,40.716,40.984,37.533
-3.84,-6,39.67,39.851,40.047,40.403,40.827,41.094,37.516
-3.76,-6,39.785,39.966,40.16,40.515,40.937,41.204,37.498
-3.68,-6,39.9,40.079,40.273,40.625,41.046,41.312,37.48
-3.6,-6,40.014,40.193,40.385,40.736,41.155,41.42,37.46
-3.52,-6,40.128,40.305,40.496,40.845,41.263,41.527,37.44
-3.44,-6,40.241,40.417,40.607,40.954,41.37,41.633,37.42
-3.36,-6,40.354,40.529,40.717,41.062,41.476,41.738,37.398
