X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.322,40.462,40.631,34.359
-5.92,-6,40.429,40.566,40.734,34.397
-5.84,-6,40.535,40.671,40.838,34.436
-5.76,-6,40.641,40.777,40.941,34.476
-5.68,-6,40.748,40.882,41.045,34.515
-5.6,-6,40.855,40.987,41.149,34.554
-5.52,-6,40.962,41.093,41.253,34.593
-5.44,-6,41.069,41.199,41.357,34.633
-5.36,-6,41.177,41.305,41.462,34.674
-5.28,-6,41.284,41.411,41.567,34.714
-5.2,-6,41.392,41.517,41.671,34.755
-5.12,-6,41.5,41.624,41.776,34.796
-5.04,-6,41.608,41.731,41.882,34.838
-4.96,-6,41.717,41.838,41.987,34.879
-4.88,-6,41.825,41.944,42.092,34.92
-4.8,-6,41.933,42.051,42.197,34.962
-4.72,-6,42.041,42.158,42.302,35.003
-4.64,-6,42.15,42.265,42.408,35.044
-4.56,-6,42.258,42.371,42.513,35.085
-4.48,-6,42.367,42.478,42.618,35.125
-4.4,-6,42.475,42.585,42.723,35.165
-4.32,-6,42.583,42.692,42.828,35.205
-4.24,-6,42.692,42.798,42.933,35.244
-4.16,-6,42.8,42.905,43.038,35.282
-4.08,-6,42.908,43.012,43.143,35.323
-4,-6,43.016,43.118,43.247,35.419
-3.92,-6,43.124,43.224,43.352,35.541
-3.84,-6,43.232,43.33,43.456,35.566
-3.76,-6,43.339,43.436,43.559,35.589
-3.68,-6,43.447,43.541,43.663,35.611
-3.6,-6,43.554,43.646,43.766,35.632
-3.52,-6,43.66,43.751,43.869,35.652
-3.44,-6,43.767,43.856,43.971,35.671
-3.36,-6,43.873,43.96,44.073,35.689
-3.28,-6,43.978,44.063,44.174,35.706
-3.2,-6,44.083,44.166,44.275,35.722
-3.12,-6,44.188,44.269,44.376,35.736
-3.04,-6,44.293,44.372,44.476,35.75
-2.96,-6,44.397,44.473,44.575,35.762
-2.88,-6,44.5,44.574,44.674,35.767
-2.8,-6,44.603,44.675,44.772,35.76
-2.72,-6,44.705,44.775,44.87,35.751
-2.64,-6,44.807,44.874,44.967,35.74
-2.56,-6,44.907,44.973,45.063,35.728
-2.48,-6,45.007,45.071,45.158,35.713
-2.4,-6,45.107,45.168,45.253,35.697
-2.32,-6,45.206,45.264,45.346,35.679
-2.24,-6,45.303,45.36,45.439,35.66
-2.16,-6,45.4,45.455,45.531,35.639
-2.08,-6,45.496,45.548,45.622,35.616
-2,-6,45.592,45.641,45.712,35.592
-1.92,-6,45.686,45.733,45.801,35.566
-1.84,-6,45.779,45.824,45.889,35.539
-1.76,-6,45.871,45.913,45.976,35.51
-1.68,-6,45.962,46.002,46.061,35.479
-1.6,-6,46.052,46.089,46.146,35.447
-1.52,-6,46.141,46.176,46.229,35.414
-1.44,-6,46.229,46.261,46.311,35.379
-1.36,-6,46.315,46.345,46.392,35.343
-1.28,-6,46.399,46.427,46.471,35.305
-1.2,-6,46.483,46.508,46.549,35.266
-1.12,-6,46.565,46.588,46.626,35.226
-1.04,-6,46.646,46.666,46.701,35.183
-0.96,-6,46.725,46.743,46.775,35.139
-0.88,-6,46.803,46.819,46.848,35.094
-0.8,-6,46.879,46.892,46.919,35.046
-0.72,-6,46.953,46.964,46.988,34.997
-0.64,-6,47.025,47.035,47.055,34.946
-0.56,-6,47.096,47.103,47.121,34.892
-0.48,-6,47.165,47.17,47.185,34.837
-0.4,-6,47.231,47.235,47.247,34.779
-0.32,-6,47.296,47.298,47.307,34.718
-0.24,-6,47.36,47.359,47.366,34.656
-0.16,-6,47.421,47.419,47.422,34.59
-0.08,-6,47.48,47.476,47.477,34.522
0,-6,47.537,47.532,47.53,34.45
0.08,-6,47.439,47.442,47.429,34.4
0.16,-6,47.446,47.452,47.432,34.348
0.24,-6,47.468,47.474,47.449,34.416
0.32,-6,47.496,47.5,47.472,34.171
0.4,-6,47.525,47.528,47.496,34.003
0.48,-6,47.553,47.556,47.521,33.922
0.56,-6,47.593,47.585,47.545,33.811
0.64,-6,47.633,47.622,47.57,33.73
0.72,-6,47.671,47.656,47.602,33.659
0.8,-6,47.707,47.689,47.631,33.585
0.88,-6,47.742,47.719,47.657,33.51
0.96,-6,47.777,47.748,47.681,33.433
1.04,-6,47.813,47.777,47.704,33.355
1.12,-6,47.846,47.808,47.726,33.274
1.2,-6,47.829,47.835,47.75,33.192
1.28,-6,47.807,47.837,47.772,33.109
1.36,-6,47.808,47.81,47.791,33.023
1.44,-6,47.813,47.795,47.767,32.937
1.52,-6,47.814,47.795,47.734,32.848
1.6,-6,47.812,47.792,47.722,32.758
1.68,-6,47.807,47.786,47.714,32.667
1.76,-6,47.8,47.778,47.704,32.574
1.84,-6,47.79,47.767,47.69,32.48
1.92,-6,47.778,47.753,47.673,32.384
2,-6,47.763,47.736,47.654,32.287
2.08,-6,47.745,47.716,47.632,32.189
2.16,-6,47.724,47.694,47.606,32.089
2.24,-6,47.701,47.669,47.579,31.988
2.32,-6,47.676,47.642,47.551,31.886
2.4,-6,47.649,47.614,47.521,31.783
2.48,-6,47.62,47.583,47.489,31.679
2.56,-6,47.589,47.551,47.454,31.574
2.64,-6,47.555,47.516,47.418,31.467
2.72,-6,47.518,47.479,47.378,31.36
2.8,-6,47.5,47.439,47.337,31.252
2.88,-6,47.488,47.398,47.295,31.142
2.96,-6,47.474,47.372,47.25,31.032
3.04,-6,47.46,47.349,47.204,30.921
3.12,-6,47.445,47.324,47.157,30.81
3.2,-6,47.428,47.298,47.108,30.697
3.28,-6,47.41,47.27,47.064,30.584
3.36,-6,47.39,47.242,47.02,30.47
3.44,-6,47.37,47.213,46.975,30.356
3.52,-6,47.349,47.182,46.928,30.241
3.6,-6,47.326,47.151,46.877,30.125
3.68,-6,47.276,47.094,46.817,30.009
3.76,-6,47.215,47.034,46.754,29.893
3.84,-6,47.153,46.973,46.691,29.775
3.92,-6,47.091,46.914,46.628,29.658
4,-6,47.025,46.851,46.561,29.54
4.08,-6,46.958,46.785,46.492,29.422
4.16,-6,46.888,46.718,46.422,29.303
4.24,-6,46.817,46.648,46.351,29.184
4.32,-6,46.743,46.575,46.277,29.065
4.4,-6,46.668,46.504,46.205,28.946
