X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.519,38.614,38.692,38.795,37.754
-5.92,-6,38.637,38.732,38.809,38.911,37.72
-5.84,-6,38.755,38.849,38.925,39.026,37.686
-5.76,-6,38.874,38.967,39.042,39.143,37.652
-5.68,-6,38.993,39.085,39.159,39.259,37.618
-5.6,-6,39.112,39.203,39.277,39.375,37.584
-5.52,-6,39.231,39.321,39.394,39.492,37.551
-5.44,-6,39.351,39.44,39.512,39.609,37.517
-5.36,-6,39.47,39.558,39.629,39.725,37.483
-5.28,-6,39.59,39.677,39.747,39.842,37.45
-5.2,-6,39.71,39.796,39.865,39.959,37.416
-5.12,-6,39.83,39.915,39.983,40.076,37.383
-5.04,-6,39.95,40.034,40.101,40.193,37.35
-4.96,-6,40.07,40.153,40.219,40.31,37.317
-4.88,-6,40.19,40.272,40.337,40.427,37.284
-4.8,-6,40.31,40.391,40.455,40.544,37.251
-4.72,-6,40.43,40.51,40.573,40.661,37.219
-4.64,-6,40.551,40.629,40.691,40.778,37.186
-4.56,-6,40.671,40.748,40.809,40.895,37.155
-4.48,-6,40.791,40.867,40.926,41.011,37.137
-4.4,-6,40.911,40.986,41.044,41.128,37.118
-4.32,-6,41.031,41.104,41.162,41.244,37.099
-4.24,-6,41.15,41.223,41.279,41.36,37.08
-4.16,-6,41.27,41.341,41.396,41.476,37.06
-4.08,-6,41.39,41.459,41.513,41.592,37.04
-4,-6,41.509,41.577,41.629,41.707,37.019
-3.92,-6,41.628,41.695,41.746,41.822,36.997
-3.84,-6,41.747,41.812,41.862,41.937,36.976
-3.76,-6,41.865,41.929,41.978,42.051,36.954
-3.68,-6,41.983,42.046,42.093,42.165,36.931
-3.6,-6,42.101,42.162,42.208,42.279,36.909
-3.52,-6,42.219,42.278,42.323,42.392,36.886
-3.44,-6,42.336,42.394,42.437,42.505,36.862
-3.36,-6,42.453,42.509,42.551,42.617,36.839
-3.28,-6,42.569,42.624,42.664,42.728,36.815
-3.2,-6,42.685,42.738,42.776,42.84,36.791
-3.12,-6,42.8,42.852,42.888,42.95,36.767
-3.04,-6,42.915,42.965,43,43.06,36.742
-2.96,-6,43.03,43.077,43.111,43.169,36.718
-2.88,-6,43.143,43.189,43.221,43.278,36.688
-2.8,-6,43.256,43.3,43.331,43.385,36.647
-2.72,-6,43.369,43.411,43.44,43.492,36.605
-2.64,-6,43.481,43.521,43.548,43.599,36.563
-2.56,-6,43.592,43.63,43.655,43.704,36.52
-2.48,-6,43.702,43.739,43.762,43.809,36.476
-2.4,-6,43.812,43.846,43.868,43.913,36.431
-2.32,-6,43.92,43.953,43.973,44.016,36.386
-2.24,-6,44.028,44.059,44.077,44.118,36.34
-2.16,-6,44.136,44.164,44.18,44.219,36.293
-2.08,-6,44.242,44.268,44.282,44.319,36.245
-2,-6,44.347,44.372,44.384,44.418,36.197
-1.92,-6,44.452,44.474,44.484,44.517,36.148
-1.84,-6,44.555,44.576,44.584,44.614,36.099
-1.76,-6,44.658,44.676,44.682,44.71,36.048
-1.68,-6,44.759,44.776,44.78,44.805,35.997
-1.6,-6,44.86,44.874,44.876,44.899,35.946
-1.52,-6,44.96,44.971,44.971,44.992,35.893
-1.44,-6,45.058,45.068,45.065,45.084,35.84
-1.36,-6,45.155,45.163,45.159,45.175,35.786
-1.28,-6,45.252,45.257,45.251,45.264,35.732
-1.2,-6,45.347,45.35,45.342,45.353,35.676
-1.12,-6,45.441,45.442,45.431,45.44,35.62
-1.04,-6,45.534,45.532,45.52,45.526,35.562
-0.96,-6,45.625,45.622,45.607,45.611,35.504
-0.88,-6,45.716,45.71,45.693,45.695,35.444
-0.8,-6,45.805,45.797,45.778,45.777,35.384
-0.72,-6,45.893,45.883,45.862,45.859,35.322
-0.64,-6,45.979,45.968,45.945,45.939,35.259
-0.56,-6,46.065,46.051,46.026,46.018,35.195
-0.48,-6,46.149,46.133,46.106,46.096,35.129
-0.4,-6,46.232,46.214,46.185,46.172,35.061
-0.32,-6,46.313,46.294,46.263,46.247,34.992
-0.24,-6,46.393,46.372,46.339,46.321,34.922
-0.16,-6,46.472,46.449,46.414,46.394,34.849
-0.08,-6,46.55,46.525,46.488,46.466,34.774
0,-6,46.626,46.599,46.561,46.536,34.698
0.08,-6,46.634,46.602,46.566,46.535,34.639
0.16,-6,46.685,46.65,46.614,46.579,34.582
0.24,-6,46.743,46.705,46.668,46.63,34.704
0.32,-6,46.803,46.763,46.725,46.684,34.533
0.4,-6,46.864,46.822,46.782,46.739,34.389
0.48,-6,46.925,46.881,46.841,46.795,34.275
0.56,-6,46.986,46.94,46.898,46.85,34.188
0.64,-6,47.046,46.998,46.956,46.905,34.117
0.72,-6,47.105,47.056,47.012,46.959,34.045
0.8,-6,47.166,47.113,47.067,47.013,33.972
0.88,-6,47.229,47.172,47.122,47.065,33.898
0.96,-6,47.29,47.232,47.178,47.117,33.822
1.04,-6,47.351,47.291,47.235,47.169,33.745
1.12,-6,47.411,47.349,47.291,47.223,33.667
1.2,-6,47.471,47.407,47.346,47.277,33.587
1.28,-6,47.53,47.464,47.401,47.329,33.506
1.36,-6,47.59,47.52,47.455,47.381,33.424
1.44,-6,47.649,47.577,47.508,47.431,33.341
1.52,-6,47.707,47.634,47.561,47.482,33.257
1.6,-6,47.757,47.689,47.615,47.532,33.171
1.68,-6,47.806,47.741,47.668,47.582,33.084
1.76,-6,47.854,47.788,47.72,47.632,32.996
