X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.248,39.425,39.598,39.932,40.284,40.653,40.987,46.673
-5.92,-6,39.382,39.56,39.733,40.067,40.418,40.787,41.121,46.634
-5.84,-6,39.517,39.695,39.867,40.202,40.553,40.921,41.256,46.596
-5.76,-6,39.652,39.83,40.002,40.337,40.688,41.056,41.39,46.558
-5.68,-6,39.787,39.965,40.137,40.471,40.822,41.19,41.524,46.52
-5.6,-6,39.923,40.1,40.272,40.606,40.957,41.324,41.658,46.483
-5.52,-6,40.058,40.235,40.407,40.741,41.091,41.459,41.792,46.446
-5.44,-6,40.193,40.37,40.542,40.876,41.226,41.593,41.926,46.41
-5.36,-6,40.328,40.505,40.677,41.01,41.36,41.727,42.06,46.375
-5.28,-6,40.463,40.64,40.812,41.145,41.494,41.861,42.194,46.341
-5.2,-6,40.598,40.775,40.947,41.279,41.629,41.995,42.328,46.308
-5.12,-6,40.733,40.91,41.081,41.414,41.762,42.129,42.461,46.275
-5.04,-6,40.867,41.044,41.216,41.548,41.896,42.262,42.595,46.244
-4.96,-6,41.002,41.179,41.35,41.681,42.03,42.395,42.728,46.214
-4.88,-6,41.136,41.313,41.484,41.815,42.163,42.528,42.86,46.185
-4.8,-6,41.27,41.447,41.617,41.948,42.296,42.661,42.993,46.158
-4.72,-6,41.404,41.58,41.751,42.081,42.429,42.793,43.125,46.131
-4.64,-6,41.537,41.713,41.884,42.214,42.561,42.925,43.257,46.106
-4.56,-6,41.67,41.846,42.016,42.346,42.693,43.057,43.388,46.082
-4.48,-6,41.802,41.979,42.149,42.478,42.824,43.188,43.519,46.064
-4.4,-6,41.935,42.111,42.28,42.609,42.955,43.318,43.649,46.044
-4.32,-6,42.066,42.242,42.412,42.74,43.085,43.448,43.778,46.023
-4.24,-6,42.198,42.373,42.542,42.87,43.215,43.577,43.908,46.001
-4.16,-6,42.329,42.504,42.673,43,43.344,43.706,44.036,45.978
-4.08,-6,42.459,42.634,42.802,43.129,43.473,43.834,44.164,45.954
-4,-6,42.589,42.763,42.931,43.257,43.6,43.961,44.291,45.929
-3.92,-6,42.718,42.892,43.059,43.385,43.727,44.088,44.417,45.904
-3.84,-6,42.846,43.02,43.187,43.511,43.853,44.213,44.542,45.878
-3.76,-6,42.974,43.147,43.313,43.637,43.979,44.338,44.667,45.852
-3.68,-6,43.101,43.273,43.439,43.762,44.103,44.462,44.79,45.825
-3.6,-6,43.227,43.399,43.564,43.887,44.226,44.585,44.913,45.798
-3.52,-6,43.352,43.523,43.688,44.01,44.349,44.706,45.034,45.772
-3.44,-6,43.476,43.647,43.812,44.132,44.47,44.827,45.154,45.745
-3.36,-6,43.599,43.77,43.934,44.253,44.59,44.947,45.273,45.719
-3.28,-6,43.722,43.892,44.055,44.373,44.709,45.065,45.391,45.693
-3.2,-6,43.843,44.012,44.175,44.492,44.827,45.182,45.508,45.667
-3.12,-6,43.964,44.132,44.294,44.61,44.944,45.298,45.623,45.642
-3.04,-6,44.084,44.251,44.412,44.726,45.059,45.412,45.737,45.617
-2.96,-6,44.202,44.368,44.529,44.841,45.173,45.525,45.85,45.597
-2.88,-6,44.32,44.485,44.644,44.955,45.286,45.637,45.96,45.572
-2.8,-6,44.437,44.6,44.759,45.068,45.397,45.747,46.07,45.523
-2.72,-6,44.552,44.714,44.872,45.179,45.507,45.855,46.178,45.471
-2.64,-6,44.666,44.826,44.983,45.289,45.615,45.962,46.284,45.416
-2.56,-6,44.779,44.938,45.094,45.397,45.722,46.067,46.388,45.357
-2.48,-6,44.89,45.048,45.203,45.504,45.827,46.171,46.491,45.295
-2.4,-6,45.001,45.157,45.311,45.609,45.93,46.273,46.591,45.229
-2.32,-6,45.11,45.264,45.417,45.713,46.032,46.373,46.69,45.16
-2.24,-6,45.218,45.371,45.522,45.815,46.131,46.471,46.787,45.088
-2.16,-6,45.326,45.476,45.626,45.916,46.23,46.567,46.882,45.013
-2.08,-6,45.432,45.58,45.728,46.015,46.326,46.661,46.975,44.934
-2,-6,45.537,45.683,45.829,46.112,46.421,46.754,47.066,44.852
-1.92,-6,45.641,45.784,45.928,46.208,46.514,46.844,47.155,44.767
-1.84,-6,45.743,45.885,46.026,46.302,46.605,46.932,47.241,44.68
-1.76,-6,45.845,45.983,46.123,46.394,46.694,47.019,47.326,44.589
-1.68,-6,45.945,46.081,46.218,46.485,46.781,47.103,47.408,44.495
-1.6,-6,46.044,46.177,46.312,46.574,46.866,47.185,47.488,44.399
-1.52,-6,46.143,46.273,46.405,46.662,46.95,47.265,47.565,44.3
-1.44,-6,46.24,46.367,46.496,46.748,47.032,47.343,47.64,44.198
-1.36,-6,46.337,46.46,46.587,46.833,47.112,47.419,47.713,44.093
-1.28,-6,46.433,46.553,46.676,46.916,47.19,47.492,47.784,43.986
-1.2,-6,46.529,46.645,46.764,46.998,47.266,47.564,47.852,43.876
-1.12,-6,46.623,46.736,46.851,47.078,47.341,47.633,47.918,43.764
-1.04,-6,46.717,46.826,46.937,47.157,47.414,47.701,47.981,43.649
-0.96,-6,46.81,46.915,47.022,47.234,47.485,47.766,48.042,43.532
-0.88,-6,46.903,47.003,47.106,47.311,47.555,47.83,48.101,43.412
-0.8,-6,46.995,47.09,47.189,47.386,47.623,47.891,48.157,43.289
-0.72,-6,47.086,47.177,47.271,47.46,47.689,47.951,48.211,43.164
-0.64,-6,47.176,47.262,47.353,47.533,47.754,48.008,48.262,43.036
-0.56,-6,47.267,47.348,47.434,47.604,47.818,48.064,48.311,42.904
-0.48,-6,47.357,47.433,47.514,47.675,47.88,48.118,48.359,42.77
-0.4,-6,47.446,47.518,47.594,47.745,47.941,48.17,48.403,42.632
-0.32,-6,47.534,47.601,47.673,47.814,48.001,48.22,48.446,42.49
-0.24,-6,47.621,47.684,47.751,47.882,48.059,48.269,48.487,42.344
-0.16,-6,47.706,47.765,47.828,47.948,48.116,48.317,48.525,42.194
-0.08,-6,47.791,47.845,47.903,48.014,48.173,48.363,48.562,42.039
0,-6,47.873,47.923,47.977,48.079,48.228,48.407,48.596,41.879
0.08,-6,47.753,47.792,47.836,47.937,48.064,48.22,48.41,41.752
0.16,-6,47.785,47.819,47.858,47.951,48.065,48.205,48.387,41.62
0.24,-6,47.827,47.856,47.889,47.974,48.075,48.201,48.371,41.521
0.32,-6,47.868,47.893,47.921,47.997,48.086,48.2,48.358,41.355
