X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.633,40.652,40.661,37.664
-5.92,-6,40.741,40.758,40.765,37.651
-5.84,-6,40.849,40.865,40.87,37.637
-5.76,-6,40.957,40.972,40.975,37.623
-5.68,-6,41.066,41.079,41.081,37.609
-5.6,-6,41.175,41.186,41.187,37.595
-5.52,-6,41.285,41.294,41.293,37.581
-5.44,-6,41.395,41.403,41.399,37.567
-5.36,-6,41.505,41.511,41.506,37.553
-5.28,-6,41.616,41.621,41.613,37.538
-5.2,-6,41.727,41.73,41.72,37.524
-5.12,-6,41.838,41.84,41.828,37.509
-5.04,-6,41.95,41.95,41.936,37.495
-4.96,-6,42.062,42.06,42.044,37.48
-4.88,-6,42.175,42.17,42.153,37.466
-4.8,-6,42.287,42.281,42.262,37.452
-4.72,-6,42.4,42.393,42.371,37.437
-4.64,-6,42.514,42.504,42.48,37.423
-4.56,-6,42.627,42.616,42.59,37.408
-4.48,-6,42.741,42.728,42.699,37.394
-4.4,-6,42.855,42.84,42.809,37.38
-4.32,-6,42.969,42.952,42.92,37.366
-4.24,-6,43.084,43.065,43.03,37.355
-4.16,-6,43.199,43.178,43.14,37.35
-4.08,-6,43.314,43.291,43.251,37.346
-4,-6,43.429,43.404,43.362,37.341
-3.92,-6,43.544,43.517,43.473,37.336
-3.84,-6,43.66,43.631,43.584,37.331
-3.76,-6,43.776,43.745,43.695,37.325
-3.68,-6,43.892,43.858,43.806,37.318
-3.6,-6,44.008,43.972,43.918,37.312
-3.52,-6,44.124,44.086,44.029,37.305
-3.44,-6,44.24,44.2,44.14,37.297
-3.36,-6,44.356,44.314,44.252,37.29
-3.28,-6,44.473,44.429,44.363,37.282
-3.2,-6,44.589,44.543,44.475,37.274
-3.12,-6,44.706,44.657,44.586,37.266
-3.04,-6,44.822,44.771,44.698,37.256
-2.96,-6,44.939,44.886,44.809,37.247
-2.88,-6,45.055,45,44.921,37.237
-2.8,-6,45.171,45.114,45.032,37.226
-2.72,-6,45.288,45.228,45.143,37.215
-2.64,-6,45.404,45.342,45.254,37.202
-2.56,-6,45.52,45.456,45.365,37.181
-2.48,-6,45.636,45.57,45.476,37.154
-2.4,-6,45.752,45.683,45.587,37.126
-2.32,-6,45.868,45.797,45.697,37.099
-2.24,-6,45.984,45.91,45.807,37.07
-2.16,-6,46.099,46.023,45.918,37.041
-2.08,-6,46.214,46.136,46.027,37.012
