X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.185,47.387,47.59,47.938,48.338,48.704,48.873,47.326
-5.92,-6,47.296,47.497,47.7,48.048,48.448,48.813,48.981,47.356
-5.84,-6,47.407,47.608,47.81,48.158,48.557,48.922,49.09,47.384
-5.76,-6,47.518,47.718,47.921,48.268,48.667,49.031,49.198,47.413
-5.68,-6,47.63,47.829,48.031,48.378,48.776,49.14,49.307,47.44
-5.6,-6,47.741,47.94,48.142,48.488,48.886,49.249,49.416,47.467
-5.52,-6,47.853,48.052,48.253,48.599,48.996,49.358,49.525,47.493
-5.44,-6,47.965,48.163,48.364,48.709,49.105,49.467,49.634,47.518
-5.36,-6,48.077,48.274,48.475,48.82,49.215,49.577,49.743,47.543
-5.28,-6,48.189,48.386,48.586,48.93,49.325,49.686,49.852,47.566
-5.2,-6,48.301,48.497,48.697,49.041,49.435,49.795,49.961,47.588
-5.12,-6,48.413,48.609,48.808,49.152,49.545,49.905,50.07,47.609
-5.04,-6,48.525,48.721,48.919,49.262,49.655,50.014,50.179,47.629
-4.96,-6,48.638,48.832,49.03,49.373,49.765,50.123,50.288,47.648
-4.88,-6,48.75,48.944,49.142,49.484,49.875,50.232,50.397,47.665
-4.8,-6,48.862,49.056,49.253,49.594,49.985,50.341,50.506,47.675
-4.72,-6,48.975,49.167,49.364,49.705,50.095,50.45,50.614,47.683
-4.64,-6,49.087,49.279,49.475,49.816,50.204,50.559,50.723,47.69
-4.56,-6,49.2,49.391,49.586,49.926,50.314,50.668,50.831,47.695
-4.48,-6,49.312,49.503,49.697,50.037,50.423,50.777,50.94,47.7
-4.4,-6,49.424,49.614,49.808,50.147,50.533,50.885,51.048,47.703
-4.32,-6,49.537,49.726,49.919,50.257,50.642,50.993,51.155,47.705
-4.24,-6,49.649,49.837,50.03,50.367,50.751,51.102,51.263,47.705
-4.16,-6,49.762,49.949,50.141,50.477,50.86,51.209,51.371,47.704
-4.08,-6,49.874,50.06,50.251,50.587,50.968,51.317,51.478,47.702
-4,-6,49.986,50.171,50.362,50.697,51.077,51.425,51.585,47.699
-3.92,-6,50.099,50.283,50.472,50.807,51.185,51.532,51.691,47.694
-3.84,-6,50.211,50.394,50.583,50.916,51.294,51.639,51.798,47.688
-3.76,-6,50.323,50.505,50.693,51.026,51.401,51.745,51.904,47.681
-3.68,-6,50.435,50.616,50.803,51.135,51.509,51.852,52.01,47.672
-3.6,-6,50.548,50.727,50.913,51.244,51.617,51.958,52.115,47.662
-3.52,-6,50.66,50.838,51.023,51.353,51.724,52.064,52.221,47.651
-3.44,-6,50.772,50.949,51.133,51.462,51.831,52.169,52.325,47.639
-3.36,-6,50.885,51.06,51.242,51.571,51.938,52.275,52.43,47.625
-3.28,-6,50.997,51.17,51.352,51.679,52.045,52.38,52.534,47.611
-3.2,-6,51.109,51.281,51.462,51.788,52.151,52.484,52.638,47.593
-3.12,-6,51.222,51.392,51.571,51.896,52.257,52.589,52.742,47.561
-3.04,-6,51.335,51.503,51.681,52.005,52.364,52.693,52.845,47.525
-2.96,-6,51.448,51.614,51.791,52.113,52.47,52.797,52.948,47.488
-2.88,-6,51.561,51.725,51.9,52.221,52.575,52.901,53.051,47.448
-2.8,-6,51.674,51.837,52.01,52.33,52.681,53.004,53.153,47.406
-2.72,-6,51.788,51.949,52.12,52.438,52.787,53.107,53.255,47.362
-2.64,-6,51.902,52.06,52.231,52.547,52.893,53.211,53.357,47.316
-2.56,-6,52.017,52.173,52.341,52.655,52.998,53.314,53.459,47.269
-2.48,-6,52.132,52.285,52.452,52.765,53.104,53.417,53.561,47.221
-2.4,-6,52.247,52.398,52.563,52.874,53.21,53.52,53.662,47.173
-2.32,-6,52.364,52.512,52.675,52.983,53.316,53.623,53.764,47.124
-2.24,-6,52.481,52.626,52.787,53.093,53.423,53.726,53.865,47.075
-2.16,-6,52.599,52.741,52.899,53.204,53.529,53.829,53.967,47.027
-2.08,-6,52.717,52.857,53.013,53.315,53.636,53.932,54.068,46.979
-2,-6,52.837,52.973,53.127,53.427,53.744,54.035,54.17,46.933
-1.92,-6,52.958,53.091,53.242,53.539,53.851,54.139,54.272,46.888
-1.84,-6,53.079,53.209,53.357,53.652,53.96,54.243,54.374,46.845
-1.76,-6,53.202,53.329,53.474,53.766,54.069,54.348,54.477,46.822
-1.68,-6,53.327,53.449,53.592,53.881,54.179,54.453,54.58,46.801
-1.6,-6,53.452,53.571,53.711,53.997,54.289,54.559,54.683,46.78
-1.52,-6,53.579,53.694,53.831,54.114,54.4,54.665,54.787,46.761
-1.44,-6,53.707,53.818,53.952,54.232,54.513,54.772,54.891,46.729
-1.36,-6,53.837,53.944,54.074,54.351,54.626,54.879,54.996,46.689
-1.28,-6,53.968,54.071,54.198,54.471,54.74,54.988,55.102,46.648
-1.2,-6,54.101,54.2,54.323,54.592,54.855,55.097,55.208,46.606
-1.12,-6,54.235,54.329,54.45,54.714,54.97,55.206,55.315,46.563
-1.04,-6,54.37,54.46,54.577,54.838,55.087,55.317,55.423,46.519
-0.96,-6,54.506,54.593,54.706,54.962,55.204,55.428,55.531,46.474
-0.88,-6,54.644,54.726,54.835,55.087,55.323,55.54,55.64,46.427
-0.8,-6,54.782,54.86,54.966,55.213,55.441,55.652,55.749,46.379
-0.72,-6,54.921,54.995,55.097,55.339,55.561,55.765,55.859,46.329
-0.64,-6,55.06,55.13,55.229,55.466,55.68,55.878,55.969,46.276
-0.56,-6,55.2,55.266,55.361,55.592,55.8,55.991,56.079,46.221
-0.48,-6,55.339,55.401,55.493,55.719,55.919,56.104,56.188,46.163
-0.4,-6,55.478,55.536,55.624,55.844,56.038,56.216,56.298,46.101
-0.32,-6,55.615,55.67,55.755,55.969,56.155,56.328,56.407,46.035
