X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.388,43.491,43.598,43.76,45.229
-5.92,-6,43.512,43.615,43.721,43.882,45.216
-5.84,-6,43.637,43.739,43.844,44.005,45.204
-5.76,-6,43.761,43.863,43.968,44.128,45.191
-5.68,-6,43.886,43.987,44.092,44.251,45.178
-5.6,-6,44.011,44.111,44.215,44.374,45.165
-5.52,-6,44.136,44.236,44.339,44.497,45.152
-5.44,-6,44.261,44.361,44.463,44.62,45.139
-5.36,-6,44.386,44.485,44.588,44.743,45.125
-5.28,-6,44.512,44.61,44.712,44.866,45.111
-5.2,-6,44.637,44.735,44.836,44.99,45.097
-5.12,-6,44.763,44.86,44.96,45.113,45.083
-5.04,-6,44.888,44.984,45.084,45.236,45.07
-4.96,-6,45.013,45.109,45.209,45.36,45.056
-4.88,-6,45.139,45.234,45.333,45.483,45.041
-4.8,-6,45.264,45.359,45.457,45.606,45.026
-4.72,-6,45.39,45.483,45.581,45.729,45.011
-4.64,-6,45.515,45.608,45.705,45.851,44.995
-4.56,-6,45.64,45.732,45.828,45.974,44.979
-4.48,-6,45.765,45.857,45.952,46.096,44.962
-4.4,-6,45.89,45.981,46.075,46.218,44.958
-4.32,-6,46.014,46.104,46.198,46.34,44.954
-4.24,-6,46.139,46.228,46.321,46.462,44.925
-4.16,-6,46.263,46.351,46.443,46.583,44.894
-4.08,-6,46.386,46.474,46.565,46.704,44.863
-4,-6,46.51,46.597,46.687,46.824,44.83
-3.92,-6,46.633,46.719,46.809,46.944,44.797
-3.84,-6,46.756,46.841,46.929,47.064,44.762
-3.76,-6,46.878,46.962,47.05,47.183,44.726
-3.68,-6,47,47.083,47.17,47.301,44.69
-3.6,-6,47.121,47.203,47.289,47.419,44.653
-3.52,-6,47.241,47.323,47.408,47.536,44.615
-3.44,-6,47.362,47.442,47.526,47.653,44.576
-3.36,-6,47.481,47.56,47.644,47.769,44.536
-3.28,-6,47.6,47.678,47.76,47.884,44.495
-3.2,-6,47.718,47.795,47.877,47.999,44.454
-3.12,-6,47.836,47.912,47.992,48.112,44.411
-3.04,-6,47.952,48.027,48.106,48.225,44.368
-2.96,-6,48.068,48.142,48.22,48.337,44.325
-2.88,-6,48.183,48.256,48.333,48.448,44.28
-2.8,-6,48.298,48.369,48.445,48.558,44.235
-2.72,-6,48.411,48.481,48.556,48.667,44.189
-2.64,-6,48.523,48.592,48.665,48.775,44.143
-2.56,-6,48.634,48.702,48.774,48.882,44.097
-2.48,-6,48.744,48.811,48.882,48.988,44.05
-2.4,-6,48.854,48.919,48.989,49.092,44.003
-2.32,-6,48.962,49.026,49.094,49.196,43.953
-2.24,-6,49.068,49.131,49.198,49.298,43.903
-2.16,-6,49.174,49.236,49.301,49.399,43.851
-2.08,-6,49.278,49.339,49.403,49.498,43.798
-2,-6,49.381,49.44,49.503,49.596,43.744
-1.92,-6,49.483,49.54,49.602,49.693,43.688
-1.84,-6,49.583,49.639,49.7,49.788,43.631
-1.76,-6,49.682,49.737,49.796,49.882,43.573
-1.68,-6,49.779,49.833,49.89,49.975,43.513
-1.6,-6,49.875,49.927,49.984,50.065,43.452
-1.52,-6,49.969,50.02,50.075,50.155,43.39
-1.44,-6,50.062,50.112,50.165,50.242,43.319
-1.36,-6,50.153,50.201,50.253,50.328,43.241
-1.28,-6,50.242,50.289,50.34,50.413,43.161
-1.2,-6,50.33,50.375,50.425,50.495,43.083
-1.12,-6,50.416,50.46,50.508,50.576,43.011
-1.04,-6,50.5,50.543,50.589,50.655,42.937
-0.96,-6,50.582,50.624,50.669,50.732,42.861
-0.88,-6,50.662,50.703,50.746,50.808,42.783
-0.8,-6,50.74,50.78,50.822,50.881,42.703
-0.72,-6,50.817,50.855,50.896,50.953,42.621
-0.64,-6,50.891,50.928,50.968,51.023,42.536
-0.56,-6,50.964,51,51.038,51.091,42.45
-0.48,-6,51.034,51.069,51.106,51.156,42.361
-0.4,-6,51.103,51.136,51.172,51.22,42.269
-0.32,-6,51.169,51.201,51.236,51.282,42.176
-0.24,-6,51.233,51.264,51.298,51.342,42.08
-0.16,-6,51.295,51.325,51.358,51.4,41.981
-0.08,-6,51.355,51.384,51.415,51.455,41.88
0,-6,51.413,51.441,51.471,51.509,41.777
0.08,-6,51.359,51.382,51.407,51.449,41.685
0.16,-6,51.379,51.398,51.42,51.462,41.59
0.24,-6,51.407,51.425,51.445,51.485,41.599
0.32,-6,51.439,51.455,51.473,51.512,41.504
0.4,-6,51.472,51.486,51.502,51.54,41.407
0.48,-6,51.504,51.516,51.531,51.567,41.307
0.56,-6,51.534,51.546,51.559,51.593,41.206
0.64,-6,51.573,51.576,51.585,51.617,41.104
0.72,-6,51.611,51.612,51.615,51.64,40.999
0.8,-6,51.647,51.647,51.648,51.662,40.894
0.88,-6,51.682,51.679,51.678,51.689,40.786
0.96,-6,51.717,51.711,51.707,51.714,40.678
1.04,-6,51.754,51.742,51.735,51.736,40.567
1.12,-6,51.79,51.775,51.762,51.758,40.456
1.2,-6,51.824,51.807,51.791,51.778,40.343
1.28,-6,51.835,51.837,51.819,51.797,40.229
1.36,-6,51.844,51.846,51.845,51.818,40.114
1.44,-6,51.851,51.852,51.854,51.838,39.998
1.52,-6,51.856,51.855,51.856,51.856,39.88
1.6,-6,51.86,51.858,51.856,51.861,39.762
1.68,-6,51.863,51.858,51.855,51.857,39.642
1.76,-6,51.793,51.857,51.853,51.851,39.522
1.84,-6,51.758,51.834,51.849,51.843,39.4
1.92,-6,51.772,51.771,51.843,51.834,39.278
2,-6,51.792,51.748,51.805,51.824,39.155
2.08,-6,51.812,51.764,51.746,51.812,39.031
2.16,-6,51.831,51.78,51.729,51.799,38.906
2.24,-6,51.851,51.795,51.741,51.786,38.781
2.32,-6,51.87,51.811,51.752,51.713,38.655
2.4,-6,51.889,51.826,51.764,51.667,38.529
2.48,-6,51.908,51.841,51.775,51.663,38.401
2.56,-6,51.927,51.857,51.787,51.666,38.274
2.64,-6,51.946,51.872,51.799,51.669,38.146
2.72,-6,51.965,51.888,51.811,51.673,38.017
2.8,-6,51.984,51.904,51.823,51.677,37.888
2.88,-6,52.003,51.92,51.835,51.682,37.759
2.96,-6,52.022,51.936,51.848,51.687,37.629
3.04,-6,52.041,51.953,51.861,51.692,37.5
3.12,-6,52.061,51.97,51.875,51.698,37.369
3.2,-6,52.077,51.987,51.889,51.705,37.239
3.28,-6,52.071,52.004,51.903,51.712,37.109
3.36,-6,52.065,52.021,51.918,51.72,36.978
3.44,-6,52.059,52.028,51.932,51.728,36.847
3.52,-6,52.053,52.021,51.948,51.737,36.716
3.6,-6,52.047,52.014,51.963,51.747,36.585
3.68,-6,52.042,52.007,51.967,51.757,36.454
3.76,-6,52.037,52.001,51.958,51.767,36.323
3.84,-6,52.032,51.995,51.951,51.779,36.192
3.92,-6,52.028,51.989,51.943,51.79,36.061
4,-6,52.024,51.984,51.936,51.802,35.93
4.08,-6,52.02,51.979,51.929,51.815,35.799
4.16,-6,52.017,51.975,51.923,51.828,35.668
4.24,-6,52.015,51.971,51.917,51.828,35.537
4.32,-6,52.013,51.967,51.911,51.819,35.406
4.4,-6,52.011,51.964,51.907,51.81,35.276
4.48,-6,52.01,51.962,51.902,51.801,35.146
4.56,-6,52.01,51.96,51.899,51.793,35.016
4.64,-6,52.01,51.959,51.896,51.786,34.886
4.72,-6,52.011,51.959,51.893,51.779,34.756
4.8,-6,52.012,51.959,51.891,51.772,34.627
4.88,-6,52.014,51.96,51.89,51.766,34.497
4.96,-6,52.016,51.961,51.889,51.761,34.368
5.04,-6,52.019,51.963,51.889,51.757,34.24
5.12,-6,52.026,51.966,51.89,51.752,34.111
5.2,-6,52.043,51.969,51.892,51.749,33.983
5.28,-6,52.062,51.973,51.894,51.746,33.856
5.36,-6,52.08,51.984,51.896,51.744,33.728
5.44,-6,52.1,52.003,51.9,51.743,33.601
5.52,-6,52.12,52.023,51.904,51.742,33.475
5.6,-6,52.141,52.043,51.917,51.742,33.348
5.68,-6,52.162,52.064,51.936,51.743,33.222
5.76,-6,52.184,52.086,51.957,51.744,33.097
5.84,-6,52.206,52.109,51.978,51.746,32.971
5.92,-6,52.228,52.132,52,51.748,32.847
6,-6,52.251,52.156,52.023,51.752,32.722
-6,-5.92,43.49,43.594,43.7,43.863,45.458
-5.92,-5.92,43.616,43.719,43.825,43.987,45.445
-5.84,-5.92,43.741,43.844,43.95,44.111,45.432
-5.76,-5.92,43.867,43.969,44.075,44.235,45.419
-5.68,-5.92,43.994,44.095,44.2,44.36,45.406
-5.6,-5.92,44.12,44.221,44.325,44.484,45.393
-5.52,-5.92,44.247,44.347,44.451,44.609,45.38
-5.44,-5.92,44.373,44.473,44.576,44.734,45.366
-5.36,-5.92,44.5,44.599,44.702,44.858,45.352
-5.28,-5.92,44.627,44.726,44.828,44.983,45.338
-5.2,-5.92,44.754,44.852,44.954,45.108,45.324
-5.12,-5.92,44.881,44.979,45.08,45.233,45.31
-5.04,-5.92,45.008,45.105,45.205,45.358,45.296
-4.96,-5.92,45.135,45.232,45.331,45.483,45.282
-4.88,-5.92,45.262,45.358,45.457,45.608,45.267
-4.8,-5.92,45.389,45.484,45.583,45.732,45.252
-4.72,-5.92,45.516,45.611,45.709,45.857,45.237
-4.64,-5.92,45.643,45.737,45.834,45.982,45.221
-4.56,-5.92,45.77,45.863,45.96,46.106,45.204
-4.48,-5.92,45.897,45.989,46.085,46.23,45.188
-4.4,-5.92,46.023,46.115,46.21,46.354,45.184
-4.32,-5.92,46.15,46.24,46.335,46.477,45.179
-4.24,-5.92,46.276,46.366,46.459,46.601,45.149
-4.16,-5.92,46.402,46.491,46.583,46.724,45.118
-4.08,-5.92,46.527,46.615,46.707,46.846,45.086
-4,-5.92,46.653,46.74,46.831,46.969,45.053
-3.92,-5.92,46.778,46.864,46.954,47.091,45.019
-3.84,-5.92,46.902,46.987,47.077,47.212,44.984
-3.76,-5.92,47.026,47.111,47.199,47.333,44.948
-3.68,-5.92,47.15,47.233,47.321,47.453,44.911
-3.6,-5.92,47.273,47.355,47.442,47.573,44.873
-3.52,-5.92,47.395,47.477,47.563,47.692,44.834
-3.44,-5.92,47.517,47.598,47.683,47.811,44.795
-3.36,-5.92,47.639,47.719,47.802,47.928,44.754
-3.28,-5.92,47.76,47.838,47.921,48.046,44.713
-3.2,-5.92,47.88,47.957,48.039,48.162,44.671
-3.12,-5.92,47.999,48.076,48.156,48.277,44.628
-3.04,-5.92,48.118,48.193,48.273,48.392,44.585
-2.96,-5.92,48.235,48.31,48.388,48.506,44.541
-2.88,-5.92,48.352,48.426,48.503,48.619,44.496
-2.8,-5.92,48.468,48.54,48.617,48.731,44.45
-2.72,-5.92,48.584,48.654,48.729,48.841,44.404
-2.64,-5.92,48.698,48.767,48.841,48.951,44.357
-2.56,-5.92,48.811,48.879,48.952,49.06,44.31
-2.48,-5.92,48.923,48.99,49.061,49.167,44.263
-2.4,-5.92,49.034,49.1,49.17,49.274,44.215
-2.32,-5.92,49.144,49.208,49.277,49.379,44.165
-2.24,-5.92,49.252,49.315,49.383,49.483,44.114
-2.16,-5.92,49.359,49.421,49.488,49.586,44.062
-2.08,-5.92,49.466,49.526,49.591,49.687,44.009
-2,-5.92,49.57,49.63,49.693,49.787,43.954
-1.92,-5.92,49.674,49.732,49.794,49.885,43.898
-1.84,-5.92,49.776,49.832,49.893,49.982,43.84
-1.76,-5.92,49.876,49.931,49.991,50.078,43.781
-1.68,-5.92,49.975,50.029,50.087,50.171,43.721
-1.6,-5.92,50.072,50.125,50.182,50.264,43.659
-1.52,-5.92,50.168,50.22,50.275,50.355,43.596
-1.44,-5.92,50.263,50.312,50.366,50.444,43.524
-1.36,-5.92,50.355,50.404,50.456,50.531,43.446
-1.28,-5.92,50.446,50.493,50.544,50.617,43.365
-1.2,-5.92,50.535,50.581,50.63,50.701,43.286
-1.12,-5.92,50.622,50.667,50.715,50.783,43.214
-1.04,-5.92,50.708,50.751,50.797,50.863,43.139
-0.96,-5.92,50.791,50.833,50.878,50.942,43.063
-0.88,-5.92,50.873,50.913,50.957,51.019,42.984
-0.8,-5.92,50.953,50.992,51.034,51.093,42.903
-0.72,-5.92,51.03,51.068,51.109,51.166,42.82
-0.64,-5.92,51.106,51.143,51.182,51.237,42.735
-0.56,-5.92,51.18,51.215,51.253,51.306,42.647
-0.48,-5.92,51.251,51.285,51.323,51.373,42.557
-0.4,-5.92,51.321,51.354,51.39,51.438,42.465
-0.32,-5.92,51.388,51.42,51.454,51.5,42.37
-0.24,-5.92,51.453,51.484,51.517,51.561,42.273
-0.16,-5.92,51.516,51.546,51.578,51.62,42.174
-0.08,-5.92,51.577,51.605,51.636,51.676,42.072
0,-5.92,51.635,51.663,51.693,51.73,41.968
0.08,-5.92,51.581,51.604,51.629,51.67,41.875
0.16,-5.92,51.602,51.621,51.643,51.684,41.779
0.24,-5.92,51.631,51.648,51.668,51.708,41.788
0.32,-5.92,51.663,51.679,51.697,51.735,41.692
0.4,-5.92,51.696,51.71,51.726,51.763,41.594
0.48,-5.92,51.729,51.741,51.755,51.79,41.494
0.56,-5.92,51.76,51.771,51.783,51.817,41.392
0.64,-5.92,51.798,51.801,51.81,51.841,41.288
0.72,-5.92,51.836,51.837,51.84,51.864,41.182
0.8,-5.92,51.873,51.872,51.872,51.886,41.076
0.88,-5.92,51.908,51.904,51.903,51.913,40.967
0.96,-5.92,51.943,51.936,51.932,51.938,40.857
1.04,-5.92,51.98,51.967,51.96,51.96,40.746
1.12,-5.92,52.016,52,51.987,51.981,40.634
1.2,-5.92,52.05,52.033,52.015,52.002,40.52
1.28,-5.92,52.061,52.063,52.043,52.021,40.404
1.36,-5.92,52.069,52.071,52.07,52.042,40.288
1.44,-5.92,52.076,52.076,52.078,52.061,40.17
1.52,-5.92,52.081,52.079,52.08,52.079,40.052
1.6,-5.92,52.084,52.081,52.08,52.084,39.932
1.68,-5.92,52.086,52.081,52.078,52.079,39.811
1.76,-5.92,52.015,52.08,52.075,52.072,39.689
1.84,-5.92,51.98,52.056,52.07,52.064,39.566
1.92,-5.92,51.993,51.992,52.064,52.054,39.443
2,-5.92,52.013,51.968,52.025,52.043,39.318
2.08,-5.92,52.033,51.983,51.965,52.031,39.193
2.16,-5.92,52.052,51.999,51.947,52.017,39.067
2.24,-5.92,52.071,52.014,51.959,52.003,38.941
2.32,-5.92,52.09,52.029,51.97,51.93,38.813
2.4,-5.92,52.109,52.045,51.981,51.883,38.685
2.48,-5.92,52.128,52.06,51.992,51.877,38.557
2.56,-5.92,52.147,52.075,52.004,51.88,38.428
2.64,-5.92,52.166,52.091,52.015,51.883,38.298
2.72,-5.92,52.185,52.106,52.027,51.887,38.168
2.8,-5.92,52.204,52.122,52.039,51.891,38.038
2.88,-5.92,52.223,52.138,52.052,51.895,37.907
2.96,-5.92,52.242,52.154,52.065,51.9,37.776
3.04,-5.92,52.261,52.171,52.078,51.905,37.645
3.12,-5.92,52.281,52.188,52.091,51.911,37.514
3.2,-5.92,52.297,52.205,52.105,51.918,37.382
3.28,-5.92,52.291,52.222,52.119,51.925,37.25
3.36,-5.92,52.285,52.24,52.134,51.933,37.118
3.44,-5.92,52.278,52.247,52.149,51.941,36.986
3.52,-5.92,52.272,52.239,52.164,51.95,36.853
3.6,-5.92,52.266,52.232,52.18,51.96,36.721
3.68,-5.92,52.26,52.225,52.183,51.97,36.588
3.76,-5.92,52.255,52.218,52.175,51.981,36.456
3.84,-5.92,52.25,52.212,52.167,51.992,36.323
3.92,-5.92,52.246,52.206,52.159,52.004,36.191
4,-5.92,52.242,52.2,52.151,52.016,36.059
4.08,-5.92,52.238,52.195,52.144,52.029,35.926
4.16,-5.92,52.235,52.191,52.138,52.042,35.794
4.24,-5.92,52.232,52.187,52.132,52.042,35.662
4.32,-5.92,52.23,52.183,52.126,52.033,35.53
4.4,-5.92,52.229,52.18,52.121,52.024,35.398
4.48,-5.92,52.227,52.178,52.117,52.015,35.267
4.56,-5.92,52.227,52.176,52.113,52.007,35.135
4.64,-5.92,52.227,52.175,52.11,51.999,35.004
4.72,-5.92,52.228,52.174,52.108,51.992,34.873
4.8,-5.92,52.229,52.174,52.106,51.985,34.743
4.88,-5.92,52.231,52.175,52.104,51.979,34.612
4.96,-5.92,52.234,52.177,52.104,51.974,34.482
5.04,-5.92,52.237,52.179,52.104,51.969,34.352
5.12,-5.92,52.244,52.181,52.104,51.965,34.223
5.2,-5.92,52.261,52.185,52.106,51.962,34.093
5.28,-5.92,52.28,52.189,52.108,51.959,33.964
5.36,-5.92,52.299,52.2,52.111,51.957,33.836
5.44,-5.92,52.319,52.219,52.114,51.955,33.708
5.52,-5.92,52.339,52.239,52.118,51.955,33.58
5.6,-5.92,52.36,52.26,52.132,51.954,33.452
5.68,-5.92,52.382,52.282,52.151,51.955,33.325
5.76,-5.92,52.404,52.304,52.172,51.956,33.198
5.84,-5.92,52.427,52.327,52.194,51.958,33.072
5.92,-5.92,52.45,52.351,52.216,51.961,32.946
6,-5.92,52.473,52.375,52.239,51.964,32.821
-6,-5.84,43.592,43.696,43.803,43.966,45.69
-5.92,-5.84,43.719,43.822,43.929,44.092,45.677
-5.84,-5.84,43.846,43.949,44.055,44.217,45.664
-5.76,-5.84,43.974,44.076,44.182,44.343,45.651
-5.68,-5.84,44.101,44.203,44.309,44.469,45.638
-5.6,-5.84,44.229,44.331,44.435,44.595,45.624
-5.52,-5.84,44.357,44.458,44.562,44.721,45.611
-5.44,-5.84,44.486,44.586,44.69,44.847,45.597
-5.36,-5.84,44.614,44.714,44.817,44.974,45.583
-5.28,-5.84,44.743,44.842,44.944,45.1,45.568
-5.2,-5.84,44.871,44.97,45.072,45.227,45.554
-5.12,-5.84,45,45.098,45.199,45.353,45.54
-5.04,-5.84,45.129,45.226,45.327,45.48,45.526
-4.96,-5.84,45.257,45.354,45.454,45.607,45.512
-4.88,-5.84,45.386,45.482,45.582,45.733,45.497
-4.8,-5.84,45.515,45.61,45.709,45.86,45.482
-4.72,-5.84,45.644,45.738,45.837,45.986,45.466
-4.64,-5.84,45.772,45.866,45.964,46.112,45.449
-4.56,-5.84,45.901,45.994,46.091,46.238,45.433
-4.48,-5.84,46.029,46.122,46.218,46.364,45.417
-4.4,-5.84,46.158,46.25,46.345,46.49,45.413
-4.32,-5.84,46.286,46.377,46.472,46.615,45.407
-4.24,-5.84,46.414,46.504,46.598,46.741,45.377
-4.16,-5.84,46.542,46.631,46.724,46.865,45.345
-4.08,-5.84,46.669,46.758,46.85,46.99,45.313
-4,-5.84,46.796,46.884,46.975,47.114,45.279
-3.92,-5.84,46.923,47.01,47.101,47.238,45.244
-3.84,-5.84,47.049,47.135,47.225,47.361,45.209
-3.76,-5.84,47.175,47.26,47.349,47.484,45.172
-3.68,-5.84,47.301,47.385,47.473,47.606,45.135
-3.6,-5.84,47.426,47.509,47.596,47.728,45.096
-3.52,-5.84,47.55,47.633,47.719,47.849,45.057
-3.44,-5.84,47.674,47.756,47.841,47.969,45.017
-3.36,-5.84,47.798,47.878,47.962,48.089,44.976
-3.28,-5.84,47.92,48,48.083,48.208,44.934
-3.2,-5.84,48.042,48.12,48.203,48.326,44.892
-3.12,-5.84,48.164,48.241,48.322,48.444,44.848
-3.04,-5.84,48.284,48.36,48.44,48.56,44.804
-2.96,-5.84,48.404,48.479,48.558,48.676,44.76
-2.88,-5.84,48.523,48.596,48.674,48.791,44.714
-2.8,-5.84,48.641,48.713,48.79,48.905,44.668
-2.72,-5.84,48.758,48.829,48.905,49.017,44.621
-2.64,-5.84,48.874,48.944,49.018,49.129,44.573
-2.56,-5.84,48.989,49.058,49.131,49.24,44.527
-2.48,-5.84,49.103,49.17,49.242,49.349,44.479
-2.4,-5.84,49.216,49.282,49.352,49.457,44.43
-2.32,-5.84,49.327,49.392,49.461,49.564,44.38
-2.24,-5.84,49.438,49.501,49.569,49.67,44.329
-2.16,-5.84,49.547,49.609,49.676,49.774,44.276
-2.08,-5.84,49.655,49.716,49.781,49.877,44.222
-2,-5.84,49.761,49.821,49.885,49.979,44.166
-1.92,-5.84,49.867,49.925,49.987,50.079,44.109
-1.84,-5.84,49.97,50.027,50.088,50.178,44.051
-1.76,-5.84,50.072,50.128,50.188,50.275,43.992
-1.68,-5.84,50.173,50.227,50.285,50.371,43.931
-1.6,-5.84,50.272,50.325,50.382,50.465,43.869
-1.52,-5.84,50.37,50.421,50.476,50.557,43.805
-1.44,-5.84,50.466,50.516,50.569,50.648,43.733
-1.36,-5.84,50.56,50.608,50.661,50.737,43.653
-1.28,-5.84,50.652,50.699,50.75,50.824,43.571
-1.2,-5.84,50.743,50.789,50.838,50.909,43.493
-1.12,-5.84,50.832,50.876,50.924,50.993,43.42
-1.04,-5.84,50.918,50.961,51.008,51.074,43.344
-0.96,-5.84,51.003,51.045,51.09,51.154,43.267
-0.88,-5.84,51.086,51.127,51.171,51.232,43.188
-0.8,-5.84,51.167,51.206,51.249,51.308,43.106
-0.72,-5.84,51.246,51.284,51.325,51.382,43.022
-0.64,-5.84,51.323,51.36,51.4,51.454,42.936
-0.56,-5.84,51.398,51.433,51.472,51.524,42.847
-0.48,-5.84,51.471,51.505,51.542,51.592,42.757
-0.4,-5.84,51.541,51.574,51.61,51.658,42.663
-0.32,-5.84,51.61,51.641,51.676,51.722,42.568
-0.24,-5.84,51.676,51.706,51.74,51.783,42.47
-0.16,-5.84,51.74,51.769,51.801,51.843,42.37
