X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.562,36.753,36.959,37.335,37.773,38.055,39.005
-5.92,-6,36.683,36.874,37.079,37.455,37.892,38.173,38.987
-5.84,-6,36.805,36.996,37.2,37.575,38.01,38.292,38.968
-5.76,-6,36.927,37.117,37.321,37.694,38.129,38.41,38.948
-5.68,-6,37.049,37.239,37.442,37.814,38.248,38.529,38.927
-5.6,-6,37.172,37.36,37.563,37.934,38.367,38.648,38.906
-5.52,-6,37.294,37.482,37.684,38.054,38.486,38.766,38.885
-5.44,-6,37.416,37.604,37.805,38.174,38.606,38.885,38.863
-5.36,-6,37.539,37.726,37.926,38.294,38.725,39.004,38.841
-5.28,-6,37.662,37.848,38.048,38.414,38.844,39.123,38.818
-5.2,-6,37.784,37.97,38.169,38.534,38.963,39.241,38.796
-5.12,-6,37.907,38.092,38.29,38.654,39.082,39.36,38.773
-5.04,-6,38.03,38.214,38.412,38.774,39.201,39.478,38.751
-4.96,-6,38.152,38.336,38.533,38.894,39.319,39.597,38.728
-4.88,-6,38.275,38.458,38.654,39.014,39.438,39.715,38.706
-4.8,-6,38.398,38.58,38.775,39.133,39.556,39.833,38.684
-4.72,-6,38.52,38.701,38.896,39.253,39.675,39.951,38.662
-4.64,-6,38.643,38.823,39.017,39.372,39.793,40.069,38.64
-4.56,-6,38.766,38.945,39.138,39.491,39.911,40.186,38.619
-4.48,-6,38.888,39.066,39.258,39.61,40.028,40.303,38.597
-4.4,-6,39.01,39.187,39.379,39.729,40.146,40.42,38.577
-4.32,-6,39.132,39.309,39.499,39.847,40.263,40.537,38.556
-4.24,-6,39.254,39.43,39.619,39.965,40.379,40.653,38.536
-4.16,-6,39.376,39.55,39.738,40.083,40.496,40.769,38.515
-4.08,-6,39.498,39.671,39.858,40.201,40.612,40.885,38.493
-4,-6,39.62,39.791,39.977,40.318,40.727,41,38.47
-3.92,-6,39.741,39.912,40.096,40.435,40.842,41.114,38.447
-3.84,-6,39.862,40.031,40.215,40.551,40.957,41.228,38.422
-3.76,-6,39.983,40.151,40.333,40.667,41.071,41.342,38.397
-3.68,-6,40.104,40.271,40.451,40.783,41.185,41.455,38.371
-3.6,-6,40.225,40.39,40.569,40.898,41.298,41.568,38.344
-3.52,-6,40.345,40.509,40.686,41.013,41.411,41.68,38.317
-3.44,-6,40.465,40.627,40.803,41.127,41.523,41.791,38.29
-3.36,-6,40.585,40.745,40.92,41.241,41.634,41.902,38.262
-3.28,-6,40.705,40.863,41.036,41.354,41.745,42.013,38.234
-3.2,-6,40.825,40.981,41.152,41.467,41.856,42.122,38.207
-3.12,-6,40.944,41.099,41.268,41.58,41.965,42.231,38.179
-3.04,-6,41.064,41.216,41.383,41.692,42.074,42.339,38.152
-2.96,-6,41.183,41.333,41.498,41.803,42.183,42.447,38.125
-2.88,-6,41.302,41.45,41.613,41.914,42.29,42.554,38.099
-2.8,-6,41.421,41.567,41.727,42.024,42.398,42.66,38.072
-2.72,-6,41.54,41.683,41.841,42.134,42.504,42.766,38.046
-2.64,-6,41.659,41.8,41.955,42.244,42.61,42.871,38.026
-2.56,-6,41.778,41.916,42.069,42.353,42.715,42.975,38
-2.48,-6,41.897,42.032,42.182,42.462,42.82,43.078,37.967
-2.4,-6,42.016,42.149,42.296,42.57,42.924,43.181,37.932
-2.32,-6,42.136,42.265,42.409,42.678,43.027,43.284,37.897
-2.24,-6,42.256,42.382,42.523,42.786,43.13,43.385,37.86
-2.16,-6,42.376,42.499,42.636,42.893,43.233,43.486,37.822
-2.08,-6,42.497,42.616,42.749,43,43.334,43.587,37.784
-2,-6,42.618,42.733,42.863,43.107,43.436,43.686,37.745
-1.92,-6,42.74,42.851,42.977,43.215,43.537,43.786,37.705
-1.84,-6,42.862,42.969,43.091,43.322,43.638,43.885,37.664
-1.76,-6,42.985,43.088,43.206,43.429,43.738,43.983,37.623
-1.68,-6,43.109,43.208,43.321,43.536,43.839,44.082,37.581
-1.6,-6,43.234,43.328,43.437,43.643,43.939,44.18,37.539
-1.52,-6,43.36,43.449,43.553,43.751,44.039,44.277,37.496
-1.44,-6,43.487,43.571,43.67,43.859,44.139,44.375,37.444
-1.36,-6,43.615,43.694,43.788,43.968,44.239,44.472,37.384
-1.28,-6,43.745,43.819,43.907,44.077,44.339,44.57,37.323
-1.2,-6,43.875,43.944,44.027,44.187,44.44,44.667,37.264
-1.12,-6,44.007,44.07,44.148,44.297,44.541,44.765,37.215
-1.04,-6,44.14,44.198,44.269,44.408,44.642,44.862,37.164
-0.96,-6,44.274,44.326,44.392,44.52,44.743,44.96,37.111
-0.88,-6,44.41,44.456,44.516,44.633,44.845,45.058,37.055
-0.8,-6,44.547,44.587,44.641,44.746,44.948,45.156,36.998
-0.72,-6,44.684,44.719,44.767,44.86,45.05,45.255,36.938
-0.64,-6,44.823,44.852,44.893,44.975,45.154,45.353,36.876
-0.56,-6,44.962,44.986,45.021,45.091,45.257,45.452,36.811
-0.48,-6,45.102,45.12,45.149,45.207,45.361,45.551,36.743
-0.4,-6,45.242,45.254,45.277,45.323,45.466,45.65,36.671
-0.32,-6,45.382,45.389,45.406,45.44,45.57,45.748,36.596
-0.24,-6,45.522,45.523,45.534,45.557,45.675,45.847,36.517
-0.16,-6,45.661,45.656,45.662,45.674,45.779,45.944,36.432
-0.08,-6,45.798,45.789,45.789,45.79,45.883,46.042,36.343
0,-6,45.935,45.921,45.916,45.905,45.986,46.138,36.247
0.08,-6,46.019,45.998,45.986,45.966,46.032,46.175,36.159
0.16,-6,46.131,46.105,46.087,46.058,46.11,46.246,36.068
0.24,-6,46.244,46.213,46.19,46.151,46.19,46.317,36.204
0.32,-6,46.353,46.317,46.289,46.241,46.267,46.386,35.895
0.4,-6,46.457,46.416,46.383,46.326,46.34,46.451,35.63
0.48,-6,46.554,46.509,46.472,46.405,46.407,46.495,35.406
0.56,-6,46.644,46.596,46.554,46.479,46.468,46.508,35.218
0.64,-6,46.729,46.674,46.629,46.546,46.523,46.521,35.219
0.72,-6,46.814,46.752,46.696,46.606,46.571,46.562,35.054
0.8,-6,46.893,46.825,46.764,46.657,46.61,46.594,34.921
0.88,-6,46.966,46.893,46.826,46.707,46.643,46.618,34.788
0.96,-6,47.034,46.955,46.883,46.753,46.668,46.637,34.655
1.04,-6,47.098,47.014,46.935,46.793,46.692,46.648,34.521
1.12,-6,47.161,47.067,46.983,46.827,46.712,46.655,34.388
1.2,-6,47.22,47.121,47.027,46.857,46.727,46.662,34.256
1.28,-6,47.279,47.17,47.07,46.885,46.738,46.663,34.124
1.36,-6,47.281,47.215,47.11,46.908,46.744,46.66,33.993
1.44,-6,47.291,47.189,47.145,46.932,46.747,46.653,33.863
1.52,-6,47.344,47.184,47.126,46.954,46.747,46.642,33.735
1.6,-6,47.397,47.223,47.092,46.972,46.749,46.629,33.607
1.68,-6,47.45,47.266,47.089,46.98,46.749,46.615,33.48
1.76,-6,47.502,47.309,47.118,46.939,46.747,46.598,33.355
1.84,-6,47.552,47.351,47.149,46.92,46.736,46.574,33.231
1.92,-6,47.602,47.395,47.181,46.913,46.715,46.545,33.108
2,-6,47.653,47.439,47.215,46.904,46.694,46.516,32.986
2.08,-6,47.704,47.486,47.253,46.894,46.672,46.487,32.865
2.16,-6,47.755,47.534,47.293,46.885,46.65,46.458,32.745
2.24,-6,47.807,47.585,47.337,46.899,46.629,46.43,32.626
2.32,-6,47.86,47.637,47.384,46.92,46.609,46.403,32.508
2.4,-6,47.912,47.691,47.434,46.947,46.591,46.379,32.39
2.48,-6,47.965,47.746,47.488,46.98,46.576,46.357,32.274
2.56,-6,47.993,47.803,47.545,47.018,46.562,46.338,32.158
2.64,-6,48.018,47.861,47.604,47.063,46.55,46.322,32.043
2.72,-6,48.045,47.92,47.666,47.113,46.543,46.31,31.928
2.8,-6,48.073,47.96,47.73,47.169,46.54,46.301,31.814
2.88,-6,48.102,47.991,47.796,47.23,46.555,46.297,31.7
2.96,-6,48.133,48.024,47.863,47.297,46.589,46.295,31.586
3.04,-6,48.165,48.058,47.93,47.367,46.632,46.297,31.473
3.12,-6,48.199,48.094,47.969,47.442,46.682,46.304,31.36
3.2,-6,48.235,48.132,48.009,47.52,46.74,46.316,31.247
3.28,-6,48.273,48.171,48.051,47.601,46.805,46.332,31.135
3.36,-6,48.312,48.211,48.094,47.683,46.877,46.364,31.022
3.44,-6,48.354,48.253,48.139,47.767,46.956,46.419,30.909
3.52,-6,48.397,48.297,48.185,47.852,47.04,46.483,30.797
3.6,-6,48.443,48.343,48.232,47.937,47.13,46.553,30.684
3.68,-6,48.49,48.39,48.28,48.018,47.225,46.631,30.572
3.76,-6,48.54,48.439,48.33,48.074,47.323,46.716,30.459
3.84,-6,48.591,48.49,48.381,48.131,47.425,46.807,30.347
3.92,-6,48.645,48.542,48.433,48.188,47.529,46.904,30.234
4,-6,48.701,48.596,48.487,48.247,47.634,47.006,30.121
4.08,-6,48.76,48.651,48.542,48.307,47.741,47.113,30.009
4.16,-6,48.821,48.709,48.598,48.367,47.847,47.224,29.896
4.24,-6,48.884,48.769,48.656,48.428,47.954,47.338,29.783
4.32,-6,48.95,48.83,48.715,48.489,48.059,47.454,29.67
4.4,-6,49.018,48.894,48.776,48.551,48.164,47.572,29.557
4.48,-6,49.089,48.96,48.838,48.614,48.266,47.692,29.443
4.56,-6,49.162,49.028,48.902,48.677,48.35,47.812,29.33
4.64,-6,49.246,49.098,48.968,48.741,48.421,47.932,29.217
4.72,-6,49.348,49.17,49.036,48.805,48.493,48.051,29.103
4.8,-6,49.455,49.245,49.105,48.871,48.564,48.169,28.99
4.88,-6,49.565,49.329,49.176,48.938,48.635,48.286,28.876
4.96,-6,49.679,49.433,49.249,49.006,48.707,48.4,28.763
5.04,-6,49.796,49.542,49.324,49.075,48.778,48.513,28.649
5.12,-6,49.916,49.654,49.4,49.145,48.85,48.622,28.535
5.2,-6,50.037,49.77,49.504,49.217,48.921,48.705,28.422
5.28,-6,50.161,49.89,49.613,49.289,48.992,48.783,28.308
5.36,-6,50.285,50.012,49.726,49.363,49.064,48.861,28.194
5.44,-6,50.41,50.136,49.843,49.438,49.135,48.939,28.081
5.52,-6,50.536,50.263,49.963,49.515,49.207,49.017,27.967
5.6,-6,50.661,50.391,50.087,49.592,49.28,49.094,27.854
5.68,-6,50.785,50.519,50.213,49.674,49.353,49.171,27.74
5.76,-6,50.907,50.648,50.342,49.781,49.427,49.248,27.627
5.84,-6,51.029,50.777,50.472,49.892,49.501,49.325,27.514
5.92,-6,51.142,50.905,50.604,50.008,49.576,49.401,27.4
6,-6,51.252,51.032,50.737,50.127,49.652,49.478,27.287
-6,-5.92,36.667,36.859,37.065,37.441,37.879,38.161,39.235
-5.92,-5.92,36.79,36.982,37.187,37.562,37.999,38.281,39.217
