X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.948,48.107,48.296,48.573,48.853,41.904
-5.92,-6,48.056,48.213,48.401,48.676,48.954,41.89
-5.84,-6,48.163,48.32,48.506,48.78,49.057,41.876
-5.76,-6,48.271,48.426,48.612,48.884,49.159,41.862
-5.68,-6,48.38,48.533,48.718,48.988,49.261,41.846
-5.6,-6,48.488,48.64,48.824,49.092,49.364,41.83
-5.52,-6,48.597,48.747,48.93,49.197,49.466,41.814
-5.44,-6,48.706,48.855,49.036,49.301,49.569,41.797
-5.36,-6,48.815,48.962,49.142,49.406,49.672,41.779
-5.28,-6,48.925,49.07,49.249,49.51,49.775,41.762
-5.2,-6,49.034,49.178,49.356,49.615,49.877,41.743
-5.12,-6,49.144,49.286,49.463,49.72,49.98,41.725
-5.04,-6,49.254,49.395,49.57,49.825,50.083,41.706
-4.96,-6,49.364,49.503,49.677,49.93,50.186,41.687
-4.88,-6,49.474,49.611,49.784,50.034,50.289,41.668
-4.8,-6,49.584,49.72,49.891,50.139,50.392,41.649
-4.72,-6,49.695,49.828,49.998,50.244,50.495,41.629
-4.64,-6,49.805,49.937,50.105,50.349,50.597,41.61
-4.56,-6,49.916,50.046,50.212,50.454,50.7,41.591
-4.48,-6,50.026,50.154,50.32,50.559,50.802,41.573
-4.4,-6,50.137,50.263,50.427,50.663,50.905,41.555
-4.32,-6,50.248,50.372,50.534,50.768,51.007,41.537
-4.24,-6,50.359,50.481,50.641,50.872,51.109,41.519
-4.16,-6,50.469,50.589,50.748,50.977,51.21,41.501
-4.08,-6,50.58,50.698,50.855,51.081,51.312,41.483
-4,-6,50.691,50.806,50.961,51.185,51.413,41.466
-3.92,-6,50.802,50.915,51.068,51.288,51.514,41.449
-3.84,-6,50.912,51.023,51.175,51.392,51.615,41.433
-3.76,-6,51.023,51.131,51.281,51.495,51.715,41.417
-3.68,-6,51.133,51.239,51.387,51.598,51.815,41.402
-3.6,-6,51.243,51.347,51.493,51.701,51.915,41.387
-3.52,-6,51.353,51.454,51.598,51.803,52.014,41.374
-3.44,-6,51.463,51.562,51.704,51.905,52.113,41.361
-3.36,-6,51.573,51.669,51.809,52.007,52.212,41.35
-3.28,-6,51.683,51.776,51.914,52.108,52.309,41.339
-3.2,-6,51.792,51.882,52.018,52.209,52.407,41.33
-3.12,-6,51.901,51.989,52.122,52.31,52.504,41.323
-3.04,-6,52.01,52.095,52.226,52.41,52.6,41.321
-2.96,-6,52.119,52.2,52.329,52.509,52.696,41.324
-2.88,-6,52.227,52.305,52.432,52.608,52.791,41.325
-2.8,-6,52.335,52.41,52.535,52.707,52.886,41.324
-2.72,-6,52.442,52.515,52.637,52.805,52.98,41.324
-2.64,-6,52.549,52.619,52.738,52.902,53.073,41.326
-2.56,-6,52.656,52.722,52.839,52.999,53.166,41.33
-2.48,-6,52.762,52.826,52.94,53.095,53.258,41.336
-2.4,-6,52.868,52.928,53.04,53.191,53.35,41.344
-2.32,-6,52.974,53.03,53.14,53.286,53.44,41.355
-2.24,-6,53.079,53.132,53.238,53.381,53.53,41.367
-2.16,-6,53.183,53.233,53.337,53.474,53.619,41.382
-2.08,-6,53.287,53.333,53.434,53.567,53.707,41.4
-2,-6,53.39,53.433,53.532,53.66,53.795,41.42
-1.92,-6,53.493,53.532,53.628,53.751,53.881,41.442
-1.84,-6,53.595,53.631,53.724,53.842,53.967,41.466
-1.76,-6,53.696,53.729,53.819,53.932,54.052,41.493
-1.68,-6,53.797,53.826,53.913,54.021,54.136,41.522
-1.6,-6,53.896,53.922,54.006,54.109,54.219,41.554
-1.52,-6,53.995,54.017,54.099,54.197,54.301,41.587
-1.44,-6,54.094,54.112,54.191,54.284,54.383,41.622
-1.36,-6,54.191,54.206,54.282,54.37,54.463,41.659
-1.28,-6,54.288,54.299,54.372,54.455,54.542,41.698
-1.2,-6,54.384,54.391,54.461,54.539,54.621,41.737
-1.12,-6,54.478,54.483,54.55,54.622,54.698,41.777
-1.04,-6,54.572,54.573,54.637,54.704,54.775,41.817
-0.96,-6,54.665,54.662,54.724,54.785,54.85,41.857
-0.88,-6,54.757,54.751,54.809,54.866,54.925,41.897
-0.8,-6,54.847,54.838,54.893,54.945,54.999,41.936
-0.72,-6,54.937,54.924,54.977,55.023,55.071,41.974
-0.64,-6,55.025,55.009,55.059,55.1,55.143,42.01
-0.56,-6,55.112,55.093,55.14,55.176,55.213,42.044
-0.48,-6,55.198,55.175,55.22,55.251,55.282,42.075
-0.4,-6,55.282,55.257,55.299,55.325,55.35,42.103
-0.32,-6,55.365,55.337,55.376,55.398,55.418,42.127
-0.24,-6,55.447,55.416,55.453,55.47,55.484,42.147
-0.16,-6,55.527,55.493,55.528,55.54,55.549,42.162
-0.08,-6,55.606,55.569,55.601,55.609,55.612,42.173
0,-6,55.683,55.643,55.674,55.677,55.675,42.177
0.08,-6,55.73,55.685,55.712,55.708,55.702,42.18
0.16,-6,55.793,55.745,55.769,55.76,55.749,42.186
0.24,-6,55.857,55.807,55.827,55.813,55.798,42.512
0.32,-6,55.921,55.868,55.886,55.867,55.847,42.363
0.4,-6,55.984,55.927,55.943,55.921,55.896,42.229
0.48,-6,56.045,55.986,55.999,55.972,55.943,42.11
0.56,-6,56.104,56.042,56.054,56.023,55.989,42.002
0.64,-6,56.161,56.097,56.106,56.071,56.032,41.903
0.72,-6,56.221,56.149,56.156,56.117,56.075,41.682
0.8,-6,56.28,56.205,56.204,56.162,56.115,41.634
0.88,-6,56.337,56.259,56.255,56.203,56.153,41.594
0.96,-6,56.393,56.311,56.304,56.245,56.189,41.552
1.04,-6,56.449,56.363,56.351,56.288,56.222,41.509
1.12,-6,56.504,56.413,56.397,56.328,56.254,41.464
1.2,-6,56.559,56.462,56.442,56.367,56.288,41.418
1.28,-6,56.616,56.51,56.486,56.405,56.32,41.37
1.36,-6,56.67,56.562,56.531,56.441,56.35,41.32
1.44,-6,56.716,56.612,56.576,56.477,56.379,41.269
1.52,-6,56.712,56.66,56.62,56.511,56.406,41.216
1.6,-6,56.721,56.7,56.659,56.541,56.43,41.162
1.68,-6,56.753,56.728,56.685,56.564,56.449,41.107
1.76,-6,56.782,56.754,56.709,56.584,56.466,41.05
1.84,-6,56.81,56.779,56.731,56.603,56.482,40.991
1.92,-6,56.837,56.802,56.751,56.62,56.495,40.931
2,-6,56.862,56.824,56.77,56.636,56.508,40.869
2.08,-6,56.887,56.835,56.789,56.655,56.528,40.806
2.16,-6,56.913,56.846,56.785,56.68,56.557,40.742
