X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.123,46.22,46.323,46.505,46.73,46.931,47.286,42.775
-5.92,-6,46.247,46.344,46.447,46.628,46.853,47.054,47.409,42.74
-5.84,-6,46.371,46.468,46.571,46.752,46.977,47.177,47.532,42.704
-5.76,-6,46.495,46.592,46.695,46.876,47.1,47.3,47.655,42.667
-5.68,-6,46.62,46.716,46.819,46.999,47.224,47.423,47.778,42.631
-5.6,-6,46.744,46.841,46.943,47.123,47.347,47.547,47.901,42.594
-5.52,-6,46.868,46.965,47.067,47.247,47.47,47.67,48.024,42.556
-5.44,-6,46.993,47.089,47.191,47.371,47.594,47.793,48.147,42.518
-5.36,-6,47.117,47.213,47.315,47.494,47.717,47.916,48.269,42.48
-5.28,-6,47.242,47.338,47.439,47.618,47.841,48.039,48.392,42.442
-5.2,-6,47.366,47.462,47.563,47.742,47.964,48.162,48.515,42.403
-5.12,-6,47.491,47.586,47.687,47.865,48.087,48.285,48.637,42.363
-5.04,-6,47.615,47.71,47.811,47.989,48.21,48.408,48.76,42.324
-4.96,-6,47.739,47.834,47.934,48.112,48.333,48.53,48.882,42.284
-4.88,-6,47.863,47.957,48.058,48.235,48.456,48.653,49.004,42.243
-4.8,-6,47.987,48.081,48.181,48.358,48.578,48.775,49.126,42.202
-4.72,-6,48.11,48.204,48.304,48.48,48.7,48.897,49.247,42.161
-4.64,-6,48.234,48.327,48.427,48.603,48.822,49.018,49.368,42.12
-4.56,-6,48.357,48.45,48.549,48.725,48.944,49.139,49.489,42.078
-4.48,-6,48.479,48.572,48.671,48.846,49.065,49.26,49.609,42.036
-4.4,-6,48.602,48.695,48.793,48.968,49.186,49.381,49.729,41.993
-4.32,-6,48.724,48.816,48.915,49.089,49.306,49.501,49.848,41.95
-4.24,-6,48.845,48.937,49.035,49.209,49.426,49.62,49.967,41.907
-4.16,-6,48.966,49.058,49.156,49.329,49.545,49.739,50.086,41.863
-4.08,-6,49.087,49.179,49.276,49.448,49.664,49.858,50.204,41.819
-4,-6,49.207,49.298,49.395,49.567,49.783,49.975,50.321,41.775
-3.92,-6,49.327,49.417,49.514,49.685,49.9,50.093,50.437,41.731
-3.84,-6,49.445,49.536,49.632,49.803,50.017,50.209,50.553,41.686
-3.76,-6,49.564,49.654,49.75,49.92,50.134,50.325,50.668,41.641
-3.68,-6,49.681,49.771,49.867,50.036,50.249,50.44,50.783,41.596
-3.6,-6,49.798,49.888,49.983,50.152,50.364,50.554,50.896,41.549
-3.52,-6,49.914,50.003,50.098,50.266,50.478,50.668,51.009,41.503
-3.44,-6,50.029,50.118,50.212,50.38,50.591,50.78,51.121,41.456
-3.36,-6,50.144,50.232,50.326,50.493,50.703,50.892,51.231,41.409
-3.28,-6,50.257,50.345,50.438,50.604,50.814,51.002,51.341,41.362
-3.2,-6,50.37,50.457,50.55,50.715,50.924,51.111,51.449,41.315
-3.12,-6,50.481,50.568,50.66,50.825,51.033,51.22,51.557,41.268
-3.04,-6,50.592,50.678,50.77,50.934,51.141,51.327,51.663,41.221
-2.96,-6,50.701,50.787,50.878,51.041,51.247,51.433,51.768,41.174
-2.88,-6,50.809,50.894,50.985,51.148,51.353,51.538,51.872,41.128
-2.8,-6,50.916,51.001,51.091,51.253,51.457,51.641,51.975,41.081
-2.72,-6,51.022,51.106,51.196,51.356,51.56,51.744,52.076,41.035
-2.64,-6,51.126,51.21,51.299,51.459,51.661,51.844,52.176,40.988
-2.56,-6,51.229,51.312,51.401,51.56,51.761,51.944,52.274,40.941
