X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,41.415,41.532,41.629,41.746,38.387
-5.92,-6,41.544,41.661,41.755,41.871,38.338
-5.84,-6,41.673,41.789,41.883,41.996,38.288
-5.76,-6,41.803,41.918,42.011,42.123,38.239
-5.68,-6,41.933,42.048,42.139,42.249,38.19
-5.6,-6,42.064,42.179,42.268,42.377,38.141
-5.52,-6,42.196,42.31,42.398,42.505,38.092
-5.44,-6,42.328,42.441,42.528,42.633,38.043
-5.36,-6,42.461,42.573,42.658,42.762,37.994
-5.28,-6,42.595,42.706,42.79,42.891,37.946
-5.2,-6,42.729,42.839,42.921,43.021,37.897
-5.12,-6,42.863,42.973,43.054,43.152,37.849
-5.04,-6,42.999,43.108,43.187,43.283,37.801
-4.96,-6,43.134,43.243,43.32,43.415,37.754
-4.88,-6,43.271,43.379,43.454,43.547,37.706
-4.8,-6,43.408,43.515,43.589,43.68,37.659
-4.72,-6,43.546,43.652,43.724,43.813,37.612
-4.64,-6,43.684,43.789,43.86,43.947,37.565
-4.56,-6,43.823,43.927,43.996,44.081,37.519
-4.48,-6,43.962,44.066,44.133,44.216,37.472
-4.4,-6,44.102,44.205,44.271,44.352,37.426
-4.32,-6,44.243,44.345,44.409,44.488,37.381
-4.24,-6,44.385,44.486,44.548,44.624,37.34
-4.16,-6,44.527,44.627,44.687,44.761,37.311
-4.08,-6,44.669,44.769,44.827,44.899,37.282
-4,-6,44.813,44.911,44.967,45.037,37.252
-3.92,-6,44.956,45.054,45.109,45.176,37.222
-3.84,-6,45.101,45.198,45.25,45.316,37.191
-3.76,-6,45.246,45.342,45.393,45.456,37.16
-3.68,-6,45.392,45.487,45.536,45.596,37.128
-3.6,-6,45.539,45.633,45.679,45.738,37.095
-3.52,-6,45.686,45.779,45.824,45.879,37.063
-3.44,-6,45.834,45.926,45.969,46.022,37.029
-3.36,-6,45.983,46.074,46.114,46.165,36.996
-3.28,-6,46.132,46.223,46.261,46.309,36.962
-3.2,-6,46.282,46.372,46.408,46.453,36.928
-3.12,-6,46.433,46.522,46.556,46.598,36.894
-3.04,-6,46.585,46.673,46.704,46.744,36.859
-2.96,-6,46.737,46.824,46.854,46.891,36.824
-2.88,-6,46.89,46.977,47.004,47.038,36.789
-2.8,-6,47.045,47.13,47.155,47.186,36.754
-2.72,-6,47.2,47.284,47.306,47.335,36.719
-2.64,-6,47.355,47.439,47.459,47.485,36.684
-2.56,-6,47.512,47.595,47.612,47.635,36.646
-2.48,-6,47.67,47.751,47.767,47.786,36.603
-2.4,-6,47.83,47.909,47.922,47.939,36.559
-2.32,-6,47.99,48.068,48.078,48.092,36.515
-2.24,-6,48.151,48.228,48.236,48.246,36.471
-2.16,-6,48.313,48.389,48.394,48.401,36.427
-2.08,-6,48.477,48.551,48.554,48.558,36.382
-2,-6,48.641,48.714,48.714,48.715,36.337
-1.92,-6,48.807,48.879,48.876,48.874,36.292
-1.84,-6,48.974,49.045,49.04,49.033,36.246
-1.76,-6,49.142,49.212,49.204,49.195,36.201
-1.68,-6,49.312,49.38,49.37,49.357,36.154
-1.6,-6,49.483,49.55,49.537,49.521,36.108
-1.52,-6,49.656,49.721,49.706,49.686,36.061
-1.44,-6,49.83,49.894,49.876,49.853,36.008
-1.36,-6,50.006,50.069,50.048,50.021,35.95
-1.28,-6,50.183,50.245,50.222,50.191,35.891
-1.2,-6,50.362,50.423,50.397,50.363,35.834
-1.12,-6,50.543,50.603,50.574,50.536,35.783
-1.04,-6,50.726,50.785,50.753,50.712,35.732
-0.96,-6,50.911,50.969,50.935,50.889,35.679
-0.88,-6,51.098,51.155,51.118,51.069,35.626
-0.8,-6,51.287,51.343,51.303,51.251,35.571
-0.72,-6,51.478,51.533,51.491,51.435,35.515
-0.64,-6,51.671,51.726,51.681,51.621,35.458
-0.56,-6,51.867,51.921,51.874,51.81,35.399
-0.48,-6,52.066,52.119,52.069,52.002,35.34
-0.4,-6,52.267,52.32,52.267,52.196,35.278
-0.32,-6,52.471,52.523,52.469,52.394,35.215
-0.24,-6,52.678,52.73,52.673,52.594,35.15
-0.16,-6,52.886,52.938,52.88,52.798,35.083
-0.08,-6,53.098,53.149,53.089,53.004,35.014
0,-6,53.317,53.364,53.301,53.213,34.944
0.08,-6,53.527,53.573,53.505,53.41,34.882
0.16,-6,53.749,53.796,53.726,53.626,34.822
0.24,-6,53.977,54.024,53.952,53.849,34.931
0.32,-6,54.209,54.257,54.183,54.077,34.762
0.4,-6,54.446,54.493,54.419,54.309,34.619
0.48,-6,54.686,54.734,54.659,54.546,34.503
0.56,-6,54.931,54.98,54.902,54.788,34.413
0.64,-6,55.18,55.229,55.151,55.033,34.339
0.72,-6,55.433,55.483,55.403,55.283,34.264
0.8,-6,55.69,55.741,55.66,55.538,34.187
0.88,-6,55.95,56.003,55.922,55.797,34.11
0.96,-6,56.212,56.271,56.188,56.062,34.031
1.04,-6,56.479,56.544,56.46,56.331,33.951
1.12,-6,56.751,56.819,56.737,56.606,33.869
1.2,-6,57.027,57.097,57.019,56.886,33.787
1.28,-6,57.31,57.38,57.306,57.171,33.703
1.36,-6,57.598,57.668,57.596,57.462,33.618
1.44,-6,57.891,57.963,57.89,57.759,33.532
1.52,-6,58.19,58.263,58.189,58.061,33.445
1.6,-6,58.494,58.569,58.495,58.369,33.357
1.68,-6,58.804,58.882,58.808,58.68,33.268
1.76,-6,59.12,59.2,59.127,58.998,33.177
1.84,-6,59.442,59.524,59.452,59.322,33.086
1.92,-6,59.771,59.855,59.785,59.653,32.993
2,-6,60.106,60.193,60.124,59.992,32.899
2.08,-6,60.447,60.538,60.471,60.339,32.805
2.16,-6,60.795,60.89,60.825,60.693,32.709
2.24,-6,61.15,61.249,61.187,61.055,32.612
2.32,-6,61.512,61.615,61.557,61.426,32.515
2.4,-6,61.882,61.988,61.935,61.805,32.416
2.48,-6,62.258,62.369,62.321,62.193,32.317
2.56,-6,62.642,62.758,62.716,62.59,32.217
2.64,-6,63.033,63.154,63.119,62.997,32.116
2.72,-6,63.432,63.559,63.532,63.413,32.014
2.8,-6,63.838,63.973,63.954,63.838,31.911
2.88,-6,64.252,64.395,64.385,64.26,31.808
2.96,-6,64.674,64.807,64.786,64.662,31.704
3.04,-6,65.068,65.204,65.192,65.073,31.599
3.12,-6,65.464,65.609,65.608,65.494,31.493
3.2,-6,65.866,66.022,66.032,65.925,31.387
3.28,-6,66.276,66.443,66.465,66.365,31.281
3.36,-6,66.692,66.871,66.907,66.816,31.174
3.44,-6,67.114,67.308,67.359,67.278,31.066
3.52,-6,67.544,67.753,67.821,67.75,30.958
3.6,-6,67.979,68.206,68.291,68.233,30.849
3.68,-6,68.421,68.667,68.772,68.728,30.74
3.76,-6,68.868,69.135,69.262,69.233,30.63
3.84,-6,69.32,69.611,69.761,69.75,30.52
3.92,-6,69.776,70.093,70.268,70.278,30.41
4,-6,70.236,70.581,70.784,70.812,30.299
4.08,-6,70.697,71.074,71.297,71.33,30.188
