X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.884,37.943,38.019,38.15,38.381,38.113
-5.92,-6,38.007,38.066,38.141,38.271,38.501,38.106
-5.84,-6,38.13,38.189,38.263,38.392,38.621,38.099
-5.76,-6,38.254,38.312,38.385,38.514,38.742,38.091
-5.68,-6,38.378,38.435,38.508,38.636,38.862,38.082
-5.6,-6,38.501,38.558,38.631,38.758,38.983,38.073
-5.52,-6,38.626,38.682,38.754,38.88,39.104,38.064
-5.44,-6,38.75,38.805,38.877,39.002,39.225,38.054
-5.36,-6,38.874,38.929,39.001,39.125,39.346,38.048
-5.28,-6,38.999,39.053,39.124,39.248,39.468,38.048
-5.2,-6,39.124,39.178,39.248,39.37,39.589,38.025
-5.12,-6,39.249,39.302,39.372,39.493,39.711,38
-5.04,-6,39.373,39.426,39.496,39.616,39.832,37.975
-4.96,-6,39.499,39.551,39.62,39.739,39.954,37.948
-4.88,-6,39.624,39.675,39.744,39.862,40.075,37.921
-4.8,-6,39.749,39.8,39.868,39.985,40.197,37.893
-4.72,-6,39.874,39.925,39.992,40.108,40.318,37.863
-4.64,-6,39.999,40.049,40.116,40.231,40.44,37.834
-4.56,-6,40.124,40.174,40.24,40.354,40.561,37.803
-4.48,-6,40.249,40.298,40.364,40.477,40.682,37.772
-4.4,-6,40.375,40.423,40.487,40.599,40.803,37.739
-4.32,-6,40.5,40.547,40.611,40.722,40.924,37.707
-4.24,-6,40.624,40.671,40.735,40.844,41.045,37.674
-4.16,-6,40.749,40.796,40.858,40.967,41.166,37.64
-4.08,-6,40.874,40.919,40.981,41.089,41.286,37.605
-4,-6,40.998,41.043,41.105,41.211,41.406,37.571
-3.92,-6,41.122,41.167,41.227,41.332,41.526,37.535
-3.84,-6,41.246,41.29,41.35,41.454,41.646,37.5
-3.76,-6,41.37,41.413,41.472,41.575,41.765,37.464
-3.68,-6,41.493,41.536,41.594,41.695,41.884,37.428
-3.6,-6,41.617,41.658,41.716,41.816,42.002,37.391
-3.52,-6,41.739,41.78,41.837,41.936,42.12,37.355
-3.44,-6,41.862,41.902,41.958,42.055,42.237,37.318
-3.36,-6,41.984,42.023,42.079,42.174,42.355,37.281
-3.28,-6,42.105,42.144,42.199,42.293,42.471,37.243
-3.2,-6,42.227,42.265,42.319,42.411,42.587,37.206
-3.12,-6,42.347,42.384,42.438,42.529,42.702,37.168
-3.04,-6,42.467,42.504,42.556,42.646,42.817,37.13
-2.96,-6,42.587,42.623,42.674,42.762,42.931,37.092
-2.88,-6,42.706,42.741,42.792,42.878,43.045,37.053
-2.8,-6,42.825,42.859,42.909,42.993,43.158,37.011
-2.72,-6,42.943,42.976,43.025,43.108,43.27,36.967
-2.64,-6,43.06,43.092,43.14,43.222,43.381,36.922
