X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,46.215,46.363,46.525,46.808,41.644
-5.92,-6,46.315,46.463,46.623,46.904,41.651
-5.84,-6,46.416,46.562,46.722,47.001,41.657
-5.76,-6,46.517,46.662,46.821,47.098,41.663
-5.68,-6,46.619,46.763,46.92,47.195,41.669
-5.6,-6,46.721,46.863,47.019,47.292,41.674
-5.52,-6,46.823,46.964,47.119,47.39,41.68
-5.44,-6,46.925,47.065,47.218,47.487,41.685
-5.36,-6,47.028,47.166,47.318,47.585,41.69
-5.28,-6,47.13,47.268,47.419,47.683,41.695
-5.2,-6,47.233,47.37,47.519,47.781,41.699
-5.12,-6,47.337,47.471,47.619,47.879,41.703
-5.04,-6,47.44,47.574,47.72,47.977,41.707
-4.96,-6,47.544,47.676,47.821,48.076,41.711
-4.88,-6,47.648,47.778,47.922,48.174,41.714
-4.8,-6,47.752,47.881,48.023,48.272,41.717
-4.72,-6,47.856,47.984,48.124,48.371,41.72
-4.64,-6,47.961,48.086,48.225,48.469,41.722
-4.56,-6,48.065,48.189,48.327,48.568,41.724
-4.48,-6,48.17,48.292,48.428,48.667,41.725
-4.4,-6,48.275,48.396,48.53,48.765,41.727
-4.32,-6,48.38,48.499,48.631,48.864,41.728
-4.24,-6,48.485,48.602,48.733,48.962,41.728
-4.16,-6,48.59,48.706,48.834,49.061,41.729
-4.08,-6,48.695,48.809,48.936,49.159,41.729
-4,-6,48.801,48.912,49.038,49.257,41.729
-3.92,-6,48.906,49.016,49.139,49.355,41.728
-3.84,-6,49.012,49.119,49.241,49.453,41.73
-3.76,-6,49.117,49.223,49.342,49.551,41.732
-3.68,-6,49.223,49.326,49.443,49.649,41.733
-3.6,-6,49.328,49.43,49.545,49.746,41.733
-3.52,-6,49.433,49.533,49.646,49.844,41.734
-3.44,-6,49.539,49.636,49.747,49.941,41.733
-3.36,-6,49.644,49.739,49.848,50.038,41.733
-3.28,-6,49.75,49.842,49.948,50.134,41.731
-3.2,-6,49.855,49.945,50.049,50.23,41.73
-3.12,-6,49.96,50.048,50.149,50.326,41.727
-3.04,-6,50.065,50.15,50.25,50.422,41.725
-2.96,-6,50.17,50.253,50.349,50.518,41.721
