X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.146,36.217,36.269,36.379,36.323,36.258
-5.92,-6,36.263,36.334,36.385,36.495,36.437,36.279
-5.84,-6,36.38,36.451,36.502,36.611,36.551,36.313
-5.76,-6,36.497,36.569,36.619,36.727,36.666,36.326
-5.68,-6,36.614,36.687,36.737,36.844,36.781,36.318
-5.6,-6,36.732,36.805,36.854,36.96,36.895,36.309
-5.52,-6,36.85,36.923,36.972,37.077,37.01,36.298
-5.44,-6,36.968,37.041,37.09,37.194,37.126,36.286
-5.36,-6,37.086,37.159,37.207,37.311,37.241,36.273
-5.28,-6,37.204,37.278,37.326,37.429,37.356,36.258
-5.2,-6,37.322,37.396,37.444,37.546,37.471,36.243
-5.12,-6,37.441,37.515,37.562,37.663,37.587,36.226
-5.04,-6,37.56,37.634,37.68,37.781,37.702,36.207
-4.96,-6,37.678,37.753,37.799,37.898,37.817,36.188
-4.88,-6,37.797,37.872,37.917,38.016,37.932,36.167
-4.8,-6,37.916,37.991,38.036,38.133,38.048,36.145
-4.72,-6,38.035,38.109,38.154,38.251,38.163,36.122
-4.64,-6,38.155,38.229,38.273,38.369,38.279,36.098
-4.56,-6,38.275,38.348,38.393,38.488,38.395,36.072
-4.48,-6,38.395,38.468,38.512,38.606,38.51,36.046
-4.4,-6,38.516,38.589,38.632,38.725,38.625,36.018
-4.32,-6,38.637,38.709,38.752,38.843,38.74,35.99
-4.24,-6,38.757,38.828,38.871,38.962,38.855,35.96
-4.16,-6,38.878,38.948,38.991,39.08,38.97,35.93
-4.08,-6,38.999,39.068,39.11,39.198,39.084,35.899
-4,-6,39.119,39.187,39.229,39.315,39.198,35.866
-3.92,-6,39.239,39.306,39.348,39.433,39.311,35.833
-3.84,-6,39.359,39.425,39.467,39.55,39.424,35.799
-3.76,-6,39.479,39.543,39.585,39.667,39.536,35.765
-3.68,-6,39.598,39.661,39.703,39.784,39.649,35.729
-3.6,-6,39.718,39.778,39.821,39.899,39.76,35.693
-3.52,-6,39.835,39.893,39.936,40.014,39.87,35.656
-3.44,-6,39.951,40.008,40.051,40.127,39.979,35.619
-3.36,-6,40.067,40.122,40.165,40.239,40.087,35.581
-3.28,-6,40.183,40.235,40.277,40.35,40.192,35.542
-3.2,-6,40.296,40.346,40.388,40.459,40.295,35.503
-3.12,-6,40.408,40.455,40.497,40.566,40.396,35.463
-3.04,-6,40.517,40.563,40.604,40.671,40.497,35.422
-2.96,-6,40.626,40.668,40.71,40.776,40.597,35.381
-2.88,-6,40.732,40.773,40.814,40.879,40.696,35.339
-2.8,-6,40.837,40.876,40.917,40.982,40.793,35.295
-2.72,-6,40.938,40.976,41.016,41.08,40.888,35.249
