X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.164,47.392,47.586,47.98,48.339,43.765
-5.92,-6,47.266,47.494,47.688,48.082,48.441,43.768
-5.84,-6,47.369,47.597,47.79,48.183,48.542,43.769
-5.76,-6,47.472,47.699,47.892,48.285,48.644,43.769
-5.68,-6,47.575,47.802,47.994,48.387,48.745,43.768
-5.6,-6,47.678,47.904,48.097,48.489,48.847,43.765
-5.52,-6,47.781,48.007,48.199,48.59,48.948,43.761
-5.44,-6,47.884,48.109,48.301,48.692,49.049,43.756
-5.36,-6,47.987,48.212,48.403,48.793,49.151,43.749
-5.28,-6,48.089,48.314,48.505,48.895,49.252,43.741
-5.2,-6,48.192,48.416,48.607,48.996,49.353,43.732
-5.12,-6,48.295,48.518,48.709,49.097,49.453,43.72
-5.04,-6,48.397,48.62,48.81,49.198,49.554,43.705
-4.96,-6,48.499,48.722,48.911,49.299,49.654,43.688
-4.88,-6,48.601,48.824,49.013,49.4,49.754,43.67
-4.8,-6,48.703,48.925,49.114,49.5,49.854,43.65
-4.72,-6,48.805,49.026,49.214,49.6,49.954,43.629
-4.64,-6,48.906,49.127,49.315,49.699,50.053,43.607
-4.56,-6,49.008,49.228,49.415,49.799,50.152,43.584
-4.48,-6,49.108,49.328,49.514,49.898,50.25,43.559
-4.4,-6,49.209,49.428,49.614,49.996,50.349,43.533
-4.32,-6,49.309,49.527,49.713,50.095,50.446,43.506
-4.24,-6,49.409,49.626,49.811,50.192,50.543,43.477
-4.16,-6,49.508,49.725,49.909,50.289,50.64,43.448
-4.08,-6,49.607,49.823,50.007,50.386,50.736,43.417
-4,-6,49.706,49.921,50.104,50.482,50.831,43.385
-3.92,-6,49.804,50.018,50.2,50.578,50.926,43.352
-3.84,-6,49.902,50.115,50.296,50.673,51.021,43.318
-3.76,-6,49.999,50.211,50.392,50.767,51.114,43.283
-3.68,-6,50.095,50.306,50.486,50.86,51.207,43.246
-3.6,-6,50.191,50.401,50.58,50.953,51.299,43.208
-3.52,-6,50.286,50.495,50.674,51.045,51.39,43.169
-3.44,-6,50.381,50.589,50.766,51.136,51.481,43.129
-3.36,-6,50.475,50.681,50.858,51.227,51.57,43.087
-3.28,-6,50.568,50.773,50.949,51.316,51.659,43.045
-3.2,-6,50.66,50.865,51.039,51.405,51.746,43.002
-3.12,-6,50.752,50.955,51.129,51.493,51.833,42.957
-3.04,-6,50.843,51.045,51.217,51.579,51.919,42.912
-2.96,-6,50.934,51.133,51.305,51.665,52.003,42.866
-2.88,-6,51.023,51.221,51.391,51.75,52.086,42.822
-2.8,-6,51.112,51.308,51.477,51.833,52.169,42.782
-2.72,-6,51.199,51.394,51.562,51.916,52.25,42.74
-2.64,-6,51.286,51.479,51.645,51.997,52.33,42.695
-2.56,-6,51.373,51.563,51.728,52.077,52.408,42.649
-2.48,-6,51.458,51.647,51.809,52.156,52.486,42.603
-2.4,-6,51.542,51.729,51.89,52.234,52.562,42.555
-2.32,-6,51.626,51.81,51.969,52.311,52.636,42.507
-2.24,-6,51.708,51.89,52.047,52.386,52.71,42.459
-2.16,-6,51.79,51.969,52.124,52.46,52.781,42.409
-2.08,-6,51.871,52.048,52.2,52.532,52.852,42.359
-2,-6,51.951,52.125,52.275,52.604,52.921,42.307
-1.92,-6,52.03,52.201,52.349,52.674,52.988,42.256
-1.84,-6,52.108,52.276,52.422,52.742,53.054,42.204
-1.76,-6,52.185,52.35,52.493,52.81,53.119,42.153
-1.68,-6,52.262,52.423,52.563,52.876,53.182,42.102
-1.6,-6,52.338,52.496,52.633,52.94,53.243,42.052
-1.52,-6,52.413,52.567,52.701,53.003,53.303,42.002
-1.44,-6,52.487,52.637,52.768,53.065,53.361,41.953
-1.36,-6,52.56,52.706,52.833,53.125,53.418,41.906
-1.28,-6,52.632,52.774,52.898,53.184,53.473,41.86
-1.2,-6,52.704,52.842,52.962,53.242,53.526,41.816
-1.12,-6,52.775,52.908,53.024,53.298,53.578,41.774
-1.04,-6,52.845,52.974,53.086,53.353,53.629,41.735
-0.96,-6,52.914,53.038,53.146,53.407,53.677,41.699
-0.88,-6,52.983,53.102,53.206,53.459,53.725,41.666
-0.8,-6,53.051,53.165,53.264,53.511,53.77,41.638
-0.72,-6,53.117,53.227,53.322,53.56,53.814,41.613
-0.64,-6,53.184,53.288,53.378,53.609,53.857,41.595
-0.56,-6,53.249,53.348,53.433,53.656,53.898,41.582
-0.48,-6,53.313,53.407,53.487,53.702,53.938,41.575
-0.4,-6,53.376,53.465,53.541,53.747,53.976,41.572
-0.32,-6,53.438,53.521,53.593,53.79,54.013,41.575
-0.24,-6,53.499,53.577,53.643,53.832,54.048,41.583
-0.16,-6,53.559,53.632,53.693,53.873,54.082,41.596
-0.08,-6,53.617,53.685,53.741,53.912,54.114,41.613
0,-6,53.674,53.736,53.788,53.95,54.145,41.635
0.08,-6,53.502,53.552,53.616,53.759,53.937,41.66
0.16,-6,53.483,53.524,53.589,53.718,53.885,41.684
0.24,-6,53.485,53.519,53.583,53.699,53.854,41.902
0.32,-6,53.495,53.521,53.584,53.686,53.833,41.822
0.4,-6,53.504,53.526,53.585,53.677,53.813,41.744
0.48,-6,53.514,53.529,53.585,53.666,53.793,41.664
0.56,-6,53.519,53.53,53.582,53.653,53.77,41.581
0.64,-6,53.52,53.526,53.575,53.635,53.744,41.488
0.72,-6,53.515,53.517,53.563,53.614,53.712,41.388
0.8,-6,53.519,53.503,53.545,53.586,53.678,41.312
0.88,-6,53.517,53.497,53.523,53.555,53.637,41.246
0.96,-6,53.509,53.485,53.506,53.517,53.592,41.179
1.04,-6,53.496,53.467,53.483,53.476,53.542,41.11
1.12,-6,53.48,53.444,53.455,53.439,53.485,41.04
1.2,-6,53.46,53.418,53.423,53.397,53.426,40.969
1.28,-6,53.439,53.388,53.388,53.351,53.371,40.897
1.36,-6,53.414,53.359,53.348,53.3,53.312,40.824
1.44,-6,53.378,53.325,53.309,53.248,53.249,40.749
1.52,-6,53.32,53.288,53.268,53.192,53.183,40.674
1.6,-6,53.258,53.229,53.224,53.138,53.114,40.597
1.68,-6,53.191,53.162,53.172,53.083,53.045,40.519
1.76,-6,53.12,53.091,53.102,53.025,52.975,40.44
1.84,-6,53.046,53.018,53.029,52.959,52.897,40.359
1.92,-6,52.971,52.943,52.954,52.882,52.815,40.278
2,-6,52.893,52.865,52.878,52.802,52.731,40.196
2.08,-6,52.813,52.786,52.799,52.722,52.647,40.112
2.16,-6,52.731,52.704,52.719,52.642,52.562,40.028
2.24,-6,52.648,52.622,52.639,52.561,52.479,39.942
2.32,-6,52.564,52.539,52.558,52.481,52.396,39.855
2.4,-6,52.479,52.456,52.478,52.401,52.314,39.768
2.48,-6,52.395,52.374,52.398,52.322,52.235,39.679
2.56,-6,52.312,52.292,52.319,52.245,52.157,39.59
2.64,-6,52.229,52.211,52.241,52.169,52.082,39.499
2.72,-6,52.148,52.131,52.165,52.095,52.009,39.408
2.8,-6,52.068,52.053,52.09,52.023,51.939,39.316
2.88,-6,51.99,51.977,52.018,51.954,51.872,39.222
2.96,-6,51.914,51.903,51.947,51.886,51.807,39.129
3.04,-6,51.841,51.831,51.878,51.821,51.745,39.034
3.12,-6,51.77,51.761,51.812,51.758,51.686,38.938
3.2,-6,51.701,51.694,51.748,51.698,51.63,38.842
3.28,-6,51.635,51.628,51.685,51.639,51.576,38.745
3.36,-6,51.571,51.565,51.625,51.582,51.524,38.648
3.44,-6,51.51,51.504,51.566,51.526,51.474,38.55
3.52,-6,51.451,51.445,51.509,51.472,51.425,38.451
3.6,-6,51.394,51.388,51.454,51.419,51.377,38.351
3.68,-6,51.339,51.332,51.399,51.367,51.33,38.251
3.76,-6,51.286,51.278,51.346,51.315,51.284,38.151
3.84,-6,51.233,51.224,51.292,51.263,51.239,38.05
3.92,-6,51.181,51.171,51.24,51.21,51.191,37.948
4,-6,51.13,51.118,51.188,51.157,51.143,37.846
4.08,-6,51.079,51.066,51.136,51.103,51.093,37.744
4.16,-6,51.029,51.015,51.084,51.049,51.043,37.641
4.24,-6,50.981,50.964,51.032,50.995,50.991,37.538
4.32,-6,50.949,50.913,50.979,50.939,50.937,37.434
4.4,-6,50.917,50.862,50.927,50.882,50.882,37.33
4.48,-6,50.881,50.817,50.873,50.824,50.826,37.226
4.56,-6,50.752,50.779,50.819,50.765,50.768,37.122
4.64,-6,50.654,50.74,50.764,50.705,50.709,37.017
4.72,-6,50.617,50.627,50.708,50.644,50.647,36.912
4.8,-6,50.59,50.521,50.653,50.582,50.583,36.807
4.88,-6,50.561,50.465,50.602,50.519,50.517,36.701
4.96,-6,50.533,50.433,50.491,50.454,50.449,36.596
5.04,-6,50.503,50.401,50.379,50.388,50.38,36.49
5.12,-6,50.472,50.368,50.311,50.324,50.31,36.385
5.2,-6,50.439,50.334,50.272,50.262,50.238,36.279
5.28,-6,50.405,50.3,50.232,50.125,50.164,36.173
5.36,-6,50.369,50.264,50.192,50.015,50.09,36.067
5.44,-6,50.327,50.227,50.152,49.957,50.014,35.961
5.52,-6,50.265,50.189,50.111,49.909,49.938,35.855
5.6,-6,50.201,50.149,50.07,49.862,49.823,35.749
5.68,-6,50.136,50.107,50.028,49.816,49.697,35.643
5.76,-6,50.071,50.048,49.985,49.769,49.603,35.537
5.84,-6,50.003,49.981,49.94,49.723,49.545,35.431
5.92,-6,49.935,49.912,49.894,49.677,49.488,35.325
6,-6,49.866,49.842,49.847,49.631,49.432,35.219
-6,-5.92,47.263,47.491,47.685,48.079,48.438,43.981
-5.92,-5.92,47.367,47.595,47.788,48.182,48.54,43.983
-5.84,-5.92,47.472,47.699,47.892,48.285,48.643,43.985
-5.76,-5.92,47.576,47.803,47.995,48.388,48.746,43.985
-5.68,-5.92,47.68,47.907,48.099,48.491,48.849,43.983
-5.6,-5.92,47.784,48.011,48.203,48.594,48.952,43.981
-5.52,-5.92,47.889,48.114,48.306,48.697,49.054,43.976
-5.44,-5.92,47.993,48.218,48.41,48.8,49.157,43.971
-5.36,-5.92,48.097,48.322,48.513,48.903,49.26,43.964
-5.28,-5.92,48.202,48.426,48.617,49.006,49.362,43.956
-5.2,-5.92,48.306,48.53,48.72,49.109,49.465,43.946
-5.12,-5.92,48.41,48.633,48.823,49.212,49.567,43.934
-5.04,-5.92,48.514,48.737,48.926,49.314,49.669,43.918
-4.96,-5.92,48.618,48.84,49.029,49.416,49.771,43.901
-4.88,-5.92,48.721,48.943,49.132,49.518,49.873,43.882
-4.8,-5.92,48.825,49.046,49.234,49.62,49.974,43.862
-4.72,-5.92,48.928,49.149,49.337,49.722,50.075,43.841
-4.64,-5.92,49.031,49.251,49.439,49.823,50.176,43.818
-4.56,-5.92,49.134,49.354,49.54,49.924,50.277,43.794
-4.48,-5.92,49.236,49.455,49.642,50.025,50.377,43.769
-4.4,-5.92,49.338,49.557,49.743,50.125,50.477,43.742
-4.32,-5.92,49.44,49.658,49.843,50.225,50.576,43.714
-4.24,-5.92,49.542,49.759,49.944,50.324,50.675,43.685
-4.16,-5.92,49.643,49.859,50.043,50.423,50.773,43.655
-4.08,-5.92,49.743,49.959,50.143,50.521,50.871,43.624
-4,-5.92,49.844,50.058,50.241,50.619,50.968,43.591
-3.92,-5.92,49.943,50.157,50.34,50.716,51.065,43.558
-3.84,-5.92,50.043,50.256,50.437,50.813,51.161,43.523
-3.76,-5.92,50.141,50.353,50.534,50.909,51.256,43.487
-3.68,-5.92,50.239,50.451,50.631,51.004,51.35,43.449
-3.6,-5.92,50.337,50.547,50.726,51.099,51.444,43.411
-3.52,-5.92,50.434,50.643,50.821,51.193,51.537,43.371
-3.44,-5.92,50.53,50.738,50.916,51.286,51.629,43.33
-3.36,-5.92,50.626,50.833,51.009,51.378,51.721,43.288
-3.28,-5.92,50.721,50.926,51.102,51.469,51.811,43.245
-3.2,-5.92,50.815,51.019,51.194,51.559,51.9,43.201
-3.12,-5.92,50.908,51.111,51.285,51.649,51.989,43.156
-3.04,-5.92,51.001,51.203,51.375,51.737,52.076,43.109
-2.96,-5.92,51.093,51.293,51.464,51.824,52.162,43.062
-2.88,-5.92,51.184,51.382,51.552,51.911,52.247,43.018
-2.8,-5.92,51.274,51.471,51.64,51.996,52.331,42.977
-2.72,-5.92,51.364,51.559,51.726,52.08,52.414,42.935
-2.64,-5.92,51.452,51.645,51.811,52.163,52.496,42.889
-2.56,-5.92,51.54,51.731,51.895,52.245,52.576,42.842
-2.48,-5.92,51.627,51.816,51.978,52.326,52.655,42.795
-2.4,-5.92,51.713,51.899,52.06,52.405,52.732,42.747
-2.32,-5.92,51.798,51.982,52.141,52.483,52.809,42.698
-2.24,-5.92,51.882,52.064,52.221,52.56,52.883,42.649
-2.16,-5.92,51.965,52.144,52.3,52.635,52.957,42.598
-2.08,-5.92,52.047,52.224,52.377,52.709,53.029,42.547
-2,-5.92,52.128,52.303,52.453,52.782,53.099,42.495
-1.92,-5.92,52.209,52.38,52.528,52.853,53.168,42.442
-1.84,-5.92,52.288,52.457,52.602,52.923,53.235,42.39
-1.76,-5.92,52.367,52.532,52.675,52.992,53.301,42.338
-1.68,-5.92,52.445,52.606,52.747,53.059,53.365,42.286
-1.6,-5.92,52.521,52.68,52.817,53.125,53.428,42.235
