X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.485,45.664,45.852,46.185,41.215
-5.92,-6,45.582,45.761,45.948,46.279,41.23
-5.84,-6,45.68,45.858,46.043,46.373,41.244
-5.76,-6,45.778,45.955,46.139,46.467,41.259
-5.68,-6,45.876,46.052,46.236,46.561,41.272
-5.6,-6,45.975,46.149,46.332,46.655,41.286
-5.52,-6,46.073,46.247,46.428,46.75,41.299
-5.44,-6,46.172,46.344,46.524,46.844,41.312
-5.36,-6,46.271,46.442,46.621,46.938,41.325
-5.28,-6,46.37,46.54,46.718,47.033,41.337
-5.2,-6,46.469,46.637,46.814,47.127,41.349
-5.12,-6,46.568,46.735,46.911,47.222,41.361
-5.04,-6,46.667,46.833,47.008,47.316,41.372
-4.96,-6,46.767,46.932,47.104,47.411,41.384
-4.88,-6,46.866,47.03,47.201,47.505,41.394
-4.8,-6,46.966,47.128,47.298,47.599,41.405
-4.72,-6,47.065,47.226,47.395,47.694,41.415
-4.64,-6,47.165,47.324,47.491,47.788,41.425
-4.56,-6,47.264,47.422,47.588,47.882,41.434
-4.48,-6,47.363,47.52,47.684,47.976,41.446
-4.4,-6,47.463,47.618,47.781,48.069,41.457
-4.32,-6,47.562,47.716,47.877,48.163,41.467
-4.24,-6,47.662,47.813,47.973,48.256,41.477
-4.16,-6,47.761,47.911,48.069,48.349,41.49
-4.08,-6,47.86,48.008,48.165,48.442,41.502
-4,-6,47.959,48.106,48.26,48.534,41.514
-3.92,-6,48.058,48.203,48.355,48.626,41.525
-3.84,-6,48.156,48.3,48.451,48.718,41.536
-3.76,-6,48.255,48.396,48.545,48.81,41.546
-3.68,-6,48.353,48.493,48.64,48.901,41.556
-3.6,-6,48.451,48.589,48.734,48.991,41.566
-3.52,-6,48.549,48.685,48.828,49.082,41.575
-3.44,-6,48.647,48.781,48.922,49.172,41.583
-3.36,-6,48.744,48.876,49.015,49.261,41.59
-3.28,-6,48.841,48.971,49.107,49.35,41.598
-3.2,-6,48.938,49.066,49.2,49.438,41.604
-3.12,-6,49.034,49.16,49.292,49.526,41.61
-3.04,-6,49.13,49.254,49.383,49.613,41.615
-2.96,-6,49.226,49.347,49.474,49.7,41.617
-2.88,-6,49.321,49.44,49.565,49.786,41.608
-2.8,-6,49.416,49.532,49.655,49.872,41.584
-2.72,-6,49.51,49.624,49.744,49.956,41.559
-2.64,-6,49.604,49.716,49.833,50.041,41.533
-2.56,-6,49.698,49.807,49.922,50.124,41.507
-2.48,-6,49.791,49.897,50.009,50.207,41.479
-2.4,-6,49.884,49.987,50.096,50.289,41.45
-2.32,-6,49.976,50.077,50.183,50.37,41.421
-2.24,-6,50.067,50.166,50.269,50.45,41.39
-2.16,-6,50.158,50.254,50.354,50.53,41.359
-2.08,-6,50.248,50.341,50.439,50.609,41.327
-2,-6,50.338,50.428,50.522,50.687,41.295
-1.92,-6,50.427,50.514,50.605,50.764,41.261
-1.84,-6,50.516,50.6,50.688,50.841,41.228
-1.76,-6,50.603,50.685,50.77,50.916,41.193
-1.68,-6,50.691,50.769,50.85,50.991,41.159
-1.6,-6,50.777,50.853,50.931,51.064,41.123
-1.52,-6,50.863,50.935,51.01,51.137,41.087
-1.44,-6,50.948,51.017,51.089,51.209,41.051
-1.36,-6,51.032,51.099,51.166,51.28,41.014
-1.28,-6,51.116,51.179,51.243,51.35,40.977
-1.2,-6,51.199,51.259,51.319,51.419,40.939
-1.12,-6,51.281,51.338,51.395,51.488,40.901
-1.04,-6,51.362,51.416,51.469,51.555,40.862
-0.96,-6,51.443,51.493,51.543,51.621,40.822
-0.88,-6,51.522,51.569,51.616,51.687,40.781
-0.8,-6,51.601,51.645,51.687,51.751,40.74
-0.72,-6,51.679,51.719,51.758,51.815,40.697
-0.64,-6,51.756,51.793,51.829,51.877,40.652
-0.56,-6,51.832,51.866,51.898,51.939,40.607
-0.48,-6,51.907,51.938,51.966,52,40.56
-0.4,-6,51.981,52.009,52.033,52.06,40.511
-0.32,-6,52.054,52.079,52.1,52.118,40.459
-0.24,-6,52.126,52.148,52.165,52.176,40.406
-0.16,-6,52.198,52.216,52.23,52.233,40.35
-0.08,-6,52.268,52.283,52.293,52.289,40.292
0,-6,52.337,52.349,52.356,52.344,40.23
0.08,-6,52.284,52.287,52.282,52.264,40.186
0.16,-6,52.313,52.31,52.299,52.272,40.144
0.24,-6,52.354,52.346,52.33,52.295,40.261
0.32,-6,52.4,52.389,52.369,52.325,40.096
0.4,-6,52.45,52.435,52.409,52.357,39.948
0.48,-6,52.501,52.481,52.452,52.392,39.822
0.56,-6,52.553,52.53,52.495,52.426,39.704
0.64,-6,52.604,52.578,52.54,52.462,39.536
0.72,-6,52.655,52.625,52.583,52.498,39.452
0.8,-6,52.705,52.672,52.626,52.533,39.382
0.88,-6,52.759,52.717,52.668,52.567,39.311
0.96,-6,52.813,52.766,52.709,52.6,39.238
1.04,-6,52.867,52.816,52.751,52.633,39.163
1.12,-6,52.92,52.865,52.796,52.664,39.088
1.2,-6,52.972,52.913,52.841,52.693,39.011
1.28,-6,53.024,52.96,52.884,52.725,38.932
1.36,-6,53.069,53.01,52.931,52.769,38.853
1.44,-6,53.108,53.064,52.984,52.819,38.772
1.52,-6,53.155,53.104,53.037,52.868,38.69
1.6,-6,53.208,53.136,53.087,52.916,38.607
1.68,-6,53.247,53.167,53.12,52.961,38.523
1.76,-6,53.286,53.203,53.139,53.005,38.437
1.84,-6,53.323,53.238,53.162,53.049,38.35
1.92,-6,53.359,53.271,53.193,53.091,38.263
2,-6,53.395,53.304,53.223,53.134,38.174
2.08,-6,53.429,53.336,53.251,53.156,38.084
2.16,-6,53.463,53.367,53.28,53.165,37.993
2.24,-6,53.497,53.398,53.307,53.179,37.901
2.32,-6,53.532,53.428,53.334,53.199,37.809
2.4,-6,53.565,53.459,53.36,53.219,37.715
2.48,-6,53.599,53.489,53.386,53.239,37.62
2.56,-6,53.631,53.519,53.412,53.257,37.525
2.64,-6,53.664,53.549,53.438,53.276,37.429
2.72,-6,53.696,53.578,53.464,53.294,37.332
2.8,-6,53.728,53.608,53.489,53.312,37.234
2.88,-6,53.759,53.637,53.514,53.33,37.136
2.96,-6,53.79,53.666,53.54,53.348,37.037
3.04,-6,53.822,53.695,53.565,53.367,36.937
3.12,-6,53.853,53.724,53.59,53.386,36.837
3.2,-6,53.884,53.754,53.616,53.405,36.736
3.28,-6,53.915,53.783,53.641,53.424,36.634
3.36,-6,53.946,53.812,53.667,53.443,36.532
3.44,-6,53.989,53.842,53.692,53.462,36.43
3.52,-6,54.034,53.872,53.718,53.482,36.327
3.6,-6,54.079,53.91,53.744,53.502,36.223
3.68,-6,54.125,53.954,53.77,53.522,36.119
3.76,-6,54.171,54,53.796,53.542,36.015
3.84,-6,54.218,54.045,53.839,53.562,35.911
3.92,-6,54.265,54.091,53.882,53.582,35.806
4,-6,54.312,54.138,53.927,53.603,35.701
4.08,-6,54.359,54.185,53.972,53.624,35.595
4.16,-6,54.406,54.232,54.018,53.647,35.489
4.24,-6,54.454,54.28,54.065,53.687,35.383
4.32,-6,54.501,54.328,54.112,53.728,35.277
4.4,-6,54.539,54.376,54.16,53.771,35.171
4.48,-6,54.572,54.424,54.207,53.815,35.064
4.56,-6,54.606,54.472,54.255,53.859,34.958
4.64,-6,54.639,54.52,54.304,53.904,34.851
4.72,-6,54.673,54.553,54.352,53.951,34.744
4.8,-6,54.707,54.586,54.4,53.997,34.637
4.88,-6,54.742,54.619,54.449,54.045,34.53
4.96,-6,54.776,54.652,54.497,54.092,34.423
5.04,-6,54.811,54.686,54.537,54.141,34.316
5.12,-6,54.846,54.719,54.569,54.189,34.209
5.2,-6,54.881,54.753,54.601,54.238,34.102
5.28,-6,54.916,54.787,54.633,54.286,33.996
5.36,-6,54.952,54.821,54.665,54.335,33.889
5.44,-6,54.988,54.855,54.697,54.383,33.782
5.52,-6,55.024,54.89,54.73,54.432,33.675
5.6,-6,55.061,54.925,54.762,54.479,33.569
5.68,-6,55.097,54.96,54.795,54.527,33.462
5.76,-6,55.135,54.996,54.828,54.57,33.356
5.84,-6,55.188,55.032,54.861,54.599,33.25
5.92,-6,55.241,55.068,54.894,54.627,33.144
6,-6,55.295,55.104,54.928,54.656,33.038
-6,-5.92,45.553,45.733,45.922,46.257,41.407
-5.92,-5.92,45.651,45.831,46.019,46.352,41.422
-5.84,-5.92,45.75,45.929,46.116,46.447,41.436
-5.76,-5.92,45.849,46.027,46.213,46.542,41.45
-5.68,-5.92,45.949,46.125,46.31,46.638,41.463
-5.6,-5.92,46.048,46.224,46.407,46.733,41.476
-5.52,-5.92,46.148,46.322,46.505,46.829,41.489
-5.44,-5.92,46.248,46.421,46.602,46.924,41.502
-5.36,-5.92,46.347,46.52,46.7,47.02,41.515
-5.28,-5.92,46.448,46.618,46.798,47.115,41.527
-5.2,-5.92,46.548,46.718,46.896,47.211,41.539
-5.12,-5.92,46.648,46.817,46.993,47.307,41.55
-5.04,-5.92,46.749,46.916,47.091,47.402,41.561
-4.96,-5.92,46.849,47.015,47.189,47.498,41.572
-4.88,-5.92,46.95,47.114,47.287,47.594,41.583
-4.8,-5.92,47.05,47.214,47.385,47.689,41.593
-4.72,-5.92,47.151,47.313,47.483,47.785,41.603
-4.64,-5.92,47.252,47.412,47.581,47.88,41.612
-4.56,-5.92,47.352,47.511,47.679,47.975,41.622
-4.48,-5.92,47.453,47.611,47.776,48.07,41.633
-4.4,-5.92,47.554,47.71,47.874,48.165,41.644
-4.32,-5.92,47.654,47.809,47.972,48.26,41.654
-4.24,-5.92,47.755,47.908,48.069,48.355,41.664
-4.16,-5.92,47.855,48.007,48.166,48.449,41.676
-4.08,-5.92,47.956,48.105,48.263,48.543,41.688
-4,-5.92,48.056,48.204,48.36,48.637,41.7
-3.92,-5.92,48.156,48.302,48.457,48.73,41.711
-3.84,-5.92,48.256,48.401,48.553,48.823,41.721
-3.76,-5.92,48.356,48.499,48.649,48.916,41.732
-3.68,-5.92,48.455,48.596,48.745,49.009,41.741
-3.6,-5.92,48.555,48.694,48.84,49.101,41.751
-3.52,-5.92,48.654,48.791,48.936,49.192,41.759
-3.44,-5.92,48.753,48.888,49.03,49.284,41.767
-3.36,-5.92,48.851,48.985,49.125,49.374,41.775
-3.28,-5.92,48.95,49.081,49.219,49.464,41.782
-3.2,-5.92,49.048,49.177,49.313,49.554,41.788
-3.12,-5.92,49.145,49.272,49.406,49.643,41.793
-3.04,-5.92,49.243,49.367,49.499,49.732,41.798
-2.96,-5.92,49.339,49.462,49.591,49.82,41.8
-2.88,-5.92,49.436,49.556,49.683,49.907,41.79
-2.8,-5.92,49.532,49.65,49.774,49.994,41.766
-2.72,-5.92,49.628,49.743,49.865,50.08,41.741
-2.64,-5.92,49.723,49.836,49.955,50.165,41.715
-2.56,-5.92,49.818,49.928,50.044,50.25,41.687
-2.48,-5.92,49.912,50.02,50.133,50.334,41.659
-2.4,-5.92,50.006,50.111,50.222,50.417,41.63
-2.32,-5.92,50.099,50.202,50.309,50.5,41.599
-2.24,-5.92,50.192,50.292,50.396,50.581,41.568
-2.16,-5.92,50.284,50.381,50.483,50.662,41.537
-2.08,-5.92,50.375,50.47,50.568,50.742,41.504
-2,-5.92,50.466,50.558,50.653,50.821,41.471
-1.92,-5.92,50.556,50.645,50.738,50.899,41.437
-1.84,-5.92,50.646,50.732,50.821,50.977,41.403
-1.76,-5.92,50.735,50.818,50.904,51.053,41.368
-1.68,-5.92,50.823,50.903,50.986,51.129,41.332
-1.6,-5.92,50.911,50.987,51.067,51.204,41.297
-1.52,-5.92,50.998,51.071,51.147,51.277,41.26
-1.44,-5.92,51.084,51.154,51.227,51.35,41.223
-1.36,-5.92,51.169,51.237,51.306,51.422,41.186
-1.28,-5.92,51.254,51.318,51.383,51.493,41.148
-1.2,-5.92,51.338,51.399,51.461,51.563,41.11
-1.12,-5.92,51.421,51.478,51.537,51.632,41.071
-1.04,-5.92,51.503,51.557,51.612,51.7,41.032
-0.96,-5.92,51.585,51.636,51.687,51.767,40.992
-0.88,-5.92,51.665,51.713,51.76,51.833,40.951
-0.8,-5.92,51.745,51.789,51.833,51.898,40.909
-0.72,-5.92,51.824,51.865,51.905,51.963,40.866
-0.64,-5.92,51.901,51.939,51.976,52.026,40.822
-0.56,-5.92,51.978,52.013,52.045,52.088,40.776
-0.48,-5.92,52.054,52.086,52.115,52.15,40.728
-0.4,-5.92,52.129,52.158,52.183,52.21,40.679
-0.32,-5.92,52.203,52.228,52.25,52.269,40.628
-0.24,-5.92,52.276,52.298,52.316,52.328,40.574
-0.16,-5.92,52.348,52.367,52.381,52.385,40.518
-0.08,-5.92,52.419,52.435,52.445,52.442,40.459
0,-5.92,52.489,52.502,52.509,52.497,40.398
0.08,-5.92,52.437,52.44,52.435,52.416,40.354
0.16,-5.92,52.466,52.463,52.452,52.425,40.311
0.24,-5.92,52.508,52.5,52.484,52.448,40.429
0.32,-5.92,52.555,52.543,52.523,52.478,40.263
0.4,-5.92,52.605,52.589,52.563,52.511,40.114
0.48,-5.92,52.656,52.637,52.607,52.545,39.987
0.56,-5.92,52.709,52.685,52.65,52.58,39.869
