X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.446,51.644,51.833,52.204,52.655,53.106,53.42,48.316
-5.92,-6,51.558,51.756,51.945,52.315,52.766,53.216,53.53,48.307
-5.84,-6,51.671,51.868,52.057,52.426,52.876,53.326,53.64,48.299
-5.76,-6,51.783,51.98,52.168,52.537,52.987,53.436,53.75,48.291
-5.68,-6,51.895,52.092,52.28,52.648,53.098,53.547,53.86,48.283
-5.6,-6,52.007,52.204,52.392,52.759,53.208,53.656,53.969,48.276
-5.52,-6,52.12,52.316,52.503,52.871,53.319,53.766,54.079,48.27
-5.44,-6,52.232,52.427,52.615,52.982,53.429,53.876,54.189,48.264
-5.36,-6,52.344,52.539,52.727,53.093,53.539,53.986,54.298,48.259
-5.28,-6,52.456,52.651,52.838,53.203,53.649,54.096,54.408,48.254
-5.2,-6,52.568,52.763,52.949,53.314,53.76,54.205,54.517,48.25
-5.12,-6,52.68,52.874,53.061,53.425,53.869,54.314,54.626,48.247
-5.04,-6,52.792,52.986,53.172,53.535,53.979,54.423,54.734,48.245
-4.96,-6,52.904,53.097,53.283,53.645,54.088,54.531,54.842,48.242
-4.88,-6,53.015,53.208,53.393,53.755,54.197,54.64,54.95,48.241
-4.8,-6,53.127,53.319,53.504,53.865,54.306,54.748,55.058,48.249
-4.72,-6,53.238,53.429,53.614,53.974,54.414,54.855,55.165,48.256
-4.64,-6,53.349,53.539,53.724,54.083,54.522,54.962,55.272,48.263
-4.56,-6,53.46,53.65,53.834,54.192,54.63,55.07,55.38,48.269
-4.48,-6,53.57,53.76,53.944,54.301,54.739,55.178,55.487,48.274
-4.4,-6,53.681,53.87,54.053,54.41,54.847,55.286,55.595,48.278
-4.32,-6,53.791,53.98,54.162,54.518,54.955,55.394,55.702,48.281
-4.24,-6,53.901,54.089,54.271,54.626,55.062,55.501,55.808,48.283
-4.16,-6,54.011,54.198,54.379,54.734,55.169,55.607,55.914,48.284
-4.08,-6,54.12,54.306,54.487,54.841,55.275,55.713,56.019,48.284
-4,-6,54.228,54.414,54.594,54.947,55.381,55.818,56.124,48.283
-3.92,-6,54.336,54.522,54.701,55.053,55.486,55.922,56.228,48.281
-3.84,-6,54.444,54.629,54.807,55.158,55.59,56.025,56.331,48.279
-3.76,-6,54.551,54.735,54.913,55.263,55.694,56.128,56.433,48.275
-3.68,-6,54.658,54.841,55.018,55.367,55.796,56.23,56.535,48.27
-3.6,-6,54.764,54.946,55.122,55.47,55.898,56.331,56.635,48.265
-3.52,-6,54.87,55.051,55.226,55.572,56,56.431,56.735,48.258
-3.44,-6,54.975,55.155,55.33,55.674,56.1,56.531,56.834,48.251
-3.36,-6,55.079,55.259,55.432,55.775,56.2,56.629,56.932,48.242
-3.28,-6,55.183,55.361,55.534,55.875,56.298,56.726,57.029,48.234
