X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,39.295,39.378,39.456,39.556,38.387
-5.92,-6,39.418,39.499,39.576,39.676,38.338
-5.84,-6,39.541,39.621,39.697,39.796,38.289
-5.76,-6,39.664,39.744,39.819,39.917,38.239
-5.68,-6,39.787,39.866,39.94,40.037,38.19
-5.6,-6,39.911,39.989,40.062,40.158,38.141
-5.52,-6,40.036,40.112,40.184,40.279,38.092
-5.44,-6,40.16,40.236,40.307,40.401,38.043
-5.36,-6,40.285,40.359,40.429,40.522,37.994
-5.28,-6,40.41,40.483,40.552,40.644,37.946
-5.2,-6,40.535,40.607,40.675,40.766,37.898
-5.12,-6,40.66,40.732,40.798,40.888,37.849
-5.04,-6,40.786,40.856,40.922,41.01,37.802
-4.96,-6,40.912,40.981,41.045,41.133,37.754
-4.88,-6,41.038,41.105,41.169,41.255,37.706
-4.8,-6,41.164,41.23,41.293,41.378,37.659
-4.72,-6,41.291,41.355,41.417,41.501,37.612
-4.64,-6,41.417,41.481,41.541,41.623,37.565
-4.56,-6,41.544,41.606,41.665,41.746,37.519
-4.48,-6,41.67,41.731,41.789,41.869,37.473
-4.4,-6,41.797,41.857,41.913,41.992,37.427
-4.32,-6,41.924,41.982,42.037,42.115,37.381
-4.24,-6,42.051,42.108,42.162,42.238,37.34
-4.16,-6,42.178,42.233,42.286,42.361,37.312
-4.08,-6,42.305,42.359,42.41,42.483,37.283
-4,-6,42.432,42.484,42.534,42.606,37.253
-3.92,-6,42.559,42.61,42.658,42.729,37.222
-3.84,-6,42.686,42.735,42.782,42.851,37.191
-3.76,-6,42.813,42.86,42.906,42.973,37.16
-3.68,-6,42.94,42.985,43.03,43.096,37.128
-3.6,-6,43.066,43.11,43.153,43.218,37.096
-3.52,-6,43.193,43.235,43.277,43.339,37.063
-3.44,-6,43.319,43.36,43.4,43.461,37.03
-3.36,-6,43.446,43.484,43.523,43.582,36.996
-3.28,-6,43.572,43.609,43.646,43.703,36.962
-3.2,-6,43.698,43.733,43.768,43.824,36.928
-3.12,-6,43.823,43.857,43.89,43.944,36.894
-3.04,-6,43.949,43.98,44.012,44.065,36.859
-2.96,-6,44.074,44.104,44.134,44.184,36.824
-2.88,-6,44.199,44.226,44.255,44.304,36.789
-2.8,-6,44.323,44.349,44.376,44.423,36.754
-2.72,-6,44.448,44.471,44.496,44.541,36.719
-2.64,-6,44.571,44.593,44.617,44.66,36.685
-2.56,-6,44.695,44.715,44.736,44.777,36.646
-2.48,-6,44.818,44.836,44.856,44.895,36.603
-2.4,-6,44.941,44.957,44.975,45.011,36.559
-2.32,-6,45.063,45.077,45.093,45.128,36.516
-2.24,-6,45.185,45.197,45.211,45.244,36.472
-2.16,-6,45.307,45.316,45.328,45.359,36.427
-2.08,-6,45.428,45.435,45.445,45.474,36.383
-2,-6,45.548,45.553,45.562,45.588,36.338
-1.92,-6,45.668,45.671,45.678,45.702,36.292
-1.84,-6,45.788,45.788,45.793,45.815,36.247
-1.76,-6,45.907,45.905,45.908,45.927,36.201
-1.68,-6,46.025,46.021,46.022,46.04,36.155
-1.6,-6,46.143,46.137,46.136,46.151,36.108
-1.52,-6,46.261,46.252,46.249,46.262,36.061
-1.44,-6,46.378,46.367,46.361,46.372,36.008
-1.36,-6,46.494,46.48,46.473,46.482,35.95
-1.28,-6,46.609,46.594,46.585,46.591,35.891
-1.2,-6,46.724,46.706,46.696,46.7,35.834
-1.12,-6,46.839,46.819,46.806,46.807,35.784
-1.04,-6,46.953,46.93,46.915,46.915,35.732
-0.96,-6,47.066,47.041,47.024,47.022,35.679
-0.88,-6,47.178,47.151,47.133,47.128,35.626
-0.8,-6,47.29,47.261,47.241,47.234,35.571
-0.72,-6,47.402,47.37,47.348,47.339,35.515
-0.64,-6,47.515,47.481,47.458,47.447,35.458
-0.56,-6,47.627,47.592,47.567,47.554,35.4
-0.48,-6,47.739,47.702,47.676,47.661,35.34
-0.4,-6,47.851,47.812,47.784,47.767,35.278
-0.32,-6,47.961,47.921,47.892,47.873,35.215
-0.24,-6,48.071,48.029,47.999,47.979,35.15
-0.16,-6,48.175,48.136,48.106,48.084,35.083
-0.08,-6,48.279,48.237,48.209,48.189,35.015
0,-6,48.39,48.338,48.308,48.288,34.944
0.08,-6,48.466,48.405,48.362,48.337,34.882
0.16,-6,48.573,48.511,48.468,48.427,34.822
0.24,-6,48.685,48.622,48.58,48.537,34.931
0.32,-6,48.8,48.736,48.695,48.651,34.762
0.4,-6,48.916,48.852,48.811,48.768,34.619
0.48,-6,49.033,48.969,48.929,48.886,34.503
0.56,-6,49.151,49.087,49.048,49.005,34.414
0.64,-6,49.27,49.206,49.168,49.125,34.339
0.72,-6,49.389,49.325,49.289,49.247,34.264
0.8,-6,49.508,49.445,49.41,49.369,34.188
0.88,-6,49.628,49.565,49.531,49.491,34.11
0.96,-6,49.731,49.687,49.653,49.614,34.031
1.04,-6,49.831,49.811,49.776,49.738,33.951
1.12,-6,49.93,49.932,49.901,49.863,33.87
1.2,-6,50.03,50.031,50.027,49.99,33.787
1.28,-6,50.131,50.129,50.152,50.117,33.703
1.36,-6,50.233,50.227,50.275,50.245,33.619
1.44,-6,50.335,50.327,50.375,50.373,33.533
1.52,-6,50.437,50.426,50.473,50.501,33.445
1.6,-6,50.537,50.526,50.57,50.628,33.357
1.68,-6,50.633,50.62,50.664,50.732,33.268
1.76,-6,50.73,50.715,50.759,50.827,33.177
1.84,-6,50.826,50.809,50.853,50.923,33.086
1.92,-6,50.923,50.904,50.948,51.018,32.993
2,-6,51.021,50.999,51.042,51.113,32.899
2.08,-6,51.119,51.094,51.137,51.208,32.805
2.16,-6,51.217,51.19,51.232,51.304,32.709
2.24,-6,51.316,51.286,51.327,51.399,32.613
2.32,-6,51.416,51.382,51.423,51.495,32.515
2.4,-6,51.518,51.479,51.519,51.591,32.416
2.48,-6,51.631,51.576,51.615,51.688,32.317
2.56,-6,51.753,51.674,51.711,51.784,32.217
2.64,-6,51.878,51.773,51.808,51.881,32.116
2.72,-6,52.004,51.872,51.906,51.978,32.014
2.8,-6,52.131,51.973,52.004,52.076,31.911
2.88,-6,52.261,52.089,52.103,52.174,31.808
2.96,-6,52.393,52.212,52.203,52.273,31.704
3.04,-6,52.527,52.337,52.303,52.372,31.599
3.12,-6,52.663,52.463,52.405,52.472,31.494
3.2,-6,52.8,52.592,52.507,52.572,31.388
3.28,-6,52.94,52.723,52.619,52.674,31.281
