X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.262,51.453,51.636,51.991,52.426,52.854,53.151,48.311
-5.92,-6,51.374,51.565,51.748,52.103,52.536,52.965,53.261,48.303
-5.84,-6,51.487,51.677,51.859,52.214,52.647,53.075,53.371,48.294
-5.76,-6,51.599,51.789,51.971,52.325,52.758,53.185,53.481,48.286
-5.68,-6,51.711,51.902,52.083,52.436,52.869,53.296,53.591,48.279
-5.6,-6,51.824,52.014,52.195,52.548,52.98,53.406,53.701,48.272
-5.52,-6,51.936,52.126,52.307,52.659,53.09,53.516,53.811,48.265
-5.44,-6,52.049,52.238,52.419,52.77,53.201,53.627,53.921,48.259
-5.36,-6,52.161,52.35,52.53,52.881,53.312,53.737,54.031,48.254
-5.28,-6,52.273,52.462,52.642,52.993,53.422,53.847,54.141,48.25
-5.2,-6,52.386,52.574,52.754,53.103,53.533,53.957,54.251,48.246
-5.12,-6,52.498,52.686,52.865,53.214,53.643,54.067,54.36,48.242
-5.04,-6,52.61,52.798,52.976,53.325,53.753,54.176,54.469,48.24
-4.96,-6,52.722,52.909,53.088,53.435,53.863,54.286,54.578,48.238
-4.88,-6,52.834,53.02,53.199,53.546,53.972,54.395,54.687,48.236
-4.8,-6,52.945,53.132,53.309,53.656,54.082,54.503,54.796,48.244
-4.72,-6,53.057,53.243,53.42,53.765,54.191,54.612,54.904,48.251
-4.64,-6,53.168,53.353,53.53,53.875,54.299,54.72,55.012,48.258
-4.56,-6,53.279,53.464,53.64,53.984,54.408,54.828,55.119,48.264
-4.48,-6,53.39,53.574,53.75,54.093,54.516,54.935,55.226,48.269
-4.4,-6,53.5,53.684,53.859,54.201,54.623,55.042,55.333,48.272
-4.32,-6,53.61,53.793,53.968,54.309,54.731,55.149,55.439,48.275
-4.24,-6,53.72,53.902,54.077,54.417,54.837,55.255,55.545,48.278
-4.16,-6,53.829,54.011,54.185,54.524,54.944,55.36,55.65,48.279
-4.08,-6,53.938,54.119,54.292,54.631,55.049,55.465,55.755,48.279
-4,-6,54.047,54.227,54.4,54.737,55.154,55.57,55.858,48.278
-3.92,-6,54.155,54.335,54.506,54.842,55.259,55.673,55.962,48.276
-3.84,-6,54.263,54.442,54.613,54.947,55.363,55.776,56.064,48.274
-3.76,-6,54.37,54.548,54.718,55.051,55.466,55.878,56.166,48.27
-3.68,-6,54.476,54.654,54.823,55.155,55.568,55.98,56.267,48.265
-3.6,-6,54.583,54.759,54.928,55.258,55.67,56.081,56.368,48.26
-3.52,-6,54.688,54.864,55.031,55.36,55.771,56.181,56.467,48.253
-3.44,-6,54.793,54.968,55.135,55.462,55.871,56.28,56.565,48.246
-3.36,-6,54.898,55.071,55.237,55.563,55.97,56.378,56.663,48.237
-3.28,-6,55.002,55.174,55.339,55.663,56.069,56.475,56.76,48.229
-3.2,-6,55.105,55.276,55.44,55.762,56.166,56.571,56.855,48.217
-3.12,-6,55.208,55.378,55.54,55.86,56.263,56.666,56.95,48.193
-3.04,-6,55.31,55.479,55.64,55.957,56.358,56.76,57.043,48.166
-2.96,-6,55.411,55.579,55.739,56.054,56.453,56.853,57.136,48.137
-2.88,-6,55.512,55.678,55.837,56.15,56.546,56.945,57.227,48.106
-2.8,-6,55.612,55.777,55.934,56.244,56.638,57.036,57.317,48.074
-2.72,-6,55.712,55.875,56.03,56.338,56.73,57.126,57.405,48.041
-2.64,-6,55.811,55.972,56.126,56.431,56.82,57.214,57.492,48.007
-2.56,-6,55.909,56.069,56.221,56.522,56.909,57.301,57.578,47.972
-2.48,-6,56.007,56.165,56.315,56.613,56.997,57.386,57.663,47.937
-2.4,-6,56.104,56.26,56.408,56.703,57.084,57.471,57.746,47.902
-2.32,-6,56.201,56.354,56.501,56.792,57.169,57.554,57.828,47.868
-2.24,-6,56.297,56.448,56.592,56.879,57.253,57.635,57.908,47.835
-2.16,-6,56.393,56.541,56.683,56.966,57.336,57.715,57.987,47.803
-2.08,-6,56.488,56.634,56.773,57.052,57.418,57.794,58.064,47.773
-2,-6,56.583,56.726,56.863,57.137,57.499,57.872,58.14,47.746
-1.92,-6,56.678,56.818,56.952,57.221,57.578,57.947,58.214,47.721
-1.84,-6,56.772,56.909,57.04,57.304,57.656,58.022,58.286,47.7
-1.76,-6,56.866,57,57.128,57.386,57.733,58.095,58.357,47.697
-1.68,-6,56.96,57.091,57.215,57.467,57.809,58.166,58.426,47.698
-1.6,-6,57.054,57.181,57.302,57.547,57.883,58.236,58.494,47.701
