X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.344,46.44,46.54,46.716,46.936,47.099,47.493,41.086
-5.92,-6,46.469,46.564,46.664,46.84,47.059,47.222,47.615,41.073
-5.84,-6,46.593,46.689,46.789,46.964,47.183,47.345,47.738,41.06
-5.76,-6,46.718,46.814,46.913,47.088,47.307,47.469,47.861,41.047
-5.68,-6,46.844,46.939,47.038,47.212,47.43,47.592,47.984,41.033
-5.6,-6,46.969,47.063,47.162,47.336,47.554,47.716,48.107,41.019
-5.52,-6,47.094,47.188,47.287,47.461,47.678,47.839,48.23,41.005
-5.44,-6,47.219,47.314,47.412,47.585,47.802,47.962,48.353,40.99
-5.36,-6,47.345,47.439,47.537,47.71,47.926,48.086,48.476,40.974
-5.28,-6,47.47,47.564,47.661,47.834,48.05,48.209,48.599,40.958
-5.2,-6,47.596,47.689,47.786,47.958,48.174,48.333,48.722,40.942
-5.12,-6,47.721,47.814,47.911,48.082,48.297,48.456,48.845,40.925
-5.04,-6,47.846,47.939,48.036,48.207,48.421,48.579,48.968,40.908
-4.96,-6,47.972,48.064,48.16,48.331,48.544,48.702,49.09,40.891
-4.88,-6,48.097,48.189,48.285,48.455,48.668,48.825,49.213,40.873
-4.8,-6,48.222,48.313,48.409,48.578,48.791,48.947,49.335,40.854
-4.72,-6,48.347,48.438,48.533,48.702,48.914,49.07,49.457,40.835
-4.64,-6,48.472,48.562,48.657,48.825,49.037,49.192,49.578,40.816
-4.56,-6,48.596,48.686,48.781,48.948,49.159,49.314,49.699,40.796
-4.48,-6,48.72,48.81,48.904,49.071,49.281,49.435,49.82,40.776
-4.4,-6,48.844,48.934,49.027,49.194,49.403,49.556,49.941,40.755
-4.32,-6,48.968,49.057,49.15,49.316,49.524,49.677,50.061,40.734
-4.24,-6,49.091,49.18,49.273,49.438,49.645,49.797,50.181,40.711
-4.16,-6,49.214,49.302,49.395,49.559,49.766,49.917,50.3,40.689
-4.08,-6,49.337,49.425,49.516,49.68,49.886,50.036,50.418,40.665
-4,-6,49.459,49.546,49.638,49.8,50.005,50.155,50.536,40.642
-3.92,-6,49.581,49.667,49.758,49.92,50.124,50.273,50.654,40.618
-3.84,-6,49.702,49.788,49.878,50.039,50.243,50.391,50.771,40.593
-3.76,-6,49.823,49.908,49.998,50.158,50.361,50.507,50.887,40.568
-3.68,-6,49.943,50.028,50.117,50.276,50.478,50.624,51.002,40.543
-3.6,-6,50.062,50.146,50.235,50.394,50.594,50.739,51.117,40.519
-3.52,-6,50.181,50.265,50.353,50.51,50.71,50.854,51.23,40.494
-3.44,-6,50.299,50.382,50.47,50.626,50.825,50.967,51.343,40.468
-3.36,-6,50.416,50.499,50.586,50.741,50.939,51.08,51.455,40.443
-3.28,-6,50.533,50.615,50.701,50.855,51.052,51.192,51.566,40.417
-3.2,-6,50.648,50.73,50.815,50.969,51.164,51.303,51.676,40.39
-3.12,-6,50.763,50.844,50.929,51.081,51.275,51.413,51.785,40.364
