X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,49.243,49.345,49.466,49.686,49.869,42.468
-5.92,-6,49.351,49.452,49.572,49.791,49.972,42.449
-5.84,-6,49.461,49.56,49.678,49.896,50.075,42.429
-5.76,-6,49.57,49.668,49.785,50.001,50.178,42.408
-5.68,-6,49.68,49.776,49.892,50.106,50.282,42.386
-5.6,-6,49.791,49.885,49.999,50.212,50.386,42.364
-5.52,-6,49.901,49.994,50.107,50.318,50.49,42.341
-5.44,-6,50.013,50.104,50.215,50.424,50.595,42.318
-5.36,-6,50.124,50.213,50.324,50.531,50.699,42.293
-5.28,-6,50.236,50.324,50.432,50.637,50.804,42.269
-5.2,-6,50.348,50.434,50.541,50.744,50.909,42.244
-5.12,-6,50.461,50.545,50.651,50.852,51.014,42.218
-5.04,-6,50.574,50.656,50.76,50.959,51.12,42.192
-4.96,-6,50.687,50.768,50.87,51.067,51.226,42.166
-4.88,-6,50.801,50.879,50.98,51.175,51.331,42.14
-4.8,-6,50.915,50.992,51.091,51.284,51.437,42.113
-4.72,-6,51.03,51.104,51.202,51.392,51.544,42.087
-4.64,-6,51.144,51.217,51.312,51.501,51.65,42.06
-4.56,-6,51.259,51.33,51.424,51.609,51.756,42.033
-4.48,-6,51.375,51.443,51.535,51.718,51.863,42.007
-4.4,-6,51.49,51.556,51.647,51.828,51.969,41.981
-4.32,-6,51.606,51.67,51.758,51.937,52.076,41.954
-4.24,-6,51.722,51.784,51.87,52.046,52.183,41.929
-4.16,-6,51.839,51.898,51.982,52.156,52.29,41.904
-4.08,-6,51.955,52.012,52.095,52.266,52.396,41.88
-4,-6,52.072,52.127,52.207,52.375,52.503,41.856
-3.92,-6,52.19,52.242,52.32,52.485,52.61,41.832
-3.84,-6,52.307,52.357,52.433,52.595,52.717,41.809
-3.76,-6,52.425,52.472,52.546,52.705,52.824,41.786
-3.68,-6,52.542,52.587,52.659,52.815,52.931,41.764
-3.6,-6,52.661,52.703,52.772,52.925,53.037,41.742
-3.52,-6,52.779,52.818,52.885,53.035,53.144,41.722
-3.44,-6,52.897,52.934,52.998,53.145,53.25,41.702
-3.36,-6,53.016,53.05,53.112,53.255,53.357,41.683
-3.28,-6,53.135,53.166,53.225,53.365,53.463,41.666
-3.2,-6,53.253,53.282,53.338,53.475,53.57,41.649
-3.12,-6,53.373,53.398,53.452,53.585,53.676,41.634
-3.04,-6,53.492,53.514,53.565,53.694,53.781,41.621
-2.96,-6,53.611,53.63,53.679,53.804,53.887,41.609
-2.88,-6,53.73,53.747,53.792,53.914,53.993,41.599
-2.8,-6,53.85,53.863,53.906,54.023,54.098,41.591
-2.72,-6,53.969,53.979,54.019,54.132,54.203,41.59
-2.64,-6,54.089,54.096,54.133,54.242,54.308,41.593
-2.56,-6,54.208,54.212,54.246,54.351,54.413,41.594
-2.48,-6,54.328,54.328,54.359,54.46,54.517,41.594
-2.4,-6,54.448,54.445,54.472,54.568,54.621,41.596
-2.32,-6,54.567,54.561,54.585,54.677,54.725,41.6
-2.24,-6,54.687,54.677,54.698,54.785,54.828,41.607
-2.16,-6,54.807,54.793,54.811,54.893,54.931,41.616
-2.08,-6,54.926,54.909,54.924,55.001,55.034,41.627
-2,-6,55.046,55.025,55.036,55.108,55.136,41.641
-1.92,-6,55.165,55.141,55.148,55.216,55.238,41.657
-1.84,-6,55.284,55.257,55.26,55.323,55.34,41.675
-1.76,-6,55.403,55.372,55.372,55.429,55.441,41.696
-1.68,-6,55.522,55.487,55.484,55.536,55.542,41.719
-1.6,-6,55.641,55.602,55.595,55.642,55.643,41.745
-1.52,-6,55.76,55.717,55.707,55.748,55.743,41.772
-1.44,-6,55.878,55.832,55.817,55.853,55.842,41.802
-1.36,-6,55.996,55.946,55.928,55.958,55.941,41.829
-1.28,-6,56.114,56.06,56.038,56.062,56.04,41.855
-1.2,-6,56.232,56.174,56.148,56.167,56.138,41.885
-1.12,-6,56.349,56.288,56.258,56.27,56.236,41.92
-1.04,-6,56.466,56.401,56.367,56.373,56.333,41.955
-0.96,-6,56.582,56.513,56.475,56.476,56.43,41.991
-0.88,-6,56.698,56.626,56.584,56.579,56.526,42.026
-0.8,-6,56.814,56.738,56.692,56.68,56.621,42.06
-0.72,-6,56.929,56.849,56.799,56.782,56.716,42.094
-0.64,-6,57.044,56.96,56.906,56.882,56.811,42.126
-0.56,-6,57.158,57.071,57.012,56.982,56.905,42.156
-0.48,-6,57.272,57.181,57.118,57.082,56.998,42.183
-0.4,-6,57.385,57.29,57.223,57.181,57.09,42.207
-0.32,-6,57.498,57.399,57.328,57.279,57.182,42.228
-0.24,-6,57.61,57.507,57.432,57.377,57.274,42.245
-0.16,-6,57.721,57.615,57.536,57.474,57.364,42.257
-0.08,-6,57.832,57.722,57.639,57.57,57.454,42.265
0,-6,57.942,57.829,57.741,57.666,57.544,42.267
0.08,-6,58.035,57.916,57.822,57.739,57.61,42.267
0.16,-6,58.137,58.014,57.916,57.825,57.69,42.27
0.24,-6,58.242,58.115,58.012,57.913,57.774,42.588
0.32,-6,58.348,58.216,58.109,58.002,57.864,42.44
0.4,-6,58.454,58.318,58.205,58.065,57.954,42.306
0.48,-6,58.558,58.419,58.301,58.132,58.043,42.186
0.56,-6,58.663,58.519,58.397,58.219,58.132,42.078
0.64,-6,58.767,58.619,58.492,58.307,58.219,41.979
0.72,-6,58.874,58.718,58.586,58.395,58.283,41.759
0.8,-6,58.98,58.82,58.68,58.482,58.339,41.71
0.88,-6,59.085,58.921,58.775,58.568,58.407,41.669
0.96,-6,59.191,59.022,58.871,58.654,58.485,41.626
1.04,-6,59.298,59.123,58.966,58.742,58.561,41.581
1.12,-6,59.404,59.224,59.062,58.829,58.638,41.535
1.2,-6,59.512,59.326,59.158,58.917,58.715,41.487
1.28,-6,59.621,59.427,59.254,59.004,58.793,41.438
1.36,-6,59.73,59.532,59.352,59.091,58.87,41.388
1.44,-6,59.836,59.636,59.451,59.179,58.947,41.335
