X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.63,40.798,40.953,38.228
-5.92,-6,40.768,40.935,41.088,38.228
-5.84,-6,40.906,41.072,41.224,38.228
-5.76,-6,41.045,41.21,41.361,38.228
-5.68,-6,41.185,41.348,41.498,38.228
-5.6,-6,41.325,41.488,41.636,38.229
-5.52,-6,41.466,41.627,41.775,38.23
-5.44,-6,41.607,41.768,41.914,38.232
-5.36,-6,41.749,41.909,42.054,38.231
-5.28,-6,41.892,42.051,42.194,38.229
-5.2,-6,42.036,42.193,42.335,38.227
-5.12,-6,42.18,42.336,42.477,38.226
-5.04,-6,42.324,42.48,42.619,38.224
-4.96,-6,42.47,42.624,42.762,38.223
-4.88,-6,42.616,42.769,42.906,38.222
-4.8,-6,42.763,42.915,43.05,38.221
-4.72,-6,42.91,43.061,43.195,38.22
-4.64,-6,43.058,43.208,43.341,38.219
-4.56,-6,43.207,43.356,43.487,38.218
-4.48,-6,43.357,43.504,43.634,38.218
-4.4,-6,43.507,43.653,43.781,38.217
-4.32,-6,43.658,43.803,43.93,38.216
-4.24,-6,43.809,43.954,44.078,38.215
-4.16,-6,43.962,44.105,44.228,38.213
-4.08,-6,44.115,44.256,44.378,38.212
-4,-6,44.268,44.409,44.529,38.211
-3.92,-6,44.423,44.562,44.681,38.209
-3.84,-6,44.578,44.716,44.833,38.207
-3.76,-6,44.733,44.871,44.986,38.222
-3.68,-6,44.89,45.026,45.14,38.268
-3.6,-6,45.047,45.182,45.294,38.301
-3.52,-6,45.205,45.339,45.45,38.292
-3.44,-6,45.364,45.497,45.606,38.282
-3.36,-6,45.524,45.655,45.762,38.271
-3.28,-6,45.684,45.814,45.92,38.26
-3.2,-6,45.845,45.975,46.078,38.247
-3.12,-6,46.007,46.135,46.237,38.235
-3.04,-6,46.17,46.297,46.397,38.221
-2.96,-6,46.333,46.46,46.558,38.207
-2.88,-6,46.498,46.623,46.72,38.192
-2.8,-6,46.663,46.787,46.882,38.176
-2.72,-6,46.829,46.953,47.046,38.16
-2.64,-6,46.997,47.119,47.21,38.143
-2.56,-6,47.165,47.286,47.375,38.124
-2.48,-6,47.334,47.454,47.542,38.102
-2.4,-6,47.504,47.623,47.709,38.079
-2.32,-6,47.675,47.793,47.878,38.055
-2.24,-6,47.847,47.965,48.047,38.031
-2.16,-6,48.02,48.137,48.218,38.005
-2.08,-6,48.195,48.311,48.39,37.979
-2,-6,48.37,48.486,48.563,37.952
-1.92,-6,48.547,48.662,48.738,37.925
-1.84,-6,48.725,48.839,48.913,37.896
-1.76,-6,48.904,49.018,49.09,37.867
-1.68,-6,49.085,49.198,49.269,37.837
-1.6,-6,49.267,49.379,49.449,37.806
-1.52,-6,49.45,49.562,49.63,37.775
-1.44,-6,49.635,49.747,49.813,37.735
-1.36,-6,49.822,49.933,49.998,37.689
-1.28,-6,50.01,50.121,50.185,37.642
-1.2,-6,50.2,50.311,50.373,37.597
-1.12,-6,50.391,50.502,50.563,37.56
-1.04,-6,50.584,50.695,50.755,37.521
-0.96,-6,50.779,50.891,50.949,37.481
-0.88,-6,50.976,51.088,51.145,37.44
-0.8,-6,51.175,51.287,51.344,37.397
-0.72,-6,51.377,51.489,51.544,37.352
-0.64,-6,51.58,51.693,51.747,37.305
-0.56,-6,51.785,51.899,51.953,37.256
-0.48,-6,51.993,52.108,52.161,37.205
-0.4,-6,52.208,52.321,52.372,37.152
-0.32,-6,52.426,52.54,52.585,37.096
-0.24,-6,52.647,52.763,52.802,37.038
-0.16,-6,52.871,52.987,53.023,36.977
-0.08,-6,53.097,53.215,53.251,36.912
0,-6,53.326,53.446,53.481,36.845
0.08,-6,53.546,53.669,53.704,36.788
0.16,-6,53.778,53.903,53.938,36.731
0.24,-6,54.014,54.142,54.177,36.785
0.32,-6,54.255,54.385,54.42,36.632
0.4,-6,54.499,54.631,54.667,36.49
0.48,-6,54.746,54.881,54.918,36.363
0.56,-6,54.999,55.135,55.173,36.26
0.64,-6,55.251,55.394,55.432,36.165
0.72,-6,55.507,55.657,55.697,36.086
0.8,-6,55.768,55.924,55.965,36.004
0.88,-6,56.034,56.193,56.239,35.921
0.96,-6,56.303,56.465,56.516,35.836
1.04,-6,56.578,56.742,56.799,35.75
1.12,-6,56.858,57.023,57.086,35.662
1.2,-6,57.137,57.31,57.377,35.572
1.28,-6,57.422,57.599,57.671,35.481
1.36,-6,57.714,57.892,57.971,35.388
1.44,-6,58.012,58.192,58.273,35.294
1.52,-6,58.316,58.499,58.581,35.199
1.6,-6,58.625,58.811,58.897,35.102
1.68,-6,58.94,59.13,59.22,35.003
1.76,-6,59.26,59.454,59.548,34.904
1.84,-6,59.587,59.785,59.883,34.803
1.92,-6,59.919,60.121,60.225,34.7
2,-6,60.257,60.464,60.573,34.597
2.08,-6,60.602,60.814,60.929,34.492
2.16,-6,60.953,61.171,61.291,34.386
2.24,-6,61.31,61.534,61.661,34.279
2.32,-6,61.674,61.904,62.038,34.17
2.4,-6,62.045,62.282,62.423,34.061
2.48,-6,62.423,62.666,62.816,33.95
2.56,-6,62.807,63.058,63.216,33.839
2.64,-6,63.199,63.458,63.625,33.727
2.72,-6,63.597,63.865,64.042,33.613
2.8,-6,64.003,64.28,64.468,33.499
2.88,-6,64.415,64.703,64.902,33.384
2.96,-6,64.835,65.134,65.322,33.268
3.04,-6,65.246,65.53,65.726,33.152
3.12,-6,65.634,65.929,66.138,33.034
3.2,-6,66.028,66.335,66.557,32.916
3.28,-6,66.427,66.747,66.984,32.797
3.36,-6,66.831,67.166,67.418,32.678
3.44,-6,67.241,67.59,67.86,32.558
3.52,-6,67.654,68.021,68.309,32.437
3.6,-6,68.072,68.457,68.765,32.316
3.68,-6,68.493,68.898,69.228,32.195
3.76,-6,68.916,69.342,69.696,32.073
3.84,-6,69.341,69.79,70.17,31.951
3.92,-6,69.765,70.239,70.647,31.828
4,-6,70.187,70.688,71.127,31.705
4.08,-6,70.606,71.136,71.607,31.581
4.16,-6,71.018,71.579,72.054,31.457
