X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.49,47.665,47.84,48.146,48.518,48.854,49.015,47.824
-5.92,-6,47.605,47.779,47.954,48.258,48.629,48.964,49.125,47.841
-5.84,-6,47.72,47.893,48.067,48.37,48.74,49.074,49.235,47.857
-5.76,-6,47.835,48.008,48.181,48.482,48.851,49.185,49.345,47.874
-5.68,-6,47.951,48.122,48.294,48.595,48.963,49.295,49.455,47.89
-5.6,-6,48.067,48.237,48.409,48.708,49.075,49.406,49.566,47.905
-5.52,-6,48.183,48.353,48.523,48.821,49.187,49.517,49.676,47.92
-5.44,-6,48.3,48.468,48.637,48.934,49.299,49.628,49.787,47.935
-5.36,-6,48.417,48.584,48.752,49.047,49.411,49.739,49.898,47.95
-5.28,-6,48.534,48.7,48.867,49.161,49.523,49.85,50.009,47.964
-5.2,-6,48.651,48.816,48.982,49.275,49.636,49.961,50.119,47.977
-5.12,-6,48.769,48.933,49.098,49.388,49.748,50.073,50.23,47.99
-5.04,-6,48.887,49.049,49.213,49.502,49.861,50.184,50.341,48.003
-4.96,-6,49.005,49.166,49.329,49.616,49.973,50.295,50.452,48.015
-4.88,-6,49.123,49.283,49.445,49.73,50.086,50.407,50.563,48.026
-4.8,-6,49.242,49.401,49.561,49.845,50.199,50.518,50.674,48.037
-4.72,-6,49.361,49.518,49.677,49.959,50.312,50.63,50.785,48.047
-4.64,-6,49.48,49.636,49.793,50.073,50.425,50.741,50.896,48.056
-4.56,-6,49.599,49.754,49.91,50.188,50.538,50.852,51.007,48.064
-4.48,-6,49.719,49.872,50.026,50.302,50.65,50.964,51.118,48.068
-4.4,-6,49.839,49.99,50.143,50.417,50.763,51.075,51.229,48.072
-4.32,-6,49.959,50.109,50.26,50.532,50.876,51.186,51.339,48.074
-4.24,-6,50.08,50.227,50.377,50.646,50.989,51.297,51.45,48.075
-4.16,-6,50.201,50.346,50.494,50.761,51.102,51.408,51.56,48.076
-4.08,-6,50.322,50.465,50.611,50.876,51.215,51.519,51.671,48.076
-4,-6,50.443,50.585,50.729,50.991,51.328,51.63,51.781,48.075
-3.92,-6,50.565,50.704,50.847,51.106,51.44,51.741,51.891,48.073
-3.84,-6,50.687,50.824,50.964,51.221,51.553,51.851,52.001,48.071
-3.76,-6,50.809,50.944,51.082,51.336,51.666,51.962,52.111,48.068
-3.68,-6,50.932,51.065,51.201,51.451,51.779,52.072,52.22,48.064
-3.6,-6,51.055,51.186,51.319,51.566,51.891,52.182,52.33,48.06
-3.52,-6,51.178,51.307,51.438,51.682,52.004,52.292,52.439,48.055
-3.44,-6,51.302,51.428,51.556,51.797,52.117,52.402,52.548,48.05
-3.36,-6,51.427,51.55,51.676,51.913,52.229,52.512,52.658,48.045
-3.28,-6,51.552,51.672,51.795,52.028,52.342,52.622,52.766,48.039
-3.2,-6,51.678,51.795,51.915,52.144,52.455,52.732,52.875,48.032
-3.12,-6,51.804,51.918,52.035,52.26,52.568,52.841,52.984,48.025
-3.04,-6,51.931,52.041,52.156,52.377,52.681,52.951,53.092,48.018
-2.96,-6,52.058,52.166,52.277,52.493,52.794,53.06,53.201,48.011
-2.88,-6,52.186,52.291,52.398,52.61,52.907,53.17,53.309,47.997
-2.8,-6,52.316,52.416,52.52,52.728,53.02,53.279,53.418,47.967
-2.72,-6,52.446,52.542,52.643,52.845,53.134,53.389,53.526,47.933
-2.64,-6,52.577,52.67,52.766,52.963,53.248,53.499,53.634,47.897
-2.56,-6,52.709,52.798,52.89,53.082,53.362,53.609,53.743,47.859
-2.48,-6,52.842,52.926,53.015,53.201,53.477,53.719,53.851,47.818
-2.4,-6,52.976,53.056,53.141,53.321,53.592,53.829,53.96,47.775
-2.32,-6,53.111,53.187,53.268,53.441,53.707,53.939,54.069,47.729
-2.24,-6,53.248,53.32,53.395,53.563,53.823,54.05,54.178,47.681
-2.16,-6,53.387,53.453,53.524,53.685,53.94,54.161,54.288,47.631
-2.08,-6,53.526,53.588,53.654,53.808,54.058,54.273,54.398,47.579
-2,-6,53.668,53.724,53.785,53.932,54.176,54.385,54.508,47.526
-1.92,-6,53.811,53.862,53.918,54.057,54.295,54.498,54.619,47.47
-1.84,-6,53.955,54.001,54.051,54.183,54.415,54.612,54.73,47.413
-1.76,-6,54.102,54.142,54.187,54.311,54.536,54.726,54.843,47.355
