X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.182,47.414,47.611,48.007,48.369,43.174
-5.92,-6,47.288,47.519,47.717,48.112,48.474,43.182
-5.84,-6,47.393,47.624,47.822,48.217,48.578,43.19
-5.76,-6,47.499,47.73,47.927,48.321,48.682,43.195
-5.68,-6,47.605,47.836,48.033,48.426,48.787,43.2
-5.6,-6,47.712,47.941,48.138,48.531,48.891,43.203
-5.52,-6,47.818,48.047,48.244,48.636,48.996,43.205
-5.44,-6,47.924,48.153,48.349,48.741,49.1,43.204
-5.36,-6,48.031,48.259,48.455,48.846,49.205,43.2
-5.28,-6,48.137,48.365,48.561,48.951,49.309,43.195
-5.2,-6,48.244,48.471,48.667,49.056,49.414,43.188
-5.12,-6,48.35,48.577,48.773,49.162,49.518,43.18
-5.04,-6,48.457,48.684,48.878,49.267,49.623,43.17
-4.96,-6,48.563,48.79,48.984,49.372,49.727,43.159
-4.88,-6,48.67,48.896,49.09,49.477,49.832,43.147
-4.8,-6,48.777,49.002,49.196,49.581,49.936,43.134
-4.72,-6,48.883,49.108,49.301,49.686,50.04,43.119
-4.64,-6,48.99,49.214,49.407,49.791,50.144,43.103
-4.56,-6,49.096,49.32,49.512,49.895,50.248,43.086
-4.48,-6,49.203,49.425,49.618,50,50.352,43.068
-4.4,-6,49.309,49.531,49.723,50.104,50.455,43.048
-4.32,-6,49.416,49.637,49.828,50.208,50.559,43.027
-4.24,-6,49.522,49.742,49.933,50.312,50.662,43.005
-4.16,-6,49.628,49.847,50.038,50.416,50.764,42.982
-4.08,-6,49.734,49.953,50.143,50.519,50.867,42.958
-4,-6,49.84,50.058,50.247,50.622,50.969,42.932
-3.92,-6,49.946,50.162,50.352,50.725,51.071,42.904
-3.84,-6,50.051,50.267,50.456,50.828,51.173,42.876
-3.76,-6,50.157,50.372,50.56,50.93,51.274,42.846
-3.68,-6,50.262,50.476,50.663,51.032,51.375,42.816
-3.6,-6,50.368,50.58,50.767,51.134,51.476,42.784
-3.52,-6,50.473,50.684,50.87,51.236,51.576,42.751
-3.44,-6,50.578,50.788,50.973,51.337,51.676,42.716
-3.36,-6,50.683,50.891,51.076,51.438,51.775,42.681
-3.28,-6,50.787,50.995,51.178,51.538,51.874,42.645
-3.2,-6,50.892,51.098,51.281,51.638,51.973,42.609
-3.12,-6,50.996,51.201,51.383,51.738,52.071,42.579
-3.04,-6,51.101,51.304,51.485,51.838,52.169,42.547
-2.96,-6,51.205,51.406,51.586,51.937,52.266,42.511
-2.88,-6,51.31,51.509,51.688,52.035,52.363,42.474
-2.8,-6,51.414,51.611,51.789,52.134,52.459,42.436
-2.72,-6,51.518,51.713,51.89,52.232,52.555,42.397
-2.64,-6,51.622,51.815,51.99,52.329,52.651,42.357
-2.56,-6,51.727,51.917,52.091,52.427,52.746,42.317
-2.48,-6,51.831,52.019,52.191,52.524,52.84,42.275
