X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.451,51.683,52.018,52.41,36.995
-5.92,-6,51.559,51.791,52.126,52.517,37.024
-5.84,-6,51.668,51.899,52.234,52.625,37.054
-5.76,-6,51.776,52.007,52.341,52.732,37.085
-5.68,-6,51.884,52.115,52.449,52.84,37.116
-5.6,-6,51.993,52.223,52.557,52.947,37.149
-5.52,-6,52.101,52.331,52.665,53.055,37.182
-5.44,-6,52.209,52.439,52.773,53.162,37.216
-5.36,-6,52.318,52.547,52.88,53.27,37.251
-5.28,-6,52.426,52.655,52.988,53.377,37.287
-5.2,-6,52.534,52.763,53.095,53.484,37.325
-5.12,-6,52.641,52.871,53.203,53.591,37.363
-5.04,-6,52.749,52.978,53.31,53.698,37.402
-4.96,-6,52.856,53.085,53.416,53.804,37.443
-4.88,-6,52.964,53.192,53.523,53.91,37.485
-4.8,-6,53.07,53.298,53.629,54.016,37.571
-4.72,-6,53.177,53.405,53.735,54.122,37.663
-4.64,-6,53.283,53.51,53.841,54.228,37.758
-4.56,-6,53.389,53.616,53.947,54.333,37.857
-4.48,-6,53.496,53.723,54.052,54.438,37.957
-4.4,-6,53.602,53.829,54.158,54.543,38.06
-4.32,-6,53.708,53.934,54.262,54.647,38.164
-4.24,-6,53.814,54.039,54.367,54.751,38.268
-4.16,-6,53.919,54.144,54.471,54.854,38.373
-4.08,-6,54.023,54.247,54.574,54.957,38.477
-4,-6,54.127,54.351,54.677,55.059,38.58
-3.92,-6,54.23,54.454,54.779,55.16,38.681
-3.84,-6,54.333,54.556,54.88,55.261,38.779
-3.76,-6,54.435,54.657,54.981,55.362,38.874
-3.68,-6,54.537,54.758,55.081,55.461,38.966
-3.6,-6,54.638,54.858,55.181,55.56,39.054
-3.52,-6,54.738,54.958,55.28,55.658,39.137
-3.44,-6,54.837,55.057,55.378,55.755,39.216
-3.36,-6,54.936,55.155,55.475,55.851,39.289
-3.28,-6,55.034,55.252,55.571,55.946,39.342
-3.2,-6,55.131,55.348,55.666,56.041,39.348
-3.12,-6,55.227,55.443,55.76,56.134,39.336
-3.04,-6,55.323,55.538,55.854,56.227,39.32
-2.96,-6,55.417,55.631,55.946,56.318,39.301
-2.88,-6,55.511,55.724,56.038,56.408,39.277
-2.8,-6,55.604,55.816,56.128,56.497,39.251
-2.72,-6,55.696,55.906,56.217,56.585,39.222
-2.64,-6,55.787,55.996,56.306,56.672,39.19
-2.56,-6,55.877,56.085,56.393,56.758,39.156
-2.48,-6,55.966,56.172,56.479,56.842,39.12
-2.4,-6,56.054,56.259,56.563,56.925,39.083
-2.32,-6,56.141,56.344,56.647,57.007,39.045
-2.24,-6,56.228,56.429,56.729,57.088,39.007
-2.16,-6,56.313,56.512,56.811,57.167,38.968
-2.08,-6,56.398,56.594,56.891,57.245,38.93
-2,-6,56.481,56.676,56.97,57.321,38.893
-1.92,-6,56.564,56.756,57.047,57.396,38.857
-1.84,-6,56.646,56.835,57.124,57.47,38.822
-1.76,-6,56.727,56.914,57.199,57.542,38.808
-1.68,-6,56.807,56.991,57.273,57.613,38.795
-1.6,-6,56.887,57.067,57.346,57.682,38.783
-1.52,-6,56.966,57.143,57.417,57.75,38.771
-1.44,-6,57.044,57.217,57.488,57.817,38.745
-1.36,-6,57.122,57.291,57.557,57.882,38.71
-1.28,-6,57.199,57.364,57.626,57.946,38.673
-1.2,-6,57.276,57.437,57.693,58.008,38.636
-1.12,-6,57.353,57.509,57.76,58.069,38.596
-1.04,-6,57.429,57.58,57.826,58.129,38.556
-0.96,-6,57.505,57.651,57.891,58.188,38.513
-0.88,-6,57.581,57.722,57.955,58.246,38.469
-0.8,-6,57.658,57.792,58.018,58.303,38.423
-0.72,-6,57.734,57.862,58.081,58.358,38.375
-0.64,-6,57.81,57.932,58.144,58.413,38.324
-0.56,-6,57.887,58.002,58.206,58.467,38.27
-0.48,-6,57.963,58.072,58.268,58.52,38.213
-0.4,-6,58.041,58.142,58.33,58.572,38.152
-0.32,-6,58.118,58.212,58.391,58.624,38.087
-0.24,-6,58.196,58.283,58.453,58.675,38.017
-0.16,-6,58.275,58.353,58.514,58.726,37.941
-0.08,-6,58.353,58.424,58.576,58.777,37.859
0,-6,58.432,58.496,58.638,58.827,37.77
0.08,-6,58.421,58.484,58.613,58.786,37.693
0.16,-6,58.465,58.522,58.64,58.798,37.612
0.24,-6,58.513,58.565,58.671,58.818,37.776
0.32,-6,58.564,58.607,58.704,58.836,37.483
0.4,-6,58.61,58.648,58.734,58.851,37.241
0.48,-6,58.654,58.683,58.76,58.863,37.037
0.56,-6,58.692,58.715,58.781,58.87,36.859
0.64,-6,58.726,58.741,58.798,58.871,36.669
0.72,-6,58.753,58.763,58.81,58.871,36.497
0.8,-6,58.777,58.78,58.819,58.864,36.358
0.88,-6,58.794,58.792,58.823,58.853,36.221
0.96,-6,58.806,58.8,58.823,58.84,36.083
1.04,-6,58.821,58.802,58.82,58.823,35.944
1.12,-6,58.833,58.805,58.814,58.802,35.805
1.2,-6,58.841,58.807,58.803,58.781,35.666
1.28,-6,58.844,58.806,58.795,58.757,35.526
1.36,-6,58.845,58.802,58.788,58.731,35.387
1.44,-6,58.844,58.796,58.778,58.703,35.247
1.52,-6,58.841,58.787,58.767,58.681,35.109
1.6,-6,58.834,58.778,58.755,58.658,34.971
1.68,-6,58.83,58.766,58.742,58.635,34.833
1.76,-6,58.822,58.752,58.728,58.613,34.697
1.84,-6,58.811,58.742,58.715,58.59,34.561
1.92,-6,58.795,58.728,58.7,58.568,34.425
2,-6,58.758,58.712,58.685,58.546,34.291
2.08,-6,58.713,58.691,58.674,58.525,34.157
2.16,-6,58.663,58.653,58.661,58.505,34.024
