X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.445,51.677,52.012,52.405,37.64
-5.92,-6,51.553,51.785,52.12,52.512,37.655
-5.84,-6,51.662,51.893,52.228,52.62,37.67
-5.76,-6,51.77,52.001,52.336,52.727,37.686
-5.68,-6,51.879,52.11,52.444,52.835,37.703
-5.6,-6,51.988,52.218,52.552,52.942,37.721
-5.52,-6,52.096,52.326,52.66,53.05,37.739
-5.44,-6,52.205,52.435,52.768,53.158,37.759
-5.36,-6,52.313,52.543,52.875,53.265,37.779
-5.28,-6,52.422,52.651,52.983,53.372,37.801
-5.2,-6,52.53,52.759,53.091,53.479,37.824
-5.12,-6,52.638,52.867,53.198,53.587,37.848
-5.04,-6,52.746,52.974,53.305,53.693,37.874
-4.96,-6,52.854,53.082,53.412,53.8,37.901
-4.88,-6,52.962,53.189,53.519,53.906,37.929
-4.8,-6,53.069,53.296,53.626,54.013,37.959
-4.72,-6,53.176,53.403,53.732,54.118,37.991
-4.64,-6,53.283,53.51,53.838,54.224,38.024
-4.56,-6,53.389,53.616,53.944,54.329,38.062
-4.48,-6,53.496,53.721,54.049,54.434,38.145
-4.4,-6,53.601,53.827,54.154,54.538,38.231
-4.32,-6,53.707,53.932,54.258,54.642,38.321
-4.24,-6,53.812,54.036,54.362,54.746,38.414
-4.16,-6,53.916,54.14,54.466,54.848,38.51
-4.08,-6,54.02,54.244,54.569,54.951,38.608
-4,-6,54.124,54.347,54.671,55.053,38.708
-3.92,-6,54.227,54.449,54.773,55.154,38.808
-3.84,-6,54.33,54.551,54.874,55.254,38.909
-3.76,-6,54.431,54.653,54.975,55.354,39.009
-3.68,-6,54.533,54.753,55.075,55.454,39.109
-3.6,-6,54.633,54.853,55.174,55.552,39.206
-3.52,-6,54.733,54.952,55.272,55.65,39.302
-3.44,-6,54.833,55.051,55.37,55.746,39.395
-3.36,-6,54.931,55.149,55.466,55.842,39.485
-3.28,-6,55.029,55.245,55.562,55.937,39.571
-3.2,-6,55.125,55.341,55.657,56.031,39.653
-3.12,-6,55.221,55.436,55.751,56.124,39.731
