X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,46.876,47.093,47.274,47.645,47.981,43.225
-5.92,-6,46.98,47.197,47.377,47.747,48.083,43.234
-5.84,-6,47.084,47.3,47.48,47.85,48.186,43.241
-5.76,-6,47.188,47.404,47.584,47.953,48.288,43.247
-5.68,-6,47.292,47.507,47.687,48.055,48.39,43.251
-5.6,-6,47.396,47.611,47.79,48.158,48.493,43.254
-5.52,-6,47.5,47.714,47.893,48.26,48.595,43.256
-5.44,-6,47.603,47.818,47.996,48.363,48.697,43.256
-5.36,-6,47.707,47.921,48.099,48.465,48.799,43.252
-5.28,-6,47.811,48.024,48.202,48.568,48.901,43.247
-5.2,-6,47.915,48.128,48.305,48.67,49.003,43.24
-5.12,-6,48.018,48.231,48.408,48.772,49.104,43.232
-5.04,-6,48.122,48.334,48.51,48.874,49.206,43.223
-4.96,-6,48.225,48.437,48.613,48.976,49.307,43.212
-4.88,-6,48.329,48.539,48.715,49.077,49.408,43.2
-4.8,-6,48.432,48.642,48.817,49.179,49.509,43.187
-4.72,-6,48.535,48.744,48.919,49.28,49.609,43.173
-4.64,-6,48.637,48.846,49.02,49.38,49.709,43.157
-4.56,-6,48.74,48.948,49.122,49.481,49.809,43.14
-4.48,-6,48.842,49.049,49.222,49.581,49.908,43.122
-4.4,-6,48.944,49.15,49.323,49.68,50.007,43.102
-4.32,-6,49.045,49.251,49.423,49.78,50.106,43.082
-4.24,-6,49.146,49.352,49.523,49.878,50.204,43.06
-4.16,-6,49.247,49.452,49.622,49.977,50.302,43.037
-4.08,-6,49.347,49.551,49.721,50.075,50.399,43.012
-4,-6,49.447,49.65,49.82,50.172,50.496,42.986
-3.92,-6,49.547,49.749,49.918,50.269,50.592,42.959
-3.84,-6,49.646,49.847,50.015,50.365,50.687,42.931
-3.76,-6,49.745,49.945,50.112,50.46,50.782,42.902
-3.68,-6,49.843,50.042,50.208,50.555,50.876,42.871
-3.6,-6,49.94,50.138,50.304,50.65,50.969,42.839
-3.52,-6,50.038,50.234,50.399,50.743,51.061,42.806
-3.44,-6,50.134,50.33,50.493,50.836,51.153,42.772
-3.36,-6,50.23,50.424,50.587,50.928,51.244,42.737
-3.28,-6,50.325,50.518,50.68,51.019,51.334,42.701
-3.2,-6,50.42,50.611,50.772,51.109,51.423,42.666
-3.12,-6,50.514,50.704,50.863,51.199,51.511,42.635
-3.04,-6,50.607,50.796,50.954,51.288,51.599,42.603
-2.96,-6,50.7,50.887,51.044,51.375,51.685,42.568
-2.88,-6,50.792,50.977,51.133,51.462,51.77,42.531
-2.8,-6,50.883,51.067,51.221,51.548,51.854,42.493
-2.72,-6,50.974,51.155,51.308,51.633,51.937,42.454
-2.64,-6,51.064,51.243,51.394,51.716,52.019,42.414
-2.56,-6,51.153,51.331,51.48,51.799,52.1,42.374
-2.48,-6,51.241,51.417,51.564,51.881,52.18,42.332
-2.4,-6,51.329,51.502,51.648,51.961,52.258,42.289
-2.32,-6,51.416,51.587,51.731,52.041,52.336,42.246
-2.24,-6,51.502,51.671,51.812,52.119,52.412,42.202
-2.16,-6,51.588,51.754,51.893,52.197,52.487,42.157
-2.08,-6,51.673,51.836,51.973,52.273,52.56,42.112
-2,-6,51.757,51.917,52.052,52.348,52.632,42.066
-1.92,-6,51.841,51.998,52.13,52.422,52.703,42.02
-1.84,-6,51.924,52.078,52.208,52.494,52.773,41.974
-1.76,-6,52.006,52.157,52.284,52.566,52.841,41.934
-1.68,-6,52.088,52.235,52.359,52.637,52.908,41.895
-1.6,-6,52.169,52.313,52.434,52.706,52.974,41.856
-1.52,-6,52.25,52.39,52.508,52.775,53.039,41.817
-1.44,-6,52.33,52.466,52.581,52.842,53.102,41.78
-1.36,-6,52.41,52.542,52.653,52.908,53.164,41.737
-1.28,-6,52.489,52.617,52.724,52.973,53.224,41.695
-1.2,-6,52.567,52.691,52.795,53.038,53.284,41.656
-1.12,-6,52.646,52.765,52.865,53.101,53.342,41.618
-1.04,-6,52.724,52.838,52.934,53.163,53.399,41.583
-0.96,-6,52.801,52.911,53.003,53.225,53.455,41.552
-0.88,-6,52.878,52.983,53.071,53.285,53.51,41.523
-0.8,-6,52.955,53.055,53.139,53.345,53.563,41.498
-0.72,-6,53.031,53.126,53.206,53.404,53.616,41.478
-0.64,-6,53.107,53.197,53.272,53.462,53.668,41.464
-0.56,-6,53.182,53.267,53.338,53.519,53.718,41.456
-0.48,-6,53.257,53.337,53.403,53.576,53.768,41.452
-0.4,-6,53.331,53.406,53.467,53.632,53.817,41.454
-0.32,-6,53.404,53.474,53.531,53.687,53.865,41.461
-0.24,-6,53.476,53.542,53.595,53.741,53.912,41.473
-0.16,-6,53.548,53.608,53.657,53.795,53.958,41.49
-0.08,-6,53.619,53.674,53.719,53.848,54.003,41.512
0,-6,53.688,53.739,53.78,53.9,54.048,41.537
0.08,-6,53.539,53.578,53.63,53.731,53.862,41.565
0.16,-6,53.539,53.57,53.623,53.71,53.83,41.592
0.24,-6,53.56,53.585,53.637,53.711,53.819,41.818
0.32,-6,53.588,53.607,53.658,53.72,53.817,41.739
0.4,-6,53.617,53.63,53.68,53.731,53.819,41.662
0.48,-6,53.646,53.655,53.701,53.743,53.82,41.583
0.56,-6,53.672,53.676,53.721,53.751,53.822,41.502
0.64,-6,53.694,53.695,53.736,53.759,53.819,41.408
0.72,-6,53.72,53.709,53.749,53.762,53.815,41.309
0.8,-6,53.747,53.729,53.756,53.762,53.806,41.235
0.88,-6,53.768,53.747,53.77,53.758,53.794,41.17
0.96,-6,53.786,53.761,53.78,53.751,53.779,41.103
1.04,-6,53.801,53.771,53.786,53.749,53.76,41.035
1.12,-6,53.811,53.778,53.789,53.743,53.74,40.966
1.2,-6,53.823,53.781,53.788,53.734,53.724,40.896
1.28,-6,53.831,53.784,53.785,53.722,53.704,40.825
1.36,-6,53.836,53.786,53.781,53.708,53.681,40.752
1.44,-6,53.82,53.785,53.777,53.691,53.657,40.678
1.52,-6,53.796,53.77,53.77,53.674,53.63,40.603
1.6,-6,53.77,53.742,53.76,53.659,53.605,40.526
1.68,-6,53.74,53.711,53.73,53.642,53.579,40.449
1.76,-6,53.706,53.677,53.697,53.624,53.551,40.37
1.84,-6,53.671,53.641,53.662,53.597,53.517,40.29
1.92,-6,53.634,53.603,53.625,53.558,53.476,40.209
2,-6,53.594,53.563,53.586,53.517,53.434,40.127
2.08,-6,53.553,53.521,53.544,53.475,53.39,40.043
2.16,-6,53.509,53.477,53.501,53.431,53.346,39.959
2.24,-6,53.465,53.431,53.456,53.386,53.3,39.873
2.32,-6,53.418,53.384,53.409,53.338,53.259,39.786
2.4,-6,53.369,53.335,53.36,53.289,53.221,39.699
2.48,-6,53.32,53.285,53.31,53.238,53.178,39.61
2.56,-6,53.27,53.233,53.259,53.186,53.128,39.52
2.64,-6,53.219,53.181,53.208,53.133,53.077,39.43
2.72,-6,53.168,53.129,53.157,53.078,53.025,39.338
2.8,-6,53.117,53.076,53.104,53.023,52.972,39.246
2.88,-6,53.065,53.022,53.05,52.968,52.917,39.152
2.96,-6,53.023,52.969,52.996,52.911,52.861,39.058
3.04,-6,52.985,52.914,52.942,52.853,52.805,38.963
3.12,-6,52.947,52.864,52.887,52.794,52.747,38.867
3.2,-6,52.839,52.822,52.831,52.735,52.689,38.771
3.28,-6,52.741,52.779,52.775,52.675,52.629,38.673
3.36,-6,52.693,52.674,52.719,52.614,52.567,38.575
3.44,-6,52.66,52.574,52.664,52.553,52.505,38.477
3.52,-6,52.629,52.52,52.614,52.491,52.441,38.377
3.6,-6,52.599,52.486,52.497,52.429,52.377,38.277
3.68,-6,52.569,52.453,52.398,52.366,52.312,38.177
3.76,-6,52.539,52.422,52.348,52.308,52.247,38.076
3.84,-6,52.51,52.392,52.311,52.213,52.18,37.974
3.92,-6,52.48,52.362,52.276,52.101,52.114,37.872
4,-6,52.45,52.332,52.243,52.026,52.046,37.769
4.08,-6,52.412,52.303,52.21,51.986,51.979,37.666
4.16,-6,52.36,52.274,52.179,51.947,51.883,37.562
4.24,-6,52.308,52.245,52.149,51.911,51.766,37.459
4.32,-6,52.255,52.214,52.119,51.876,51.682,37.354
4.4,-6,52.203,52.161,52.089,51.844,51.636,37.25
4.48,-6,52.15,52.108,52.06,51.813,51.593,37.145
4.56,-6,52.097,52.055,52.03,51.783,51.553,37.039
4.64,-6,52.044,52.002,52,51.754,51.515,36.934
4.72,-6,51.992,51.949,51.952,51.727,51.48,36.828
4.8,-6,51.941,51.897,51.899,51.7,51.447,36.722
4.88,-6,51.891,51.844,51.845,51.673,51.416,36.616
