X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,30.05,30.253,30.376,29.181
-5.92,-6,30.171,30.373,30.494,29.21
-5.84,-6,30.292,30.492,30.612,29.238
-5.76,-6,30.414,30.612,30.73,29.266
-5.68,-6,30.536,30.732,30.848,29.295
-5.6,-6,30.658,30.852,30.967,29.324
-5.52,-6,30.781,30.973,31.086,29.352
-5.44,-6,30.904,31.094,31.205,29.381
-5.36,-6,31.027,31.215,31.324,29.41
-5.28,-6,31.15,31.337,31.444,29.439
-5.2,-6,31.274,31.458,31.565,29.468
-5.12,-6,31.397,31.58,31.685,29.496
-5.04,-6,31.522,31.703,31.806,29.525
-4.96,-6,31.646,31.826,31.927,29.554
-4.88,-6,31.771,31.949,32.049,29.582
-4.8,-6,31.896,32.072,32.171,29.644
-4.72,-6,32.021,32.196,32.293,29.708
-4.64,-6,32.147,32.32,32.416,29.773
-4.56,-6,32.272,32.445,32.54,29.839
-4.48,-6,32.398,32.57,32.666,29.906
-4.4,-6,32.524,32.697,32.792,29.973
-4.32,-6,32.65,32.823,32.918,30.041
-4.24,-6,32.777,32.95,33.045,30.11
-4.16,-6,32.903,33.076,33.171,30.179
-4.08,-6,33.03,33.203,33.298,30.249
-4,-6,33.156,33.33,33.425,30.318
-3.92,-6,33.283,33.457,33.552,30.387
-3.84,-6,33.409,33.583,33.678,30.457
-3.76,-6,33.535,33.71,33.805,30.526
-3.68,-6,33.662,33.836,33.931,30.594
-3.6,-6,33.787,33.963,34.057,30.662
-3.52,-6,33.913,34.088,34.183,30.73
-3.44,-6,34.038,34.213,34.308,30.796
-3.36,-6,34.163,34.338,34.432,30.861
-3.28,-6,34.287,34.462,34.556,30.911
-3.2,-6,34.411,34.585,34.679,30.917
-3.12,-6,34.533,34.707,34.801,30.911
-3.04,-6,34.656,34.829,34.922,30.903
-2.96,-6,34.777,34.95,35.042,30.893
-2.88,-6,34.898,35.07,35.162,30.881
-2.8,-6,35.018,35.189,35.28,30.867
-2.72,-6,35.137,35.307,35.398,30.852
-2.64,-6,35.256,35.424,35.514,30.835
-2.56,-6,35.373,35.54,35.629,30.817
-2.48,-6,35.49,35.654,35.743,30.797
-2.4,-6,35.605,35.768,35.856,30.775
-2.32,-6,35.719,35.881,35.967,30.752
-2.24,-6,35.833,35.992,36.078,30.727
-2.16,-6,35.945,36.103,36.187,30.701
-2.08,-6,36.056,36.212,36.295,30.673
-2,-6,36.165,36.32,36.402,30.644
-1.92,-6,36.272,36.426,36.508,30.613
-1.84,-6,36.378,36.531,36.612,30.581
-1.76,-6,36.481,36.633,36.713,30.562
-1.68,-6,36.582,36.733,36.813,30.541
-1.6,-6,36.682,36.832,36.911,30.519
-1.52,-6,36.78,36.928,37.007,30.496
-1.44,-6,36.876,37.023,37.1,30.47
-1.36,-6,36.971,37.116,37.192,30.431
-1.28,-6,37.064,37.208,37.283,30.386
-1.2,-6,37.155,37.298,37.372,30.34
-1.12,-6,37.245,37.386,37.459,30.291
-1.04,-6,37.333,37.472,37.544,30.24
-0.96,-6,37.418,37.556,37.628,30.187
-0.88,-6,37.502,37.639,37.71,30.132
-0.8,-6,37.585,37.72,37.79,30.074
-0.72,-6,37.665,37.799,37.868,30.015
-0.64,-6,37.743,37.876,37.944,29.953
-0.56,-6,37.819,37.951,38.018,29.889
-0.48,-6,37.893,38.024,38.091,29.823
-0.4,-6,37.964,38.095,38.161,29.754
-0.32,-6,38.034,38.164,38.229,29.683
-0.24,-6,38.102,38.231,38.296,29.609
-0.16,-6,38.167,38.295,38.36,29.533
-0.08,-6,38.23,38.358,38.422,29.454
0,-6,38.291,38.418,38.482,29.373
0.08,-6,38.272,38.404,38.464,29.304
0.16,-6,38.302,38.436,38.494,29.236
0.24,-6,38.338,38.472,38.53,29.224
0.32,-6,38.376,38.51,38.567,29.087
0.4,-6,38.418,38.548,38.604,28.964
0.48,-6,38.469,38.586,38.64,28.859
0.56,-6,38.518,38.633,38.68,28.744
0.64,-6,38.568,38.679,38.725,28.653
0.72,-6,38.62,38.724,38.768,28.567
0.8,-6,38.673,38.768,38.81,28.48
0.88,-6,38.731,38.814,38.851,28.391
0.96,-6,38.788,38.859,38.894,28.3
1.04,-6,38.746,38.909,38.934,28.208
1.12,-6,38.706,38.958,38.981,28.114
1.2,-6,38.719,38.987,39.025,28.018
1.28,-6,38.737,38.938,39.068,27.921
1.36,-6,38.752,38.909,39.045,27.823
1.44,-6,38.765,38.924,39.004,27.723
1.52,-6,38.777,38.937,39,27.622
1.6,-6,38.785,38.947,39.011,27.519
1.68,-6,38.792,38.955,39.02,27.415
1.76,-6,38.795,38.96,39.026,27.31
1.84,-6,38.797,38.964,39.03,27.203
1.92,-6,38.797,38.965,39.032,27.096
2,-6,38.794,38.964,39.031,26.987
2.08,-6,38.789,38.96,39.029,26.877
2.16,-6,38.782,38.954,39.024,26.766
2.24,-6,38.773,38.946,39.016,26.654
2.32,-6,38.762,38.936,39.007,26.541
2.4,-6,38.749,38.924,38.995,26.427
2.48,-6,38.734,38.91,38.981,26.312
2.56,-6,38.717,38.894,38.966,26.196
2.64,-6,38.698,38.875,38.948,26.08
2.72,-6,38.677,38.855,38.928,25.962
2.8,-6,38.655,38.833,38.906,25.844
2.88,-6,38.631,38.809,38.883,25.725
2.96,-6,38.604,38.783,38.857,25.606
3.04,-6,38.576,38.756,38.83,25.485
3.12,-6,38.547,38.726,38.801,25.365
3.2,-6,38.53,38.695,38.77,25.243
3.28,-6,38.513,38.663,38.737,25.122
3.36,-6,38.496,38.629,38.703,24.999
3.44,-6,38.477,38.593,38.667,24.877
3.52,-6,38.458,38.556,38.63,24.754
3.6,-6,38.437,38.517,38.591,24.63
3.68,-6,38.416,38.476,38.551,24.506
3.76,-6,38.394,38.434,38.509,24.382
3.84,-6,38.371,38.391,38.466,24.258
3.92,-6,38.347,38.349,38.421,24.133
4,-6,38.321,38.307,38.376,24.009
4.08,-6,38.277,38.262,38.328,23.884
4.16,-6,38.231,38.213,38.278,23.759
4.24,-6,38.184,38.163,38.227,23.633
4.32,-6,38.136,38.112,38.174,23.508
4.4,-6,38.087,38.06,38.121,23.383
4.48,-6,38.037,38.008,38.067,23.258
4.56,-6,37.986,37.954,38.012,23.132
4.64,-6,37.934,37.899,37.955,23.007
4.72,-6,37.882,37.843,37.898,22.882
4.8,-6,37.828,37.787,37.84,22.757
4.88,-6,37.774,37.729,37.781,22.632
4.96,-6,37.719,37.672,37.722,22.507
5.04,-6,37.663,37.613,37.662,22.382
5.12,-6,37.606,37.554,37.601,22.257
5.2,-6,37.549,37.494,37.54,22.133
5.28,-6,37.492,37.434,37.478,22.008
5.36,-6,37.434,37.373,37.416,21.884
5.44,-6,37.375,37.311,37.353,21.761
5.52,-6,37.317,37.25,37.29,21.637
5.6,-6,37.257,37.188,37.226,21.514
5.68,-6,37.198,37.125,37.162,21.391
5.76,-6,37.138,37.062,37.098,21.268
5.84,-6,37.078,36.999,37.033,21.146
5.92,-6,37.018,36.936,36.969,21.024
6,-6,36.958,36.872,36.903,20.902
-6,-5.92,30.158,30.363,30.487,29.405
-5.92,-5.92,30.28,30.484,30.607,29.434
-5.84,-5.92,30.403,30.605,30.726,29.462
-5.76,-5.92,30.526,30.726,30.846,29.491
-5.68,-5.92,30.649,30.848,30.966,29.519
-5.6,-5.92,30.772,30.969,31.086,29.548
-5.52,-5.92,30.896,31.091,31.206,29.577
-5.44,-5.92,31.021,31.213,31.327,29.606
-5.36,-5.92,31.145,31.336,31.448,29.635
-5.28,-5.92,31.27,31.459,31.569,29.664
-5.2,-5.92,31.395,31.582,31.69,29.693
-5.12,-5.92,31.52,31.705,31.812,29.722
-5.04,-5.92,31.646,31.829,31.934,29.751
-4.96,-5.92,31.772,31.953,32.057,29.78
-4.88,-5.92,31.898,32.078,32.179,29.809
-4.8,-5.92,32.024,32.202,32.302,29.869
-4.72,-5.92,32.151,32.327,32.426,29.933
-4.64,-5.92,32.277,32.452,32.55,29.999
-4.56,-5.92,32.404,32.577,32.674,30.065
-4.48,-5.92,32.531,32.704,32.799,30.133
-4.4,-5.92,32.659,32.83,32.926,30.201
-4.32,-5.92,32.786,32.958,33.053,30.269
-4.24,-5.92,32.914,33.086,33.18,30.339
-4.16,-5.92,33.042,33.214,33.308,30.408
-4.08,-5.92,33.17,33.342,33.436,30.478
-4,-5.92,33.298,33.47,33.565,30.548
-3.92,-5.92,33.426,33.598,33.693,30.618
-3.84,-5.92,33.554,33.726,33.821,30.688
-3.76,-5.92,33.682,33.854,33.949,30.758
-3.68,-5.92,33.809,33.982,34.076,30.827
-3.6,-5.92,33.937,34.11,34.204,30.895
-3.52,-5.92,34.064,34.237,34.331,30.963
-3.44,-5.92,34.191,34.364,34.458,31.03
-3.36,-5.92,34.318,34.491,34.584,31.095
-3.28,-5.92,34.444,34.617,34.71,31.148
-3.2,-5.92,34.569,34.742,34.835,31.155
-3.12,-5.92,34.694,34.866,34.959,31.149
-3.04,-5.92,34.818,34.99,35.082,31.14
-2.96,-5.92,34.942,35.113,35.205,31.13
-2.88,-5.92,35.064,35.235,35.326,31.118
-2.8,-5.92,35.186,35.356,35.447,31.105
-2.72,-5.92,35.307,35.476,35.566,31.089
-2.64,-5.92,35.428,35.595,35.685,31.072
-2.56,-5.92,35.547,35.713,35.802,31.054
-2.48,-5.92,35.665,35.83,35.918,31.033
-2.4,-5.92,35.783,35.945,36.032,31.011
-2.32,-5.92,35.899,36.06,36.146,30.988
-2.24,-5.92,36.014,36.173,36.258,30.963
-2.16,-5.92,36.128,36.285,36.369,30.936
-2.08,-5.92,36.24,36.396,36.479,30.908
-2,-5.92,36.352,36.506,36.588,30.879
-1.92,-5.92,36.462,36.614,36.695,30.848
-1.84,-5.92,36.57,36.721,36.801,30.815
-1.76,-5.92,36.676,36.826,36.905,30.795
-1.68,-5.92,36.78,36.929,37.008,30.774
-1.6,-5.92,36.882,37.03,37.108,30.752
-1.52,-5.92,36.982,37.129,37.207,30.728
-1.44,-5.92,37.08,37.226,37.303,30.702
-1.36,-5.92,37.176,37.321,37.396,30.663
-1.28,-5.92,37.271,37.414,37.488,30.618
-1.2,-5.92,37.364,37.505,37.579,30.571
-1.12,-5.92,37.455,37.595,37.667,30.522
-1.04,-5.92,37.545,37.683,37.754,30.47
-0.96,-5.92,37.632,37.769,37.839,30.417
-0.88,-5.92,37.717,37.853,37.923,30.361
-0.8,-5.92,37.801,37.935,38.004,30.303
-0.72,-5.92,37.882,38.015,38.083,30.243
-0.64,-5.92,37.962,38.094,38.161,30.18
-0.56,-5.92,38.039,38.17,38.236,30.116
-0.48,-5.92,38.114,38.244,38.31,30.049
-0.4,-5.92,38.187,38.316,38.382,29.979
-0.32,-5.92,38.258,38.386,38.451,29.908
-0.24,-5.92,38.327,38.454,38.518,29.833
-0.16,-5.92,38.393,38.52,38.584,29.756
-0.08,-5.92,38.457,38.584,38.647,29.677
0,-5.92,38.519,38.645,38.708,29.594
0.08,-5.92,38.501,38.631,38.69,29.525
0.16,-5.92,38.533,38.664,38.721,29.456
0.24,-5.92,38.572,38.703,38.76,29.444
0.32,-5.92,38.611,38.743,38.799,29.306
0.4,-5.92,38.654,38.782,38.837,29.182
0.48,-5.92,38.706,38.821,38.874,29.075
0.56,-5.92,38.756,38.869,38.915,28.959
0.64,-5.92,38.806,38.915,38.96,28.867
0.72,-5.92,38.859,38.961,39.004,28.78
0.8,-5.92,38.913,39.006,39.047,28.691
0.88,-5.92,38.972,39.052,39.089,28.601
0.96,-5.92,39.029,39.098,39.132,28.509
1.04,-5.92,38.987,39.149,39.173,28.416
1.12,-5.92,38.947,39.198,39.219,28.32
1.2,-5.92,38.96,39.227,39.264,28.224
1.28,-5.92,38.978,39.178,39.307,28.125
1.36,-5.92,38.994,39.149,39.284,28.026
1.44,-5.92,39.007,39.165,39.244,27.925
1.52,-5.92,39.018,39.177,39.239,27.822
1.6,-5.92,39.027,39.188,39.251,27.718
1.68,-5.92,39.033,39.195,39.26,27.613
1.76,-5.92,39.037,39.201,39.266,27.506
1.84,-5.92,39.039,39.204,39.27,27.398
1.92,-5.92,39.038,39.205,39.271,27.289
2,-5.92,39.035,39.204,39.271,27.179
2.08,-5.92,39.03,39.2,39.268,27.068
2.16,-5.92,39.023,39.194,39.263,26.955
2.24,-5.92,39.013,39.186,39.255,26.842
2.32,-5.92,39.002,39.175,39.245,26.727
2.4,-5.92,38.989,39.163,39.233,26.612
2.48,-5.92,38.973,39.148,39.219,26.495
2.56,-5.92,38.956,39.132,39.203,26.378
2.64,-5.92,38.936,39.113,39.185,26.26
2.72,-5.92,38.915,39.092,39.165,26.141
2.8,-5.92,38.892,39.07,39.143,26.021
2.88,-5.92,38.868,39.046,39.119,25.901
2.96,-5.92,38.841,39.019,39.093,25.78
3.04,-5.92,38.812,38.991,39.065,25.658
3.12,-5.92,38.782,38.961,39.035,25.536
3.2,-5.92,38.765,38.93,39.004,25.413
3.28,-5.92,38.748,38.897,38.971,25.29
3.36,-5.92,38.73,38.862,38.936,25.166
3.44,-5.92,38.711,38.826,38.9,25.042
3.52,-5.92,38.692,38.788,38.862,24.917
3.6,-5.92,38.671,38.749,38.822,24.792
3.68,-5.92,38.649,38.708,38.781,24.667
3.76,-5.92,38.627,38.665,38.739,24.541
3.84,-5.92,38.604,38.621,38.695,24.415
3.92,-5.92,38.58,38.579,38.65,24.289
4,-5.92,38.553,38.535,38.604,24.163
4.08,-5.92,38.508,38.49,38.555,24.037
4.16,-5.92,38.462,38.441,38.505,23.91
4.24,-5.92,38.414,38.39,38.453,23.784
4.32,-5.92,38.366,38.339,38.4,23.657
4.4,-5.92,38.316,38.286,38.346,23.53
4.48,-5.92,38.265,38.232,38.291,23.404
4.56,-5.92,38.214,38.177,38.235,23.277
4.64,-5.92,38.161,38.122,38.177,23.15
4.72,-5.92,38.108,38.065,38.12,23.024
4.8,-5.92,38.053,38.008,38.061,22.897
4.88,-5.92,37.998,37.95,38.001,22.771
4.96,-5.92,37.942,37.892,37.941,22.645
5.04,-5.92,37.885,37.832,37.88,22.519
5.12,-5.92,37.828,37.772,37.819,22.393
5.2,-5.92,37.77,37.711,37.756,22.267
5.28,-5.92,37.712,37.65,37.694,22.141
5.36,-5.92,37.653,37.588,37.631,22.016
5.44,-5.92,37.594,37.526,37.567,21.891
5.52,-5.92,37.534,37.464,37.503,21.766
5.6,-5.92,37.474,37.401,37.438,21.642
5.68,-5.92,37.414,37.337,37.374,21.518
5.76,-5.92,37.354,37.274,37.308,21.394
5.84,-5.92,37.293,37.209,37.243,21.27
5.92,-5.92,37.232,37.145,37.177,21.147
6,-5.92,37.171,37.081,37.111,21.024
-6,-5.84,30.266,30.473,30.599,29.632
-5.92,-5.84,30.39,30.595,30.72,29.661
-5.84,-5.84,30.513,30.717,30.84,29.689
-5.76,-5.84,30.638,30.84,30.962,29.718
-5.68,-5.84,30.762,30.963,31.083,29.747
-5.6,-5.84,30.887,31.086,31.205,29.776
-5.52,-5.84,31.013,31.21,31.327,29.805
-5.44,-5.84,31.138,31.333,31.449,29.834
-5.36,-5.84,31.264,31.457,31.571,29.863
-5.28,-5.84,31.391,31.582,31.694,29.892
-5.2,-5.84,31.517,31.706,31.817,29.921
-5.12,-5.84,31.644,31.831,31.94,29.95
-5.04,-5.84,31.771,31.956,32.063,29.979
-4.96,-5.84,31.898,32.081,32.187,30.009
-4.88,-5.84,32.025,32.207,32.311,30.038
-4.8,-5.84,32.153,32.333,32.435,30.097
-4.72,-5.84,32.281,32.459,32.56,30.162
-4.64,-5.84,32.409,32.585,32.685,30.228
-4.56,-5.84,32.538,32.712,32.81,30.295
-4.48,-5.84,32.666,32.839,32.936,30.363
-4.4,-5.84,32.795,32.966,33.062,30.431
-4.32,-5.84,32.924,33.095,33.19,30.501
-4.24,-5.84,33.053,33.223,33.318,30.57
-4.16,-5.84,33.182,33.352,33.447,30.641
-4.08,-5.84,33.311,33.482,33.576,30.711
-4,-5.84,33.441,33.611,33.706,30.782
-3.92,-5.84,33.57,33.741,33.835,30.852
-3.84,-5.84,33.7,33.87,33.965,30.923
-3.76,-5.84,33.829,34,34.094,30.993
-3.68,-5.84,33.959,34.129,34.223,31.062
-3.6,-5.84,34.088,34.259,34.352,31.131
-3.52,-5.84,34.217,34.388,34.481,31.199
-3.44,-5.84,34.345,34.516,34.609,31.266
-3.36,-5.84,34.474,34.645,34.737,31.332
-3.28,-5.84,34.602,34.773,34.865,31.389
-3.2,-5.84,34.729,34.9,34.992,31.396
-3.12,-5.84,34.856,35.026,35.118,31.39
-3.04,-5.84,34.982,35.152,35.244,31.381
-2.96,-5.84,35.108,35.277,35.368,31.371
-2.88,-5.84,35.232,35.401,35.492,31.359
-2.8,-5.84,35.356,35.524,35.614,31.345
-2.72,-5.84,35.479,35.646,35.736,31.33
-2.64,-5.84,35.601,35.767,35.856,31.313
-2.56,-5.84,35.723,35.887,35.976,31.294
-2.48,-5.84,35.843,36.006,36.094,31.273
-2.4,-5.84,35.962,36.124,36.211,31.251
-2.32,-5.84,36.08,36.24,36.326,31.227
-2.24,-5.84,36.197,36.355,36.44,31.202
-2.16,-5.84,36.313,36.469,36.553,31.175
-2.08,-5.84,36.427,36.582,36.665,31.146
-2,-5.84,36.54,36.694,36.776,31.117
-1.92,-5.84,36.652,36.804,36.884,31.085
-1.84,-5.84,36.763,36.912,36.992,31.052
-1.76,-5.84,36.872,37.02,37.098,31.031
-1.68,-5.84,36.979,37.125,37.203,31.01
-1.6,-5.84,37.084,37.229,37.306,30.988
-1.52,-5.84,37.186,37.331,37.407,30.964
-1.44,-5.84,37.286,37.43,37.506,30.938
-1.36,-5.84,37.384,37.527,37.602,30.899
-1.28,-5.84,37.481,37.622,37.696,30.853
-1.2,-5.84,37.575,37.715,37.788,30.805
-1.12,-5.84,37.668,37.806,37.878,30.755
-1.04,-5.84,37.759,37.896,37.967,30.703
-0.96,-5.84,37.848,37.983,38.053,30.649
-0.88,-5.84,37.935,38.069,38.138,30.593
-0.8,-5.84,38.02,38.153,38.221,30.535
-0.72,-5.84,38.103,38.234,38.302,30.474
-0.64,-5.84,38.184,38.314,38.38,30.411
-0.56,-5.84,38.262,38.391,38.457,30.346
-0.48,-5.84,38.339,38.467,38.532,30.278
-0.4,-5.84,38.413,38.54,38.605,30.208
-0.32,-5.84,38.485,38.612,38.675,30.135
-0.24,-5.84,38.555,38.681,38.744,30.06
-0.16,-5.84,38.622,38.747,38.81,29.982
-0.08,-5.84,38.687,38.812,38.874,29.902
0,-5.84,38.75,38.874,38.936,29.819
0.08,-5.84,38.733,38.861,38.92,29.748
0.16,-5.84,38.766,38.895,38.952,29.679
0.24,-5.84,38.806,38.935,38.991,29.666
0.32,-5.84,38.847,38.977,39.031,29.527
0.4,-5.84,38.894,39.019,39.072,29.402
0.48,-5.84,38.946,39.059,39.111,29.294
0.56,-5.84,38.997,39.108,39.153,29.176
0.64,-5.84,39.048,39.155,39.199,29.083
0.72,-5.84,39.101,39.201,39.243,28.995
0.8,-5.84,39.156,39.247,39.287,28.905
0.88,-5.84,39.216,39.294,39.329,28.814
0.96,-5.84,39.273,39.34,39.373,28.721
1.04,-5.84,39.231,39.391,39.414,28.626
1.12,-5.84,39.192,39.441,39.461,28.53
1.2,-5.84,39.204,39.471,39.507,28.432
1.28,-5.84,39.223,39.422,39.55,28.332
1.36,-5.84,39.239,39.392,39.527,28.231
1.44,-5.84,39.252,39.408,39.486,28.129
1.52,-5.84,39.263,39.421,39.482,28.025
1.6,-5.84,39.272,39.431,39.494,27.92
1.68,-5.84,39.278,39.439,39.502,27.813
1.76,-5.84,39.281,39.444,39.509,27.705
1.84,-5.84,39.283,39.448,39.513,27.596
1.92,-5.84,39.282,39.448,39.514,27.485
2,-5.84,39.279,39.447,39.513,27.373
2.08,-5.84,39.274,39.443,39.51,27.26
2.16,-5.84,39.266,39.437,39.505,27.147
2.24,-5.84,39.257,39.428,39.497,27.031
2.32,-5.84,39.245,39.418,39.487,26.915
2.4,-5.84,39.231,39.405,39.475,26.798
2.48,-5.84,39.215,39.39,39.461,26.68
2.56,-5.84,39.198,39.373,39.444,26.562
2.64,-5.84,39.178,39.354,39.426,26.442
2.72,-5.84,39.156,39.333,39.405,26.321
2.8,-5.84,39.133,39.31,39.382,26.2
2.88,-5.84,39.108,39.285,39.358,26.078
2.96,-5.84,39.08,39.259,39.332,25.956
3.04,-5.84,39.051,39.23,39.303,25.832
3.12,-5.84,39.021,39.2,39.273,25.708
3.2,-5.84,39.003,39.168,39.241,25.584
3.28,-5.84,38.986,39.134,39.208,25.459
3.36,-5.84,38.968,39.099,39.172,25.334
3.44,-5.84,38.949,39.062,39.135,25.208
3.52,-5.84,38.929,39.024,39.097,25.082
3.6,-5.84,38.908,38.984,39.057,24.955
3.68,-5.84,38.886,38.942,39.015,24.829
3.76,-5.84,38.863,38.899,38.972,24.701
3.84,-5.84,38.84,38.854,38.928,24.574
3.92,-5.84,38.815,38.811,38.882,24.447
4,-5.84,38.788,38.767,38.835,24.319
4.08,-5.84,38.743,38.721,38.786,24.191
4.16,-5.84,38.696,38.671,38.734,24.063
4.24,-5.84,38.648,38.62,38.682,23.935
4.32,-5.84,38.598,38.568,38.628,23.807
4.4,-5.84,38.548,38.514,38.573,23.679
4.48,-5.84,38.497,38.46,38.517,23.551
4.56,-5.84,38.444,38.404,38.46,23.423
4.64,-5.84,38.391,38.348,38.403,23.294
4.72,-5.84,38.336,38.291,38.344,23.167
4.8,-5.84,38.281,38.233,38.284,23.039
4.88,-5.84,38.225,38.174,38.224,22.911
4.96,-5.84,38.169,38.114,38.163,22.783
5.04,-5.84,38.111,38.054,38.101,22.656
5.12,-5.84,38.053,37.993,38.039,22.529
5.2,-5.84,37.994,37.932,37.976,22.402
5.28,-5.84,37.935,37.87,37.912,22.275
5.36,-5.84,37.876,37.807,37.848,22.149
5.44,-5.84,37.816,37.744,37.784,22.022
5.52,-5.84,37.755,37.681,37.719,21.897
5.6,-5.84,37.694,37.617,37.653,21.771
5.68,-5.84,37.633,37.552,37.588,21.646
5.76,-5.84,37.572,37.488,37.522,21.521
5.84,-5.84,37.51,37.423,37.455,21.396
5.92,-5.84,37.448,37.358,37.389,21.272
6,-5.84,37.386,37.292,37.322,21.148
-6,-5.76,30.374,30.583,30.711,29.862
-5.92,-5.76,30.499,30.706,30.833,29.891
-5.84,-5.76,30.624,30.83,30.955,29.92
-5.76,-5.76,30.75,30.954,31.078,29.948
-5.68,-5.76,30.876,31.078,31.201,29.977
-5.6,-5.76,31.002,31.203,31.324,30.006
-5.52,-5.76,31.129,31.329,31.447,30.035
-5.44,-5.76,31.256,31.454,31.571,30.064
-5.36,-5.76,31.384,31.579,31.695,30.094
-5.28,-5.76,31.511,31.705,31.819,30.123
-5.2,-5.76,31.64,31.831,31.944,30.152
-5.12,-5.76,31.768,31.957,32.068,30.182
-5.04,-5.76,31.896,32.084,32.193,30.211
-4.96,-5.76,32.025,32.21,32.318,30.241
-4.88,-5.76,32.154,32.337,32.443,30.27
-4.8,-5.76,32.283,32.465,32.569,30.328
-4.72,-5.76,32.412,32.592,32.695,30.393
-4.64,-5.76,32.542,32.72,32.821,30.46
-4.56,-5.76,32.672,32.848,32.948,30.527
-4.48,-5.76,32.802,32.976,33.075,30.596
-4.4,-5.76,32.932,33.105,33.202,30.665
-4.32,-5.76,33.062,33.234,33.33,30.735
-4.24,-5.76,33.193,33.363,33.458,30.805
-4.16,-5.76,33.324,33.493,33.588,30.876
-4.08,-5.76,33.454,33.624,33.718,30.947
-4,-5.76,33.585,33.754,33.849,31.018
-3.92,-5.76,33.716,33.885,33.979,31.089
-3.84,-5.76,33.847,34.016,34.11,31.16
-3.76,-5.76,33.978,34.147,34.241,31.231
-3.68,-5.76,34.109,34.278,34.372,31.301
-3.6,-5.76,34.24,34.409,34.502,31.371
-3.52,-5.76,34.371,34.54,34.633,31.439
-3.44,-5.76,34.501,34.67,34.763,31.507
-3.36,-5.76,34.631,34.8,34.892,31.573
-3.28,-5.76,34.761,34.93,35.022,31.632
-3.2,-5.76,34.89,35.059,35.15,31.641
-3.12,-5.76,35.019,35.188,35.279,31.634
