X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.122,45.304,45.498,45.846,41.27
-5.92,-6,45.216,45.397,45.59,45.937,41.285
-5.84,-6,45.311,45.49,45.683,46.028,41.299
-5.76,-6,45.405,45.584,45.776,46.119,41.314
-5.68,-6,45.5,45.678,45.869,46.211,41.328
-5.6,-6,45.594,45.771,45.962,46.303,41.342
-5.52,-6,45.689,45.865,46.055,46.394,41.355
-5.44,-6,45.784,45.959,46.148,46.486,41.368
-5.36,-6,45.879,46.053,46.241,46.577,41.381
-5.28,-6,45.974,46.148,46.334,46.669,41.394
-5.2,-6,46.07,46.242,46.427,46.761,41.406
-5.12,-6,46.165,46.336,46.521,46.852,41.418
-5.04,-6,46.26,46.43,46.614,46.944,41.43
-4.96,-6,46.355,46.524,46.707,47.035,41.441
-4.88,-6,46.451,46.619,46.8,47.127,41.452
-4.8,-6,46.546,46.713,46.893,47.218,41.462
-4.72,-6,46.642,46.807,46.986,47.309,41.473
-4.64,-6,46.737,46.901,47.079,47.4,41.483
-4.56,-6,46.832,46.995,47.172,47.491,41.492
-4.48,-6,46.927,47.089,47.265,47.582,41.504
-4.4,-6,47.022,47.183,47.357,47.672,41.515
-4.32,-6,47.117,47.276,47.449,47.763,41.526
-4.24,-6,47.212,47.37,47.542,47.852,41.536
-4.16,-6,47.307,47.463,47.633,47.942,41.549
-4.08,-6,47.401,47.556,47.725,48.031,41.561
-4,-6,47.496,47.649,47.816,48.12,41.573
-3.92,-6,47.59,47.741,47.907,48.209,41.584
-3.84,-6,47.684,47.834,47.998,48.297,41.595
-3.76,-6,47.777,47.925,48.088,48.385,41.606
-3.68,-6,47.87,48.017,48.178,48.472,41.616
-3.6,-6,47.963,48.108,48.268,48.559,41.625
-3.52,-6,48.056,48.199,48.357,48.645,41.634
-3.44,-6,48.148,48.289,48.446,48.731,41.642
-3.36,-6,48.24,48.379,48.534,48.816,41.65
-3.28,-6,48.331,48.469,48.621,48.901,41.657
-3.2,-6,48.422,48.558,48.708,48.985,41.663
-3.12,-6,48.513,48.646,48.795,49.068,41.669
-3.04,-6,48.603,48.734,48.881,49.151,41.674
-2.96,-6,48.692,48.821,48.966,49.233,41.676
-2.88,-6,48.781,48.908,49.051,49.314,41.666
-2.8,-6,48.869,48.994,49.135,49.394,41.643
-2.72,-6,48.957,49.08,49.218,49.474,41.618
-2.64,-6,49.044,49.164,49.3,49.552,41.592
-2.56,-6,49.13,49.248,49.382,49.63,41.565
-2.48,-6,49.216,49.331,49.463,49.707,41.537
-2.4,-6,49.301,49.414,49.543,49.783,41.508
-2.32,-6,49.385,49.496,49.622,49.858,41.478
-2.24,-6,49.468,49.577,49.7,49.932,41.448
-2.16,-6,49.551,49.656,49.778,50.005,41.416
-2.08,-6,49.632,49.736,49.854,50.077,41.384
-2,-6,49.713,49.814,49.93,50.148,41.351
-1.92,-6,49.794,49.891,50.004,50.219,41.318
-1.84,-6,49.873,49.968,50.078,50.288,41.283
-1.76,-6,49.952,50.044,50.151,50.356,41.249
-1.68,-6,50.03,50.119,50.224,50.423,41.213
-1.6,-6,50.107,50.193,50.295,50.489,41.178
