X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.121,40.144,40.176,37.657
-5.92,-6,40.229,40.252,40.282,37.643
-5.84,-6,40.338,40.359,40.388,37.63
-5.76,-6,40.447,40.467,40.494,37.616
-5.68,-6,40.557,40.575,40.6,37.602
-5.6,-6,40.667,40.684,40.707,37.588
-5.52,-6,40.777,40.793,40.814,37.574
-5.44,-6,40.888,40.902,40.922,37.56
-5.36,-6,40.999,41.011,41.03,37.545
-5.28,-6,41.11,41.121,41.138,37.531
-5.2,-6,41.222,41.231,41.246,37.516
-5.12,-6,41.334,41.341,41.354,37.502
-5.04,-6,41.446,41.452,41.463,37.487
-4.96,-6,41.559,41.563,41.572,37.473
-4.88,-6,41.672,41.674,41.681,37.458
-4.8,-6,41.785,41.786,41.791,37.444
-4.72,-6,41.898,41.897,41.9,37.429
-4.64,-6,42.012,42.009,42.01,37.415
-4.56,-6,42.126,42.121,42.12,37.401
-4.48,-6,42.24,42.233,42.23,37.386
-4.4,-6,42.354,42.346,42.34,37.372
-4.32,-6,42.468,42.458,42.451,37.358
-4.24,-6,42.583,42.571,42.561,37.347
-4.16,-6,42.698,42.684,42.672,37.343
-4.08,-6,42.813,42.797,42.783,37.338
-4,-6,42.928,42.91,42.894,37.333
-3.92,-6,43.043,43.023,43.004,37.328
-3.84,-6,43.158,43.136,43.115,37.323
-3.76,-6,43.273,43.25,43.226,37.317
-3.68,-6,43.389,43.363,43.337,37.311
-3.6,-6,43.504,43.477,43.448,37.304
-3.52,-6,43.62,43.59,43.559,37.297
-3.44,-6,43.735,43.704,43.67,37.289
-3.36,-6,43.851,43.817,43.781,37.282
-3.28,-6,43.966,43.93,43.892,37.274
-3.2,-6,44.081,44.044,44.002,37.266
-3.12,-6,44.197,44.157,44.113,37.258
-3.04,-6,44.312,44.27,44.223,37.248
-2.96,-6,44.427,44.383,44.334,37.239
-2.88,-6,44.542,44.496,44.444,37.229
-2.8,-6,44.657,44.609,44.554,37.218
-2.72,-6,44.772,44.721,44.663,37.207
-2.64,-6,44.886,44.833,44.773,37.194
-2.56,-6,45.001,44.946,44.882,37.173
-2.48,-6,45.115,45.057,44.991,37.146
-2.4,-6,45.229,45.169,45.1,37.119
