X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.546,36.747,36.961,37.357,37.812,38.098,39.027
-5.92,-6,36.666,36.866,37.081,37.475,37.93,38.215,39.009
-5.84,-6,36.786,36.986,37.2,37.594,38.047,38.332,38.99
-5.76,-6,36.906,37.106,37.319,37.712,38.165,38.45,38.97
-5.68,-6,37.026,37.225,37.438,37.83,38.283,38.567,38.95
-5.6,-6,37.147,37.345,37.558,37.949,38.4,38.684,38.929
-5.52,-6,37.267,37.465,37.677,38.067,38.518,38.801,38.907
-5.44,-6,37.387,37.585,37.796,38.185,38.636,38.919,38.886
-5.36,-6,37.507,37.705,37.916,38.304,38.753,39.036,38.864
-5.28,-6,37.628,37.824,38.035,38.422,38.871,39.153,38.841
-5.2,-6,37.748,37.944,38.154,38.54,38.988,39.27,38.819
-5.12,-6,37.868,38.064,38.273,38.658,39.105,39.386,38.796
-5.04,-6,37.988,38.183,38.392,38.776,39.222,39.503,38.774
-4.96,-6,38.108,38.303,38.511,38.894,39.339,39.619,38.751
-4.88,-6,38.228,38.422,38.63,39.012,39.456,39.736,38.729
-4.8,-6,38.348,38.541,38.748,39.129,39.572,39.852,38.707
-4.72,-6,38.468,38.66,38.867,39.246,39.688,39.967,38.685
-4.64,-6,38.587,38.779,38.985,39.363,39.804,40.083,38.664
-4.56,-6,38.706,38.897,39.102,39.48,39.92,40.198,38.642
-4.48,-6,38.825,39.015,39.22,39.596,40.035,40.312,38.622
-4.4,-6,38.944,39.133,39.337,39.712,40.15,40.426,38.601
-4.32,-6,39.062,39.251,39.454,39.827,40.264,40.54,38.58
-4.24,-6,39.18,39.368,39.57,39.942,40.378,40.654,38.56
-4.16,-6,39.298,39.485,39.686,40.057,40.491,40.766,38.539
-4.08,-6,39.415,39.601,39.802,40.171,40.604,40.879,38.518
-4,-6,39.532,39.717,39.917,40.285,40.717,40.99,38.495
-3.92,-6,39.649,39.833,40.032,40.398,40.828,41.101,38.471
-3.84,-6,39.765,39.948,40.146,40.51,40.939,41.212,38.447
-3.76,-6,39.881,40.063,40.259,40.622,41.05,41.321,38.421
-3.68,-6,39.996,40.177,40.373,40.733,41.16,41.43,38.395
-3.6,-6,40.11,40.291,40.485,40.844,41.269,41.538,38.369
-3.52,-6,40.225,40.404,40.597,40.954,41.377,41.646,38.342
-3.44,-6,40.338,40.516,40.708,41.063,41.484,41.752,38.315
-3.36,-6,40.452,40.628,40.819,41.172,41.591,41.858,38.287
-3.28,-6,40.564,40.739,40.929,41.279,41.697,41.963,38.26
-3.2,-6,40.676,40.85,41.038,41.386,41.801,42.067,38.232
-3.12,-6,40.788,40.96,41.146,41.492,41.905,42.169,38.205
-3.04,-6,40.899,41.069,41.254,41.597,42.008,42.271,38.178
-2.96,-6,41.009,41.178,41.361,41.702,42.11,42.372,38.151
-2.88,-6,41.119,41.286,41.468,41.805,42.211,42.472,38.124
-2.8,-6,41.228,41.393,41.573,41.908,42.311,42.57,38.098
-2.72,-6,41.337,41.5,41.678,42.01,42.41,42.668,38.072
-2.64,-6,41.445,41.606,41.782,42.11,42.507,42.764,38.051
-2.56,-6,41.553,41.712,41.885,42.21,42.604,42.859,38.026
-2.48,-6,41.66,41.817,41.988,42.309,42.7,42.953,37.992
-2.4,-6,41.767,41.921,42.09,42.407,42.794,43.045,37.958
-2.32,-6,41.873,42.025,42.191,42.504,42.887,43.136,37.922
-2.24,-6,41.979,42.128,42.292,42.6,42.979,43.226,37.886
-2.16,-6,42.084,42.23,42.392,42.695,43.07,43.315,37.848
-2.08,-6,42.189,42.332,42.491,42.79,43.16,43.403,37.809
