X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.834,38.905,38.972,39.064,36.885
-5.92,-6,38.955,39.026,39.092,39.183,36.86
-5.84,-6,39.077,39.147,39.212,39.302,36.835
-5.76,-6,39.199,39.268,39.332,39.422,36.809
-5.68,-6,39.322,39.389,39.453,39.541,36.784
-5.6,-6,39.445,39.511,39.574,39.661,36.758
-5.52,-6,39.568,39.633,39.695,39.781,36.733
-5.44,-6,39.691,39.755,39.816,39.902,36.708
-5.36,-6,39.814,39.878,39.938,40.022,36.683
-5.28,-6,39.938,40,40.059,40.143,36.657
-5.2,-6,40.062,40.123,40.181,40.264,36.632
-5.12,-6,40.186,40.246,40.303,40.385,36.607
-5.04,-6,40.31,40.369,40.425,40.506,36.582
-4.96,-6,40.435,40.493,40.547,40.627,36.558
-4.88,-6,40.559,40.616,40.67,40.748,36.533
-4.8,-6,40.684,40.74,40.792,40.869,36.524
-4.72,-6,40.809,40.863,40.915,40.991,36.515
-4.64,-6,40.934,40.987,41.037,41.112,36.505
-4.56,-6,41.059,41.111,41.16,41.234,36.495
-4.48,-6,41.184,41.235,41.283,41.355,36.485
-4.4,-6,41.309,41.358,41.405,41.476,36.473
-4.32,-6,41.434,41.482,41.528,41.598,36.461
-4.24,-6,41.56,41.606,41.65,41.719,36.449
-4.16,-6,41.685,41.73,41.773,41.84,36.436
-4.08,-6,41.81,41.853,41.895,41.961,36.422
-4,-6,41.935,41.977,42.018,42.082,36.408
-3.92,-6,42.06,42.1,42.14,42.203,36.394
-3.84,-6,42.185,42.224,42.262,42.324,36.379
-3.76,-6,42.309,42.347,42.384,42.444,36.364
-3.68,-6,42.434,42.47,42.505,42.564,36.348
-3.6,-6,42.558,42.593,42.627,42.684,36.332
-3.52,-6,42.683,42.715,42.748,42.804,36.315
-3.44,-6,42.807,42.838,42.869,42.923,36.299
-3.36,-6,42.931,42.96,42.989,43.042,36.281
-3.28,-6,43.054,43.082,43.11,43.161,36.264
-3.2,-6,43.177,43.203,43.23,43.279,36.246
-3.12,-6,43.3,43.325,43.349,43.397,36.221
-3.04,-6,43.423,43.445,43.469,43.515,36.195
-2.96,-6,43.545,43.566,43.588,43.632,36.168
-2.88,-6,43.667,43.686,43.706,43.749,36.141
-2.8,-6,43.789,43.806,43.824,43.865,36.114
-2.72,-6,43.91,43.925,43.941,43.981,36.086
-2.64,-6,44.03,44.043,44.058,44.096,36.057
-2.56,-6,44.151,44.162,44.175,44.21,36.028
-2.48,-6,44.27,44.279,44.291,44.324,35.999
-2.4,-6,44.389,44.396,44.406,44.438,35.969
-2.32,-6,44.508,44.513,44.521,44.551,35.938
-2.24,-6,44.626,44.629,44.635,44.663,35.907
-2.16,-6,44.743,44.744,44.749,44.774,35.876
-2.08,-6,44.86,44.859,44.862,44.885,35.844
-2,-6,44.977,44.973,44.974,44.995,35.812
-1.92,-6,45.092,45.087,45.085,45.105,35.779
-1.84,-6,45.207,45.199,45.196,45.214,35.746
-1.76,-6,45.321,45.311,45.306,45.322,35.722
-1.68,-6,45.435,45.423,45.416,45.429,35.698
-1.6,-6,45.547,45.533,45.525,45.535,35.673
-1.52,-6,45.659,45.643,45.632,45.641,35.648
-1.44,-6,45.77,45.752,45.74,45.746,35.615
-1.36,-6,45.881,45.86,45.846,45.85,35.577
-1.28,-6,45.99,45.968,45.951,45.954,35.538
-1.2,-6,46.099,46.074,46.056,46.056,35.497
-1.12,-6,46.207,46.18,46.16,46.158,35.456
-1.04,-6,46.314,46.285,46.263,46.259,35.414
-0.96,-6,46.42,46.389,46.365,46.359,35.37
-0.88,-6,46.526,46.492,46.467,46.458,35.325
-0.8,-6,46.63,46.594,46.567,46.556,35.279
-0.72,-6,46.733,46.696,46.667,46.654,35.231
-0.64,-6,46.836,46.796,46.766,46.751,35.182
-0.56,-6,46.937,46.896,46.863,46.847,35.131
-0.48,-6,47.038,46.995,46.96,46.942,35.078
-0.4,-6,47.138,47.092,47.056,47.036,35.024
-0.32,-6,47.236,47.189,47.152,47.129,34.967
-0.24,-6,47.334,47.285,47.246,47.221,34.909
-0.16,-6,47.431,47.38,47.339,47.313,34.849
-0.08,-6,47.526,47.474,47.432,47.404,34.786
0,-6,47.621,47.567,47.524,47.494,34.721
0.08,-6,47.663,47.604,47.562,47.528,34.664
0.16,-6,47.739,47.677,47.635,47.598,34.61
0.24,-6,47.82,47.756,47.714,47.674,34.733
0.32,-6,47.905,47.839,47.797,47.754,34.564
0.4,-6,47.991,47.924,47.88,47.836,34.423
0.48,-6,48.078,48.008,47.964,47.918,34.311
0.56,-6,48.164,48.093,48.048,48.001,34.225
0.64,-6,48.25,48.177,48.132,48.083,34.156
0.72,-6,48.335,48.261,48.215,48.165,34.085
0.8,-6,48.423,48.344,48.298,48.247,34.013
0.88,-6,48.506,48.429,48.38,48.328,33.939
0.96,-6,48.588,48.509,48.46,48.408,33.865
1.04,-6,48.678,48.588,48.538,48.484,33.788
1.12,-6,48.781,48.689,48.625,48.561,33.711
1.2,-6,48.885,48.792,48.729,48.663,33.632
1.28,-6,48.989,48.896,48.833,48.768,33.552
1.36,-6,49.094,49.001,48.938,48.873,33.47
1.44,-6,49.199,49.107,49.044,48.979,33.387
1.52,-6,49.301,49.212,49.15,49.085,33.303
1.6,-6,49.397,49.317,49.254,49.19,33.218
1.68,-6,49.492,49.414,49.354,49.292,33.132
1.76,-6,49.586,49.51,49.453,49.394,33.044
1.84,-6,49.679,49.606,49.552,49.496,32.955
1.92,-6,49.758,49.701,49.65,49.598,32.865
2,-6,49.825,49.796,49.748,49.699,32.774
2.08,-6,49.891,49.887,49.845,49.8,32.681
2.16,-6,49.957,49.954,49.941,49.9,32.588
2.24,-6,50.023,50.018,50.038,50,32.493
2.32,-6,50.089,50.082,50.123,50.1,32.398
2.4,-6,50.154,50.146,50.187,50.198,32.301
2.48,-6,50.219,50.209,50.25,50.297,32.204
2.56,-6,50.285,50.272,50.313,50.378,32.105
2.64,-6,50.349,50.334,50.375,50.442,32.006
2.72,-6,50.414,50.397,50.437,50.505,31.906
2.8,-6,50.479,50.459,50.499,50.567,31.805
2.88,-6,50.544,50.521,50.56,50.629,31.703
2.96,-6,50.609,50.583,50.622,50.691,31.6
3.04,-6,50.675,50.645,50.682,50.752,31.497
3.12,-6,50.74,50.707,50.743,50.813,31.393
3.2,-6,50.806,50.769,50.804,50.874,31.288
3.28,-6,50.873,50.831,50.865,50.935,31.182
3.36,-6,50.95,50.893,50.925,50.995,31.076
3.44,-6,51.039,50.956,50.986,51.056,30.97
3.52,-6,51.128,51.018,51.047,51.116,30.863
3.6,-6,51.219,51.082,51.108,51.176,30.755
3.68,-6,51.311,51.147,51.169,51.236,30.647
3.76,-6,51.404,51.232,51.23,51.296,30.538
3.84,-6,51.499,51.318,51.292,51.356,30.429
3.92,-6,51.595,51.405,51.354,51.416,30.32
4,-6,51.692,51.494,51.416,51.477,30.21
4.08,-6,51.79,51.584,51.484,51.538,30.1
4.16,-6,51.889,51.675,51.569,51.599,29.989
4.24,-6,51.99,51.767,51.654,51.661,29.878
4.32,-6,52.091,51.861,51.741,51.722,29.767
4.4,-6,52.193,51.956,51.829,51.785,29.656
4.48,-6,52.296,52.052,51.919,51.849,29.545
4.56,-6,52.4,52.149,52.01,51.932,29.433
4.64,-6,52.504,52.248,52.103,52.017,29.321
4.72,-6,52.608,52.347,52.196,52.104,29.21
4.8,-6,52.713,52.447,52.291,52.192,29.098
4.88,-6,52.819,52.547,52.388,52.282,28.986
4.96,-6,52.924,52.648,52.485,52.373,28.873
5.04,-6,53.03,52.75,52.584,52.466,28.761
5.12,-6,53.135,52.853,52.683,52.56,28.649
5.2,-6,53.239,52.955,52.784,52.656,28.537
5.28,-6,53.336,53.058,52.885,52.753,28.425
5.36,-6,53.432,53.161,52.987,52.852,28.313
5.44,-6,53.529,53.264,53.089,52.952,28.201
5.52,-6,53.627,53.367,53.192,53.053,28.089
5.6,-6,53.724,53.47,53.296,53.155,27.977
5.68,-6,53.822,53.575,53.399,53.258,27.865
5.76,-6,53.919,53.682,53.503,53.361,27.754
5.84,-6,54.016,53.79,53.607,53.466,27.642
5.92,-6,54.114,53.899,53.71,53.571,27.531
6,-6,54.211,54.009,53.814,53.677,27.42
-6,-5.92,38.918,38.99,39.057,39.15,37.098
-5.92,-5.92,39.041,39.112,39.178,39.27,37.072
-5.84,-5.92,39.164,39.234,39.3,39.39,37.046
-5.76,-5.92,39.287,39.356,39.421,39.511,37.021
-5.68,-5.92,39.411,39.479,39.543,39.632,36.995
-5.6,-5.92,39.535,39.602,39.665,39.753,36.97
-5.52,-5.92,39.659,39.726,39.788,39.875,36.944
-5.44,-5.92,39.784,39.849,39.91,39.996,36.919
-5.36,-5.92,39.909,39.973,40.033,40.118,36.894
-5.28,-5.92,40.034,40.097,40.156,40.24,36.868
-5.2,-5.92,40.159,40.221,40.279,40.362,36.843
-5.12,-5.92,40.284,40.345,40.402,40.484,36.818
-5.04,-5.92,40.41,40.47,40.526,40.607,36.793
-4.96,-5.92,40.536,40.594,40.65,40.729,36.768
-4.88,-5.92,40.662,40.719,40.773,40.852,36.744
-4.8,-5.92,40.788,40.844,40.897,40.975,36.734
-4.72,-5.92,40.914,40.969,41.021,41.098,36.725
-4.64,-5.92,41.041,41.094,41.145,41.221,36.716
