X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.295,43.395,43.498,43.655,44.589
-5.92,-6,43.419,43.518,43.621,43.777,44.587
-5.84,-6,43.543,43.642,43.744,43.899,44.585
-5.76,-6,43.667,43.766,43.867,44.022,44.583
-5.68,-6,43.792,43.889,43.991,44.144,44.581
-5.6,-6,43.916,44.013,44.114,44.267,44.579
-5.52,-6,44.041,44.138,44.238,44.39,44.577
-5.44,-6,44.166,44.262,44.361,44.513,44.574
-5.36,-6,44.291,44.386,44.485,44.636,44.573
-5.28,-6,44.416,44.511,44.609,44.758,44.571
-5.2,-6,44.541,44.635,44.733,44.881,44.568
-5.12,-6,44.666,44.76,44.857,45.004,44.566
-5.04,-6,44.791,44.884,44.981,45.127,44.562
-4.96,-6,44.916,45.009,45.105,45.25,44.559
-4.88,-6,45.041,45.133,45.228,45.373,44.554
-4.8,-6,45.166,45.257,45.352,45.495,44.55
-4.72,-6,45.291,45.382,45.476,45.618,44.555
-4.64,-6,45.416,45.506,45.599,45.74,44.564
-4.56,-6,45.54,45.63,45.723,45.862,44.553
-4.48,-6,45.665,45.753,45.846,45.984,44.535
-4.4,-6,45.789,45.877,45.968,46.106,44.517
-4.32,-6,45.913,46,46.091,46.227,44.497
-4.24,-6,46.037,46.124,46.213,46.348,44.477
-4.16,-6,46.161,46.246,46.335,46.469,44.456
-4.08,-6,46.284,46.369,46.457,46.589,44.434
-4,-6,46.407,46.491,46.578,46.709,44.411
-3.92,-6,46.53,46.613,46.699,46.829,44.387
-3.84,-6,46.652,46.734,46.82,46.948,44.363
-3.76,-6,46.773,46.855,46.94,47.066,44.337
-3.68,-6,46.895,46.975,47.059,47.184,44.311
-3.6,-6,47.015,47.095,47.178,47.302,44.284
-3.52,-6,47.135,47.214,47.296,47.419,44.256
-3.44,-6,47.255,47.333,47.414,47.535,44.228
-3.36,-6,47.374,47.451,47.531,47.65,44.199
-3.28,-6,47.492,47.568,47.647,47.765,44.169
-3.2,-6,47.61,47.685,47.763,47.878,44.138
-3.12,-6,47.727,47.801,47.878,47.992,44.107
-3.04,-6,47.843,47.916,47.992,48.104,44.075
-2.96,-6,47.958,48.03,48.105,48.215,44.043
-2.88,-6,48.072,48.143,48.217,48.325,44.007
-2.8,-6,48.186,48.255,48.328,48.435,43.965
-2.72,-6,48.298,48.367,48.438,48.543,43.922
-2.64,-6,48.41,48.477,48.547,48.65,43.877
-2.56,-6,48.52,48.586,48.656,48.756,43.83
-2.48,-6,48.629,48.695,48.763,48.861,43.782
-2.4,-6,48.738,48.802,48.868,48.965,43.731
-2.32,-6,48.845,48.908,48.973,49.068,43.679
-2.24,-6,48.951,49.012,49.077,49.169,43.624
-2.16,-6,49.055,49.116,49.179,49.269,43.568
-2.08,-6,49.159,49.218,49.28,49.368,43.51
-2,-6,49.261,49.318,49.379,49.465,43.45
-1.92,-6,49.361,49.418,49.477,49.561,43.389
-1.84,-6,49.46,49.516,49.574,49.655,43.325
-1.76,-6,49.558,49.612,49.669,49.748,43.26
-1.68,-6,49.654,49.707,49.762,49.84,43.192
-1.6,-6,49.749,49.801,49.854,49.929,43.123
-1.52,-6,49.842,49.892,49.945,50.018,43.052
-1.44,-6,49.933,49.982,50.034,50.104,42.979
-1.36,-6,50.023,50.071,50.121,50.189,42.904
-1.28,-6,50.11,50.158,50.206,50.272,42.827
-1.2,-6,50.197,50.242,50.29,50.354,42.748
-1.12,-6,50.281,50.326,50.372,50.433,42.668
-1.04,-6,50.363,50.407,50.452,50.511,42.586
-0.96,-6,50.444,50.486,50.53,50.587,42.501
-0.88,-6,50.523,50.564,50.606,50.661,42.415
-0.8,-6,50.599,50.639,50.681,50.733,42.327
