X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.309,40.533,40.822,41.241,41.607,41.957,38.92
-5.92,-6,40.421,40.645,40.933,41.351,41.716,42.066,38.979
-5.84,-6,40.534,40.758,41.044,41.461,41.826,42.175,39.038
-5.76,-6,40.647,40.87,41.156,41.572,41.936,42.285,39.095
-5.68,-6,40.76,40.982,41.267,41.682,42.045,42.394,39.151
-5.6,-6,40.874,41.095,41.379,41.793,42.155,42.503,39.206
-5.52,-6,40.987,41.208,41.491,41.903,42.265,42.613,39.26
-5.44,-6,41.101,41.32,41.603,42.014,42.375,42.722,39.312
-5.36,-6,41.214,41.433,41.715,42.124,42.485,42.832,39.362
-5.28,-6,41.328,41.546,41.827,42.235,42.595,42.941,39.411
-5.2,-6,41.442,41.659,41.938,42.346,42.705,43.05,39.459
-5.12,-6,41.556,41.772,42.05,42.456,42.814,43.16,39.504
-5.04,-6,41.67,41.886,42.162,42.567,42.924,43.269,39.548
-4.96,-6,41.784,41.999,42.274,42.677,43.034,43.378,39.59
-4.88,-6,41.898,42.111,42.386,42.788,43.143,43.486,39.63
-4.8,-6,42.011,42.224,42.497,42.897,43.252,43.594,39.668
-4.72,-6,42.124,42.336,42.609,43.007,43.36,43.702,39.705
-4.64,-6,42.238,42.449,42.72,43.116,43.468,43.81,39.739
-4.56,-6,42.351,42.561,42.83,43.225,43.576,43.917,39.768
-4.48,-6,42.464,42.672,42.941,43.334,43.684,44.024,39.768
-4.4,-6,42.577,42.784,43.051,43.443,43.791,44.13,39.767
-4.32,-6,42.69,42.896,43.161,43.551,43.899,44.236,39.764
-4.24,-6,42.802,43.007,43.271,43.659,44.005,44.342,39.761
-4.16,-6,42.915,43.119,43.381,43.767,44.112,44.447,39.755
-4.08,-6,43.027,43.23,43.49,43.874,44.218,44.553,39.749
-4,-6,43.14,43.341,43.6,43.981,44.323,44.657,39.743
-3.92,-6,43.252,43.451,43.708,44.087,44.428,44.761,39.735
-3.84,-6,43.364,43.562,43.817,44.194,44.533,44.865,39.727
-3.76,-6,43.475,43.672,43.925,44.299,44.637,44.968,39.719
-3.68,-6,43.587,43.782,44.033,44.405,44.741,45.07,39.71
-3.6,-6,43.698,43.891,44.14,44.509,44.844,45.172,39.702
-3.52,-6,43.808,44,44.247,44.613,44.946,45.272,39.694
-3.44,-6,43.918,44.107,44.352,44.716,45.047,45.372,39.686
-3.36,-6,44.027,44.215,44.457,44.818,45.147,45.47,39.679
-3.28,-6,44.136,44.321,44.562,44.92,45.246,45.568,39.673
-3.2,-6,44.244,44.428,44.666,45.02,45.344,45.664,39.668
-3.12,-6,44.352,44.534,44.769,45.12,45.442,45.76,39.664
-3.04,-6,44.46,44.639,44.872,45.219,45.539,45.856,39.661
-2.96,-6,44.567,44.744,44.974,45.318,45.635,45.95,39.662
-2.88,-6,44.675,44.849,45.075,45.416,45.73,46.043,39.66
-2.8,-6,44.781,44.953,45.177,45.513,45.824,46.135,39.641
-2.72,-6,44.889,45.058,45.278,45.61,45.919,46.228,39.621
