X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.121,47.325,47.528,47.873,48.276,48.645,48.815,47.318
-5.92,-6,47.23,47.434,47.636,47.981,48.383,48.752,48.922,47.348
-5.84,-6,47.34,47.543,47.745,48.089,48.491,48.859,49.029,47.376
-5.76,-6,47.449,47.652,47.853,48.197,48.598,48.966,49.135,47.405
-5.68,-6,47.559,47.761,47.962,48.306,48.706,49.073,49.242,47.432
-5.6,-6,47.668,47.87,48.071,48.414,48.813,49.18,49.349,47.459
-5.52,-6,47.778,47.979,48.18,48.522,48.921,49.286,49.456,47.485
-5.44,-6,47.888,48.088,48.288,48.63,49.028,49.393,49.562,47.51
-5.36,-6,47.998,48.198,48.397,48.738,49.136,49.5,49.669,47.534
-5.28,-6,48.108,48.307,48.506,48.846,49.243,49.607,49.775,47.558
-5.2,-6,48.217,48.416,48.615,48.954,49.35,49.714,49.882,47.58
-5.12,-6,48.327,48.526,48.724,49.062,49.458,49.82,49.988,47.601
-5.04,-6,48.437,48.635,48.832,49.17,49.565,49.927,50.094,47.621
-4.96,-6,48.547,48.744,48.941,49.278,49.672,50.033,50.2,47.64
-4.88,-6,48.656,48.853,49.049,49.386,49.778,50.139,50.306,47.657
-4.8,-6,48.766,48.962,49.157,49.493,49.885,50.244,50.411,47.666
-4.72,-6,48.875,49.071,49.266,49.6,49.991,50.35,50.517,47.675
-4.64,-6,48.985,49.179,49.374,49.707,50.097,50.455,50.622,47.681
-4.56,-6,49.094,49.288,49.481,49.814,50.203,50.56,50.726,47.687
-4.48,-6,49.203,49.396,49.589,49.921,50.308,50.665,50.831,47.691
-4.4,-6,49.312,49.504,49.696,50.027,50.414,50.769,50.935,47.694
-4.32,-6,49.421,49.612,49.803,50.133,50.518,50.873,51.038,47.696
-4.24,-6,49.529,49.72,49.91,50.239,50.623,50.976,51.141,47.696
-4.16,-6,49.638,49.827,50.017,50.344,50.727,51.08,51.244,47.696
-4.08,-6,49.746,49.934,50.123,50.449,50.831,51.182,51.346,47.693
-4,-6,49.854,50.041,50.229,50.554,50.934,51.284,51.448,47.69
-3.92,-6,49.961,50.148,50.335,50.658,51.036,51.386,51.549,47.685
-3.84,-6,50.069,50.254,50.44,50.762,51.139,51.487,51.649,47.679
-3.76,-6,50.176,50.36,50.545,50.865,51.24,51.587,51.749,47.672
-3.68,-6,50.283,50.466,50.649,50.968,51.341,51.687,51.849,47.663
-3.6,-6,50.389,50.571,50.753,51.07,51.442,51.786,51.947,47.654
-3.52,-6,50.496,50.676,50.857,51.172,51.542,51.885,52.045,47.642
-3.44,-6,50.602,50.781,50.96,51.273,51.641,51.982,52.142,47.63
