X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,47.459,47.582,47.653,47.819,47.996,48.114,48.224,48.275,48.351,45.093
-5.92,-6,47.561,47.683,47.754,47.918,48.093,48.209,48.317,48.365,48.44,45.049
-5.84,-6,47.663,47.785,47.855,48.018,48.191,48.304,48.41,48.456,48.529,45.005
-5.76,-6,47.766,47.888,47.957,48.118,48.288,48.4,48.503,48.547,48.619,44.959
-5.68,-6,47.869,47.991,48.059,48.218,48.387,48.496,48.597,48.638,48.709,44.913
-5.6,-6,47.973,48.094,48.161,48.319,48.485,48.592,48.691,48.73,48.799,44.865
-5.52,-6,48.077,48.198,48.264,48.421,48.585,48.689,48.785,48.822,48.889,44.817
-5.44,-6,48.181,48.302,48.368,48.523,48.684,48.786,48.88,48.914,48.98,44.768
-5.36,-6,48.286,48.407,48.471,48.625,48.784,48.883,48.975,49.006,49.071,44.719
-5.28,-6,48.392,48.513,48.576,48.727,48.884,48.981,49.07,49.099,49.162,44.668
-5.2,-6,48.498,48.618,48.68,48.83,48.985,49.079,49.165,49.192,49.254,44.618
-5.12,-6,48.604,48.725,48.786,48.934,49.086,49.178,49.261,49.285,49.345,44.566
-5.04,-6,48.711,48.831,48.891,49.038,49.187,49.277,49.357,49.378,49.437,44.514
-4.96,-6,48.818,48.938,48.998,49.142,49.289,49.376,49.454,49.472,49.529,44.461
-4.88,-6,48.926,49.045,49.104,49.247,49.391,49.475,49.551,49.566,49.621,44.408
-4.8,-6,49.034,49.153,49.211,49.352,49.494,49.575,49.648,49.66,49.714,44.354
-4.72,-6,49.143,49.261,49.319,49.458,49.596,49.675,49.745,49.754,49.807,44.3
-4.64,-6,49.253,49.37,49.427,49.564,49.7,49.776,49.842,49.849,49.899,44.246
-4.56,-6,49.363,49.479,49.535,49.67,49.803,49.877,49.94,49.944,49.992,44.191
-4.48,-6,49.473,49.588,49.644,49.777,49.907,49.978,50.038,50.039,50.086,44.136
-4.4,-6,49.584,49.698,49.753,49.885,50.012,50.079,50.137,50.134,50.179,44.08
-4.32,-6,49.695,49.808,49.863,49.992,50.117,50.181,50.235,50.229,50.273,44.025
-4.24,-6,49.807,49.919,49.973,50.1,50.222,50.283,50.334,50.325,50.366,43.969
-4.16,-6,49.92,50.031,50.084,50.209,50.327,50.386,50.434,50.421,50.46,43.913
-4.08,-6,50.032,50.143,50.195,50.318,50.433,50.489,50.533,50.517,50.554,43.858
-4,-6,50.146,50.255,50.306,50.427,50.54,50.592,50.633,50.613,50.648,43.802
-3.92,-6,50.26,50.368,50.418,50.537,50.646,50.695,50.733,50.709,50.743,43.746
-3.84,-6,50.374,50.481,50.531,50.648,50.753,50.799,50.833,50.806,50.837,43.69
-3.76,-6,50.489,50.595,50.644,50.758,50.861,50.903,50.933,50.903,50.932,43.634
-3.68,-6,50.604,50.709,50.757,50.869,50.968,51.007,51.034,50.999,51.026,43.579
-3.6,-6,50.72,50.824,50.871,50.981,51.077,51.112,51.135,51.097,51.121,43.523
-3.52,-6,50.836,50.939,50.986,51.093,51.185,51.217,51.236,51.194,51.216,43.468
-3.44,-6,50.953,51.055,51.101,51.206,51.294,51.323,51.338,51.291,51.311,43.413
-3.36,-6,51.07,51.171,51.216,51.319,51.403,51.428,51.44,51.389,51.406,43.358
-3.28,-6,51.188,51.287,51.332,51.432,51.513,51.534,51.542,51.487,51.501,43.303
-3.2,-6,51.306,51.405,51.448,51.546,51.623,51.641,51.644,51.585,51.597,43.249
-3.12,-6,51.425,51.522,51.565,51.66,51.734,51.748,51.747,51.683,51.692,43.195
-3.04,-6,51.544,51.641,51.683,51.775,51.845,51.855,51.849,51.781,51.788,43.142
-2.96,-6,51.664,51.759,51.801,51.891,51.956,51.962,51.953,51.88,51.884,43.088
-2.88,-6,51.785,51.879,51.919,52.006,52.068,52.07,52.056,51.978,51.98,43.036
-2.8,-6,51.906,51.999,52.038,52.123,52.181,52.178,52.16,52.077,52.076,42.983
-2.72,-6,52.028,52.119,52.158,52.24,52.293,52.287,52.264,52.177,52.172,42.931
-2.64,-6,52.15,52.24,52.278,52.357,52.407,52.396,52.369,52.276,52.268,42.879
-2.56,-6,52.273,52.362,52.399,52.475,52.521,52.506,52.473,52.376,52.364,42.835
-2.48,-6,52.396,52.485,52.521,52.594,52.635,52.616,52.579,52.476,52.461,42.796
-2.4,-6,52.52,52.608,52.643,52.713,52.75,52.726,52.684,52.576,52.558,42.757
-2.32,-6,52.645,52.731,52.765,52.833,52.865,52.837,52.79,52.676,52.655,42.716
-2.24,-6,52.771,52.855,52.889,52.954,52.981,52.949,52.897,52.777,52.752,42.675
-2.16,-6,52.897,52.98,53.013,53.075,53.098,53.061,53.004,52.878,52.85,42.633
-2.08,-6,53.024,53.106,53.138,53.197,53.215,53.173,53.111,52.98,52.948,42.59
-2,-6,53.152,53.233,53.264,53.32,53.333,53.287,53.219,53.082,53.046,42.546
-1.92,-6,53.28,53.36,53.39,53.443,53.452,53.4,53.328,53.184,53.145,42.501
-1.84,-6,53.41,53.488,53.517,53.567,53.571,53.515,53.437,53.287,53.244,42.456
-1.76,-6,53.54,53.617,53.646,53.692,53.691,53.63,53.547,53.391,53.343,42.409
-1.68,-6,53.671,53.747,53.775,53.818,53.812,53.746,53.657,53.495,53.443,42.362
-1.6,-6,53.803,53.877,53.905,53.945,53.934,53.863,53.768,53.599,53.543,42.314
-1.52,-6,53.935,54.009,54.035,54.073,54.057,53.981,53.88,53.705,53.644,42.266
-1.44,-6,54.069,54.142,54.167,54.202,54.18,54.099,53.993,53.811,53.745,42.21
-1.36,-6,54.204,54.275,54.3,54.331,54.305,54.218,54.106,53.917,53.847,42.148
-1.28,-6,54.34,54.41,54.434,54.462,54.431,54.339,54.221,54.025,53.95,42.086
-1.2,-6,54.477,54.546,54.569,54.594,54.557,54.46,54.337,54.133,54.054,42.025
-1.12,-6,54.615,54.683,54.706,54.727,54.685,54.583,54.453,54.243,54.158,41.97
-1.04,-6,54.754,54.822,54.843,54.861,54.814,54.706,54.571,54.353,54.264,41.914
-0.96,-6,54.895,54.962,54.982,54.997,54.944,54.831,54.69,54.465,54.37,41.857
-0.88,-6,55.037,55.103,55.122,55.134,55.076,54.957,54.81,54.578,54.477,41.798
-0.8,-6,55.18,55.245,55.264,55.272,55.209,55.085,54.931,54.692,54.586,41.738
-0.72,-6,55.324,55.389,55.407,55.412,55.343,55.214,55.054,54.807,54.696,41.676
-0.64,-6,55.47,55.535,55.551,55.553,55.479,55.344,55.179,54.924,54.807,41.612
-0.56,-6,55.618,55.682,55.697,55.696,55.616,55.476,55.305,55.042,54.919,41.546
-0.48,-6,55.767,55.831,55.845,55.841,55.755,55.61,55.433,55.159,55.034,41.479
-0.4,-6,55.918,55.981,55.994,55.987,55.896,55.745,55.562,55.277,55.15,41.41
-0.32,-6,56.07,56.133,56.146,56.135,56.039,55.882,55.694,55.401,55.262,41.339
-0.24,-6,56.225,56.287,56.299,56.285,56.184,56.022,55.828,55.527,55.375,41.266
-0.16,-6,56.381,56.443,56.454,56.437,56.33,56.163,55.963,55.655,55.494,41.191
-0.08,-6,56.539,56.6,56.611,56.591,56.479,56.307,56.101,55.785,55.619,41.113
0,-6,56.699,56.76,56.77,56.747,56.63,56.452,56.242,55.918,55.745,41.033
0.08,-6,56.807,56.867,56.874,56.845,56.716,56.534,56.31,55.966,55.779,40.963
0.16,-6,56.959,57.018,57.024,56.991,56.855,56.667,56.435,56.081,55.884,40.892
0.24,-6,57.119,57.178,57.183,57.146,57.004,56.811,56.573,56.208,56.004,40.954
