X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.258,47.47,47.68,48.036,48.452,48.836,49.012,47.828
-5.92,-6,47.367,47.578,47.789,48.143,48.559,48.943,49.119,47.845
-5.84,-6,47.477,47.687,47.897,48.251,48.667,49.05,49.225,47.862
-5.76,-6,47.586,47.796,48.006,48.359,48.774,49.157,49.332,47.878
-5.68,-6,47.695,47.905,48.114,48.467,48.881,49.263,49.439,47.894
-5.6,-6,47.805,48.014,48.223,48.575,48.989,49.37,49.545,47.91
-5.52,-6,47.914,48.123,48.331,48.683,49.096,49.477,49.652,47.925
-5.44,-6,48.023,48.232,48.44,48.791,49.204,49.584,49.759,47.94
-5.36,-6,48.133,48.341,48.549,48.899,49.311,49.691,49.865,47.954
-5.28,-6,48.243,48.45,48.657,49.007,49.418,49.797,49.972,47.968
-5.2,-6,48.352,48.559,48.766,49.115,49.525,49.904,50.078,47.982
-5.12,-6,48.462,48.668,48.874,49.223,49.632,50.01,50.184,47.995
-5.04,-6,48.571,48.777,48.983,49.331,49.739,50.117,50.29,48.007
-4.96,-6,48.68,48.886,49.091,49.438,49.846,50.223,50.396,48.019
-4.88,-6,48.79,48.994,49.199,49.545,49.952,50.329,50.502,48.031
-4.8,-6,48.899,49.103,49.307,49.653,50.059,50.434,50.607,48.041
-4.72,-6,49.008,49.211,49.415,49.76,50.165,50.54,50.712,48.052
-4.64,-6,49.117,49.32,49.523,49.867,50.271,50.645,50.817,48.061
-4.56,-6,49.226,49.428,49.631,49.973,50.376,50.75,50.921,48.069
-4.48,-6,49.335,49.536,49.738,50.079,50.482,50.854,51.026,48.073
-4.4,-6,49.443,49.643,49.845,50.185,50.587,50.958,51.129,48.077
-4.32,-6,49.552,49.751,49.952,50.291,50.691,51.062,51.233,48.079
-4.24,-6,49.66,49.858,50.058,50.396,50.795,51.165,51.336,48.08
-4.16,-6,49.767,49.965,50.164,50.502,50.899,51.268,51.438,48.081
-4.08,-6,49.875,50.072,50.27,50.606,51.003,51.371,51.54,48.081
-4,-6,49.983,50.178,50.376,50.71,51.106,51.472,51.642,48.08
-3.92,-6,50.09,50.284,50.481,50.814,51.208,51.574,51.743,48.078
-3.84,-6,50.197,50.39,50.586,50.918,51.31,51.675,51.843,48.076
-3.76,-6,50.303,50.495,50.69,51.021,51.412,51.775,51.943,48.073
-3.68,-6,50.41,50.601,50.795,51.123,51.512,51.875,52.042,48.069
-3.6,-6,50.516,50.705,50.898,51.225,51.613,51.974,52.14,48.065
-3.52,-6,50.621,50.81,51.001,51.327,51.712,52.072,52.238,48.061
-3.44,-6,50.727,50.914,51.104,51.428,51.811,52.169,52.335,48.056
-3.36,-6,50.832,51.017,51.207,51.528,51.91,52.266,52.431,48.05
-3.28,-6,50.937,51.121,51.308,51.628,52.008,52.362,52.527,48.044
-3.2,-6,51.041,51.224,51.41,51.727,52.105,52.458,52.621,48.037
-3.12,-6,51.145,51.326,51.511,51.826,52.201,52.552,52.715,48.031
-3.04,-6,51.249,51.428,51.611,51.924,52.297,52.646,52.808,48.023
-2.96,-6,51.353,51.53,51.711,52.021,52.391,52.739,52.9,48.017
-2.88,-6,51.456,51.631,51.811,52.118,52.485,52.83,52.991,48.003
-2.8,-6,51.559,51.732,51.91,52.214,52.579,52.921,53.081,47.972
-2.72,-6,51.662,51.833,52.008,52.31,52.671,53.012,53.17,47.939
-2.64,-6,51.764,51.933,52.107,52.405,52.763,53.101,53.258,47.903
-2.56,-6,51.867,52.033,52.205,52.499,52.854,53.189,53.346,47.864
-2.48,-6,51.969,52.133,52.302,52.593,52.945,53.276,53.432,47.823
-2.4,-6,52.072,52.233,52.399,52.687,53.034,53.363,53.517,47.78
-2.32,-6,52.174,52.333,52.496,52.78,53.123,53.448,53.601,47.734
-2.24,-6,52.276,52.432,52.593,52.872,53.211,53.533,53.684,47.686
-2.16,-6,52.379,52.532,52.689,52.964,53.299,53.616,53.766,47.637
-2.08,-6,52.481,52.631,52.786,53.056,53.385,53.699,53.847,47.585
-2,-6,52.584,52.731,52.882,53.147,53.471,53.78,53.926,47.531
-1.92,-6,52.687,52.83,52.978,53.238,53.557,53.861,54.005,47.476
-1.84,-6,52.79,52.93,53.074,53.329,53.642,53.941,54.083,47.419
-1.76,-6,52.894,53.03,53.17,53.419,53.726,54.02,54.16,47.36
-1.68,-6,52.999,53.131,53.267,53.509,53.81,54.098,54.236,47.301
