X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.33,51.521,51.703,52.058,52.488,52.91,53.2,49.711
-5.92,-6,51.444,51.635,51.816,52.171,52.6,53.022,53.312,49.677
-5.84,-6,51.558,51.749,51.93,52.284,52.712,53.133,53.423,49.644
-5.76,-6,51.672,51.863,52.044,52.397,52.825,53.245,53.534,49.61
-5.68,-6,51.787,51.977,52.157,52.511,52.937,53.357,53.646,49.577
-5.6,-6,51.901,52.091,52.271,52.624,53.05,53.469,53.757,49.544
-5.52,-6,52.016,52.205,52.385,52.737,53.163,53.581,53.869,49.512
-5.44,-6,52.131,52.32,52.499,52.851,53.275,53.693,53.98,49.48
-5.36,-6,52.245,52.434,52.613,52.964,53.388,53.805,54.092,49.449
-5.28,-6,52.36,52.548,52.727,53.078,53.501,53.917,54.203,49.418
-5.2,-6,52.475,52.663,52.841,53.191,53.613,54.029,54.314,49.388
-5.12,-6,52.59,52.777,52.955,53.304,53.726,54.14,54.425,49.359
-5.04,-6,52.704,52.892,53.069,53.418,53.838,54.252,54.537,49.33
-4.96,-6,52.819,53.006,53.183,53.531,53.95,54.363,54.647,49.303
-4.88,-6,52.934,53.12,53.297,53.644,54.063,54.475,54.758,49.276
-4.8,-6,53.049,53.235,53.411,53.757,54.175,54.586,54.869,49.25
-4.72,-6,53.163,53.349,53.525,53.87,54.287,54.697,54.979,49.226
-4.64,-6,53.278,53.463,53.638,53.983,54.398,54.808,55.089,49.202
-4.56,-6,53.393,53.577,53.752,54.095,54.51,54.918,55.199,49.18
-4.48,-6,53.507,53.691,53.865,54.208,54.621,55.028,55.308,49.158
-4.4,-6,53.621,53.805,53.978,54.32,54.732,55.138,55.417,49.138
-4.32,-6,53.735,53.918,54.091,54.432,54.843,55.248,55.526,49.118
-4.24,-6,53.849,54.032,54.204,54.544,54.953,55.357,55.635,49.103
-4.16,-6,53.963,54.145,54.317,54.655,55.063,55.466,55.743,49.094
-4.08,-6,54.077,54.258,54.429,54.766,55.173,55.574,55.85,49.085
-4,-6,54.19,54.371,54.541,54.877,55.283,55.682,55.957,49.076
-3.92,-6,54.304,54.483,54.653,54.988,55.392,55.79,56.064,49.066
-3.84,-6,54.417,54.596,54.765,55.098,55.5,55.897,56.17,49.055
-3.76,-6,54.53,54.708,54.876,55.208,55.609,56.004,56.276,49.045
-3.68,-6,54.643,54.82,54.987,55.318,55.716,56.11,56.381,49.034
-3.6,-6,54.755,54.932,55.098,55.427,55.824,56.215,56.485,49.022
-3.52,-6,54.868,55.043,55.208,55.536,55.931,56.32,56.589,49.011
-3.44,-6,54.98,55.154,55.319,55.645,56.037,56.425,56.692,48.999
-3.36,-6,55.092,55.265,55.429,55.753,56.143,56.529,56.794,48.988
-3.28,-6,55.204,55.376,55.538,55.86,56.248,56.632,56.896,48.976
-3.2,-6,55.315,55.487,55.648,55.968,56.353,56.734,56.997,48.964
-3.12,-6,55.427,55.597,55.757,56.075,56.457,56.836,57.097,48.952
-3.04,-6,55.538,55.707,55.866,56.181,56.561,56.938,57.197,48.941
-2.96,-6,55.65,55.817,55.974,56.288,56.664,57.038,57.295,48.929
