X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.232,46.327,46.428,46.607,46.824,47.012,47.358,41.926
-5.92,-6,46.356,46.451,46.552,46.73,46.948,47.135,47.481,41.902
-5.84,-6,46.48,46.575,46.676,46.854,47.071,47.258,47.603,41.879
-5.76,-6,46.605,46.7,46.8,46.978,47.194,47.381,47.726,41.855
-5.68,-6,46.729,46.824,46.924,47.101,47.318,47.504,47.849,41.83
-5.6,-6,46.854,46.948,47.048,47.225,47.441,47.628,47.972,41.805
-5.52,-6,46.978,47.073,47.172,47.349,47.564,47.751,48.095,41.78
-5.44,-6,47.103,47.197,47.297,47.473,47.688,47.874,48.217,41.754
-5.36,-6,47.228,47.322,47.421,47.597,47.811,47.997,48.34,41.728
-5.28,-6,47.353,47.446,47.545,47.721,47.935,48.12,48.463,41.701
-5.2,-6,47.477,47.571,47.669,47.844,48.058,48.243,48.585,41.675
-5.12,-6,47.602,47.695,47.794,47.968,48.182,48.366,48.708,41.647
-5.04,-6,47.727,47.82,47.918,48.092,48.305,48.489,48.83,41.619
-4.96,-6,47.851,47.944,48.042,48.215,48.428,48.612,48.952,41.591
-4.88,-6,47.976,48.068,48.165,48.339,48.551,48.734,49.074,41.563
-4.8,-6,48.1,48.192,48.289,48.462,48.673,48.856,49.196,41.534
-4.72,-6,48.224,48.316,48.412,48.585,48.796,48.978,49.317,41.504
-4.64,-6,48.348,48.439,48.536,48.707,48.918,49.1,49.439,41.475
-4.56,-6,48.471,48.562,48.659,48.83,49.04,49.221,49.559,41.444
-4.48,-6,48.595,48.685,48.781,48.952,49.161,49.342,49.68,41.414
-4.4,-6,48.718,48.808,48.904,49.073,49.282,49.463,49.8,41.383
-4.32,-6,48.84,48.93,49.025,49.195,49.403,49.583,49.919,41.352
-4.24,-6,48.963,49.052,49.147,49.316,49.523,49.703,50.039,41.32
-4.16,-6,49.084,49.174,49.268,49.436,49.643,49.822,50.157,41.288
-4.08,-6,49.206,49.295,49.389,49.556,49.762,49.941,50.275,41.255
-4,-6,49.327,49.415,49.509,49.676,49.881,50.059,50.393,41.222
-3.92,-6,49.447,49.535,49.628,49.795,49.999,50.177,50.509,41.188
-3.84,-6,49.567,49.655,49.747,49.913,50.117,50.294,50.626,41.154
-3.76,-6,49.686,49.774,49.866,50.031,50.234,50.41,50.741,41.119
-3.68,-6,49.805,49.892,49.984,50.147,50.35,50.526,50.856,41.084
-3.6,-6,49.923,50.009,50.101,50.264,50.465,50.641,50.97,41.049
-3.52,-6,50.04,50.126,50.217,50.379,50.58,50.754,51.083,41.014
-3.44,-6,50.156,50.242,50.332,50.494,50.694,50.868,51.195,40.978
-3.36,-6,50.272,50.357,50.447,50.608,50.807,50.98,51.306,40.942
