X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.528,37.599,37.691,37.857,38.127,38.823
-5.92,-6,37.648,37.719,37.811,37.976,38.246,38.805
-5.84,-6,37.769,37.839,37.93,38.095,38.364,38.787
-5.76,-6,37.89,37.959,38.051,38.215,38.483,38.768
-5.68,-6,38.011,38.08,38.171,38.334,38.601,38.749
-5.6,-6,38.132,38.201,38.291,38.454,38.72,38.729
-5.52,-6,38.253,38.321,38.411,38.574,38.839,38.709
-5.44,-6,38.374,38.442,38.532,38.694,38.958,38.688
-5.36,-6,38.495,38.563,38.653,38.813,39.077,38.666
-5.28,-6,38.617,38.684,38.773,38.933,39.196,38.644
-5.2,-6,38.738,38.805,38.894,39.053,39.315,38.621
-5.12,-6,38.86,38.926,39.015,39.173,39.434,38.598
-5.04,-6,38.981,39.048,39.135,39.293,39.553,38.581
-4.96,-6,39.103,39.169,39.256,39.413,39.672,38.563
-4.88,-6,39.224,39.29,39.376,39.533,39.79,38.525
-4.8,-6,39.345,39.41,39.497,39.653,39.909,38.487
-4.72,-6,39.466,39.531,39.617,39.773,40.027,38.447
-4.64,-6,39.587,39.652,39.737,39.892,40.146,38.407
-4.56,-6,39.708,39.772,39.858,40.011,40.264,38.365
-4.48,-6,39.829,39.893,39.977,40.131,40.382,38.323
-4.4,-6,39.95,40.013,40.097,40.249,40.499,38.279
-4.32,-6,40.07,40.133,40.216,40.368,40.617,38.235
-4.24,-6,40.19,40.252,40.336,40.486,40.734,38.19
-4.16,-6,40.31,40.371,40.454,40.604,40.851,38.144
-4.08,-6,40.429,40.49,40.573,40.722,40.967,38.098
-4,-6,40.548,40.609,40.691,40.839,41.083,38.051
-3.92,-6,40.667,40.727,40.809,40.956,41.198,38.003
-3.84,-6,40.785,40.845,40.926,41.073,41.313,37.955
-3.76,-6,40.903,40.962,41.043,41.189,41.428,37.907
-3.68,-6,41.02,41.079,41.159,41.304,41.542,37.857
-3.6,-6,41.136,41.195,41.275,41.419,41.655,37.808
-3.52,-6,41.252,41.311,41.39,41.533,41.768,37.758
-3.44,-6,41.368,41.426,41.504,41.647,41.88,37.708
-3.36,-6,41.483,41.54,41.618,41.76,41.992,37.657
-3.28,-6,41.597,41.654,41.731,41.872,42.102,37.607
-3.2,-6,41.71,41.767,41.843,41.983,42.212,37.556
-3.12,-6,41.823,41.879,41.955,42.094,42.321,37.504
-3.04,-6,41.935,41.99,42.066,42.204,42.43,37.453
-2.96,-6,42.046,42.101,42.176,42.313,42.537,37.402
-2.88,-6,42.156,42.21,42.285,42.421,42.643,37.35
-2.8,-6,42.265,42.319,42.393,42.528,42.749,37.298
-2.72,-6,42.373,42.427,42.5,42.634,42.853,37.246
-2.64,-6,42.48,42.533,42.606,42.739,42.957,37.194
-2.56,-6,42.586,42.639,42.711,42.843,43.059,37.145
-2.48,-6,42.691,42.743,42.815,42.946,43.16,37.097
-2.4,-6,42.795,42.847,42.918,43.048,43.26,37.049
-2.32,-6,42.898,42.949,43.02,43.149,43.359,37
-2.24,-6,42.999,43.05,43.12,43.248,43.457,36.949
-2.16,-6,43.099,43.15,43.219,43.346,43.553,36.898
-2.08,-6,43.198,43.248,43.317,43.443,43.648,36.846
-2,-6,43.296,43.345,43.413,43.539,43.742,36.792
-1.92,-6,43.392,43.441,43.509,43.633,43.834,36.738
