X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,50.132,50.174,50.238,50.372,50.574,50.674,43.735
-5.92,-6,50.228,50.269,50.332,50.465,50.666,50.766,43.738
-5.84,-6,50.324,50.364,50.427,50.558,50.758,50.857,43.739
-5.76,-6,50.421,50.46,50.521,50.651,50.85,50.949,43.74
-5.68,-6,50.517,50.555,50.616,50.745,50.943,51.04,43.74
-5.6,-6,50.614,50.651,50.711,50.839,51.035,51.132,43.739
-5.52,-6,50.71,50.747,50.806,50.932,51.127,51.224,43.738
-5.44,-6,50.807,50.843,50.901,51.026,51.22,51.316,43.735
-5.36,-6,50.904,50.938,50.996,51.12,51.312,51.408,43.732
-5.28,-6,51.001,51.034,51.091,51.213,51.404,51.5,43.728
-5.2,-6,51.098,51.13,51.186,51.307,51.497,51.592,43.723
-5.12,-6,51.195,51.226,51.281,51.401,51.589,51.684,43.718
-5.04,-6,51.292,51.322,51.376,51.495,51.682,51.776,43.711
-4.96,-6,51.389,51.419,51.471,51.588,51.774,51.867,43.704
-4.88,-6,51.486,51.515,51.566,51.682,51.866,51.959,43.696
-4.8,-6,51.582,51.61,51.661,51.776,51.958,52.051,43.688
-4.72,-6,51.679,51.706,51.756,51.869,52.05,52.142,43.679
-4.64,-6,51.776,51.802,51.851,51.963,52.142,52.234,43.669
-4.56,-6,51.873,51.898,51.946,52.056,52.234,52.325,43.662
-4.48,-6,51.97,51.994,52.04,52.149,52.326,52.416,43.653
-4.4,-6,52.066,52.089,52.135,52.242,52.417,52.507,43.644
-4.32,-6,52.163,52.184,52.229,52.335,52.508,52.598,43.635
-4.24,-6,52.259,52.279,52.323,52.428,52.599,52.688,43.625
-4.16,-6,52.355,52.374,52.417,52.52,52.69,52.778,43.614
-4.08,-6,52.451,52.469,52.51,52.612,52.781,52.868,43.603
-4,-6,52.546,52.564,52.604,52.704,52.871,52.958,43.591
-3.92,-6,52.642,52.658,52.697,52.795,52.961,53.047,43.579
-3.84,-6,52.737,52.752,52.79,52.887,53.05,53.136,43.565
-3.76,-6,52.832,52.845,52.882,52.977,53.139,53.224,43.549
-3.68,-6,52.926,52.939,52.974,53.068,53.228,53.313,43.534
-3.6,-6,53.02,53.032,53.066,53.158,53.316,53.4,43.517
-3.52,-6,53.114,53.124,53.157,53.248,53.404,53.487,43.501
-3.44,-6,53.208,53.216,53.248,53.337,53.491,53.574,43.484
-3.36,-6,53.3,53.308,53.339,53.426,53.578,53.66,43.467
-3.28,-6,53.393,53.399,53.429,53.514,53.665,53.746,43.45
-3.2,-6,53.485,53.49,53.518,53.601,53.75,53.831,43.433
-3.12,-6,53.577,53.58,53.607,53.689,53.835,53.916,43.417
-3.04,-6,53.668,53.67,53.695,53.775,53.92,54,43.403
-2.96,-6,53.758,53.759,53.783,53.861,54.004,54.083,43.386
-2.88,-6,53.848,53.847,53.87,53.946,54.087,54.165,43.369
-2.8,-6,53.937,53.935,53.957,54.031,54.17,54.247,43.352
-2.72,-6,54.026,54.023,54.043,54.115,54.252,54.328,43.335
-2.64,-6,54.114,54.109,54.128,54.198,54.333,54.409,43.318
-2.56,-6,54.202,54.195,54.213,54.281,54.413,54.488,43.301
-2.48,-6,54.288,54.28,54.296,54.362,54.492,54.567,43.284
-2.4,-6,54.374,54.365,54.379,54.443,54.571,54.645,43.267
-2.32,-6,54.459,54.449,54.461,54.524,54.649,54.722,43.25
-2.24,-6,54.544,54.531,54.543,54.603,54.726,54.799,43.233
-2.16,-6,54.628,54.614,54.624,54.681,54.802,54.874,43.217
-2.08,-6,54.711,54.695,54.703,54.759,54.877,54.948,43.2
-2,-6,54.793,54.775,54.782,54.836,54.951,55.022,43.183
-1.92,-6,54.874,54.855,54.86,54.911,55.024,55.094,43.167
-1.84,-6,54.954,54.934,54.937,54.986,55.097,55.166,43.15
-1.76,-6,55.034,55.011,55.013,55.06,55.168,55.236,43.137
-1.68,-6,55.112,55.088,55.089,55.133,55.238,55.306,43.124
-1.6,-6,55.19,55.164,55.163,55.205,55.307,55.374,43.111
-1.52,-6,55.266,55.239,55.236,55.276,55.376,55.442,43.098
-1.44,-6,55.342,55.313,55.308,55.345,55.443,55.508,43.084
-1.36,-6,55.417,55.386,55.379,55.414,55.509,55.573,43.069
-1.28,-6,55.49,55.458,55.45,55.482,55.574,55.638,43.05
-1.2,-6,55.563,55.529,55.519,55.549,55.637,55.701,43.03
-1.12,-6,55.635,55.599,55.587,55.614,55.7,55.763,43.009
-1.04,-6,55.705,55.668,55.654,55.679,55.762,55.823,42.988
-0.96,-6,55.775,55.735,55.72,55.742,55.822,55.883,42.966
-0.88,-6,55.844,55.802,55.785,55.804,55.881,55.942,42.943
-0.8,-6,55.911,55.868,55.849,55.866,55.94,55.999,42.919
-0.72,-6,55.977,55.933,55.912,55.926,55.997,56.055,42.894
-0.64,-6,56.043,55.996,55.973,55.985,56.052,56.111,42.868
-0.56,-6,56.107,56.059,56.034,56.043,56.107,56.165,42.841
-0.48,-6,56.17,56.12,56.094,56.099,56.161,56.217,42.812
-0.4,-6,56.233,56.18,56.152,56.155,56.213,56.269,42.782
-0.32,-6,56.294,56.24,56.209,56.21,56.265,56.32,42.749
-0.24,-6,56.354,56.298,56.266,56.263,56.315,56.369,42.715
-0.16,-6,56.412,56.355,56.321,56.315,56.364,56.418,42.678
-0.08,-6,56.47,56.411,56.375,56.367,56.412,56.465,42.64
0,-6,56.527,56.466,56.428,56.417,56.459,56.511,42.599
0.08,-6,56.489,56.42,56.376,56.363,56.393,56.443,42.558
0.16,-6,56.516,56.443,56.393,56.378,56.402,56.449,42.519
0.24,-6,56.552,56.475,56.423,56.406,56.423,56.471,42.779
0.32,-6,56.592,56.514,56.459,56.439,56.454,56.502,42.615
0.4,-6,56.635,56.554,56.496,56.474,56.489,56.539,42.46
0.48,-6,56.679,56.596,56.536,56.511,56.525,56.576,42.325
0.56,-6,56.724,56.639,56.577,56.549,56.561,56.615,42.199
0.64,-6,56.769,56.682,56.617,56.587,56.595,56.655,42.089
0.72,-6,56.814,56.725,56.659,56.625,56.629,56.695,41.99
0.8,-6,56.865,56.769,56.7,56.664,56.663,56.73,41.928
0.88,-6,56.916,56.818,56.742,56.702,56.697,56.764,41.858
0.96,-6,56.966,56.866,56.789,56.74,56.731,56.797,41.796
1.04,-6,57.015,56.914,56.835,56.78,56.764,56.83,41.733
1.12,-6,57.075,56.961,56.88,56.822,56.797,56.863,41.668
1.2,-6,57.136,57.009,56.925,56.864,56.829,56.894,41.602
1.28,-6,57.198,57.066,56.97,56.905,56.866,56.926,41.536
1.36,-6,57.259,57.123,57.015,56.946,56.902,56.961,41.468
1.44,-6,57.319,57.181,57.068,56.986,56.937,56.995,41.399
1.52,-6,57.375,57.238,57.121,57.025,56.972,57.03,41.328
1.6,-6,57.375,57.289,57.174,57.063,57.006,57.062,41.257
1.68,-6,57.379,57.291,57.218,57.097,57.037,57.093,41.185
1.76,-6,57.405,57.293,57.247,57.13,57.067,57.124,41.111
1.84,-6,57.444,57.315,57.235,57.164,57.096,57.153,41.037
1.92,-6,57.482,57.354,57.242,57.199,57.124,57.181,40.961
2,-6,57.52,57.392,57.28,57.234,57.152,57.209,40.885
2.08,-6,57.557,57.429,57.317,57.223,57.178,57.236,40.807
2.16,-6,57.592,57.466,57.353,57.221,57.204,57.262,40.729
2.24,-6,57.627,57.502,57.389,57.242,57.229,57.287,40.65
2.32,-6,57.661,57.538,57.425,57.275,57.254,57.312,40.569
2.4,-6,57.695,57.571,57.46,57.308,57.278,57.336,40.488
2.48,-6,57.728,57.603,57.495,57.34,57.3,57.359,40.406
2.56,-6,57.761,57.635,57.53,57.372,57.275,57.382,40.323
2.64,-6,57.794,57.666,57.564,57.404,57.27,57.404,40.239
2.72,-6,57.826,57.697,57.596,57.436,57.291,57.425,40.155
2.8,-6,57.858,57.728,57.626,57.468,57.317,57.446,40.069
2.88,-6,57.89,57.759,57.655,57.5,57.344,57.439,39.983
2.96,-6,57.921,57.789,57.684,57.531,57.37,57.424,39.897
3.04,-6,57.953,57.819,57.713,57.563,57.396,57.426,39.809
3.12,-6,57.985,57.85,57.742,57.594,57.423,57.45,39.721
3.2,-6,58.017,57.88,57.77,57.626,57.449,57.473,39.632
3.28,-6,58.049,57.91,57.799,57.658,57.476,57.497,39.543
3.36,-6,58.081,57.941,57.828,57.688,57.502,57.521,39.453
3.44,-6,58.113,57.972,57.857,57.713,57.529,57.545,39.363
3.52,-6,58.146,58.003,57.887,57.738,57.557,57.569,39.272
3.6,-6,58.178,58.034,57.916,57.763,57.584,57.593,39.18
3.68,-6,58.212,58.066,57.946,57.789,57.612,57.618,39.088
3.76,-6,58.245,58.098,57.977,57.815,57.64,57.643,38.996
3.84,-6,58.28,58.131,58.007,57.841,57.669,57.668,38.903
3.92,-6,58.319,58.164,58.039,57.867,57.698,57.694,38.81
4,-6,58.364,58.198,58.071,57.894,57.727,57.72,38.716
4.08,-6,58.409,58.232,58.103,57.921,57.757,57.746,38.622
4.16,-6,58.457,58.27,58.136,57.948,57.787,57.773,38.528
4.24,-6,58.505,58.316,58.17,57.977,57.818,57.801,38.433
4.32,-6,58.554,58.364,58.205,58.006,57.842,57.829,38.339
4.4,-6,58.605,58.413,58.24,58.035,57.865,57.857,38.244
4.48,-6,58.656,58.463,58.285,58.065,57.889,57.887,38.148
4.56,-6,58.709,58.515,58.335,58.096,57.913,57.916,38.053
4.64,-6,58.763,58.568,58.385,58.128,57.938,57.947,37.957
4.72,-6,58.818,58.623,58.437,58.161,57.964,57.974,37.862
