X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,30.184,30.417,30.543,29.759
-5.92,-6,30.312,30.543,30.668,29.777
-5.84,-6,30.439,30.669,30.793,29.795
-5.76,-6,30.567,30.796,30.919,29.813
-5.68,-6,30.696,30.922,31.045,29.832
-5.6,-6,30.824,31.049,31.171,29.851
-5.52,-6,30.953,31.176,31.298,29.87
-5.44,-6,31.082,31.304,31.424,29.889
-5.36,-6,31.211,31.431,31.551,29.908
-5.28,-6,31.34,31.559,31.678,29.927
-5.2,-6,31.469,31.686,31.805,29.947
-5.12,-6,31.599,31.814,31.932,29.966
-5.04,-6,31.729,31.942,32.059,29.986
-4.96,-6,31.858,32.07,32.186,30.006
-4.88,-6,31.988,32.198,32.313,30.025
-4.8,-6,32.118,32.326,32.441,30.045
-4.72,-6,32.248,32.455,32.568,30.064
-4.64,-6,32.378,32.583,32.695,30.084
-4.56,-6,32.508,32.711,32.822,30.106
-4.48,-6,32.638,32.839,32.949,30.16
-4.4,-6,32.768,32.967,33.077,30.214
-4.32,-6,32.898,33.095,33.203,30.27
-4.24,-6,33.028,33.222,33.33,30.326
-4.16,-6,33.157,33.35,33.457,30.384
-4.08,-6,33.287,33.477,33.583,30.442
-4,-6,33.416,33.604,33.709,30.5
-3.92,-6,33.545,33.731,33.835,30.559
-3.84,-6,33.674,33.858,33.961,30.619
-3.76,-6,33.802,33.984,34.086,30.678
-3.68,-6,33.931,34.11,34.211,30.738
-3.6,-6,34.059,34.236,34.336,30.797
-3.52,-6,34.186,34.361,34.46,30.856
-3.44,-6,34.313,34.486,34.584,30.915
-3.36,-6,34.44,34.611,34.707,30.973
-3.28,-6,34.566,34.734,34.83,31.031
-3.2,-6,34.692,34.858,34.952,31.087
-3.12,-6,34.817,34.981,35.074,31.143
-3.04,-6,34.942,35.103,35.195,31.197
-2.96,-6,35.066,35.225,35.315,31.23
-2.88,-6,35.19,35.346,35.435,31.223
-2.8,-6,35.312,35.466,35.554,31.205
-2.72,-6,35.435,35.586,35.672,31.185
-2.64,-6,35.556,35.704,35.79,31.164
-2.56,-6,35.677,35.822,35.907,31.141
-2.48,-6,35.797,35.94,36.023,31.116
-2.4,-6,35.916,36.056,36.138,31.089
-2.32,-6,36.034,36.172,36.252,31.061
-2.24,-6,36.151,36.286,36.365,31.031
-2.16,-6,36.267,36.4,36.478,31
-2.08,-6,36.383,36.512,36.589,30.967
-2,-6,36.497,36.624,36.7,30.932
-1.92,-6,36.61,36.735,36.809,30.896
-1.84,-6,36.723,36.844,36.917,30.859
-1.76,-6,36.834,36.953,37.024,30.82
-1.68,-6,36.944,37.06,37.13,30.779
-1.6,-6,37.053,37.166,37.235,30.737
-1.52,-6,37.16,37.271,37.339,30.694
-1.44,-6,37.267,37.375,37.441,30.649
-1.36,-6,37.372,37.477,37.543,30.603
-1.28,-6,37.476,37.579,37.643,30.554
-1.2,-6,37.579,37.679,37.741,30.504
-1.12,-6,37.681,37.777,37.839,30.452
-1.04,-6,37.781,37.875,37.935,30.398
-0.96,-6,37.88,37.971,38.03,30.342
-0.88,-6,37.977,38.066,38.123,30.284
-0.8,-6,38.073,38.159,38.216,30.223
-0.72,-6,38.168,38.251,38.307,30.161
-0.64,-6,38.262,38.342,38.396,30.096
-0.56,-6,38.354,38.431,38.484,30.029
-0.48,-6,38.445,38.519,38.571,29.959
-0.4,-6,38.534,38.606,38.657,29.888
-0.32,-6,38.622,38.691,38.741,29.814
-0.24,-6,38.709,38.775,38.824,29.737
-0.16,-6,38.794,38.858,38.905,29.658
-0.08,-6,38.879,38.939,38.985,29.577
0,-6,38.961,39.019,39.064,29.493
0.08,-6,38.977,39.034,39.075,29.421
0.16,-6,39.037,39.091,39.13,29.35
0.24,-6,39.103,39.154,39.191,29.333
0.32,-6,39.172,39.22,39.255,29.195
0.4,-6,39.246,39.286,39.32,29.07
0.48,-6,39.328,39.354,39.386,28.963
0.56,-6,39.41,39.43,39.454,28.845
0.64,-6,39.492,39.506,39.528,28.752
0.72,-6,39.578,39.581,39.602,28.664
0.8,-6,39.665,39.657,39.675,28.573
0.88,-6,39.757,39.735,39.748,28.481
0.96,-6,39.849,39.814,39.823,28.388
1.04,-6,39.864,39.897,39.898,28.293
1.12,-6,39.885,39.979,39.977,28.196
1.2,-6,39.947,40.047,40.056,28.098
1.28,-6,40.015,40.056,40.135,27.999
1.36,-6,40.082,40.083,40.163,27.898
1.44,-6,40.149,40.145,40.18,27.795
1.52,-6,40.216,40.206,40.227,27.692
1.6,-6,40.283,40.267,40.286,27.586
1.68,-6,40.35,40.328,40.346,27.48
1.76,-6,40.417,40.388,40.405,27.373
1.84,-6,40.485,40.449,40.463,27.264
1.92,-6,40.558,40.509,40.521,27.154
2,-6,40.636,40.569,40.579,27.043
2.08,-6,40.716,40.629,40.637,26.931
2.16,-6,40.796,40.689,40.695,26.817
2.24,-6,40.878,40.749,40.754,26.703
2.32,-6,40.962,40.811,40.812,26.588
2.4,-6,41.047,40.873,40.872,26.472
2.48,-6,41.133,40.937,40.931,26.354
2.56,-6,41.222,41.001,40.992,26.237
2.64,-6,41.312,41.066,41.053,26.118
2.72,-6,41.404,41.138,41.115,25.998
2.8,-6,41.498,41.218,41.177,25.878
2.88,-6,41.594,41.3,41.241,25.757
2.96,-6,41.693,41.384,41.306,25.636
3.04,-6,41.793,41.471,41.372,25.513
3.12,-6,41.896,41.56,41.44,25.391
3.2,-6,42.004,41.651,41.509,25.267
3.28,-6,42.114,41.745,41.586,25.143
3.36,-6,42.226,41.842,41.673,25.019
3.44,-6,42.341,41.941,41.762,24.894
3.52,-6,42.455,42.043,41.853,24.769
3.6,-6,42.571,42.148,41.948,24.644
3.68,-6,42.688,42.256,42.045,24.518
3.76,-6,42.807,42.367,42.146,24.392
3.84,-6,42.929,42.481,42.25,24.266
3.92,-6,43.049,42.598,42.358,24.139
4,-6,43.165,42.718,42.469,24.012
4.08,-6,43.284,42.841,42.583,23.885
4.16,-6,43.404,42.967,42.701,23.758
4.24,-6,43.527,43.097,42.823,23.631
4.32,-6,43.652,43.229,42.948,23.504
4.4,-6,43.778,43.364,43.076,23.377
4.48,-6,43.907,43.502,43.208,23.249
4.56,-6,44.04,43.643,43.344,23.122
4.64,-6,44.181,43.786,43.483,22.995
4.72,-6,44.325,43.932,43.625,22.867
4.8,-6,44.471,44.081,43.77,22.74
4.88,-6,44.619,44.231,43.919,22.613
4.96,-6,44.77,44.384,44.07,22.486
5.04,-6,44.923,44.539,44.224,22.359
5.12,-6,45.077,44.695,44.382,22.233
5.2,-6,45.234,44.854,44.541,22.106
5.28,-6,45.393,45.008,44.704,21.98
5.36,-6,45.554,45.159,44.868,21.854
5.44,-6,45.716,45.312,45.035,21.728
5.52,-6,45.88,45.467,45.204,21.602
5.6,-6,46.045,45.624,45.374,21.477
5.68,-6,46.212,45.782,45.547,21.352
5.76,-6,46.38,45.942,45.721,21.227
5.84,-6,46.55,46.104,45.896,21.103
5.92,-6,46.72,46.267,46.073,20.979
6,-6,46.891,46.431,46.247,20.855
-6,-5.92,30.283,30.516,30.642,29.993
-5.92,-5.92,30.412,30.643,30.768,30.011
-5.84,-5.92,30.541,30.771,30.895,30.029
-5.76,-5.92,30.67,30.899,31.022,30.047
-5.68,-5.92,30.8,31.027,31.15,30.065
-5.6,-5.92,30.929,31.155,31.277,30.084
-5.52,-5.92,31.06,31.283,31.405,30.103
-5.44,-5.92,31.19,31.412,31.533,30.122
-5.36,-5.92,31.32,31.541,31.661,30.141
-5.28,-5.92,31.451,31.67,31.789,30.16
-5.2,-5.92,31.582,31.799,31.918,30.18
-5.12,-5.92,31.713,31.929,32.046,30.199
-5.04,-5.92,31.844,32.058,32.175,30.219
-4.96,-5.92,31.976,32.188,32.304,30.238
-4.88,-5.92,32.107,32.317,32.433,30.258
-4.8,-5.92,32.239,32.447,32.562,30.278
-4.72,-5.92,32.37,32.577,32.69,30.297
-4.64,-5.92,32.502,32.707,32.819,30.317
-4.56,-5.92,32.633,32.836,32.948,30.339
-4.48,-5.92,32.765,32.966,33.077,30.393
-4.4,-5.92,32.897,33.096,33.205,30.448
-4.32,-5.92,33.028,33.225,33.334,30.504
-4.24,-5.92,33.159,33.354,33.462,30.561
-4.16,-5.92,33.291,33.484,33.591,30.619
-4.08,-5.92,33.422,33.613,33.719,30.677
-4,-5.92,33.553,33.742,33.847,30.736
-3.92,-5.92,33.684,33.87,33.974,30.796
-3.84,-5.92,33.814,33.999,34.102,30.856
-3.76,-5.92,33.944,34.127,34.229,30.915
-3.68,-5.92,34.074,34.254,34.355,30.975
-3.6,-5.92,34.204,34.382,34.482,31.035
-3.52,-5.92,34.333,34.509,34.608,31.095
-3.44,-5.92,34.462,34.635,34.733,31.154
-3.36,-5.92,34.591,34.762,34.858,31.212
-3.28,-5.92,34.719,34.887,34.983,31.27
-3.2,-5.92,34.846,35.012,35.107,31.327
-3.12,-5.92,34.973,35.137,35.23,31.383
-3.04,-5.92,35.1,35.261,35.353,31.437
-2.96,-5.92,35.226,35.384,35.475,31.47
-2.88,-5.92,35.351,35.507,35.597,31.463
-2.8,-5.92,35.475,35.629,35.717,31.445
-2.72,-5.92,35.599,35.75,35.838,31.425
-2.64,-5.92,35.722,35.871,35.957,31.403
-2.56,-5.92,35.845,35.991,36.075,31.379
-2.48,-5.92,35.966,36.11,36.193,31.354
-2.4,-5.92,36.087,36.228,36.31,31.327
-2.32,-5.92,36.207,36.345,36.426,31.299
-2.24,-5.92,36.326,36.461,36.541,31.268
-2.16,-5.92,36.444,36.576,36.655,31.237
-2.08,-5.92,36.561,36.691,36.767,31.203
-2,-5.92,36.677,36.804,36.879,31.168
-1.92,-5.92,36.792,36.916,36.99,31.131
-1.84,-5.92,36.905,37.027,37.1,31.093
-1.76,-5.92,37.018,37.137,37.209,31.054
-1.68,-5.92,37.13,37.246,37.316,31.013
-1.6,-5.92,37.24,37.353,37.422,30.97
-1.52,-5.92,37.349,37.46,37.527,30.926
-1.44,-5.92,37.457,37.565,37.631,30.881
-1.36,-5.92,37.564,37.669,37.734,30.834
-1.28,-5.92,37.669,37.771,37.835,30.786
-1.2,-5.92,37.773,37.873,37.935,30.735
-1.12,-5.92,37.876,37.973,38.034,30.682
-1.04,-5.92,37.977,38.071,38.131,30.628
-0.96,-5.92,38.077,38.169,38.227,30.571
-0.88,-5.92,38.176,38.264,38.322,30.512
-0.8,-5.92,38.273,38.359,38.415,30.451
-0.72,-5.92,38.369,38.452,38.507,30.388
-0.64,-5.92,38.463,38.544,38.598,30.322
-0.56,-5.92,38.556,38.634,38.687,30.254
-0.48,-5.92,38.648,38.723,38.774,30.184
-0.4,-5.92,38.738,38.81,38.861,30.112
-0.32,-5.92,38.827,38.896,38.946,30.037
-0.24,-5.92,38.915,38.981,39.029,29.96
-0.16,-5.92,39.001,39.064,39.111,29.88
-0.08,-5.92,39.085,39.146,39.192,29.798
0,-5.92,39.169,39.226,39.271,29.713
0.08,-5.92,39.185,39.242,39.283,29.64
0.16,-5.92,39.244,39.299,39.338,29.568
0.24,-5.92,39.311,39.363,39.4,29.551
0.32,-5.92,39.38,39.429,39.464,29.412
0.4,-5.92,39.455,39.496,39.529,29.286
0.48,-5.92,39.537,39.564,39.595,29.177
0.56,-5.92,39.619,39.64,39.664,29.058
0.64,-5.92,39.702,39.716,39.738,28.964
0.72,-5.92,39.787,39.792,39.812,28.874
0.8,-5.92,39.875,39.868,39.886,28.783
0.88,-5.92,39.968,39.946,39.959,28.69
0.96,-5.92,40.059,40.025,40.035,28.595
1.04,-5.92,40.074,40.108,40.109,28.499
1.12,-5.92,40.094,40.191,40.189,28.401
1.2,-5.92,40.156,40.259,40.269,28.302
1.28,-5.92,40.224,40.267,40.347,28.201
1.36,-5.92,40.291,40.293,40.375,28.099
1.44,-5.92,40.357,40.355,40.392,27.995
1.52,-5.92,40.424,40.417,40.438,27.89
1.6,-5.92,40.491,40.478,40.498,27.783
1.68,-5.92,40.558,40.538,40.557,27.676
1.76,-5.92,40.625,40.598,40.616,27.567
1.84,-5.92,40.692,40.659,40.674,27.457
1.92,-5.92,40.76,40.718,40.732,27.345
2,-5.92,40.837,40.778,40.79,27.233
2.08,-5.92,40.917,40.838,40.848,27.119
2.16,-5.92,40.997,40.898,40.906,27.004
2.24,-5.92,41.079,40.958,40.964,26.888
2.32,-5.92,41.162,41.02,41.023,26.772
2.4,-5.92,41.247,41.082,41.082,26.654
2.48,-5.92,41.333,41.145,41.141,26.535
2.56,-5.92,41.421,41.209,41.202,26.416
2.64,-5.92,41.512,41.274,41.263,26.296
2.72,-5.92,41.604,41.34,41.325,26.175
2.8,-5.92,41.698,41.419,41.387,26.053
2.88,-5.92,41.795,41.501,41.451,25.93
2.96,-5.92,41.893,41.585,41.516,25.807
