X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,49.209,49.342,49.5,49.781,50.044,42.414
-5.92,-6,49.32,49.451,49.607,49.886,50.148,42.395
-5.84,-6,49.43,49.56,49.715,49.992,50.253,42.375
-5.76,-6,49.541,49.67,49.823,50.099,50.357,42.354
-5.68,-6,49.652,49.779,49.931,50.206,50.462,42.332
-5.6,-6,49.764,49.889,50.04,50.313,50.567,42.31
-5.52,-6,49.876,50,50.149,50.42,50.673,42.287
-5.44,-6,49.988,50.111,50.259,50.527,50.778,42.263
-5.36,-6,50.101,50.222,50.368,50.635,50.884,42.239
-5.28,-6,50.214,50.333,50.478,50.743,50.99,42.214
-5.2,-6,50.328,50.445,50.588,50.851,51.096,42.189
-5.12,-6,50.441,50.557,50.699,50.96,51.203,42.164
-5.04,-6,50.555,50.669,50.81,51.068,51.309,42.138
-4.96,-6,50.67,50.782,50.92,51.177,51.416,42.111
-4.88,-6,50.785,50.894,51.032,51.286,51.523,42.085
-4.8,-6,50.9,51.008,51.143,51.395,51.63,42.058
-4.72,-6,51.015,51.121,51.255,51.505,51.737,42.032
-4.64,-6,51.13,51.235,51.367,51.614,51.844,42.005
-4.56,-6,51.246,51.348,51.479,51.724,51.951,41.978
-4.48,-6,51.362,51.462,51.591,51.833,52.058,41.952
-4.4,-6,51.479,51.577,51.703,51.943,52.166,41.926
-4.32,-6,51.596,51.691,51.816,52.053,52.273,41.9
-4.24,-6,51.712,51.806,51.928,52.163,52.38,41.874
-4.16,-6,51.829,51.921,52.041,52.273,52.488,41.85
-4.08,-6,51.947,52.036,52.154,52.383,52.595,41.825
-4,-6,52.064,52.151,52.267,52.493,52.702,41.801
-3.92,-6,52.182,52.266,52.38,52.603,52.809,41.778
-3.84,-6,52.3,52.381,52.493,52.713,52.916,41.754
-3.76,-6,52.418,52.497,52.607,52.823,53.023,41.732
-3.68,-6,52.536,52.612,52.72,52.933,53.13,41.71
-3.6,-6,52.654,52.728,52.833,53.043,53.237,41.688
-3.52,-6,52.773,52.844,52.946,53.153,53.344,41.668
-3.44,-6,52.891,52.959,53.06,53.263,53.45,41.648
-3.36,-6,53.01,53.075,53.173,53.373,53.556,41.63
-3.28,-6,53.129,53.191,53.286,53.482,53.662,41.613
-3.2,-6,53.247,53.307,53.399,53.591,53.768,41.597
-3.12,-6,53.366,53.423,53.512,53.701,53.873,41.582
-3.04,-6,53.485,53.538,53.625,53.81,53.978,41.569
-2.96,-6,53.604,53.654,53.738,53.918,54.083,41.558
-2.88,-6,53.723,53.77,53.851,54.027,54.188,41.548
-2.8,-6,53.841,53.885,53.964,54.135,54.292,41.54
-2.72,-6,53.96,54.001,54.076,54.243,54.396,41.54
-2.64,-6,54.079,54.116,54.188,54.351,54.499,41.543
-2.56,-6,54.197,54.231,54.3,54.458,54.602,41.545
-2.48,-6,54.316,54.346,54.412,54.565,54.705,41.545
-2.4,-6,54.434,54.461,54.524,54.672,54.807,41.548
-2.32,-6,54.553,54.576,54.635,54.778,54.909,41.553
-2.24,-6,54.671,54.69,54.746,54.884,55.01,41.56
-2.16,-6,54.788,54.804,54.857,54.99,55.111,41.57
-2.08,-6,54.906,54.918,54.967,55.095,55.211,41.582
-2,-6,55.024,55.032,55.077,55.199,55.31,41.596
-1.92,-6,55.141,55.145,55.187,55.303,55.409,41.613
-1.84,-6,55.258,55.258,55.296,55.407,55.508,41.633
-1.76,-6,55.374,55.371,55.405,55.51,55.605,41.654
-1.68,-6,55.49,55.483,55.513,55.612,55.702,41.679
-1.6,-6,55.606,55.595,55.621,55.714,55.799,41.705
-1.52,-6,55.722,55.706,55.728,55.815,55.894,41.733
-1.44,-6,55.837,55.817,55.835,55.916,55.989,41.763
-1.36,-6,55.951,55.927,55.941,56.016,56.083,41.791
-1.28,-6,56.065,56.037,56.047,56.115,56.177,41.819
-1.2,-6,56.179,56.146,56.152,56.214,56.269,41.85
-1.12,-6,56.292,56.255,56.256,56.311,56.361,41.885
-1.04,-6,56.404,56.363,56.36,56.408,56.452,41.922
-0.96,-6,56.516,56.47,56.463,56.504,56.542,41.958
-0.88,-6,56.627,56.577,56.565,56.6,56.631,41.994
-0.8,-6,56.737,56.683,56.667,56.694,56.72,42.029
-0.72,-6,56.847,56.788,56.767,56.784,56.808,42.064
-0.64,-6,56.957,56.894,56.869,56.852,56.901,42.096
-0.56,-6,57.066,56.999,56.969,56.923,56.993,42.127
-0.48,-6,57.175,57.104,57.069,57.012,57.084,42.155
-0.4,-6,57.283,57.208,57.168,57.104,57.175,42.18
-0.32,-6,57.39,57.311,57.266,57.195,57.261,42.202
-0.24,-6,57.496,57.413,57.363,57.285,57.319,42.219
-0.16,-6,57.602,57.514,57.459,57.374,57.379,42.232
-0.08,-6,57.706,57.614,57.554,57.462,57.456,42.24
0,-6,57.81,57.713,57.647,57.548,57.536,42.243
0.08,-6,57.894,57.791,57.718,57.61,57.591,42.244
0.16,-6,57.988,57.881,57.802,57.686,57.659,42.248
0.24,-6,58.084,57.972,57.887,57.763,57.729,42.568
0.32,-6,58.18,58.063,57.971,57.841,57.8,42.419
0.4,-6,58.275,58.154,58.056,57.917,57.869,42.285
0.48,-6,58.369,58.244,58.139,57.993,57.937,42.166
0.56,-6,58.463,58.332,58.222,58.068,58.004,42.058
0.64,-6,58.555,58.42,58.303,58.142,58.07,41.959
0.72,-6,58.654,58.507,58.385,58.214,58.135,41.738
0.8,-6,58.761,58.593,58.465,58.286,58.198,41.69
0.88,-6,58.869,58.68,58.544,58.356,58.261,41.648
0.96,-6,58.976,58.767,58.625,58.426,58.321,41.606
1.04,-6,59.084,58.853,58.705,58.494,58.381,41.561
1.12,-6,59.192,58.95,58.785,58.564,58.44,41.516
1.2,-6,59.301,59.05,58.865,58.633,58.497,41.468
1.28,-6,59.412,59.151,58.946,58.702,58.554,41.419
1.36,-6,59.523,59.255,59.026,58.771,58.612,41.369
