X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.713,49.764,49.836,49.975,50.19,50.29,44.273
-5.92,-6,49.81,49.86,49.932,50.069,50.283,50.382,44.27
-5.84,-6,49.907,49.956,50.027,50.163,50.375,50.474,44.267
-5.76,-6,50.004,50.053,50.122,50.257,50.468,50.567,44.262
-5.68,-6,50.101,50.149,50.218,50.352,50.561,50.659,44.256
-5.6,-6,50.198,50.245,50.313,50.446,50.654,50.752,44.25
-5.52,-6,50.295,50.341,50.409,50.54,50.747,50.844,44.243
-5.44,-6,50.393,50.438,50.504,50.635,50.84,50.937,44.234
-5.36,-6,50.49,50.534,50.6,50.729,50.933,51.029,44.225
-5.28,-6,50.587,50.631,50.695,50.824,51.026,51.122,44.216
-5.2,-6,50.685,50.727,50.791,50.918,51.119,51.214,44.205
-5.12,-6,50.782,50.824,50.886,51.012,51.212,51.307,44.194
-5.04,-6,50.879,50.92,50.982,51.107,51.305,51.399,44.182
-4.96,-6,50.976,51.016,51.077,51.201,51.398,51.491,44.169
-4.88,-6,51.074,51.112,51.173,51.295,51.49,51.583,44.155
-4.8,-6,51.171,51.209,51.268,51.389,51.583,51.675,44.141
-4.72,-6,51.268,51.305,51.363,51.483,51.675,51.767,44.126
-4.64,-6,51.365,51.401,51.458,51.576,51.767,51.859,44.11
-4.56,-6,51.461,51.496,51.553,51.67,51.859,51.95,44.094
-4.48,-6,51.558,51.592,51.647,51.763,51.951,52.041,44.077
-4.4,-6,51.654,51.687,51.742,51.856,52.042,52.132,44.06
-4.32,-6,51.751,51.782,51.836,51.949,52.134,52.222,44.043
-4.24,-6,51.846,51.877,51.93,52.042,52.224,52.313,44.027
-4.16,-6,51.942,51.972,52.023,52.134,52.315,52.403,44.011
-4.08,-6,52.038,52.066,52.117,52.226,52.405,52.492,43.994
-4,-6,52.133,52.16,52.21,52.317,52.495,52.581,43.977
-3.92,-6,52.227,52.254,52.302,52.408,52.584,52.67,43.96
-3.84,-6,52.322,52.347,52.394,52.499,52.673,52.759,43.942
-3.76,-6,52.416,52.44,52.486,52.589,52.762,52.846,43.924
-3.68,-6,52.509,52.532,52.577,52.679,52.85,52.934,43.905
-3.6,-6,52.602,52.624,52.668,52.769,52.937,53.021,43.886
-3.52,-6,52.695,52.716,52.759,52.858,53.024,53.107,43.864
-3.44,-6,52.787,52.807,52.848,52.946,53.111,53.193,43.842
-3.36,-6,52.879,52.897,52.938,53.033,53.197,53.278,43.819
-3.28,-6,52.97,52.987,53.026,53.121,53.282,53.362,43.797
-3.2,-6,53.06,53.076,53.114,53.207,53.366,53.446,43.774
-3.12,-6,53.15,53.165,53.202,53.293,53.45,53.529,43.751
-3.04,-6,53.24,53.253,53.289,53.378,53.533,53.612,43.728
