X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.547,37.623,37.714,37.859,38.113,38.117
-5.92,-6,37.667,37.743,37.834,37.978,38.232,38.111
-5.84,-6,37.787,37.863,37.954,38.098,38.351,38.103
-5.76,-6,37.908,37.984,38.074,38.217,38.469,38.095
-5.68,-6,38.028,38.104,38.194,38.337,38.588,38.087
-5.6,-6,38.149,38.225,38.315,38.457,38.707,38.078
-5.52,-6,38.27,38.346,38.435,38.577,38.826,38.068
-5.44,-6,38.39,38.467,38.556,38.697,38.946,38.058
-5.36,-6,38.512,38.588,38.677,38.817,39.065,38.053
-5.28,-6,38.633,38.709,38.797,38.937,39.184,38.053
-5.2,-6,38.754,38.831,38.918,39.058,39.303,38.029
-5.12,-6,38.876,38.952,39.039,39.178,39.422,38.005
-5.04,-6,38.997,39.073,39.16,39.298,39.542,37.979
-4.96,-6,39.118,39.194,39.281,39.418,39.661,37.953
-4.88,-6,39.239,39.315,39.402,39.538,39.78,37.925
-4.8,-6,39.36,39.436,39.522,39.657,39.898,37.897
-4.72,-6,39.481,39.556,39.641,39.776,40.016,37.868
-4.64,-6,39.601,39.676,39.761,39.895,40.133,37.838
-4.56,-6,39.721,39.795,39.879,40.013,40.25,37.808
-4.48,-6,39.84,39.914,39.998,40.131,40.367,37.776
-4.4,-6,39.958,40.032,40.116,40.248,40.484,37.744
-4.32,-6,40.077,40.15,40.234,40.365,40.6,37.712
-4.24,-6,40.195,40.268,40.351,40.482,40.716,37.678
-4.16,-6,40.313,40.386,40.469,40.599,40.831,37.645
-4.08,-6,40.431,40.503,40.586,40.715,40.946,37.61
-4,-6,40.548,40.62,40.702,40.831,41.061,37.575
-3.92,-6,40.665,40.736,40.819,40.946,41.175,37.54
-3.84,-6,40.781,40.852,40.934,41.061,41.289,37.505
-3.76,-6,40.897,40.967,41.05,41.176,41.402,37.469
-3.68,-6,41.013,41.082,41.164,41.29,41.515,37.433
-3.6,-6,41.128,41.196,41.278,41.403,41.627,37.396
-3.52,-6,41.242,41.309,41.392,41.516,41.739,37.36
-3.44,-6,41.356,41.422,41.505,41.628,41.849,37.323
-3.36,-6,41.468,41.534,41.617,41.739,41.959,37.285
-3.28,-6,41.581,41.645,41.728,41.849,42.068,37.248
-3.2,-6,41.692,41.755,41.838,41.959,42.176,37.211
-3.12,-6,41.803,41.865,41.948,42.067,42.283,37.173
-3.04,-6,41.912,41.973,42.056,42.175,42.39,37.135
-2.96,-6,42.021,42.081,42.164,42.282,42.495,37.097
-2.88,-6,42.128,42.188,42.271,42.388,42.6,37.058
-2.8,-6,42.235,42.294,42.377,42.493,42.703,37.016
-2.72,-6,42.34,42.398,42.48,42.596,42.805,36.972
-2.64,-6,42.443,42.501,42.582,42.697,42.905,36.927
-2.56,-6,42.545,42.602,42.683,42.797,43.004,36.88
-2.48,-6,42.646,42.702,42.782,42.896,43.102,36.832
-2.4,-6,42.745,42.8,42.88,42.993,43.196,36.783
