X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,48.566,48.704,48.838,49.091,49.372,42.461
-5.92,-6,48.676,48.812,48.945,49.196,49.476,42.442
-5.84,-6,48.785,48.92,49.052,49.301,49.58,42.422
-5.76,-6,48.896,49.029,49.159,49.407,49.684,42.401
-5.68,-6,49.006,49.138,49.267,49.513,49.789,42.379
-5.6,-6,49.117,49.247,49.375,49.619,49.893,42.357
-5.52,-6,49.228,49.357,49.483,49.725,49.998,42.334
-5.44,-6,49.339,49.467,49.591,49.832,50.103,42.31
-5.36,-6,49.451,49.577,49.7,49.938,50.208,42.286
-5.28,-6,49.563,49.687,49.809,50.045,50.314,42.262
-5.2,-6,49.675,49.798,49.918,50.153,50.419,42.236
-5.12,-6,49.788,49.909,50.027,50.26,50.525,42.211
-5.04,-6,49.901,50.02,50.137,50.367,50.63,42.185
-4.96,-6,50.014,50.132,50.246,50.475,50.736,42.159
-4.88,-6,50.128,50.244,50.356,50.583,50.842,42.133
-4.8,-6,50.241,50.356,50.467,50.691,50.948,42.106
-4.72,-6,50.355,50.468,50.577,50.799,51.054,42.079
-4.64,-6,50.47,50.58,50.687,50.907,51.161,42.053
-4.56,-6,50.584,50.693,50.798,51.015,51.267,42.026
-4.48,-6,50.699,50.805,50.909,51.123,51.373,42
-4.4,-6,50.813,50.918,51.019,51.232,51.479,41.973
-4.32,-6,50.928,51.031,51.13,51.34,51.585,41.947
-4.24,-6,51.044,51.144,51.241,51.449,51.692,41.922
-4.16,-6,51.159,51.257,51.353,51.557,51.798,41.897
-4.08,-6,51.275,51.371,51.464,51.665,51.904,41.873
-4,-6,51.39,51.484,51.575,51.774,52.01,41.849
-3.92,-6,51.506,51.598,51.686,51.882,52.116,41.825
-3.84,-6,51.622,51.711,51.798,51.99,52.222,41.802
-3.76,-6,51.738,51.825,51.909,52.099,52.327,41.779
-3.68,-6,51.854,51.939,52.02,52.207,52.433,41.757
-3.6,-6,51.97,52.053,52.131,52.315,52.538,41.735
-3.52,-6,52.087,52.166,52.242,52.423,52.643,41.714
-3.44,-6,52.203,52.28,52.354,52.531,52.748,41.695
-3.36,-6,52.319,52.394,52.465,52.638,52.853,41.676
-3.28,-6,52.436,52.508,52.576,52.746,52.957,41.659
-3.2,-6,52.552,52.621,52.687,52.853,53.061,41.642
-3.12,-6,52.668,52.735,52.797,52.96,53.165,41.627
-3.04,-6,52.785,52.848,52.908,53.067,53.269,41.614
-2.96,-6,52.901,52.962,53.018,53.173,53.372,41.602
-2.88,-6,53.017,53.075,53.129,53.28,53.475,41.592
-2.8,-6,53.133,53.188,53.239,53.386,53.578,41.584
-2.72,-6,53.249,53.301,53.349,53.492,53.68,41.584
-2.64,-6,53.365,53.414,53.458,53.597,53.781,41.586
-2.56,-6,53.481,53.526,53.568,53.702,53.883,41.587
-2.48,-6,53.597,53.639,53.677,53.807,53.984,41.587
-2.4,-6,53.712,53.751,53.786,53.911,54.084,41.59
-2.32,-6,53.827,53.863,53.894,54.015,54.184,41.594
