X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.625,36.829,37.048,37.451,37.916,38.207,39.01
-5.92,-6,36.745,36.949,37.167,37.569,38.033,38.325,38.992
-5.84,-6,36.865,37.068,37.286,37.687,38.151,38.442,38.972
-5.76,-6,36.985,37.188,37.405,37.806,38.268,38.559,38.953
-5.68,-6,37.105,37.307,37.524,37.924,38.386,38.676,38.932
-5.6,-6,37.225,37.427,37.644,38.042,38.503,38.793,38.911
-5.52,-6,37.345,37.547,37.763,38.161,38.621,38.91,38.89
-5.44,-6,37.465,37.667,37.882,38.279,38.738,39.028,38.868
-5.36,-6,37.586,37.786,38.001,38.397,38.856,39.145,38.846
-5.28,-6,37.706,37.906,38.121,38.516,38.973,39.262,38.823
-5.2,-6,37.826,38.026,38.24,38.634,39.091,39.379,38.801
-5.12,-6,37.946,38.145,38.359,38.752,39.208,39.495,38.778
-5.04,-6,38.066,38.265,38.478,38.869,39.325,39.612,38.755
-4.96,-6,38.186,38.384,38.596,38.987,39.442,39.728,38.733
-4.88,-6,38.306,38.503,38.715,39.105,39.558,39.844,38.711
-4.8,-6,38.425,38.622,38.833,39.222,39.675,39.96,38.688
-4.72,-6,38.545,38.741,38.951,39.339,39.791,40.076,38.667
-4.64,-6,38.664,38.859,39.069,39.456,39.906,40.191,38.645
-4.56,-6,38.783,38.978,39.187,39.572,40.022,40.306,38.624
-4.48,-6,38.902,39.096,39.304,39.688,40.137,40.42,38.602
-4.4,-6,39.02,39.213,39.421,39.804,40.252,40.535,38.582
-4.32,-6,39.138,39.331,39.538,39.919,40.366,40.648,38.561
-4.24,-6,39.256,39.448,39.654,40.034,40.48,40.761,38.541
-4.16,-6,39.374,39.564,39.77,40.149,40.593,40.874,38.52
-4.08,-6,39.491,39.681,39.885,40.263,40.706,40.986,38.498
-4,-6,39.607,39.797,40,40.376,40.818,41.098,38.475
-3.92,-6,39.724,39.912,40.115,40.489,40.929,41.209,38.452
-3.84,-6,39.84,40.027,40.229,40.601,41.04,41.319,38.427
-3.76,-6,39.955,40.141,40.342,40.713,41.151,41.429,38.402
-3.68,-6,40.07,40.255,40.455,40.824,41.26,41.537,38.376
-3.6,-6,40.184,40.368,40.567,40.934,41.369,41.645,38.349
-3.52,-6,40.298,40.481,40.679,41.044,41.477,41.753,38.322
-3.44,-6,40.412,40.593,40.79,41.153,41.584,41.859,38.295
-3.36,-6,40.524,40.705,40.9,41.261,41.691,41.965,38.267
-3.28,-6,40.637,40.816,41.009,41.369,41.796,42.069,38.24
-3.2,-6,40.748,40.926,41.118,41.475,41.901,42.173,38.212
-3.12,-6,40.859,41.035,41.226,41.581,42.004,42.275,38.185
-3.04,-6,40.97,41.144,41.334,41.686,42.107,42.377,38.157
-2.96,-6,41.08,41.253,41.44,41.79,42.209,42.477,38.131
-2.88,-6,41.189,41.36,41.546,41.893,42.309,42.577,38.104
-2.8,-6,41.298,41.467,41.651,41.995,42.409,42.675,38.078
-2.72,-6,41.406,41.573,41.756,42.096,42.507,42.772,38.052
-2.64,-6,41.514,41.679,41.859,42.197,42.605,42.868,38.031
-2.56,-6,41.621,41.784,41.962,42.296,42.701,42.963,38.005
-2.48,-6,41.727,41.888,42.064,42.394,42.796,43.056,37.972
-2.4,-6,41.833,41.991,42.165,42.492,42.89,43.148,37.938
-2.32,-6,41.939,42.094,42.266,42.588,42.983,43.239,37.902
-2.24,-6,42.044,42.197,42.366,42.684,43.074,43.329,37.865
-2.16,-6,42.148,42.299,42.465,42.778,43.164,43.417,37.828
-2.08,-6,42.253,42.4,42.563,42.872,43.254,43.504,37.789
-2,-6,42.356,42.501,42.661,42.964,43.342,43.589,37.75
-1.92,-6,42.46,42.601,42.758,43.056,43.428,43.674,37.71
-1.84,-6,42.564,42.701,42.855,43.147,43.514,43.757,37.669
-1.76,-6,42.667,42.801,42.951,43.237,43.598,43.838,37.628
-1.68,-6,42.77,42.901,43.047,43.327,43.682,43.919,37.586
-1.6,-6,42.873,43,43.142,43.415,43.764,43.997,37.544
-1.52,-6,42.977,43.099,43.237,43.503,43.845,44.075,37.502
-1.44,-6,43.08,43.198,43.332,43.591,43.925,44.152,37.449
-1.36,-6,43.184,43.297,43.426,43.678,44.005,44.227,37.389
-1.28,-6,43.288,43.396,43.521,43.764,44.083,44.301,37.328
-1.2,-6,43.392,43.496,43.615,43.85,44.161,44.374,37.27
-1.12,-6,43.496,43.595,43.71,43.936,44.237,44.446,37.22
-1.04,-6,43.601,43.695,43.804,44.021,44.313,44.517,37.169
-0.96,-6,43.707,43.795,43.899,44.106,44.389,44.587,37.116
-0.88,-6,43.813,43.896,43.994,44.191,44.464,44.656,37.06
-0.8,-6,43.919,43.997,44.089,44.276,44.538,44.725,37.003
-0.72,-6,44.026,44.098,44.185,44.361,44.612,44.792,36.943
-0.64,-6,44.133,44.2,44.281,44.447,44.685,44.859,36.88
-0.56,-6,44.241,44.302,44.377,44.532,44.759,44.926,36.815
-0.48,-6,44.348,44.404,44.473,44.617,44.832,44.992,36.747
-0.4,-6,44.456,44.507,44.57,44.703,44.905,45.058,36.676
-0.32,-6,44.564,44.609,44.667,44.788,44.978,45.123,36.6
-0.24,-6,44.672,44.712,44.763,44.874,45.051,45.188,36.521
-0.16,-6,44.779,44.814,44.86,44.96,45.123,45.253,36.436
-0.08,-6,44.886,44.915,44.956,45.045,45.196,45.318,36.347
0,-6,44.991,45.016,45.052,45.131,45.269,45.382,36.251
0.08,-6,45.031,45.05,45.079,45.151,45.273,45.376,36.163
0.16,-6,45.108,45.122,45.145,45.209,45.317,45.411,36.071
0.24,-6,45.187,45.196,45.215,45.27,45.364,45.449,36.207
0.32,-6,45.262,45.268,45.281,45.328,45.409,45.486,35.898
0.4,-6,45.333,45.334,45.343,45.382,45.452,45.519,35.633
0.48,-6,45.396,45.395,45.401,45.431,45.489,45.548,35.409
0.56,-6,45.454,45.449,45.451,45.475,45.521,45.572,35.221
0.64,-6,45.503,45.495,45.495,45.512,45.547,45.591,35.222
0.72,-6,45.555,45.538,45.529,45.542,45.569,45.605,35.057
0.8,-6,45.601,45.58,45.565,45.564,45.583,45.614,34.924
0.88,-6,45.642,45.617,45.598,45.582,45.591,45.615,34.791
0.96,-6,45.678,45.649,45.626,45.602,45.594,45.612,34.657
1.04,-6,45.712,45.678,45.65,45.618,45.592,45.605,34.524
1.12,-6,45.744,45.703,45.671,45.629,45.595,45.592,34.391
1.2,-6,45.777,45.729,45.689,45.637,45.594,45.581,34.258
1.28,-6,45.805,45.753,45.706,45.642,45.589,45.571,34.126
1.36,-6,45.759,45.774,45.724,45.646,45.582,45.557,33.995
1.44,-6,45.687,45.733,45.738,45.649,45.572,45.542,33.865
1.52,-6,45.663,45.655,45.718,45.654,45.562,45.525,33.737
1.6,-6,45.657,45.618,45.631,45.658,45.551,45.507,33.609
1.68,-6,45.649,45.606,45.573,45.659,45.539,45.489,33.482
1.76,-6,45.639,45.593,45.555,45.597,45.532,45.47,33.357
1.84,-6,45.626,45.575,45.535,45.507,45.524,45.45,33.232
1.92,-6,45.61,45.556,45.512,45.453,45.514,45.436,33.109
2,-6,45.595,45.536,45.488,45.422,45.5,45.422,32.987
2.08,-6,45.58,45.516,45.463,45.391,45.396,45.407,32.866
2.16,-6,45.565,45.495,45.438,45.358,45.303,45.391,32.746
2.24,-6,45.55,45.475,45.413,45.325,45.258,45.337,32.627
2.32,-6,45.536,45.456,45.389,45.292,45.219,45.234,32.509
2.4,-6,45.524,45.437,45.365,45.259,45.179,45.15,32.392
2.48,-6,45.514,45.42,45.342,45.226,45.139,45.108,32.275
2.56,-6,45.506,45.406,45.32,45.194,45.099,45.065,32.159
2.64,-6,45.5,45.394,45.3,45.163,45.059,45.021,32.044
2.72,-6,45.496,45.383,45.283,45.133,45.019,44.978,31.929
2.8,-6,45.494,45.375,45.268,45.104,44.98,44.935,31.815
2.88,-6,45.494,45.369,45.255,45.077,44.942,44.892,31.701
2.96,-6,45.504,45.365,45.244,45.052,44.905,44.85,31.587
3.04,-6,45.542,45.363,45.236,45.03,44.87,44.808,31.474
3.12,-6,45.583,45.364,45.23,45.01,44.835,44.768,31.361
3.2,-6,45.629,45.393,45.226,44.992,44.802,44.728,31.248
3.28,-6,45.678,45.431,45.224,44.977,44.771,44.69,31.135
3.36,-6,45.729,45.474,45.224,44.963,44.743,44.653,31.023
3.44,-6,45.783,45.521,45.258,44.952,44.717,44.618,30.91
3.52,-6,45.839,45.571,45.296,44.943,44.693,44.584,30.798
3.6,-6,45.895,45.623,45.339,44.936,44.672,44.553,30.685
3.68,-6,45.952,45.678,45.385,44.931,44.652,44.524,30.573
3.76,-6,46.008,45.734,45.435,44.927,44.635,44.498,30.46
3.84,-6,46.064,45.79,45.488,44.926,44.619,44.474,30.347
3.92,-6,46.118,45.847,45.542,44.959,44.606,44.451,30.235
4,-6,46.17,45.903,45.598,44.996,44.595,44.431,30.122
4.08,-6,46.219,45.959,45.655,45.038,44.586,44.413,30.009
4.16,-6,46.254,46.012,45.712,45.084,44.579,44.396,29.896
4.24,-6,46.265,46.064,45.769,45.133,44.572,44.382,29.783
4.32,-6,46.276,46.114,45.825,45.185,44.567,44.369,29.67
4.4,-6,46.286,46.152,45.879,45.24,44.564,44.358,29.557
4.48,-6,46.295,46.164,45.932,45.296,44.564,44.349,29.444
4.56,-6,46.303,46.174,45.982,45.354,44.591,44.342,29.331
4.64,-6,46.31,46.184,46.03,45.412,44.628,44.335,29.217
4.72,-6,46.317,46.193,46.053,45.47,44.669,44.329,29.104
4.8,-6,46.324,46.201,46.064,45.528,44.713,44.326,28.99
4.88,-6,46.33,46.209,46.075,45.584,44.761,44.325,28.877
